SenatorFischer,1316443422954262531,2020-10-14 18:19:05,Today I hosted a virtual roundtable for local leaders in western NE to hear how this pandemic is affecting their communities. It’s encouraging to hear of Nebraskans’ resilience as we continue to fight this virus. https://t.co/NAzKTGCG8u
SenatorFischer,1315638331951263750,2020-10-12 12:59:56,"As our ag producers finish up harvest, I want to thank all the Nebraska farmers who have worked through natural disasters and global pandemics to continue feeding the world. Happy Farmers’ Day! https://t.co/Ob8wZyKaus"
SenatorFischer,1314936109948825600,2020-10-10 14:29:33,Mental health is a crisis that has only been made worse by this pandemic. Today we recognize World Mental Health Day to encourage everyone who might be suffering to speak up and look for help. You are not alone in this fight. https://t.co/hAfziRO95L
SenatorFischer,1312798398093889538,2020-10-04 16:55:03,"Bruce and I are grateful that we have both tested negative for COVID-19. Our prayers are with @realdonaldtrump, @FLOTUS and everyone who is affected by this virus."
SenatorFischer,1311098740040704001,2020-09-30 00:21:13,"COVID-19 has shown the vital work our ag and livestock haulers do and has highlighted the need to modify hours-of-service exemptions so they can continue doing their jobs. 

More information and testimonies on why the HAULS Act is needed: https://t.co/NMbCeeCHYO https://t.co/JvOE82Mspq"
SenatorFischer,1308767238569291776,2020-09-23 13:56:40,Today's @SenateCommerce hearing on data privacy is especially important as COVID-19 has increased online activity. My colleagues and I recently introduced data privacy legislation that includes my DETOUR Act to protect against deceptive online interfaces. Tune in today @ 10 a.m. https://t.co/BueUK0fZ0e
SenatorFischer,1308508289882370050,2020-09-22 20:47:41,"From COVID-19 to last year’s Holcomb plant fire to tough market conditions, our cattle producers have faced a difficult few years. To address these ongoing challenges, I have introduced the Cattle Market Transparency Act of 2020. 
 
Learn more here: https://t.co/3AiIPsuRCE https://t.co/UIESVJKiBb"
SenatorFischer,1307060598103048193,2020-09-18 20:55:05,I was glad to hear their community updates on the challenges and successes they have had combatting COVID-19 and how they have benefited from funding through the CARES Act.
SenatorFischer,1307060596345634819,2020-09-18 20:55:04,"I appreciate all the community leaders who participated in my two roundtables today for Southeast and West Central Nebraska. As we continue to fight this pandemic, these leaders work every day to keep their cities, students, and hospitals safe. https://t.co/neRnnwSHJL"
SenatorFischer,1306943665609289732,2020-09-18 13:10:26,Read my latest oped in the @OWHOpinion about important initiatives that show how Nebraska is playing a leading role in America’s defense. https://t.co/FIsRQyBGSC
SenatorFischer,1305895559841173505,2020-09-15 15:45:38,Our truckers keep America’s economy running. I want to send out my appreciation to all the truckers who have worked extremely hard during this pandemic to ensure our shelves are stocked with essential supplies. #ThankATrucker #NTDAW2020 https://t.co/7WiulUlNGQ
SenatorFischer,1302955237649547267,2020-09-07 13:01:51,"Today, we honor all of America’s hardworking men and women. This year, I am especially grateful for our health care workers, first responders, ag workers, and the vital members of our supply chain who have helped us get through this pandemic. Happy Labor Day! https://t.co/5mfjfWSiEM"
SenatorFischer,1301276187856179210,2020-09-02 21:49:54,Today @FEMA announced a $62 million grant is heading to NE to fund protective measures &amp; respond to COVID-19. I appreciate @realDonaldTrump issuing the emergency declaration that ensured our state could access this funding which will promote the health &amp; safety of Nebraskans.
SenatorFischer,1301239788163432449,2020-09-02 19:25:16,"The Northeast Nebraska Economic Development District has received a $2.2 million grant provided by the CARES Act to help our businesses which are hurting during this pandemic rebuild and recover.
 
Learn more about these RLF loans in the @NorfolkNews. https://t.co/bEvIeZkNIA"
SenatorFischer,1300549575225344007,2020-08-31 21:42:36,"While we are still recovering from COVID-19, there are signs that we are bouncing back. Read in this week’s column how Opportunity Zones and CARES Act funding are helping us overcome this pandemic. https://t.co/Pg7ioWK6vI"
SenatorFischer,1296927880979546113,2020-08-21 21:51:17,"I want to thank every community leader who joined me for my East Central NE virtual roundtable this afternoon. As we continue to face new challenges every day, these Nebraskans are providing resources &amp; leadership in our cities &amp; supporting economic development &amp; health care."
SenatorFischer,1295459990703091712,2020-08-17 20:38:24,"Even after COVID-19 interrupted our booming economy, it's important to remember that there are still good things happening for Nebraska that are worth celebrating."
SenatorFischer,1293944611975704577,2020-08-13 16:16:50,COVID-19 has brought significant mental health challenges. This is why @SenTinaSmith and I introduced the bipartisan #ATTAIN Mental Health Act that would create a dashboard to assist schools and organizations in applying for mental health grants. https://t.co/VrGvuj8fcO
SenatorFischer,1292887383575343105,2020-08-10 18:15:47,"Nebraska is not exempt from the mental health crisis in this nation. In my weekly column, I discuss my legislative efforts to help ensure Americans can access the help they need, including my new bill to modernize the grant-finding process. https://t.co/327ch8nezX"
SenatorFischer,1292833251221020673,2020-08-10 14:40:41,Telehealth and mental health services are needed more now than ever. Read in the @sbstarherald how I am working to provide better access to these services for Nebraskans. https://t.co/c7JjIUCyJR
SenatorFischer,1291766118344949762,2020-08-07 16:00:17,"This pandemic has only worsened what was already a mental health crisis in this country. My #ATTAIN Mental Health Act will make it easier for schools &amp; other organizations to find &amp; apply for federal mental health grants so those who need it can get help. 
https://t.co/zgNdjA57WX"
SenatorFischer,1291499394962018305,2020-08-06 22:20:25,There is a mental health crisis in this country &amp; COVID-19 has only made it worse. This is why I have joined @SenTinaSmith to introduce the #ATTAIN Mental Health Act to create an online dashboard that would assist applicants applying for federal mental health grants. https://t.co/dJla6nzrn7
SenatorFischer,1290695024422789120,2020-08-04 17:04:08,"Thank you, @realDonaldTrump, for taking this step to ensure rural Americans will continue to have access to quality health care during and after this pandemic. I’ve been a long advocate for telehealth services, and COVID-19 has made it clear how important this is for Nebraskans. https://t.co/e7plMQMn7m"
SenatorFischer,1290663174795034624,2020-08-04 14:57:34,"It’s heartwarming to see students at @SchuylerCentral’s summer program using their skills and time to sew extra masks for those in need in their community. Together we can continue slowing the spread of COVID-19 in Nebraska!
https://t.co/JoE5UmHPN6"
SenatorFischer,1288528936218001410,2020-07-29 17:36:52,"COVID-19 is causing a hunger crisis. Too many Americans are unsure where their next meal will come from. Food banks in NE are working hard to meet increased need, but Congress must act. 

We should work to increase SNAP and provide for the hungry during this pandemic. https://t.co/L3C4qDZNpp"
SenatorFischer,1286038622140092419,2020-07-22 20:41:15,"I appreciate the @USDA’s work investigating market manipulation in the cattle industry following the Holcomb fire and the impact of COVID-19. 
 
Their analysis of what occurred underscores the immediate need for reforms to strengthen the cattle industry."
