RepDerekKilmer,1321995211317387264,2020-10-30 01:59:54,"While we cannot guarantee a favorable outcome in every case (and we are only able to take on cases that fall within the scope of a federal agency), we will always do our best to help you receive a fair and timely response to your problem. 

Reach out: https://t.co/ktAX5S6xNt"
RepDerekKilmer,1321473826773979136,2020-10-28 15:28:06,"ICYMI - Monday's e-newsletter📨: Working to Advance Bipartisanship and Protect Quality, Affordable Health Care. 

Read it here⬇️⬇️⬇️

https://t.co/cKFQLLGIMg"
RepDerekKilmer,1321275890312118279,2020-10-28 02:21:35,"For nearly 70 years, Olympic Medical Center has been providing quality care for residents on the Olympic Peninsula. That has never been more important than right now. Thank you to the entire team at OMC for your continued commitment to building a healthy, resilient community! https://t.co/UUtDX5Qd3b"
RepDerekKilmer,1321199800956686336,2020-10-27 21:19:13,Enjoyed catching-up with President Sharp &amp; the Quinault Indian Nation Council to hear about their efforts to slow the spread of COVID-19 and support Tribal members. I'll keep pushing for further COVID-19 relief that honors our trust &amp; treaty obligations. Proud to be a partner! https://t.co/6n2o8gCVTg
RepDerekKilmer,1321159668383834118,2020-10-27 18:39:45,"Our region's nonprofits have played a critical role during this pandemic. Now, @WAStateCommerce &amp;  @philanthropynw are providing $2M of relief funding from the CARES Act for community-based nonprofits and Tribal organizations most impacted by COVID-19 ⬇️ https://t.co/8vHQXoG9mW"
RepDerekKilmer,1320914110935085056,2020-10-27 02:24:00,"The rush to seat Amy Coney Barrett has been a rush to repeal the ACA (which the court takes up 11/10). She's been an outspoken critic... &amp; now the health care of millions hangs in the balance (not to mention worker rights, voting rights,&amp; more). The American people deserve better https://t.co/FigaQFIWvU"
RepDerekKilmer,1320834015558049795,2020-10-26 21:05:43,"I'm LIVE now over on my Facebook with Dr. Josh Schiffer of @fredhutch &amp; @UWMedicine for a COVID-19 town hall!

We're talking about the latest COVID surge - and what the federal govt is doing to provide more relief to families and local employers. Join us: https://t.co/wSj37irwgb"
RepDerekKilmer,1320763545231986690,2020-10-26 16:25:42,"RT @RepDerekKilmer: Last Friday, the U.S. had the most confirmed cases of COVID-19 in a day since the start of this pandemic. 

What does t…"
RepDerekKilmer,1320505043796303873,2020-10-25 23:18:30,"There are challenges ahead in abundance, but working collaboratively to address them is a hallmark of the Port Townsend community. It was great to catch-up w/ City Manager John Mauro on Friday to hear about the ongoing work to keep folks safe &amp; healthy, &amp; support local employers! https://t.co/0e7FuMW0kM"
RepDerekKilmer,1320403490838138881,2020-10-25 16:34:58,"Last Friday, the U.S. had the most confirmed cases of COVID-19 in a day since the start of this pandemic. 

What does the road ahead look like - and what is the federal government doing to provide more relief to families and local employers? Join a town hall conversation Monday⬇️ https://t.co/xCHeqse0MF"
RepDerekKilmer,1320148436642136067,2020-10-24 23:41:29,"Like many local employers, Taylor Shellfish has experienced their fair share of difficulty this year - but my office went to work - and helped secure the passage of critical COVID-19 relief legislation that included programs to provide assistance to our region’s small businesses."
RepDerekKilmer,1320148434528194563,2020-10-24 23:41:28,"At the beginning of the year, even before the first coronavirus case was confirmed in the U.S., we heard concerns from our local shellfish growers who were experiencing market disruptions around the globe. https://t.co/424D5guDhc"
RepDerekKilmer,1319653792204410881,2020-10-23 14:55:56,"Over 100,000 Washingtonians have tested positive for COVID-19. That's why, for months, I've backed a comprehensive plan that includes testing, tracing, and treatment to crush this virus. This needs to become law. 
https://t.co/oy4is3qVu0"
RepDerekKilmer,1319397312377085953,2020-10-22 21:56:47,"When asked about the prospect of the Supreme Court repealing the Affordable Care Act, @POTUS said, “I hope they end it.” Let’s be clear what that means. It means ending health care coverage for millions of Americans. It means ending protections for folks w pre-existing conditions"
RepDerekKilmer,1319345706436562947,2020-10-22 18:31:43,Wearing a mask that covers your nose &amp; mouth helps protect others in case you’re infected with COVID-19 but aren’t showing symptoms. Your face mask may protect someone else – and their face mask may protect you. So let’s keep wearing a mask for one another!https://t.co/EJq1W6eVO3
RepDerekKilmer,1319079650199470080,2020-10-22 00:54:30,Great to catch-up w/ Quileute Tribal Chairman Woodruff &amp; Secretary Foster on the tribe's ongoing efforts to keep folks safe &amp; healthy during this pandemic. I'll keep pushing to ensure that the federal response honors trust &amp; treaty obligations and doesn't leave our tribes behind! https://t.co/RxTySHhw5P
RepDerekKilmer,1318997765175824384,2020-10-21 19:29:07,"Appreciated speaking w/ Port Angeles City Manager Nathan West about the utility, rent, and mortgage support PA is providing to help individuals &amp; small businesses weather this pandemic. Glad to see folks come together to coordinate relief to folks in need. Proud to be a partner! https://t.co/wVMYHXIa9j"
RepDerekKilmer,1318722607294930946,2020-10-21 01:15:44,Honored to join the NW Portland Area Indian Health Board - which provides essential healthcare services to all 43 federally recognized tribes in the PNW - to discuss the critical need for increased federal funding to fill unmet needs and uphold our treaty &amp; trust obligations. https://t.co/ekBkGgF5gV
RepDerekKilmer,1318621254912442368,2020-10-20 18:33:00,"These are not just future military leaders. Many will transition into careers in the civilian world where they'll be leaders in the aviation, engineering, health care, and tech industries, to name a few."
RepDerekKilmer,1317983003365249029,2020-10-19 00:16:49,"During this pandemic, seniors are facing additional financial burdens - for food, medical and housing costs, &amp; more. That's why I'm supporting emergency legislation to increase the cost-of-living adjustment by 3% for Social Security beneficiaries in 2021. https://t.co/dogzHF6RB4"
RepDerekKilmer,1317860614019100678,2020-10-18 16:10:29,Federal workers @ PSNS have been working tirelessly to maintain the Navy’s readiness during COVID-19. They shouldn’t have to sacrifice the benefits they’ve earned b/c they prioritized nat'l service. That’s why I'm working to ensure they can carry them over https://t.co/H2MoxjWtkY
RepDerekKilmer,1317567343392919555,2020-10-17 20:45:08,"According to the CDC, getting a flu vaccine is more important than ever - to protect yourself, your family, &amp; your community. It can also reduce the burden on our healthcare systems responding to COVID-19 and save medical resources for COVID-19 patients. https://t.co/UjLAqtjxHV"
RepDerekKilmer,1317280676723544064,2020-10-17 01:46:01,"The COVID-19 pandemic is taking a toll on the health and well-being of so many. I spoke with Wendy at Peninsula Behavioral Health about the mental health resources available in our region, and the work I'm doing to expand treatment, resources, and services https://t.co/E4iieN2r3Z"
RepDerekKilmer,1317184376204152833,2020-10-16 19:23:22,"Even amid this devastating pandemic, some standardized tests are requiring students to take in-person exams, even in COVID-19 hotspots. That's just dangerous. We've got to protect our students. 

Grateful to meet w/ @EthicalStudents &amp; hear more about their effort change this. https://t.co/iGKHE7SXAA"
RepDerekKilmer,1317122946167676928,2020-10-16 15:19:15,"Nearly 8 MILLION Americans have tested positive for COVID-19. Yesterday, there were 63,000+ new cases in the US, the most in a day since July.

We need the Senate to pass the #HeroesAct to give our communities the resources they need to crush this virus. There is no time to waste https://t.co/AzNMpCXhQn"
RepDerekKilmer,1316808139891707905,2020-10-15 18:28:20,"Kitsap County! A new, free COVID-19 testing site is now open in East Bremerton (even to those asymptomatic). Details ⬇️

Remember, you can help slow the spread of COVID-19:
😷Wear a mask
🧼Wash your hands
↔️Watch your distance

https://t.co/PHP0mxc9B5"
RepDerekKilmer,1316542161060605952,2020-10-15 00:51:26,I'll keep pushing for a comprehensive COVID-19 relief package that delivers more help and provides new resources for folks in our region.
RepDerekKilmer,1316542158892142593,2020-10-15 00:51:25,"Shellfish growers, charter fishers, and seafood processors have all been hit hard by COVID-19. I appreciated the opportunity to hear from seafood industry workers - I'm inspired by their resiliency, work ethic, and ingenuity, as they adapt and overcome to push through this crisis https://t.co/FSS7XfRN7t"
RepDerekKilmer,1316394285101658113,2020-10-14 15:03:49,"I'm committed to protecting &amp; preserving the ability of Medicare Advantage participants to receive quality, affordable health care. Tune-in to the MA Summit today to hear about the work I'm doing to ensure all seniors have access to a health care plan that best fits their needs. https://t.co/eOif1yBibg"
RepDerekKilmer,1316186713434263552,2020-10-14 01:19:00,"In today's e-newsletter 📨: an update on my efforts to support our local heroes and to assist federal workers. 

Plus - why I think it’s so important that the federal government pass another COVID-19 relief package. 

Read it all here: https://t.co/IQioSSOJum"
RepDerekKilmer,1315825546169847811,2020-10-13 01:23:51,"Small businesses are the backbone of our economy - and COVID-19 has hit them hard. We've got to have their backs. Great to see a new round of small business grants, made possible by the CARES Act, available for local employers in Grays Harbor Co! Details:
https://t.co/oxIb6BFWl0"
RepDerekKilmer,1315367189801824258,2020-10-11 19:02:31,"Grays Harbor County! More free COVID-19 testing is available throughout the month of October. No appointment required.

Find out more here⬇️
https://t.co/OrsnCkm2ks"
RepDerekKilmer,1315012136247189504,2020-10-10 19:31:39,On #WorldMentalHealthDay it’s important to talk about the challenges folks are facing during these unprecedented times - and the resources available so people can get help. I spoke to @NAMIWashington yesterday about how folks can seek assistance https://t.co/osGBS47Fvg
RepDerekKilmer,1314680439773294592,2020-10-09 21:33:37,Grateful to hear from cardiologists across our region this week about the challenges facing our health care providers - and opportunities to better support the work they do - including investments in telehealth to access more patients &amp; behavioral health for our frontline workers https://t.co/qS8qVX3z3Y
RepDerekKilmer,1314571696129691648,2020-10-09 14:21:30,"RT @RepWexton: I was proud to join @RepDerekKilmer and colleagues last week in introducing this legislation.

Pandemics don't line up with…"
RepDerekKilmer,1314299310222254100,2020-10-08 20:19:08,"Even in the midst of the pandemic, the Composite Recycling Technology Center in Port Angeles is innovating! I got a great update earlier this week on the work they are doing to create jobs and to remove composite scraps from the waste stream by turning them into new products. https://t.co/Tf7ZKeDPhn"
RepDerekKilmer,1314243604081188866,2020-10-08 16:37:47,Our veterans should receive the benefits they have earned &amp; deserve – even in a pandemic. That’s why today I introduced bipartisan legislation to ensure that our nation’s disabled veterans are able to take the leave they’ve earned to get the care they need https://t.co/WGI0ZfK5Ve
RepDerekKilmer,1314006441662066693,2020-10-08 00:55:23,"Federal workers at PSNS shouldn’t have to sacrifice the paid leave benefits they’ve earned because they chose to prioritize national service during this pandemic. That’s why I introduced new legislation w/ @maziehirono to ensure they can carry them over ⬇️
https://t.co/4DcozLXEhV"
RepDerekKilmer,1313951773451788288,2020-10-07 21:18:09,"Great to check-in with Cliff Moore, Director of @wsu  Jefferson County Extension today. It is amazing how quickly our extension offices have adapted to online offerings during this pandemic to keep vital programming active. Thank you for all you do to keep our communities strong! https://t.co/9HUKNhlq1P"
RepDerekKilmer,1313580720699342849,2020-10-06 20:43:43,"It’s walking away from every family dealing with the financial strain of this pandemic who need help putting food on the table and paying their rent. It’s walking away from school districts &amp; local communities that are facing the prospects of lay-offs. 
https://t.co/b5Rb4okfEp"
RepDerekKilmer,1313580719441170437,2020-10-06 20:43:43,Sadly this isn’t just walking away from negotiations. It’s walking away from every small business struggling to keep the lights on. It’s walking away from health provider who needs resources to crush this virus...
RepDerekKilmer,1313253124153507843,2020-10-05 23:01:58,"RT @RepDerekKilmer: Help stop the spread of COVID-19: 
✅Wear a mask
✅Wash your hands
✅Watch your distance

How to select, wear, and clean y…"
RepDerekKilmer,1313148061070381057,2020-10-05 16:04:29,"Help stop the spread of COVID-19: 
✅Wear a mask
✅Wash your hands
✅Watch your distance

How to select, wear, and clean your mask via @CDCgov ➡️ https://t.co/TQ8ojGMNFe #MaskUpWA https://t.co/XooVu7Baxv"
RepDerekKilmer,1312951032159367168,2020-10-05 03:01:34,"RT @RepDerekKilmer: As Americans confront the ongoing challenges brought on by the pandemic, this week House Democrats passed another bill…"
RepDerekKilmer,1312457767718977536,2020-10-03 18:21:30,"The federal govt's response to COVID-19 can't leave tribal communities behind. This week at @appropsdems, I spoke w/ leaders of @ncai1944 &amp; @NIHB1 about the steps the federal govt needs to take to support public health in Indian Country &amp; honor our trust &amp; treaty obligations. https://t.co/d0MX5mm4Te"
RepDerekKilmer,1312384863249543169,2020-10-03 13:31:48,"As Americans confront the ongoing challenges brought on by the pandemic, this week House Democrats passed another bill to deliver desperately-needed relief. Our communities shouldn’t have to wait any longer. https://t.co/6QvzhLPzBB"
RepDerekKilmer,1312066720543244288,2020-10-02 16:27:37,"Wishing the President &amp; First Lady, and all those suffering from COVID-19, a full and speedy recovery. 
https://t.co/lUwoyNp7rD"
RepDerekKilmer,1311870537329766400,2020-10-02 03:28:04,"Today the House passed a new version of the Heroes Act – a comprehensive COVID-19 relief package to deliver support to our frontline workers, provide critical assistance to families and small businesses, and supply much-needed resources to crush this virus
https://t.co/DcMQy4lKrP"
RepDerekKilmer,1311730423962259466,2020-10-01 18:11:18,A Washington State Food Security Survey this summer found that food insecurity was experienced in 30% of households in Washington. 59% of those households had children. It is simply undeniable that families are hurting right now because of this pandemic - and they need a hand.
RepDerekKilmer,1311301664226316290,2020-09-30 13:47:34,"Looking forward to hearing from @NCAI1944, @NIHB1 &amp; @NCUIH_Official on COVID-19 @ today’s @AppropsDems hearing. We've got to ensure our Native American communities have the resources they need to combat coronavirus &amp; address urgent health needs

Live @ 1p➡️https://t.co/GtizFaECiI https://t.co/fPt5IikFZn"
RepDerekKilmer,1310051446231097346,2020-09-27 02:59:39,"The rush to seat Amy Coney Barrett is a rush to repeal the ACA. She has been an outspoken critic... and now the health care of tens of millions of Americans hang in the balance (not to mention worker rights, voting rights, etc). The American people deserve better- &amp; deserve a say"
RepDerekKilmer,1309252799331434505,2020-09-24 22:06:06,"575 days ago the House passed #HR8, the Bipartisan Background Checks Act, to require universal background checks on all firearm sales. Today we #WearOrangeMasks to keep up the pressure on the Senate to act. 

RT if you agree gun violence should never be accepted as a fact of life https://t.co/p5m7gEhGPA"
RepDerekKilmer,1308582397416529926,2020-09-23 01:42:10,Proud to help the House pass the National Suicide Hotline Designation Act this week - a bipartisan bill I co-sponsor to establish 9-8-8 as the national suicide hotline. We need to provide direct mental health crisis counseling to all people who need it. https://t.co/3BN5CLyRZZ
RepDerekKilmer,1308179924239495169,2020-09-21 23:02:53,"We need to take action to improve health outcomes during this public health crisis AND address the systemic injustices that affect health outcomes for people of color - including racial disparities in health care, housing, education, &amp; economic opportunity https://t.co/CMEjpu8tjK"
RepDerekKilmer,1307849215184441347,2020-09-21 01:08:46,"Prior challenges to internet access have only been exacerbated by this pandemic. That's why I've been pushing for a federal response that provides more resources for internet service and for connected devices. 

We can't leave any students behind.
https://t.co/dgNgPgcEJg"
RepDerekKilmer,1306781406350241793,2020-09-18 02:25:40,"Today I was proud to support the bipartisan Pregnant Workers Fairness Act- a bill I co-sponsor to guarantee basic workplace protections for pregnant workers. No one should have to choose between their financial security and a healthy pregnancy #LongOverdue
https://t.co/VpopqXs2Rn"
RepDerekKilmer,1306423924352266241,2020-09-17 02:45:10,"The response to COVID-19 &amp; our economic recovery can't leave tribal communities behind. Grateful to join @NCAI1944 to speak w/ tribal leaders about addtl steps fed govt must take to honor treaty obligations, support public health, &amp; mitigate the economic damage facing our tribes! https://t.co/TVdmeAXqt7"
RepDerekKilmer,1306381066920431616,2020-09-16 23:54:52,"Good news! Using funds appropriated through the CARES Act for COVID-19 relief, @GreaterGHInc is now accepting applications for Small Business Relief Grants for small businesses in Grays Harbor County with less than 20 employees. More info here⬇️ https://t.co/gAP1t50hGC"
RepDerekKilmer,1305925403564027904,2020-09-15 17:44:13,📨ICYMI - yesterday's e-newsletter: an update on the wildfires and my ongoing work to provide more COVID-19 relief to families and small business across our region. Read it here ⬇️ https://t.co/TleLT0THo8
RepDerekKilmer,1305860417915432960,2020-09-15 13:26:00,RT @businessinsider: Opinion | The pandemic showed that Congress needs to overhaul its operations. Here's how we can do that. By @RepTomGra…
RepDerekKilmer,1305684948410667009,2020-09-15 01:48:44,"While my main work is focused on helping folks recover from this pandemic, the House also votes on a # of broadly supported bills, including 1 today that I sponsored to rename the Bremerton Post Office on Pacific Ave to honor John Henry Turpin, a distinguished U.S. Navy sailor ⬇️ https://t.co/cNkkpn32F9"
RepDerekKilmer,1305533204468830209,2020-09-14 15:45:46,"Air quality across our region is still in the ""very unhealthy"" to ""hazardous"" range -- folks should continue to try to stay indoors as much as possible and follow these safety tips from @WADeptHealth: https://t.co/ZZG9QOxQzb https://t.co/mUC0lireCj"
RepDerekKilmer,1304950612392640513,2020-09-13 01:10:45,"Be careful out there, folks - according to @EcologyWA, air quality is very unhealthy to hazardous across most of W. WA.
✅Stay home if possible
✅Keep your doors &amp; windows closed
✅Avoid strenuous activities outdoors
https://t.co/MwLdocQeDh"
RepDerekKilmer,1304938365125619714,2020-09-13 00:22:05,The response to COVID-19 can't leave tribal communities behind. This week I spoke w/ Squaxin Island Tribal Chairman Kris Klabsch Peters about the addtl steps the fed govt needs to take to support public health &amp; mitigate the economic damage our tribes are facing. I'll keep at it! https://t.co/bVvMGo0pOt
RepDerekKilmer,1304875196940275717,2020-09-12 20:11:05,"Local restaurants contribute to the vitality of our community. We can’t let this pandemic wipe them out - nor the jobs they provide. That’s why I’ve sponsored the bipartisan RESTAURANTS Act to provide support to independent restaurants and their workers. 
https://t.co/aZtiS0pcsj"
RepDerekKilmer,1304570608848601088,2020-09-12 00:00:45,"RT @WADeptHealth: Breathing wildfire smoke is bad for your health, and we’re about to get a lot of smoke. It can irritate eyes, nose, and t…"
RepDerekKilmer,1304490661589245952,2020-09-11 18:43:04,"According to @NWSSeattle, air quality today is now ranging from ""Unhealthy"" to ""Hazardous"" across the area. 

Stay safe - and take steps to protect your health - like keeping doors and windows closed.

Follow WA State Department of Health guidance here: https://t.co/HatIM6Pwea https://t.co/6oGpbD1Zqf"
RepDerekKilmer,1304212583948283904,2020-09-11 00:18:05,"Our public universities, like the University of Washington, have been providing critical services in our communities throughout this pandemic - and leading important research initiatives to help us defeat this virus."
RepDerekKilmer,1303786807897870337,2020-09-09 20:06:12,"Utilizing funds from the CARES Act that Congress passed earlier this year, @edbTacomaPierce is opening applications for $5K Vitality Grants! Pierce Co businesses with &lt;20 employees who have been negatively impacted by the COVID-19 pandemic can apply TODAY! https://t.co/ixe7qIf06B"
RepDerekKilmer,1303407498406264833,2020-09-08 18:58:58,"The #2020Census will determine the allocation of billions of federal funds – your tax dollars – for things like schools, roads, health clinics, and community resources for the NEXT 10 YEARS! But we need EVERYONE to respond to get the resources we need!
https://t.co/xu9lTVqV9r"
RepDerekKilmer,1302417230785728512,2020-09-06 01:24:00,"SRS &amp; PILT programs support critical local services in many rural communities across our region - funding schools, job-creating infrastructure, and essential community services like public health programs. I'll keep pushing to ensure they're supported. 
https://t.co/464C3KkZ01"
RepDerekKilmer,1302030180374913024,2020-09-04 23:46:00,"Last week I got a chance to check in with Alfie Alvarado-Ramos and her amazing team at @WDVA. I learned all about their efforts to address COVID at their Veteran Homes, including these cool ""pods"" they created that allow up close and personal visits, while protecting everyone! https://t.co/Lqx61f0Lr6"
RepDerekKilmer,1301995199850098688,2020-09-04 21:27:00,"Don’t forget! If you’re heading out to our parks &amp; public lands this weekend, make sure you plan ahead and follow CDC guidelines to help prevent the spread of COVID-19! Check out the new #RecreateResponsibly guidelines for getting outside responsibly: https://t.co/RT1A2z49wC https://t.co/s0jJcljX75"
RepDerekKilmer,1301689413471219712,2020-09-04 01:11:55,We need to ensure our veterans get timely &amp; reliable delivery of their prescriptions through USPS - particularly during a pandemic. That's why I joined the call for the Postmaster to remedy reported delays and ensure our veterans have reliable delivery of their medications. https://t.co/OoultMFXEk
RepDerekKilmer,1301618657504751619,2020-09-03 20:30:45,Bridging the digital divide isn’t about ensuring folks can watch Netflix - it’s about making sure our kids have the opportunity to learn. It’s about giving local employers a shot. It’s about getting seniors and veterans access to quality telemedicine &amp; critical health services.
RepDerekKilmer,1301283370777874435,2020-09-02 22:18:26,"Pierce Co. Councilmember &amp; Tacoma-Pierce Co. Board of Health Vice-Chair @DerekMYoung has been working to ensure our schools have the resources they need - but he's seen firsthand that more is needed to properly support educators &amp; faculty, and to support families! #FamiliesFirst https://t.co/cEWy04yX1h"
RepDerekKilmer,1301264246462992384,2020-09-02 21:02:27,"That means passing the #HEROESAct to ensure schools have adequate resources for safe and supportive learning FOR ALL. 

Read more on the inequities that have long-existed in our schools - and how they're being exacerbated by the pandemic. #FamiliesFirst
https://t.co/jrk117V5Ns"
RepDerekKilmer,1300977767899713537,2020-09-02 02:04:05,"In the face of an unprecedented pandemic, our small businesses have adapted in new ways to continue serving our communities &amp; supporting workers! Thanks to EDC Team Jefferson for convening a roundtable w/ small biz owners to chat about the road ahead. Count me on the home team! https://t.co/KkOP6ZZFAg"
RepDerekKilmer,1300902419384197131,2020-09-01 21:04:41,"The #2020Census will help determine the allocation of billions of federal funds – your tax dollars – for things like schools, roads and infrastructure, fire departments, health clinics, and community resources like senior services and veterans’ programs, for the NEXT 🔟 YEARS! https://t.co/EX1wTD1ONc"
RepDerekKilmer,1300539074764247042,2020-08-31 21:00:52,All students deserve a quality education &amp; the opportunity to succeed in school - access to healthy &amp; nutritious meals is an essential part of that. That's why I'm glad @USDA heeded our calls to extend waivers for programs to keep kids from going hungry. https://t.co/3iBfyo9OHW
RepDerekKilmer,1299809492276781057,2020-08-29 20:41:46,"Secure Rural Schools (SRS) &amp; Payment in Lieu of Taxes (PILT) programs support local govt services in many rural communities - funding schools, infrastructure, &amp; essential services like public health programs. I'll keep pushing to ensure they're supported➡️https://t.co/2DJIzLUgqi https://t.co/PBDenxt0jT"
