,Tweet
0,"Corruption spews out of the Trump White House, and it’s easy to become numb to it all. But take a look at my report. No one is above the law. We must enforce anti-corruption laws that protect our democracy, and we must have a President who adheres to them. https://t.co/IMRIduSaGQ"
1,Our @MassGenBrigham doctors found that a common formula for measuring kidney function discounted the severity of Black patients’ problems. I want @AHRQnews to review the use of these algorithms so they aren’t worsening health outcomes for people of color. https://t.co/AkQz6NRU9o
2,"As usual, DeVos is wrong. That’s why @SenTinaSmith and I urge @usedgov, @HHSGov, and @CDCgov to provide complete, transparent, and timely national reporting of COVID-19 cases in schools and actually help guide families and schools through this pandemic. https://t.co/qZqlqW0NdD"
3,Trump’s Secretary of EDUCATION @BetsyDeVosED shrugged her billionaire shoulders and said it’s not her job to help keep track of COVID school reopening plans or outbreaks. Parents and teachers deserve better than this abdication of leadership. https://t.co/TWP6vqMqio
4,"The White House put out a political puff piece taking credit for ""ending the COVID-19 pandemic.” Is this a sick joke? The pandemic is getting worse. Americans are dying. And Donald Trump is incapable of leading the country through this crisis. https://t.co/4Dw6QwYFFt"
5,"Trump said in the debate that the military will distribute a COVID-19 vaccine, but the Senate Armed Services Committee hasn’t had a hearing yet to get the details. Given @DeptofDefense's role in Operation Warp Speed, @MazieHirono and I want that hearing. https://t.co/RTTDJX5tQp"
6,"In the middle of a pandemic that has forced Americans across the country to become even more dependent on internet access for work, school, or connecting with loved ones, the @FCC just doubled down on its 2017 decision to gut #NetNeutrality. Unbelievable. https://t.co/vi41OxZbfo"
7,Corruption oozed out of former @EPA head Scott Pruitt’s office like toxic sludge – and things are no better under former coal lobbyist @EPAAWheeler. It’s long past time for the EPA to be led by someone who actually believes in environmental protection. https://t.co/njXMtsf7H8
8,"Throughout this pandemic, the @USDOL has bent over backwards to let employers know they won't face real accountability for breaking the law and putting their workers at risk. That's why I've requested an investigation into DOL's failure to do their job. https://t.co/wkS2abRYLg"
9,The @USDOL directed agencies like @OSHA_DOL to stop issuing press releases about enforcement actions against employers who are violating workers’ rights because they don’t want to hurt their search results online. Who does DOL think they work for? https://t.co/fS7zq9x6tI
10,RT @SenatorTomUdall: Read @senwarren and me on why the @senategop #SCOTUS power grab threatens Native health care in the midst of a devasta…
11,"People all over this country are fighting to reclaim our democracy. Fighting for a democracy that works for all of us, not just for a privileged few. And they'll continue to fight until they’ve taken our democracy back from those who have worked around the clock to undermine it."
12,"When it comes to the Affordable Care Act, again, listen to Donald Trump himself. He said he would only nominate judges who will end the law – judges who would take away health care coverage from millions of Americans. He picked Barrett."
13,"Now more than ever, quality health care is critical for Native communities fighting COVID. Read my new op-ed with @SenatorTomUdall on the dire consequences for those communities if Republicans steal a Supreme Court seat to overturn the ACA. #WhatsAtStake https://t.co/7dH1BSWsBU"
14,"Five of @VP Mike Pence’s closest aides have tested positive for COVID-19. He should be in quarantine – not presiding over the Senate today and putting the health of Capitol staff at risk. Stay home, VP Pence. https://t.co/qrj49RgYNC"
15,"The Trump administration is never going to come up with a plan to contain COVID-19. They think it's just too hard, so why even bother to try.

But Americans aren't a bunch of quitters. We're tough, smart, and resourceful. If Trump wants to give up, he should get out of the way. https://t.co/FTtf3RaMo6"
16,"Even working families who did everything right to prepare for the worst couldn’t prepare for a crisis like COVID-19. The federal government must step up now to invest in our communities and prevent an avalanche of evictions, foreclosures, and bankruptcies. https://t.co/1AAVyDYETW"
17,"Trump had months to encourage mask wearing, social distancing, widespread testing, and contact tracing. But he wasted every opportunity, and Americans are paying the price. And the worst part? Trump and Senate Republicans still don't have a meaningful plan to combat the virus."
18,"Back in June, Dr. Fauci told me that if our country didn’t get COVID-19 under control, we should see 100,000 new cases/day. At that point, we had 40,000 new cases/day. Yesterday we had 75,000.

We aren’t “rounding the corner.” We’re going in circles.
https://t.co/NApUxo7wK0"
19,"RT @RepMaloney: It’s painfully obvious that the Trump Admin was woefully unprepared to handle the #COVID19 crisis. So this week, I joined @…"
20,RT @SenDuckworth: Attorney General Barr—drop the Trump administration’s disastrous lawsuit to gut the ACA and start defending the health an…
21,"This powerful story shows what Black Americans have always known: systemic racism is its own pre-existing condition in our country. That’s why @RepPressley, @RepBarbaraLee and I have a bill to treat structural racism like the health crisis that it is. https://t.co/ZMvK3pQYuT"
22,"RT @RepRoKhanna: If we learned anything this year, it’s that our government was woefully ill-equipped to manage a global pandemic. 

@SenWa…"
23,"The US made big mistakes combatting COVID-19. @RepRoKhanna and I led 139 lawmakers in urging leadership to prioritize bold, comprehensive plans to stop the next pandemic while providing the resources we need now to fight COVID-19. https://t.co/efERhhYzXu"
24,"Republicans have shown that they will violate any rule, precedent, or principle to confirm a nominee who will dismantle the ACA, gut Roe, and make our courts work better for the rich and powerful. I will use every tool I can to stop this nomination, but we need you to speak out."
25,"Ripping health care away from 20 million Americans during a pandemic is the very definition of cruelty. We're urging AG Barr to rescind @TheJusticeDept’s support of California v. Texas, the Supreme Court case that could overturn the Affordable Care Act. https://t.co/AOOzGosPe5"
26,"(Another) federal judge has (again) called out @BetsyDeVosED for doing everything she can to hurt innocent students who were cheated by sham for-profit colleges.

America deserves a Secretary of Education who isn’t motivated by cruelty.  
https://t.co/L2KzkmZKIg"
27,"The bill that Mitch McConnell put on the floor today leaves behind our struggling families, small businesses, minority-owned businesses, restaurants, doctors and nurses, and public health experts. That’s why @SenateDems voted no. https://t.co/8Z6wfW5pDm"
28,"Two things can both be true: Bill Barr is a corrupt Trump crony who shouldn't be AG, and @TheJusticeDept has the power to pursue a legit antitrust suit against Google. The case is clear – in fact, it could have gone further. It must move forward without political interference. https://t.co/7S4trkbDOG"
29,"The @DOLOIG is investigating @OSHA_DOL's failures, but that's not enough. We need a @USDOL Secretary who understands that their job is to enforce the hard-won labor protections for workers, not kiss the fannies of giant employers trying to rig the labor rules in their favor."
30,"According to this reporting, @SecGeneScalia's Labor Department not only refused to issue a COVID-19 Emergency Temporary Standard that career employees had drafted and ready to go, but it interfered in the investigation of an outbreak in Massachusetts. I want answers. https://t.co/JWK0jCwL2y"
31,"Corporate lawyer @SecGeneScalia came to @USDOL hell-bent on gutting every pro-worker policy, rule, or program he could get his hands on for his past &amp; future clients. Workers have died from COVID &amp; Scalia deliberately undermined his agency &amp; its mission. https://t.co/j2C9vQHwAi"
32,"It’s too hard for parents to find COVID testing for young kids, especially in Black and Brown neighborhoods, so @SenTinaSmith and I urged some of the country’s big testing providers to offer no-cost pediatric testing. @Walgreens changed its policy – others should follow its lead. https://t.co/1hiMNJvKpv https://t.co/Pbg2rooOyH"
33,"Health care is a basic human right, and we fight for basic human rights. Read my new piece on @byshondaland on why we all need to stop Trump’s Supreme Court nominee Amy Coney Barrett from overturning the Affordable Care Act. https://t.co/XKB7mcvvl3"
34,Our public health experts and scientists should be able to do their jobs without worrying about the Trump administration’s political agenda or the President’s whims and mood swings. And Americans must be able to trust their advice to make good decisions during this pandemic.
35,"Earlier this month, @SenGaryPeters, @PattyMurray and I requested that @USGAO investigate Trump's political interference at the CDC and FDA. They agreed. This is a good first step towards making sure that COVID-19 guidance is based on facts and science.
https://t.co/3rd3sQ0Dnr https://t.co/DhSE9NRlsl"
36,"I’m glad that a federal judge halted the Trump administration’s scheme to rip away food stamps from 700,000 hungry Americans during a public health and economic crisis. I’m appalled that a federal judge had to do it. https://t.co/W4srR53nXl"
37,"Nearly 20,000 Amazon employees have contracted COVID. But instead of fixing its workers' health and safety concerns, Amazon is spying on workers and union busting. @SenBrianSchatz and I told @Amazon to stop undermining its workers' legal right to organize.
https://t.co/5S8knuncLC"
38,"The ACA improved our MA health reform law by letting young people stay on their parents’ insurance, closing the prescription drug donut hole, and funding Medicaid expansion. Learn more about #WhatsAtStake for MA if the Supreme Court overturns the ACA.
https://t.co/E2QKiH2K3P"
39,"RT @SenateDems: ""Our nation deserves a justice who is committed to protecting the hard-earned rights of all Americans, particularly our nat…"
40,"8 million Americans have contracted COVID-19. The numbers are climbing at an alarming rate. And Donald Trump, Mike Pence, and Mitch McConnell still don’t have a plan. https://t.co/ZzRpcDG64P"
41,Far too many Native communities lack reliable internet access. This crisis is even more urgent during the COVID-19 pandemic. @RepDebHaaland and I are leading this bill to give Tribal Nations and Native Hawaiian organizations a real chance at increasing their internet access. https://t.co/2hF04rDPOS
42,"The next wave of coronavirus isn’t just coming – it’s here. Why are Republicans more focused on ramming through their Supreme Court nominee than dealing with this public health crisis?

https://t.co/6ERwwp5Ev9 https://t.co/JwgYWEraWV"
43,"Helping rich &amp; powerful GOP donors &amp; investors to profiteer from COVID-19 is an appalling betrayal of the American people, but it’s a pattern for the most corrupt administration in history. Federal regulators must investigate as soon as possible. https://t.co/UKrd9X6Ilu"
44,"Trump assured Americans that COVID was under control in February, but his advisors privately told donors &amp; insiders the dire truth, &amp; they used the info to profit off the pandemic. I want the SEC &amp; CFTC to investigate this textbook case of insider trading.
https://t.co/UItRnilnut"
45,RT @SenatorTomUdall: The #ACA is essential to the health of Tribal communities. Confirming a #SCOTUS nominee who will dismantle the Afforda…
46,Mitch McConnell and the Senate Republicans’ refusal to pass another COVID-19 relief bill months ago wasn’t just an economic failure – it was a moral failure. They chose to let 8 million Americans slide into poverty during this crisis. https://t.co/KmAqLnZCqY
47,"Every person who works at Amazon deserves to be safe. No worker’s safety should be treated as expendable or secondary to bolstering the bottom line.

It's increasingly clear that's not possible unless @Amazon changes its system of surveillance and speed.
https://t.co/dTcc2y0L8J"
48,"Amy Coney Barrett’s record makes it clear that she'll vote to rip away health care. In fact, she won’t even say that programs like Medicare are constitutional. Seniors – and all Americans – should be worried about Barrett tipping the scales of the Court. https://t.co/YAQLEhSD4F"
49,"Many in MA assume we’ll be ok if the Supreme Court overturns the ACA because of our health reform law, but 375k residents could lose their health care. Read my @GlobeOpinion op-ed with @HCFA’s Amy Rosenthal &amp; @The_BMC’s Kate Walsh on #WhatsAtStake for MA. https://t.co/E2QKiH2K3P"
