,Tweet
0,Congratulations to Justice Amy Coney Barrett!  She is a remarkably intelligent and hardworking woman whom I know will honorably serve our nation and justly uphold the Constitution.
1,"RELEASE: Wagner Releases Statement on Coronavirus Stimulus Legislation

Read my full statement here ➡️

https://t.co/fL7UpmHo3K"
2,"Please join me in praying for the quick recovery of @POTUS, @FLOTUS, and all those across the country and here in Missouri who have contracted COVID-19."
3,Her record shows she would be a thoughtful jurist who would uphold the Constitution.  I hope the Senate gives her a fair hearing where the American people can judge her record for themselves and see how she has devoted herself to the integrity of our justice system.
4,Judge Barrett is a woman of extraordinary intellect who has dedicated her life and career to the judicial system and to the rule of law.
5,"As we have seen during this tragedy, infectious diseases can spread across borders and oceans with deadly speed. Improving nations’ abilities to address public health threats before they spin out of control is a matter of national security.
 
Watch here.

https://t.co/zLNkcwpG4j"
6,"This week I spoke on the House Floor in support of H.R. 2166, the bipartisan Global Health Security Act.
 
This important bill will greatly bolster the United States’ ability to prevent and respond to global health threats like the coronavirus pandemic."
7,I have been hearing from employers across the Second District of Missouri who desperately need Congress to do its job &amp; pass coronavirus relief legislation so they can do their job and keep handing out paychecks to their hardworking employees. Watch here.  https://t.co/SqfDWgsT1i
8,"During this week’s FSC hearing I questioned Treasury Sec Mnuchin &amp; Federal Reserve Chair Jerome Powell on how the government is addressing the pandemic &amp; helping workers &amp; employers across the nation. At a time when so many are struggling, we must put America’s families first."
9,"On this POW/MIA Recognition Day, we honor and remember those who never made it home and who are still missing in action. #POWMIARecognitionDay https://t.co/U1UorpU1Np"
10,".@newrepublic just printed a sexist smear against a true American patriot, @SenJoniErnst. A hard working mom who balanced her career with her military service and giving back to the community does not deserve this type of hit job. https://t.co/utEjtOokV7"
11,"Today I spoke on the House Floor in memory of St. Louis Police Officer Tamarris Bohannon, who was tragically killed in the line of duty in August.  

Watch my full speech honoring him for his sense of duty, his dedication, his generosity, and his heroism.

https://t.co/oWCvBLGce0"
12,RT @business: Cigna unveiled a new brand division that will house its health-services businesses including drug-plan manager Express Script…
13,"RELEASE: Democrats Strike Down Wagner Legislation to Ensure Safe Access to Hospitals

Read more here ➡️

https://t.co/u0fSdY6Sd9"
14,"We will never forget the thousands of Americans who died during the deadly terrorist attacks on September 11, 2001. We grieve for the lives lost, and we honor the bravery of the first responders who risked their lives to help their fellow countrymen. https://t.co/aDr1YuuCzZ"
15,So sad to hear Lou Brock passed away this afternoon. He was a Cardinals legend who inspired fans &amp; players alike. He was an incredibly accomplished Hall of Famer who has left a legacy unlike any other &amp; I was grateful to meet w/ him to discuss diabetes advocacy. He will be missed https://t.co/iLbdJJkIfy
16,"I have voted to help keep businesses open and employees on the payroll, and I will continue to work so local small businesses and employees get the resources they need during this pandemic.  

https://t.co/4M4OKzOzes"
17,This is such heartbreaking news and a reminder of the danger our brave police officers face on a daily basis. The whole St. Louis area mourns the loss of Officer Bohannon tonight. Please say an extra prayer for his family. https://t.co/EhXKfRhaGq
18,"I appreciated the opportunity to meet with Dr. Alex Garza, head of the St. Louis Metropolitan Pandemic Task Force. I’m impressed with the high level of cooperation and expertise our area health care systems have focused on combatting the COVID-19 pandemic. https://t.co/VtXWtEuvRh"
19,"RELEASE: Wagner Introduces Bill to Expand Access to Telehealth Services

Read more here ➡️

https://t.co/bY07cC5iue"
20,"My heart breaks for the Rohingya, who have suffered unimaginable atrocities at the hands of the genocidal Burmese regime and now face an incipient coronavirus outbreak in Cox’s Bazar, Bangladesh.  The House Foreign Affairs Committee held a subcommittee hearing this week..."
21,"Democrats refused to consider my amendment to this week’s appropriations package that would have prevented government funding of entities that will not protect babies who survive abortion.  

Read more here➡️

https://t.co/XDjIYTFHpI"
22,"We must make it as simple and efficient as possible for businesses to figure out how much of their PPP loan will be forgiven so they can focus on running their businesses and keeping employees paid during this pandemic.

Read the full letter here:

https://t.co/8A6HbjPZbj https://t.co/J6biVtpXGy"
23,I joined a bipartisan group of my colleagues in the House to call on House Leadership to include my Calculate PPP Forgiveness Act in the next coronavirus relief package.
24,"I spoke on the House Floor in support of two amendments to the NDAA which will improve the United States’ ability to prevent human rights violations connected to the pandemic and strengthen our response to future public health crises. 
 
Watch here➡️

https://t.co/CSldbTRvwn"
25,"John Lewis’s passing is a loss for all America. His work in the Civil Rights movement changed history and we will always remember his enduring legacy. 

I am grateful to have had the honor to serve with someone who is truly an American hero."
26,"Had a call w/ the Heartland Credit Union today to update them on what we are doing in Congress during the pandemic &amp; discuss the many financial services issues impacting my constituents in Missouri, including the Paycheck Protection Program &amp; other pandemic response initiatives. https://t.co/X4AJGdlmA7"
27,"Our work in Congress to pass the CARES Act has continued to help those in need in Missouri. These funds are going to those who help drive our local Main Street economy, &amp; I'll work to make sure our small businesses are poised to support a strong recovery.

https://t.co/Ac93Ry6GiM"
28,"Small businesses in Missouri have been hit hard by the pandemic, and these CARES Act Recovery Assistance grants will give them the resources they need to stay open and maintain stability during uncertain times. https://t.co/sFRS82UAC7"
29,I am excited to announce the @usairforce has awarded the contract for the first lot of F-15EX to @BoeingDefense here in St. Louis.  This is great news for the thousands of Boeing workers in Missouri who help build advanced fighter jets.
30,"This is a solemn day for our community as we recognize the 25th anniversary of the Srebrenica genocide. We will never forget the victims who lost their lives or the refugees who had their lives forever changed in the wake of such evil.
Many Bosnians came to St. Louis to rebuild.."
31,The Foreign Affairs subcommittee on Asia and the Pacific held a hearing on China’s maritime ambitions. I'm deeply concerned that domestic discontent &amp; international distraction resulting from the coronavirus pandemic is pushing Beijing to behave erratically and aggressively...
32,"Great to see our local hospitals and patients benefiting from the telehealth funding I supported in the CARES Act. Expanded access to telehealth will help our doctors treat patients more efficiently and safely during this pandemic. 

https://t.co/obrVmkyIai"
33,"I testified at the @China_TaskForce hearing in support of my legislation to hold China accountable for its response to COVID-19.  From the outset of this devastating pandemic, the CCP suppressed, misrepresented, and falsified info necessary to prevent the extent of this crisis."
