,Tweet
0,"Today and every day, we thank the first responders who run towards danger and dedicate their lives to saving others. We’re so grateful for all the sacrifices these brave men and women make to help keep us safe."
1,"If the ACA is overturned, at least 122,000 Alabamians will lose their health care in the middle of a pandemic. People with pre-existing conditions would be charged higher rates or have their health care coverage ended altogether."
2,"The administration and several states, including Alabama, are advocating to completely eliminate The Affordable Care Act. Instead of working to improve it, they're pursuing overturning the entire law in the highest court in the land in the middle of this pandemic."
3,I also believe his decision to force through this confirmation instead of negotiating a bipartisan COVID relief package is an insult to the millions of Americans who are suffering as a result of this pandemic.
4,This pandemic has made the need to access broadband even greater. Tele-health &amp; tele-medicine are an important part of ensuring folks in our communities can stay safe &amp; healthy. We must work to ensure all communities have broadband access. https://t.co/NLupvwfctj
5,COVID cases are spiking across the country. We ALL need to work together and wear our masks. #MaskUpAL https://t.co/oMTXjOFrXx
6,"So many veterans can’t or don’t access the mental health care they need, and as a result, more than 20 veterans die by suicide every day.
 
It was an honor to cosponsor this new law that is going to save veteran lives here in Alabama and across the country. https://t.co/rmbYA3FCWi"
7,"I know many families across Alabama love to celebrate Halloween with trick-or-treating. But this year, in light of the COVID-19 pandemic, I want to encourage you to look toward safe and fun alternatives. 👻🎃
https://t.co/t0lbm4df7s"
8,This pandemic has been a challenging time for all of us and has exacerbated mental health issues for many folks. I’m proud to have introduced a bipartisan bill to increase funding for the National Suicide Prevention Lifeline program so everyone can get the help they need.
9,"Early detection can save lives. 
 
This #BreastCancerAwarenessMonth, let’s remember all the resilient survivors, the courageous women currently battling this disease &amp; those who are no longer with us today. Every day, we are closer to finding a cure. https://t.co/2LehtZ8ltO"
10,Louise and I are praying for the families of the service members who lost their lives in this tragic crash in Foley yesterday. https://t.co/MNrNkuYA76
11,"Hey y’all, it’s not too late to get your flu shot! Getting your flu shot is going to be critical in helping us fight COVID-19 this winter &amp; keep our health care systems from being overwhelmed. https://t.co/Ho3Po5Wooh"
12,"Too many rural communities are getting left behind—especially as the world becomes increasingly digital during this pandemic. We must ensure *all* communities have reliable access to broadband &amp; high speed internet.
https://t.co/PCyID9J15d"
13,"For so many of our veterans, its often the wounds we can’t see that hurt the most. I’m proud to have cosponsored this bill—which is now law—that will connect more veterans with life-saving mental health care, and expand resources to help them and their families heal. https://t.co/k2eFgRmoYU"
14,"Let's continue to listen to our public health experts like Dr. Fauci, and wear our masks, stay home and social distance as much as possible. We can beat this virus but it’s going to take all of us. #MaskUpAL
https://t.co/Gxt3cFYedg"
15,"Throughout this pandemic, I have been so proud of all the ingenuity coming from Alabama. This new test is just another development that can greatly benefit Americans as we continue to battle COVID-19.https://t.co/eVtYLqo4nf"
16,"So many rural communities across Alabama and around our nation struggle to access health care. This #RuralHealthDay, let’s recommit to ensuring everyone has access to affordable health care, regardless of their zip code. https://t.co/2Pflakp6T4"
17,"Every week that Congress fails to pass more COVID relief, millions more Americans struggle to pay their bills and put food on the table. We have to stand up for working families and pass a comprehensive bill ASAP to help the folks who are struggling. https://t.co/XUmAYN5zjf"
18,Health care workers have been on the front lines of this pandemic working hard to ensure our safety and wellbeing. Let’s honor and thank them for the important work they do. Light up your front porch to show your appreciation this evening!  https://t.co/2XJKeazLyX
19,Thank you to all of the fallen men and women in uniform who kept our state and communities safe. Your service and sacrifice will not be forgotten. https://t.co/KCL9Y14Sfh
20,"We should be doing everything we can to make it easier for folks to get the health care they need -- not harder. I’m going to keep fighting for Medicaid expansion and protections for pre-existing conditions so we can all get the care we need. 
https://t.co/yyJtD2AleQ"
21,"Everyone 6 months or older should get the flu shot—especially this year as we continue to fight COVID-19. 
 
The vaccine is:
✅ Safe 
✅ Does not cause the flu 
✅ Helps to prevent the flu, which shares many of the same symptoms as COVID-19

https://t.co/nwqNIwt2n8"
22,"This is great news for Bibb &amp; Tuscaloosa counties! This expansion &amp; the 373 added jobs are crucial as we continue to still see high unemployment rates due to the COVID-19 pandemic.
https://t.co/UNMUasCK4I"
23,This #DomesticViolenceAwarenessMonth let’s rededicate ourselves to breaking the cycle of domestic violence and lift up those in our community who are hurting. https://t.co/q5k8x16Ymn
24,"Wearing a mask is patriotic &amp; can help save American lives. #MaskUpAL
https://t.co/M47RdMa499"
25,"For 245 years, the Navy has been a force to be reckoned with. Thank you to all the shipmen and women who so selflessly serve our nation. #HappyBirthdayNavy and anchors away!"
26,"I got my flu shot, have you gotten yours yet? Getting your flu shot is an easy, effective way to help prevent the flu and to prevent additional strain on our health care systems during the COVID-19 pandemic. 
https://t.co/W2PSD7vslI"
27,"This serves as a reminder of just how tricky this virus can be to detect &amp; how quickly it can spread. Please continue to wear your mask, social distance &amp; stay home as much as possible. #MaskUpAL
https://t.co/lYK14DqtIo"
28,"Today, on National Depression Screening Day, let’s commit to approaching mental health the same way we do physical health. Depression is very common &amp; it is okay to seek help. We must ensure everyone can access the care &amp; resources they need."
29,"What do asthma, diabetes, &amp; cancer have in common with COVID-19?
 
All are considered pre-existing conditions. 
 
If the #ACA is struck down in the Supreme Court, millions of Americans with pre-existing conditions will be at risk of losing coverage and care. #ProtectOurCare"
30,"Stories of folks struggling due to lack of rural health care are all too familiar here in Alabama. Protecting the ACA is critical to ensuring all Alabamians have accessible &amp; affordable health care—especially as we continue to fight against COVID-19. 
https://t.co/Vrq4Zfq4O0"
31,Last week the Senate passed the House version of my bipartisan Caribbean Basin Trade Partnership Act. This is important for Alabama cotton growers &amp; textile producers—who faced hard times even before the pandemic—and will help further support our economy. https://t.co/hY9js6Wn71
