,Tweet
0,"We are proud to have such a talented individual like Olivia on #TeamBilirakis &amp; we look forward to seeing her future successes. COVID has limited our intern program in the district &amp; halted it in DC, but we can't wait to invite interns back soon! 
https://t.co/WtIbCpe9fs"
1,"“As our economy looks to fully rebound, the travel and tourism sectors provide a great opportunity for American growth and prosperity. We must do everything we can to facilitate a safe return to pre-pandemic levels of employment within this critical industry.” https://t.co/lqd40MjaCv"
2,Thanks @SteveScalise for this amazing cookie cake to celebrate the passage of my bill HR 4861. This bill provides grants to hospital emergency departments so that they can connect those who are at risk for suicide with mental health services. #mentalhealth https://t.co/j0Ypig5cIy
3,"The STAND-UP Act has a goal to identify threats before they materialize &amp; ensure at-risk students get the mental health treatment they need. These programs reduce bullying, suicide &amp; campus violence. A special thanks to @SandyHookPromise Foundation for its support."
4,Tomorrow at 4:30pm I will be going live on #Facebook to discuss #OperationWarpSpeed and the continued push to find a safe and effective vaccine to combat #COVID19. Check back later for the announcement on my special guest.
5,Big guest this week on my #FacebookLive Q&amp;A event! Check back tomorrow to see who it is.
6,RT @PlasmaProteins: #PlasmaDonorsSaveLives and play an essential role for those who rely on #PPTs. You are part of our critical infrastruct…
7,"Fast Fact: Before #COVID19, there were 12,202 solar energy jobs in Florida. It is time to get these folks back to work. #NCEW20"
8,Happy birthday to the United States Air Force.  A special thank you to all the brave men and women whose elite service over the last 73 years has helped keep us safe from those who wish to do us harm. https://t.co/6lE898rB52
9,"On this Patriot Day, we remember the almost 3,000 victims who died during a terror attack on our country and their families. As a nation, we will never forget your loss.  #Neverforget https://t.co/OLxJCkMQ6K"
10,"Thank you @baycare for inviting me to participate in this  important discussion. As we continue to battle #COVID19, I'm confident in the work being done locally by @baycare, &amp; the incredible job being done by @CMSGov Administrator &amp; @WhiteHouse Task Force Member @SeemaCMS. https://t.co/3Wkek0SoD6"
11,"Thanks to a global partnership and the technical leadership of @CDCgov &amp; @USAID, the African
region has officially been certified as wild poliovirus-free. Over 90% of the world’s population live
in areas free of the wild poliovirus. @Rotary @ShotAtLife"
12,Just finished talking to @GovRonDeSantis about my constituents who still have unresolved FL DEO claims. His team followed up immediately to help after our conversation. I look forward to these constituents receiving the help they need. I will continue to monitor the situation. https://t.co/46cCeTZXo9
13,Constituents suffering financial hardship don't need to wait for help. The county has distributed a portion of its federal funding to local non-profits who will be providing the exact same benefits that are distributed through the CARES portal. Learn more by clicking below.
14,"Dr. Threadgill, the Chief Medical Officer of @CHCPinellas, is hosting a Facebook Live forum tomorrow to answer questions from concerned parents who are contemplating either a traditional school environment or online learning options for their children. https://t.co/2xoZjScfG4"
15,"#Census2020 workers will be visiting homes in Pinellas County this week for those who have not responded already. Census takers will:
✅Have a valid ID badge
✅Wear Census swag 
✅Wear a mask
🚫Will never ask you for your social security number. 
#MakePinellasCount https://t.co/YcjowCHtiX"
16,"I'm glad to see another #COVID19 testing site opening in #Pinellas. According to @BayCare, it will be open on Mondays, Wednesdays, and Fridays from 7 a.m. – 10 a.m.

https://t.co/SPx6LCLoM5"
17,@HillsboroughFL Residents who have been hospitalized for #COVID19 should make themselves aware of this resource. “Patients who meet the medical criteria will be discharged from the hospital and checked into the new COVID-19 care site for additional care.” https://t.co/xwF3RpAQro
18,Now more than ever it is important that we all come together to help end the Coronavirus. If you have recovered from #COVID19 please consider making a donation of #ConvalescentPlasma. This donation can save lives and help us beat this terrible virus. https://t.co/8EFJXKFvgl
19,"The #PurpleHeart honors the men &amp; women of the U.S. Military who have been wounded in combat. Today, in honor of #PurpleHeartDay, I’d like to thank &amp; recognize all Purple Heart recipients for their service &amp; sacrifice. May God bless you &amp; your families! https://t.co/Us0MqcKKnd"
20,Five new CVS drive-thru testing locations in Pasco County. Contact the  COVID-19 Call Center 24/7 at 1 (866) 779-6121 or by email at COVID-19@flhealth.gov for more information. https://t.co/rwKOo0hQAg
21,"Local leaders have made me aware of another round of assistance through the #CommunityCares program. For those folks in Pasco County who are currently suffering financially, please make yourself aware of this resource. https://t.co/n7TgHsUY17"
22,"Yesterday, I participated in a call with the Administrator of @CMSGov, @SeemaCMS. We discussed additional steps @CMSGov can take to assist Florida’s hospitals in slowing the spread of #COVID19 in nursing homes and other vulnerable settings. https://t.co/8SBZjMalkh"
23,"We can slow #COVID19 by being SMART: 
S: Social distance!
M: Mask up!
A: Avoid crowds!
R: Remember to wash hands!
T: Throw away non-reusable masks! https://t.co/E79mUkJeNX"
24,"Happy 230th Birthday to the @USCG! To those who serve and who have served, thank you for your sacrifices in service to our great nation. Americans everywhere are grateful for the sacrifices that you make in order to keep us safe. https://t.co/p75cnqH92z"
25,"We can slow #COVID19 by being SMART: 
S: Social distance!
M: Mask up!
A: Avoid crowds!
R: Remember to wash hands!
T: Throw away non-reusable masks! https://t.co/ZQ0wQv5BZu"
26,"We are also helping those in my district who have not received their stimulus check. If you or someone you know who lives in my district is still waiting on a check, please send an email to FL12IRS@mail.house.gov"
27,"If you or someone you know who lives in the 12th Congressional District is still not receiving their unemployment benefits please send an email to FL12UNEMPLOYMENTHELP@mail.house.gov, we will be happy to assist you."
28,"With this week coming to a close, I wanted to take a moment &amp; thank my team. We have been working around the clock to help people who have not received their unemployment benefits. We have helped over 4,000 &amp; won’t stop until everyone is paid."
29,"This afternoon I received an update from @HHSGov on #OperationWarpSpeed. I am incredibly optimistic that we will have a safe and effective vaccine for #COVID19 by early 2021, if not sooner. https://t.co/ySHmY2n4bH"
30,"It was the honor of a lifetime to serve alongside my friend and colleague @repjohnlewis. He is a legend whose contributions to civil rights &amp; American life will be missed. In his memory, may we all continue to seek liberty and justice for all. https://t.co/zDw6FxCg7f"
31,Anything short of returning law and order to our neighborhoods is a stain on the memory of Mr. Floyd and all those who loved him. (3/3)
32,"Likewise, our local, state, and federal law enforcement must now come together to swiftly end the violence and destruction. These actions by a few only silence the cries of those who are hurting. (2/3)"
33,"I’m in D.C. this week. Although things are quiet in the halls of Congress, I am continuing to follow the strict guidelines of the #HouseSergeantAtArms and CDC. It is important that we continue to follow these guidelines to combat #COVID19, and get our nation running again. https://t.co/IDrwqs5tbQ"
34,"Although things are quiet in the halls of Congress, I am continuing to follow the strict guidelines of the #HouseSergeantAtArms &amp; @CDCgov by wearing a face mask and maintaining social distance. We must keep following the guidelines to get back to normal. https://t.co/z3r6c2Sxkf"
35,Today and always we remeber and honor those who made the ultimate sacrifice on behalf of our nation. May their memory be eternal. https://t.co/ANZbO5EEw6
36,"Earlier today, the Department of Health and Human Services announced that Florida will receive $420,883,713 in CARES Act funding to increase testing capacity.  More testing means improved data-driven decision making."
37,May 8th will mark the 75th Anniversary of V-E Day. The Library of Congress has released a collection of stories of Veterans who served in WWII. This is a wonderful opportunity to be reminded of the challenges and triumphs that our nation has experienced. https://t.co/x76XVEUMzT
38,"Every day I am receiving new reports from local small business owners who have finally received their PPP loans, which is great news!  However, many of these business owners have very specific questions about how the loans/loan forgiveness will work. (1/2)"
39,RT @HouseVetAffairs: 🚨🚨🚨 ATTENTION #Veterans: The @IRSnews just announced that the deadline for eligible veterans and/or students who use t…
40,"... specifically, I am still waiting on guidance for how those who are receiving the ""Payment Status Unknown"" message can update your bank account information.  I will share it with everyone once I have an answer.
https://t.co/7tLxP1zfL3"
41,RT @repgregwalden: Scammers are preying on coronavirus fears to steal money and sensitive banking info. This has only gotten worse as stimu…
42,"April is Autism Awareness month. While we are all are adjusting to changes in our daily routines as a result of the Coronavirus, parents of children with autism are grappling with unique circumstances. We must ensure these families have the resources they need during this time."
43,"Ensuring access to quality mental healthcare treatment for Veterans is more important than ever. Click below to learn more about how to access this treatment if you or a Veteran you know needs help.  
 https://t.co/rNPemuu0wb"
44,"I will be holding a live telephone town hall today. We plan to start at 4:00 p.m to discuss the Coronavirus updates. While the phone system will automatically dial more than 100,000 constituents, anyone wishing to participate can call in 1-888-480-3641. https://t.co/1q5XYz51IQ"
45,"While this may be a different type of celebration than previous years, the truth of the cross still brings us hope for a brighter tomorrow.  Wishing you and your family a happy and healthy Easter! https://t.co/TILtE2Xejj"
46,"Glad to see @UnitedHealthGrp helping Floridians with basic food needs during this difficult time.  We are #Inthistogether 
https://t.co/GOtXvSfyGt"
