,Tweet
0,"Merced Co. residents concerned about COVID-19 and how to keep family and loved ones safe can join the Dept. of Public Health tomorrow Oct. 29th LIVE from 5:30p to 6:30p and get answers to their health questions. 

Participate by using the link below:
https://t.co/3mlZKwruew https://t.co/3Cl7NlJS3Y"
1,"As Halloween approaches, it's important to take great care to prevent the spread of COVID-19. Follow these guidelines to keep yourself and others safe. #WearAMask https://t.co/obxvce7Mnl"
2,"Today we learned Madera County will stay in the 'Purple Tier' for the time being. If you have questions about that or anything else related to COVID-19, the Madera Co. Dept. of Public Health will hold a Facebook Live event to answer your questions. See below for more info: https://t.co/3ZmU4dc9fo"
3,Halloween is right around the corner - mask up then and always! #WearAMask https://t.co/ZylOT6A85m
4,"From now until 2:00 p.m., Madera County can get FREE COVID-19 tests at the La Esperanza Market. No appointment necessary.

If you're feeling symptoms of the coronavirus or have been or think you've been exposed, please take advantage of this opportunity to get tested. https://t.co/FpUZNpCTQI"
5,"As we continue to grapple with the effects of COVID-19, the role of organizations like the UN are more important than ever.
 
On #UNDay, let's reaffirm our commitment to continue working with our allies to make the world a safer and more prosperous place. https://t.co/4xHFIRVZd0"
6,#WearAMask #SlowtheSpread https://t.co/SPJ4nS5jwU
7,"Help do your part to #SlowtheSpread by following these simple guidelines: wash your hands, #WearAMask, maintain a safe distance from others and stay home if you're feeling sick."
8,"@MaderaDPH has been working hard to protect the community from #COVID19. The county now meets the metrics to move away from the Purple Tier, but must meet same criteria for one more week to officially enter the Red Tier. https://t.co/9KBZBoSVDA"
9,#WearAMask #SlowtheSpread https://t.co/hEY90FLSdX
10,We passed the CARES Act to get much needed testing to our communities to help slow the spread of COVID-19. I'm proud to see these federal funds being used by @UCSFFresno to care for and keep people safe. Help do your part and #WearAMask when out in public. https://t.co/FhttmmXEMx
11,"I’m hopeful this ruling will stop the egregious attacks on our most vulnerable citizens, especially in the middle of a pandemic, when the struggle of putting food on dinner tables across the country has grown increasingly difficult."
12,"The #COVID19 pandemic is FUELING the housing crisis and millions of Americans are facing EVICTION.
 
#KnowYourRights. Find out if you qualify for protection from eviction.
 
Visit https://t.co/MYNZdbgNs3 for more information."
13,Last year I co-authored this op-ed with @RepMarciaFudge to address the problem with food insecurity in the U.S. and round the world - which this year has only been exacerbated this year by the COVID-19 pandemic. #WorldFoodDay #WorldFoodDay2020
