,Tweet
0,"A $6.3 MILLION investment for the Hospital Service District 1 of EBR Parish from USDA.

2nd largest awarded out of 256, 1 of 6 above $30 million.

It'll renovate &amp; expand the hospital facility &amp; capabilities, &amp; sustain jobs for 850 people in the area.

https://t.co/DoQxBzqngZ"
1,"Signed by POTUS, the CASES Act allows constituents to give their permission online for a member of Congress to work with a federal agency on their behalf. 

I introduced the bill with @RepJoeKennedy &amp; the US House has now launched the digital consent form.
https://t.co/YwyoAmDIKM"
2,"""As a member of both @TransportGOP and @NatResources, Graves is uniquely positioned to lead the charge for this important legislation.""

I introduced the BUILDER Act &amp; look forward to working alongside colleagues such as @RepNewhouse to cut red tape and rebuild our country. (1/3) https://t.co/jLMIPgsuii"
3,"On April 14, Congressmen Graves, Richmond and Scalise announced MSY was receiving $42,793,389 available through the Coronavirus Aid, Relief, and Economic Security (CARES) Act. (3/3) https://t.co/3bs1jecN3J"
4,"I joined @SBAJovita, @LouisianaGov, and several other stakeholders today for a roundtable to discuss PPP, disaster assistance for the recent storms &amp; helping our small businesses recover from COVID-19. https://t.co/belEqWYHUv"
5,"Over $2.1 million in CARES Act funding awarded to South Central Planning &amp; Development Commission in Houma.

It will assist businesses impacted by COVID-19 in Assumption, Lafourche, St Charles, St James, St John the Baptist, St Mary &amp; Terrebonne parishes
https://t.co/J7kimp8ydc"
6,"No matter the challenge – Spillway openings, imported products, natural disasters or a pandemic – we will be right there with our shrimpers, processors, and communities working together to provide the relief they need.

Background here: (2/2) https://t.co/78lCih9jvc"
7,"On Friday I testified at the Louisiana Economic Recovery Task Force and gave a federal update on COVID-19 relief.

We discussed the bills Congress has passed so far and the need to tailor the next round of legislation to those that need it the most. https://t.co/I9RFmxdRhj"
8,"This update is separate from last week's news regarding the Section 32 purchase of shrimp by USDA as this announcement allows the USDA Farm Service Agency to provide pandemic relief for producers that face price declines &amp; additional marketing costs.(3/3)

https://t.co/qsC8zp9sy1"
9,"Louisiana crawfishers are feeling the heat as the pandemic has crushed demand, and CFAP is definitely not a substitute for getting our economy – or the ultimate catalyst needed to boost customer demand – back up and running. (2/3)"
