,Tweet
0,"Over 800k of the 1.1 million who recently left the workforce due to the pandemic are women — 40% are Latinas. We must make #EqualPay the law of the land, so that a Latina doesn't have to work for 22 months to earn the same as a white male. #LatinaEqualPayDay https://t.co/r8WWz83hJr"
1,"This morning, as our nation approaches nine million COVID-19 cases and a quarter of a million lives lost, I sent a letter to @stevenmnuchin1 seeking the Trump Admin’s responses on several outstanding items in COVID relief negotiations. Read my letter here: https://t.co/3qCoh3HDSW https://t.co/IlDhRUD8lF"
2,"RT @PaidLeaveforAll: Congressman John Lewis said it best: ""Time is our most precious and limited resource."" In the midst of this pandemic,…"
3,Reliable high-speed internet isn’t a luxury — it is a necessity as communities confront the COVID-19 pandemic. The FCC’s repeal of #NetNeutrality is a blow against small businesses and students nationwide. We will not give up the fight to restore the free &amp; open internet.
4,"Two years after an unspeakable act of terrorism &amp; anti-Semitic hatred stole the lives of eleven peaceful worshipers at the Tree of Life Synagogue, we continue to mourn with the families of those who were lost. https://t.co/jq2wWwJZ1M"
5,President Trump and Senate Republicans have committed an act of supreme desperation: jamming through a Supreme Court nominee just eight days before Election Day as part of their years-long campaign to destroy Americans’ health care.
6,".@HouseDemocrats are fighting for:
-Food for the hungry families
-Rent assistance for those facing eviction
-Strategic plan to crush the virus

It’s time for Republicans to accept the science and work with us to achieve these and other goals laid out in the #HeroesAct. https://t.co/uv5dkbqNq8"
7,"Until the GOP can agree that science and governance are the key to crushing the virus, the pandemic will continue to destroy the lives and livelihoods of the American people. #MSNBCLive https://t.co/YCz4jqL0aP"
8,"In a victory for justice, our Constitution and our American Democracy, a federal court ruled today that President Trump’s effort to block an accurate count of the “whole number of persons” in our country is unconstitutional. https://t.co/1tTC9vsZ7R"
9,Helping the most vulnerable members of our communities isn’t only the compassionate thing to do — it is the best way to protect the economy as the fight to defeat the coronavirus moves forward. #TheReidOut https://t.co/FC2sOYH6MC
10,"The Trump Administration must negotiate in good faith. They told us they would put a light touch on our most recent proposal for testing &amp; tracing. Instead, they took a chainsaw to the proposal, cutting more than half of our proposal. #ThisWeek https://t.co/UFpsfb5SP2"
11,Communities of color &amp; working families across this country have been subjected to the very worst of the coronavirus crisis. Republicans must work with us to protect lives &amp; livelihoods nationwide. https://t.co/UKTuzj1NGB
12,"RT @COVIDOversight: NEW #PPP REPORT:
➡️Lenders processed bigger #PPPLoans for wealthy customers at &gt;2x speed of smaller loans for neediest…"
13,"President Trump has shown his true colors: walking away from coronavirus relief negotiations and refusing to give real help to poor children, the unemployed, and America’s hard working families. https://t.co/gic4yuVsTB"
14,"We must ensure that Americans have access to the testing, tracing and treatment that they need to make it through this crisis – especially communities of color, which have been so disproportionately affected by this pandemic. #MSNBCLive https://t.co/VMwDUS1nsV"
