,Tweet
0,RT @SelectGOP: Democrats’ latest partisan report underscores how they’ve politicized the pandemic to the detriment of the American people.…
1,"Under Democrats: More job-crushing lockdowns.

Under @realDonaldTrump: The fastest economic recovery in U.S. history.

RT if you agree → America should STAY OPEN! https://t.co/HY9R715TCM"
2,"You've got to be kidding.

The governor whose own order killed thousands of seniors in nursing homes is still trying to find ways to blame someone else for his own deadly actions.

Now Cuomo is saying he's blaming President Trump ""for every death in this country."" https://t.co/aBQstShIQe"
3,"RT @SelectGOP: President @realDonaldTrump built the greatest economy in the world before the COVID-19 pandemic hit. 

Now, he is doing it a…"
4,"🚨 The Justice Department sent letters to New York and New Jersey demanding their nursing home COVID data.

Thousands of seniors were killed by their policies—but Governors Cuomo and Murphy still refuse to give Congress the information requested.

Time for answers."
5,"Let me get this straight:

The same people who ran with debunked stories from ""witnesses"" with zero firsthand info during impeachment are now either lying about or totally ignoring a credible firsthand witness to protect Biden?

Pure hypocrisy. Dems &amp; the media should be ashamed."
6,"When Dems don’t get their way, they rig the game.

Can’t get the Supreme Court to go along with their unconstitutional radical agenda?

They’ll just pack it with radical justices who will.

Scary.

WATCH: Pelosi entertains SCOTUS packing &amp; expanding district courts nationwide ↓ https://t.co/aL2w3z9buu"
7,"🚨🚨 Today Chuck Schumer and Senate Dems once again BLOCKED a clean COVID relief bill.

Don't let them blame @realDonaldTrump.
Don't let them blame Mitch McConnell.

Every time Republicans try to deliver aid to Americans, Dems block it to play politics.

RT so everyone knows!"
8,RT @RepFredKeller: Speaker Pelosi needs to understand that the American people are the ones who pay her salary. It's time for her to put pa…
9,RT @RepBradWenstrup: The @gopdoccaucus condemns Governor Andrew Cuomo's anti-COVID vaccine statements in his interview with @ABC: https://t…
10,"🚨 Add Cuomo to the list of anti-vaxxer Dems.

He's now telling Americans to be skeptical of a CDC/FDA approved COVID vaccine.

This from the same man who broke federal guidelines and issued a nursing home order that killed thousands of seniors.

Maybe he should sit this one out. https://t.co/7P3NFRxyIr"
11,RT @michaelcburgess: Under the leadership of @SteveScalise the House #COVID19 committee can set the record straight on this admin’s COVID r…
12,"RT @SelectGOP: Democrats continue to peddle a false narrative on President @realDonaldTrump's coronavirus response.
 
The tough, science-ba…"
13,"The same people who spent YEARS promoting the phony Steele Dossier are now working overtime to keep you from even seeing this major Biden scandal.

Total double standard."
14,RT if you stand with Judge Amy Coney Barrett as she endures baseless personal attacks from Democrats who can’t find ANYTHING wrong with her qualifications.
15,"For months Dems and the media pushed lockdowns in the name of “science”—and attacked anyone who questioned them.

Now even the WHO is denouncing lockdowns. 

What will the “listen to the science” crowd who crushed America’s economy with lockdowns say now? https://t.co/PU8iLD683m"
16,"RT @RepDonBacon: Dems &amp; GOP agree we need targeted #COVID relief $$ for small biz &amp; struggling industries, but Pelosi is holding them hosta…"
17,"What Pelosi should be focused on: A COVID relief deal.

What Pelosi is actually focused on: 25th Amendment fantasies.

Some things never change. Dems will always put their political agenda above the needs of workers and families.

RT if you’re sick of it! https://t.co/PWDiNZUwAG"
18,"RT @HouseGOP: Key findings from @SelectGOP's latest report:
 
+ China lied about COVID-19

+ @POTUS made effective decisions that saved liv…"
19,RT @seanhannity: Scalise: Pelosi Has ‘Always Moved The Goalposts’ With COVID Relief Bill https://t.co/QqdBuevfmX
20,"🚨 Reminder: We could’ve already delivered aid to small businesses LAST WEEK.

BUT Nancy Pelosi blocked it from even coming to the House Floor. 

It’s been clear for weeks: She’s not interested in a serious deal—only using the pandemic to play politics."
21,"RT @RepMarkGreen: .@SteveScalise is right. ⬇️

Democrats have used @COVIDOversight to harass @realDonaldTrump’s efforts to combat this viru…"
22,RT @boblatta: MUST READ: Whip @SteveScalise wrote an op-ed highlighting the Trump administration’s response to the #COVID19 pandemic. Hundr…
23,RT @RepJimBanks: Don’t believe the lies--@SteveScalise cuts through the noise to deliver the truth about @realdonaldtrump’s pandemic respon…
24,RT @RepTedBudd: A great piece from @SteveScalise on how @realDonaldTrump made effective decisions on COVID that saved lives. https://t.co/Y…
25,RT @SelectGOP: Whip @SteveScalise opened today's hearing with the facts about COVID-19 and highlighted President @realDonaldTrump's leaders…
26,RT @michaelcburgess: Congress worked together on 3 bipartisan #COVID19 relief bills. But further help is being withheld from the American p…
27,"Now even CNN is calling Cuomo out for lying about his own deadly order to force COVID-positive patients into nursing homes.

You know a Democrat is in trouble when they've lost CNN. https://t.co/cmTNsD2jYj"
28,"RT @RepBrianBabin: If @SpeakerPelosi actually cared about the health of Americans, she would’ve tried to work w/ us on a #COVID19 bill that…"
29,"Some things never change.

Pelosi's ""new"" COVID bill isn't new.

It's her same old wish list.

- Stimulus checks to illegal immigrants
- Release prisoners
- No-ID voting

But this time she strips out $600 MILLION of police funding from the previous version.

Americans are fed up. https://t.co/UVQw5M5OOj"
