,Tweet
0,Let's be abundantly clear: The pandemic isn't over and the president doesn't deserve credit for ending it. https://t.co/zKDkJTxmbp
1,The speed at which Senate Republicans are working to confirm Amy Coney Barrett versus the speed at which they are working to provide lifesaving support to the American people during a global pandemic is shameful.
2,"To all who celebrate, happy #Dussehra. Wishing you all light and prosperity in the year ahead."
3,"Students, educators, and support staff returning to in-person learning should not have to worry about risking their own health. I support the #PPEforSafeSchools because it would provide schools with the funds they need to reopen safely."
4,"Hey, CA-41! To reduce your vulnerability to the flu during a pandemic, you can get a flu shot at one of our community clinics. The drive-thru service makes getting the shot quick, easy, and safe!

For more info, please visit https://t.co/Et818lUBgl. https://t.co/wowEazI6SH"
5,"The COVID-19 pandemic has claimed the lives of 215,000 Americans and @SenateGOP's response is to confirm a Supreme Court nominee who will take away your health care."
6,"Coming out is accepting who you are and insisting henceforth on your place under the sun.

On #NationalComingOutDay know that you belong, you are loved, and I will never stop fighting for a safer, more understanding, more equal world for you."
7,"RT @VetAffairsDems: Everyday – especially on #WorldMentalHealthDay – it is important to know that it is ok to not be ok.

The Veterans Cris…"
8,"I’m honored to receive a perfect score from @HRC’s Congressional Scorecard for the 116th Congress. Nothing will stop me from fighting for someone’s right to love who they love and be who they are.
 
LGBTQ+ rights are human rights. #HRCscorecard https://t.co/IiN1hy1Xyf"
9,"Health care for people with pre-existing conditions, like breast cancer, is at stake.

Everyone deserves access to affordable, quality care, and we must fight for it like our lives depend on it - because they do."
10,"Donald Trump thinks confirming a new Supreme Court Justice is more important than providing economic relief to millions of Americans during a pandemic.

It's not. https://t.co/92UpWT9Xqd"
11,"We hear about elected officials and prominent figures in the Admin. who have tested positive for COVID but we don't hear about the Secret Service agents, residence staff, hospital staff, and essential workers who could have contracted this virus because of Trump's photo-ops."
12,"From one teacher to another, happy #WorldTeachersDay!
 
Even during a pandemic, teachers are still finding ways to touch the lives of our students and ensure that future generations of leaders are ready to take on the world. Thank you for all you do."
13,"Donald Trump claimed he ""learned a lot about COVID.""

If he really learned a lot about COVID, why did take a joyride in a hermetically-sealed SUV, endangering the lives of countless staff and secret service agents? https://t.co/IF0DPJufEt"
14,"Donald Trump is at a world class institution, surrounded by a team of 13 medical professionals, receiving an experimental antibody treatment.

Meanwhile, he's trying to take health care away from the millions of people who are just trying to stay alive. https://t.co/eMn2TZFNAj"
15,The American people deserve to know the status of the health of the President.
16,"San Diego Loyal deserves our utmost respect for supporting a teammate and standing up against homophobia. At a time when many LGBTQ players feel like they must hide who they are to pursue a sport, Collin Martin and his team set a commendable example. https://t.co/sjfpFz3puq"
17,"For months, my colleagues and I have been working to deliver on our commitment to providing relief to millions of people while responding to the health and economic catastrophe caused by COVID-19.

Last night, I voted in support of the updated Heroes Act."
18,"It’s concerning to hear that the President and First Lady have been exposed to COVID. I’m glad they will self isolate and hope they will be transparent with the American people about their test results.

We must all continue to take this virus seriously. https://t.co/dyCjAuQUqZ"
19,"RT @LGBTEqCaucus: October is #LGBTQHistoryMonth and obviously, we’re starting with our AMAZING Co-Chairs who make history every day. ✨
 
Jo…"
20,"Wildfires are still devastating communities up and down our state. In these incredibly dangerous situations, let's remember to thank the heroic firefighters and first responders who risk their lives to protect us and keep us safe. https://t.co/xLDwndLYBd"
21,"The world has reached an agonizing milestone: We've now lost 1 million lives to COVID-19.

My heart aches thinking of the pain this has inflicted on communities around the world. We will all get through this, together. https://t.co/Wt0tXHzl16"
22,".@HouseDemocrats are committed to meeting the needs of the American people who are struggling during the COVID-19 pandemic. Our updated #HeroesAct honors frontline workers, provides additional direct payments and critical funding, and safeguards our democracy.

This can't wait."
23,"Young people enrolled in or eligible for DACA contribute $1.7 billion in taxes per year. That's $1.7 billion for schools, transportation, infrastructure, national defense, health care, and veterans.

Dreamers do more for this country than the president."
24,"Judge Amy Coney Barrett will undoubtedly depart from precedent set by Roe v. Wade and overturn protections for preexisting conditions in the ACA even as 7 million people in America are battling COVID-19.

She stands for everything Justice Ruth Bader Ginsburg was against."
25,"Donald Trump's antics are a distraction from the fact that the United States has more than 7 million confirmed cases of COVID-19 and we have lost more than 200,000 lives as a result of his poor leadership."
26,"Health care is at stake.
 
Reproductive rights are at stake.
 
Voting rights are at stake.
 
Labor rights are at stake.
 
LGBTQ+ rights are at stake."
27,"There is less than one week to fill out the #2020Census.
 
Census data informs funding for:
🩺 Health care  
🚊 Transportation
📚 Schools 
🏠 Affordable housing 
And many more essential services 

Go to https://t.co/H5x7hrAvjF and #BeCounted! It's important. https://t.co/BU89yrpmAU"
28,"My top priority this Congress as Chairman of @VetAffairsDems is preventing veteran suicide, and today was an important step forward as the House voted to pass my Veterans' COMPACT Act.

We must address this crisis and support veterans' mental health and well-being."
29,"Visiting the COVID Memorial at the Washington Monument and seeing the flags recognizing the 200,000 lives we lost to this disease was a somber moment.

My heart is with those who lost a loved one in this pandemic. https://t.co/ZGjzobtrLa"
30,If only Mitch McConnell put this much effort into providing COVID-19 relief. https://t.co/fDa6c9t9jK
31,"Last week, I sent a letter to ICE demanding answers to reports of a lack of testing.

I have also sent two additional letters following reports of the a toxic chemical disinfectant being used to combat the spread of COVID-19.

I will be monitoring this situation closely."
32,"This is outrageous.
 
An outbreak of COVID-19 cases at the Adelanto ICE Processing Center could have been mitigated had the facility taken proper precautions. https://t.co/CI2yQoZiQB"
33,"I am pleased to know that the Riverside County Transportation Commission was awarded Federal Transit Administration funds through the CARES Act. 

The funds will be used to support vanpool operations and keep our community's transit operations running in the time of COVID-19. https://t.co/JX8YCPC3uL"
34,"The Supreme Court vacancy puts our health care at stake. If a new court decides to repeal the ACA, millions of people could lose their health insurance during a global pandemic.

I'll say it now and I'll say it again: no confirmation until inauguration. https://t.co/pgXWURK3As"
35,"The United States has now surpassed 200,000 deaths as a result of COVID-19.

It didn’t have to be this way."
36,"We have a duty to be optimistic about our democracy and to make our voices heard through elections. 

The stakes of this election have risen. We who love our country must also rise to meet these stakes and participate in deciding them."
37,"The anti-Asian sentiment around #COVID19 is hurting the many Asian Americans in our country.

If we want to defeat this deadly virus that has already claimed more than 198,000 deaths, we must put an end to this racist rhetoric. https://t.co/DMPoULc9LI"
38,"Happy new year to all those celebrating #RoshHashanah! May this new year bring you joy, health, and success. https://t.co/Ryq4GME31y"
