,Tweet
0,"RT @DepSecHargan: My third and final stop in The #Buckeye state was @UHhospitals in #Cleveland, #Ohio with @Surgeon_General, @RepAGonzalez,…"
1,"Public-private partnerships like this are critical to our ongoing efforts to address #COVID19. With the govt working hand in hand w/ health care innovators like @STERIS, I know that we will be able to defeat this virus and restore the health and safety of the American people 🇺🇸"
2,"Combatting #COVID19 has been a herculean task for our medical professionals, but thanks to two Emergency Use Authorizations from the @US_FDA earlier this year, @STERIS has helped ensure our doctors and nurses have the #PPE they need on the frontlines of this pandemic. https://t.co/l4qxQxNMeN"
3,"Today, two of our nation’s top health officials joined me for a visit to @STERIS in @cityofmentor.

@Surgeon_General @DepSecHargan, it was an honor to show you some of the important work our NEOH health care innovators have contributed to our fight against #COVID19. https://t.co/XZRnIX5TIW"
4,"This week I was proud to join @boblatta @RepAGonzalez @RepBobGibbs @WarrenDavidson in calling on Congress to expand flexibility for states and local govts using relief $ from the Coronavirus Relief Fund. 

Learn more ➡️ https://t.co/Jk8UHmJH0K https://t.co/yqfjb3fT3n"
5,RT @HouseGOP: This #NationalDayoftheDeployed we honor all service members and the families of those who answered the call and deployed in s…
6,"Thank you @USDA for helping 14,659 Ohioans in this 2nd round of Coronavirus Food Assistance Program payments. 

#CFAP has provided a total of $427.6 million in relief to Ohio farmers and ranchers who've been directly impacted by the #COVID__19 pandemic. https://t.co/qD7FbaPIqD"
7,It’s manufacturers like Larry and his team at America1 PPE who are helping us regain control of our #supplychain from #China and reduce our dependence on foreign nations for critical medical products. #madeintheusa
8,"Had a great morning visiting America1 PPE in Eastlake.

When #covid_19 hit, Larry &amp; his dad opened up a #PPE #manufacturing plant. They currently produce high-quality #n95 masks but hope to hire more employees &amp; expand to produce surgical masks, medical gowns &amp; N95 #respirators. https://t.co/gdheOFp3JD"
9,"Thank you @GovMikeDeWine @LtGovHusted for ensuring critical #CARESAct funding gets to those who need it most. This relief will not only support #SmallBusinesses, non-profits, hospitals &amp; restaurants but also help Buckeyes struggling to keep their heads above water bc of #COVID19. https://t.co/nu05Jz7fTV"
10,RT @AHLA: AHLA was honored to participate in a roundtable with @RepDaveJoyce to discuss how in light of the challenges presented by COVID-1…
11,"I couldn't be prouder of @MayfranIntl and QED and their dedication to keeping their workers safe. As #COVID19 relief negotiations continue, I will keep advocating for Northeast Ohio #SmallBusinesses to ensure they can remain open and continue contributing to their communities. https://t.co/XjxE7IqwOW"
12,"Our discussion included insight from @ClevelandClinic @PatriotHC @Zufall_Health and local elected officials.

I'll continue to do everything I can to expand access to high-speed internet and ensure our homes, schools and #SmallBusinesses get connected to the #broadband they need."
13,The unfortunate reality is that nearly 1 million Ohioans can’t access education or health care services during the #COVID19 pandemic or are limited in seeking job opportunities in today’s economy bc the #broadband connectivity required to do so doesn’t exist where they live.
14,"Looking forward to visiting this local manufacturer today. Thanks to #PPP, Automation Plastics was able to retool &amp; focus on producing components for sanitization devices during #COVID19. Now they're hiring more workers!

Check out this @WEWS story ⬇️ https://t.co/3jO4QCT2mt"
15,".@IRSnews is conducting a webinar tmrw at 10am to help those who have not received an #EconomicImpactPayment (EIP) yet. It will review:
▪️ EIP eligibility requirements
▪️ how to use the Non-Filer Tool and complete a simplified tax return

Register here: https://t.co/XRjEWyO0rc"
16,Overdoses killed more Ohioans in May than in any month in 14 yrs. I've written to @POTUS @SpeakerPelosi @GOPLeader &amp; will keep working w local police/recovery experts to combat the #opioidcrisis amid #COVID19. We must work together to prevent these deaths. https://t.co/mjQwYRmTId
17,"Great news for OH-14 coastal communities! With an estimated 2,500 tons of plastic entering #LakeErie each year, it's critical that we invest in keeping our treasured natural resource clean. Learn more about who is eligible to apply for these @EPA grants ⬇️ https://t.co/4J1FZGVwuZ"
18,"Proud that one of those signatures is mine. #PPP has saved 77k+ #jobs in OH-14 but it can save more.

We can - and should - get more relief to #SmallBiz immediately while leadership continues to negotiate a bipartisan #COVID19 package that can garner enough support to become law. https://t.co/RdG6w6110Q"
19,"I was honored to welcome @USDOL @SecGeneScalia to the Buckeye State &amp; show him all Ohio #manufacturing has to offer.

We toured a local #OH14 manufacturer, met with their young apprentices &amp; discussed how we can continue to enhance job opportunities during the #COVID19 pandemic. https://t.co/Lj00x8zmZz"
20,"I was among the hundreds who visited the Supreme Court today to pay my respects to the late Justice Ginsburg.

Kelly and I continue to keep her family in our prayers. https://t.co/WDhYAleHth"
21,"Incredible work by @USMarshalsHQ and our local NEOH police depts. Because of their efforts, Operation Safety Net successfully located 35 missing children - many of whom were victims of human trafficking. These officers no doubt saved them from horrific exploitation. Learn more ⬇️ https://t.co/EYcjbJ5p54"
22,"Just joined 358 of my colleagues on both sides of the aisle in voting to keep our govt fully funded &amp; operational through Dec 11.

I’m not a fan of CRs but allowing a govt shutdown during this pandemic, which has taken 200,000 American lives as of today, is simply not an option."
23,"After learning this, I cosponsored the #ProtectandServe Act of 2019. This bipartisan bill would enhance federal penalties for criminals who deliberately target local, state or federal law enforcement officers. https://t.co/u34snffalR"
24,"On 9/3/20, @CLEpolice Det. Skernivitz was shot and killed, ambushed while sitting in his car working undercover. Three people have since been charged w/ his murder, including a 17 y/o who, according to court documents, knew Skernivitz was a police officer prior to the shooting."
25,Today we recognize the sacrifices of the brave servicemembers who are still MIA. We have the responsibility to honor their memories and support their families while we continue our efforts to bring them home 🇺🇸 #POWMIARecognitionDay https://t.co/oae2l5tVAJ
26,"The Law Enforcement Training for Mental Health Crisis Response Act of 2019 will help save lives by:

▪️improving coordination b/t police &amp; mental health workers
▪️giving police depts the $ needed to train officers on how to best respond to those suffering a #mentalhealth crisis"
27,"Our law enforcement officers are often the first on the scene when someone is suffering a #mentalhealth crisis. But without adequate training, those encounters can be dangerous and tragic for all parties involved. That's why I cosponsored @RepKendraHorn @RepAGonzalez's H.R. 2698."
28,"Substance use disorder is a challenge for so many families across the US - one that's only gotten harder during the pandemic.

Now more than ever we need to support those struggling w/ addiction &amp; celebrate the 20+ million Americans in recovery. #RecoveryMonth #CongressGoesPurple https://t.co/j4ZAWqSLJJ"
29,"Workers, businesses, schools &amp; hospitals that are struggling don’t care about the 🔴 vs 🔵 mentality. They just want help surviving the pandemic.

As a @ProbSolveCaucus member, I hope our bipartisan plan inspires negotiators to restart talks so we can provide Americans w/ relief. https://t.co/A2QjaOvd6G"
30,Please join me in praying for all the families who live each and every day with the memory of their lost loved ones. May God bless them and may God continue to bless the United States of America. #NeverForget
31,"No amount of time that passes will be able to numb the horror of 9/11.

Today brings the tragedy of 9/11 to the forefront of our hearts &amp; minds but it also allows us honor the thousands killed, including the first responders who saved countless lives while sacrificing their own. https://t.co/tZWzZbVuky"
