,Tweet
30,"The #COVID19 pandemic has highlighted some of the great #broadband disparities in more rural parts of our the nation, most notably in Alaska. Internet connectivity 📶 can be a matter of life and death for remote communities that lack a doctor or clinic. [1/3]

#ConnectTribes"
31,"Inviting all Alaskans to join @LisaMurkowski and me for another virtual town hall tomorrow on a range of important topics, particularly the fight against #COVID19 and efforts to get our businesses and families through this challenging time. Register at: https://t.co/x0mHXNtilU https://t.co/MDoq4lrGmv"
32,@SecAFOfficial We had great meetings with local leaders who discussed the vital installations that support our national defense and what these communities have to offer our country as the Pentagon finally recognizes the strategic importance of the #Arctic. https://t.co/iQydaROu1T
33,"I applaud @SECAFOfficial, @USAirForce, and @LockheedMartin for continuing to deliver these amazing aircraft on time to the “most strategic place in the world.” Alaska looks forward to hosting 54 of @thef35 and the extremely professional airmen who fly and maintain them. https://t.co/cNoC4qSt1s"
34,"After weeks of #COVID19 distancing &amp; home hair-trimming, I was due for a cut. Thankfully, one of the best barbers around, Mike Ricci in Fairbanks, salvaged what he called the -worst- self-cut he’d ever seen, making my wife (and the Marine Corps) much happier. Thanks, Mike! https://t.co/lYtXKMFRXV"
35,"LIVE NOW: I am speaking with Alaskans in a virtual town hall about the #COVID19 pandemic and other important topics. 

Listen into the conversation at:
https://t.co/HAG56XvpVi https://t.co/C55E2O181r"
36,I’m proud of the work the Senate has done to ensure the third branch of our federal government is fully staffed with qualified individuals who will set aside their political agenda and rule based on the text of the law. [3/3]
37,"A somber, moving ceremony in the same week that we mark #KoreanWar70Years. This homecoming no doubt offered some degree of closure to many family members who never received word of their loved ones’ final resting place. #HonorThem #KoreanWar https://t.co/4uZe7knHQs"
38,"I was honored to introduce a resolution w/ @SenCoryGardner &amp; @SenMarkey recognizing this historic #KoreanWar70 milestone, the strong &amp; enduring U.S.-South Korea alliance, and our proud #KoreanWar #veterans—incl. many Alaskans—who bravely defended a people they'd never met. 🇺🇸🇰🇷 https://t.co/jSU9BJanVr"
39,"#ICYMI, I sat down for an interview in Fairbanks with Ramzi Abou Ghalioum on @KTVF11 to discuss a wide range of important topics, including #COVID19, policing reform, the Alaska economy, and significant new military construction projects for our state. Take a look. https://t.co/XbDTx8RV32"
40,"I find it unacceptable for many of our nation’s largest banks—in the middle of a devastating pandemic-driven economic downturn—to discriminate against America’s energy sector, particularly development projects in Alaska, to score political points with extreme activists. https://t.co/9TblhcshLE"
41,"Finally, I asked @FCC member Michael O’Rielly for his input on FCC Chairman Pai’s unfair, opaque and seemingly hell-bent effort to collapse the Universal Services Fund &amp; telehealth system in Alaska. [3/3] https://t.co/g0MTsyrL5l"
42,"@PeterZampa @Ch2KTUU But there are commonsense reforms that I do support, including several outlined by my colleague @SenTimScott who is leading this effort in the Senate. I look forward to speaking with Alaskans about these proposals and what the solutions are for our state and communities."
43,@WhiteHouse This presidential memo will add weight to these efforts and will also send a signal to our adversaries and those who are laying claim to the #Arctic that the United States will not cede ground in this strategic location.
44,"Earlier this year, Cordova Mayor Clay Koplin offered to send the White House a delicious Copper River King to highlight Alaska’s vibrant seafood sector and to celebrate our fishermen. Unfortunately, we weren’t able to get the fish to D.C. due to the realities of the pandemic."
45,"General Brown’s nomination comes at an important moment for our country as we continue to fight racism in society. General Brown is the right person for the right job, a distinguished leader who will serve the #AirForce and our country well, &amp; I look forward to working with him."
46,".@SenWhitehouse, @SenatorMenendez and I are still working hard to get our bill through the House and onto the President’s desk, which would be a positive step toward improving the health of our oceans. Here's more info on #SaveOurSeas 2.0: https://t.co/LjS8POCO4M
#WorldOceansDay https://t.co/poKHnt0zJV"
47,"On #WorldOceansDay, we recognize the importance of the health of the oceans to our environment, lives &amp; communities. The theme this year is “innovation for a sustainable ocean,” a worthy focus that’s also been a top priority of mine since coming to the Senate. #ProtectOurHome"
48,@SenatorSinema @DeptVetAffairs These men and women stepped up and sacrificed on behalf of our country when we needed them most. Our bill will honor their service by making sure the #VA is properly resourced to meet the unique needs of homeless #veterans affected during the pandemic.
49,"@SenatorSinema @DeptVetAffairs Our bill will enable the #VA to offer homeless #veterans additional assistance, including transportation &amp; basic amenities, set up shelters on VA properties, and ensure vets have access to tele-health services."
50,"Yesterday, @SenatorSinema and I introduced legislation that would give the @DeptVetAffairs greater flexibility in caring for homeless #veterans in the midst of the #COVID19 pandemic. 
➡️ https://t.co/qVf4pPrs0W"
51,"The killing of George Floyd was a shocking and sickening act. Those involved must be prosecuted to the fullest extent of the law. Racism in America unfortunately continues to exist. It is real, it is evil, and it should never be tolerated."
52,Today we mark a very solemn holiday as we remember so many Americans who we've lost throughout our country’s history—the brave men and women who made the ultimate sacrifice. #MemorialDay https://t.co/W034Rz9ayy
53,"Thank you, Sharon, for your tenacity and fierce determination on behalf of your son, who sacrificed his life for our country in Iraq in 2005, which gives us all much-needed inspiration and hope."
54,"Arlington National Cemetery, and all of our military cemeteries across the country and in Alaska, provide a sobering reminder of what #MemorialDay truly means, especially for the families who mourn lost loved ones this weekend. https://t.co/ZJMfj0IWTG"
55,"One Merchant Mariner I'll never forget is Eldon Gallear, who passed in 2016 but did incredible work advocating with @AMMWWII. Eldon has an incredible story, having been the sole survivor of the “Tillie Lykes” vessel that was torpedoed by a German U-boat during World War II. https://t.co/mOvNCNoNVv"
56,"We also recognize the proud members of the U.S. Merchant Marine who ensure our maritime supply chains are humming, and support our military’s operations when they are called upon. #NationalMaritimeDay"
57,"Today is #NationalMaritimeDay, when we celebrate the men and women of the domestic American maritime industry working to keep our state and our communities supplied, especially during the #COVID19 pandemic."
58,‼️Starting soon! Inviting all Alaskans to listen into a #COVID19 virtual town hall with @lisamurkowski and me at 4:30pm AKDT today. Looking forward to hearing your questions. You can join online at: https://t.co/a7W0UegfQF https://t.co/xDR29Cd3b4
59,"Gustavus, AK is getting a lot of national attention for the ingenuity &amp; leadership of the town’s grocer, Toshua Parker, who's store has become an even more essential lifeline during the coronavirus pandemic. Read more about Tosh’s extraordinary Alaskan resilience in @theHustle: https://t.co/H4chVOkquI"
60,Many Alaskans who still have their jobs but have seen their work hours reduced as a result of this #coronavirus pandemic are wondering if they are eligible for any unemployment relief under the CARES Act. Here’s the answer. https://t.co/RBPKUadIfz
61,Senator @LisaMurkowski and I want to invite all Alaskans to our eighth #COVID19 virtual town hall to hear what challenges you are encountering or questions you have about federal relief to help get us through the pandemic.  Sign up at: https://t.co/a7W0UegfQF https://t.co/hNbcnsp4B8
62,"@JonScottFNC @FoxNews Further, there is broad bipartisan support in Congress for holding China accountable, potentially with sanctions, and for bringing manufacturing of vital goods and essentials back to the United States. #CCP #coronavirus"
63,"@JonScottFNC @FoxNews As I said in the interview, the Chinese Communist Party must open up fully to international investigators so that we can understand how this global crisis began and unraveled. #CCP #coronavirus"
64,"Over the weekend, I spoke with @JonScottFNC on @FoxNews about the #COVID19 pandemic and how it has deteriorated China’s relationship with the rest of the world, including accelerating a new Cold War between our two countries. #CCP https://t.co/JqsKRtmzNW"
65,"Today we recognize and salute the proud men and women in uniform who serve our country in the @USNavy, @USMC, @USCG, @USArmy, @usairforce and @SpaceForceDoD—Active-duty, Guard, and Reserve. #ArmedForcesDay https://t.co/H2Uugctlpe"
66,"#ICYMI, I was on the Senate floor this week to recognize our front-line heroes fighting #COVID19, and 2 state leaders working day &amp; night to keep Alaskans safe—@Alaska_DHSS Commissioner Adam Crum &amp; Alaska’s CMO Dr. Anne Zink. #AlaskanoftheWeek 
https://t.co/hZjZ0e93TZ"
67,"We will never forget the law enforcement officers we have lost, and we offer thanks for those who are serving and sacrificing today—and the families that support them—to keep our communities safe. #PoliceWeek #PoliceMemorialDay"
68,"Every job is important, but there is something noble, even sacred, about a job focused on protecting others. During #PoliceWeek and on this Alaska Police Memorial Day, we pay special tribute to the officers who have lost their lives, often in the line of duty, protecting us. https://t.co/rmx4xOjH1A"
69,"@SenKevinCramer Still, it’s important to remember that the actions Saudi Arabia took to increase production during the pandemic have already wreaked havoc on energy markets with a loss of jobs for hard-working Americans and many independent energy companies being forced to close up shop."
70,"Join me &amp; @LisaMurkowski for a virtual #COVID19 town hall on Thursday at 4:30pm (AKDT). We'll be taking Alaskans' questions on issues related to the pandemic, including the latest on relief for small businesses, workers, and families. Register at: https://t.co/a7W0UegfQF https://t.co/kuxUyfhQto"
71,@realDonaldTrump @stevenmnuchin1 @WhiteHouse @SenWhitehouse @lisamurkowski @SenCapito @SenAngusKing @SenKevinCramer I’ll keep fighting until Alaska leaders have the flexibility they need to make our local governments whole from the #COVID19 pandemic and keep our first responders on the payroll.
72,"I had a constructive meeting with @realDonaldTrump and @StevenMnuchin1 at the @WhiteHouse today where we discussed the ability to flexibly use #CARESAct resources to effectively respond to the pandemic, and bipartisan legislation that I introduced to provide such flexibility. https://t.co/CbiSo3fydp"
73,"His optimistic vision for Nome and Alaska, which he would share with anyone who came into his town, was infectious. We will always remember his boomeranging greeting—“Hello Central.” Our deepest sympathies go out to his friends, family and his beloved community. https://t.co/Xp6EwfGjc1"
74,"📣 Alaskans, if you are eligible but haven't received a #COVID19 Economic Impact Payment yet and you want to receive it via direct deposit, you have until 8:00am (AKDT) on Wednesday, May 13, to provide the IRS with the relevant information through the ""Get My Payment App."" 🚨 https://t.co/FvDtkL2nTw"
75,".@LisaMurkowski and I hosted our sixth virtual Town Hall on the #COVID19 pandemic, joined again by @AlaskaLabor officials who did a great job addressing common questions about unemployment insurance. Here is the full conversation in case you missed it: https://t.co/ljiPvcfjZt"
76,"But our mothers’ spirits—their generosity, grace, dignity and strength—live in our children, and certainly in Julie. #HappyMothersDay to Julie and to all of Alaska’s mothers—whose spirits are with us today and everyday. From the bottom of my heart, thank you for all you do."
77,"We lost an important piece of Alaska with the untimely passing of Byron Mallott, a long-time leader for the rights of Alaska Natives, and a strong advocate for economic opportunities for the whole state. He helped shape the state we know and love in so many ways. https://t.co/LAfSkRlSp0"
78,"After a several-weeks-long hiatus due to the pandemic, I was finally able to get down to the Senate floor and recognize an #AlaskanoftheWeek—Kyle Hopkins, with @adndotcom, who was honored this week with the 2020 @PulitzerPrizes for Public Service.  📺👇
https://t.co/l2abGt1cHT"
79,"Since the outbreak of #COVID19 and the Saudi-Russian price war, U.S. energy producers have been devastated by a simultaneous supply &amp; demand shock. Across the country energy workers are being laid off, rigs are shutting down and future investments are being drastically cut. [1/5]"
80,"On behalf of all Alaskans, I want to express our profound gratitude to our nurses who, along with all health care workers, are working around the clock to prevent the spread of the #coronavirus &amp; ensure that affected Alaskans get the best care available. Happy #NationalNursesDay!"
81,"There is no better time to appreciate the professionalism, courage &amp; heart of our nurses than in the middle of a global pandemic. So often, nurses set aside the demands of their own lives in order to serve the health and well-being of their neighbors in the midst of a crisis. https://t.co/dcigXCQ4Eq"
82,"@CDCgov If it passes the Senate and is signed into law, this program could go a long way toward assisting these truly underserved communities and improving the health and well-being of our fellow citizens."
83,"@CDCgov Today, the Senate EPW Committee voted unanimously to advance a provision of mine to authorize a new $250 million water &amp; sewer grant program, one that prioritizes states with a high proportion of underserved communities that lack drinking and wastewater services, like Alaska."
84,.@CDCgov tells Americans—rightfully—to wash their hands to combat #COVID19. How do you wash your hands if you don't have reliable running water? The pandemic is a fitting reminder that many Americans still lack basic clean water &amp; a flush toilet that most of us take for granted. https://t.co/6tR79HQMVs
85,"@lisamurkowski @AlaskaLabor Please join us for our second Alaska Workers’ Town Hall, where we will focus on questions related to relief available to workers displaced by the pandemic, including expanded unemployment insurance. To join the discussion on Thursday, sign up here: https://t.co/a7W0UegfQF https://t.co/v0QGWj8RZg"
86,"Today, we raise the memory of these mothers, sisters, daughters, grandmothers, aunts and nieces who we’ve lost, and commit ourselves to seek justice for their families. #MMIW"
87,"There are an unconscionable number of unsolved cases of murdered &amp; missing indigenous women in Alaska and across the country. All women — whether they reside in Indian country, a rural village, or an urban area — deserve the attention and protection of our justice system. #MMIW https://t.co/6rr0zwdB1i"
88,"RT @CDCgov: Today is #WorldHandHygieneDay, and we are thankful for the brave healthcare providers on the frontlines of #COVID19 who make th…"
89,"RT @CDCgov: With many Americans experiencing emotional distress due to #COVID19, CDC is proud to join the @Action_Alliance for the launch o…"
90,"SOON: Senator @LisaMurkowski and I are hosting our fifth virtual town hall on the #COVID19 pandemic and the federal relief made available to Alaskans under the CARES Act. The event begins at 4:00pm AKDT. To join, just go to: https://t.co/a7W0UegfQF

I hope to hear from you soon! https://t.co/JaLTBrCh0U"
91,"On Thursday, @lisamurkowski &amp; 
I are hosting another #COVID19 virtual town hall to hear from Alaskans about what help you and your families need during this evolving crisis. Join us tomorrow afternoon, April 30, from 4:00-5:00pm (AKDT) with your questions: https://t.co/a7W0UegfQF https://t.co/m2cVfUN86g"
92,"In #COVID19, the world faces an unprecedented challenge, but we have met and mastered such moments before—by staying true to our values and providing strong global leadership. Stirring reminder from @IRIglobal on their 37th anniversary. Proud to Chair this great organization. https://t.co/KZRLhsXhJU"
93,I’ll be joining @GovDunleavy’s #coronavirus press conference at 5pm AKDT to discuss the @USTreasury rule change enabling seasonal employers to choose a different 12-week period that better reflects their operating payroll when applying for a Paycheck Protection Program loan. https://t.co/nZ2GBOqcEu
94,"SOON: At 1pm AKDT today, the @DeptVetAffairs Undersecretary for Benefits, Dr. Paul R. Lawrence is hosting a virtual town hall focused on the VA's response to the #coronavirus pandemic &amp; updates from the #Veterans Benefits Administration. Join the conversation at 844.227.7557. https://t.co/VjyQop6Cx3"
95,".@LisaMurkowski and I hosted another productive #COVID19 virtual town hall recently, this time with @AlaskaLabor Commissioner Dr. Tamika Ledbetter and Division Director Patsy Westcott. If you missed the conversation, you can listen in here:
https://t.co/HfGtju6EKo"
96,Did you catch the arrival of the first two @theF35 this week at @EielsonAirForce? It was an exciting and bright moment in the middle of a challenging time. Congrats to the Fairbanks/North Pole Tiger Team and all Alaskans who never gave up on Eielson AFB. (video courtesy @KTVF11) https://t.co/WWw6sOWPtN
97,"We knew that after the justified killing of Soleimani, Iran would start testing our resolve again. Appreciate @realDonaldTrump’s answer. https://t.co/4r2JBEaB2G"
98,"Another question we’ve received from a lot of Alaskans: How do seasonal businesses, including fishermen and tourism operations, accurately calculate their payroll expenses, which are used determine a small business’s PPP loan amount? Here’s the answer.
#coronavirus #COVID19 https://t.co/S6LPu7w2Xa"
99,"I joined @Varneyco on @FoxBusiness to discuss the supply &amp; demand shocks hitting the energy industry amid the #coronavirus pandemic, and the threat of politicians &amp; banks seeking to further harm this economic sector and the thousands of jobs it supports, including in Alaska. https://t.co/svPsglys0l"
100,"📬On Thursday, @lisamurkowski and I will be hosting another #COVID19 virtual town hall, this time with a focus on the challenges facing workers and the support available to them under the CARES Act, including expanded unemployment insurance. https://t.co/C5YpSBe7m6"
101,"@DepSecHargan Having visited Alaska, @DepSecHargan understands the issues facing hospitals and providers here, and he is committed to ensuring a “Phase 4” package is focused on rural health care providers."
102,"Thank you, @DepSecHargan, for engaging directly with Alaska’s great health care providers. Our hospital teams and providers, who are so innovative and a model for the rest of the nation, shared several Alaska-specific formula ideas in our discussion. https://t.co/hlE48MmWRF"
103,"Check out the free online tool (below) and submit the information by 🚨8:00am (AKDT) on Wednesday, April 22🚨. Please let any friends, family or neighbors know who may be affected, and reach out to my team at 907.271.5915 if you have any questions.
https://t.co/wtqz2Pp2DZ"
104,"❗️URGENT: @SocialSecurity beneficiaries and @VAVetBenefits recipients who don’t typically file taxes, but have a dependent child, you need to provide information to the @IRSnews in order to receive the $500 CARES Act relief payment for your covered child. https://t.co/TdQFvpH1SN"
105,RT @CDCgov: Together we can help slow the spread of #coronavirus. Learn ways to protect yourself and others at https://t.co/iH2iRfg300. #CO…
106,"@starsandstripes Like @SocialSecurity beneficiaries, #veterans who don’t file taxes will receive their checks in the same manner they receive @DeptVetAffairs benefits, without the need to file a tax return. You can inquire about your payment status with the @IRSnews at: https://t.co/LVadqnHhEJ"
107,"Good news for Alaska’s many military families and veterans. As @StarsandStripes reports, CARES Act coronavirus relief checks will be “sent to veterans and family members who receive VA benefits, even if they hadn’t filed tax returns for 2018 or 2019.” https://t.co/iv9Vh1IQQi"
108,"Because, as I have said previously, their number one priority—always has been and always will be—is protecting the Chinese Communist Party’s power above all else. We are now seeing in real-time what a big problem this is for the rest of the world.
[5/5] 
#CCP #coronavirus"
109,"The China Communist Party, however, doesn’t have a tradition of doing this, not just on public health, but on so many other issues. They are not transparent. Why is this? 
[4/5] 
#CCP #coronavirus"
110,"Going forward, as we come out of this global #COVID19 pandemic and look to prevent future pandemics, it will be critical that all nations quickly and transparently provide accurate public health data. 
[3/5]
#CCP #coronavirus"
111,"I recently had the opportunity to review the intelligence community’s up-to-date assessment of the accuracy of China’s data and numbers—e.g. deaths from the #coronavirus and the number of people infected—in #China. 
[1/5] #CCP"
112,RT @USTreasury: Scammers are looking for YOUR money. Do your part and report #COVID19-related scams at https://t.co/w5QVd1JqlL. Your report…
113,"RT @CDCgov: During #COVID19, visit the doctor only when you need to. Use telemedicine or contact your doctor’s office by phone or email. Ca…"
114,"You may have heard that many individuals who aren’t traditionally eligible for unemployment insurance are made eligible for benefits under the CARES Act. Who does it cover? Here’s the answer. 
#coronavirus #covid19 https://t.co/a1AjD0BYKR"
115,"@lisamurkowski We will be joined by three senior officials from the @SBAgov—Regional Administrator Jeremy Field, Alaska District Office Director Nancy Porzio, and Public Information Officer Kevin Wynne, all of whom will be available to answer your small business-focused questions."
116,"I will be hosting another #COVID19 virtual town hall with Sen. @LisaMurkowski on Thursday evening, this time with a focus on the challenges facing small businesses and the aid made available to them under the CARES Act. https://t.co/W8cpEdYMCx"
117,"RT @AlaskaLabor: PRESS RELEASE: Department begins issuing new $600 federal pandemic unemployment compensation money

https://t.co/IqLIms05AC"
118,"@StateDept I want to emphasize for those Alaskans in foreign countries who want to get back stateside, if you have not already, please reach out to my office at 907.271.5915. We want to know about your case and do everything we can to help you return to the United States."
119,"We've been working diligently for the past several weeks to bring home Alaskans who found themselves stranded overseas as a result of the #COVID19 pandemic. I’ve been in frequent contact w/ senior @StateDept officials, updating them on the cases of Alaskans seeking repatriation. https://t.co/WD73o7L7Ej"
120,"Julie and I want to thank so many people who have reached out to us to express condolences on the passing of Julie's mother, Mary Jane Fate. Your thoughts and prayers, and your memories of Mary Jane, have truly touched our hearts during this difficult time. https://t.co/PsSBbQohO3"
121,"It is disheartening to see, in the middle of a pandemic, reports of scammers targeting small business owners &amp; everyday Alaskans. Business owners should be vigilant &amp; skeptical when someone reaches out claiming to be from a government agency, like @SBAgov or @IRSnews, or a bank. https://t.co/lnIjU0kGxb"
122,RT @Surgeon_General: Wearing a cloth face covering correctly can help prevent the spread of #COVID19 to others. When you go out on essentia…
123,"I joined Mike Porcaro on KENI yesterday to chat about the significant agreement reached between OPEC and other oil producers to stabilize global crude oil prices, and the status of relief coming to Alaska workers, families and small businesses dealing with the #coronavirus. https://t.co/MEjua8uHfB"
124,RT @Alaska_DHSS: Dr. Zink talks about this weekend's #COVDI9 cases &amp; what the path forward looks like. The changes Alaskans have made are m…
125,RT @SBAgov: SBA regional &amp; district offices are hosting daily webinars to keep you informed about #COVID19 resources for small businesses.…
126,"@SenKevinCramer I want to thank @SecBrouillette, and especially @realDonaldTrump, who was very personally engaged with world leaders over the last several days on this issue, and played the critical role in having it come together."
127,"With CARES Act #coronavirus recovery rebates set to go out in the next several days, many Alaskans are wondering whether they will get the full $1,200 and how the amount is calculated. Here’s the answer. https://t.co/EQZFwxiKWD"
128,"RT @annezinkmd: #alaksa the work you are doing is essential - #FlattenTheCurve!  Every day you push this down is more testing, more #PPE, m…"
129,"He was always generous with his advice and wisdom—always trying to make Alaska a better place. He will be greatly missed. Our deepest condolences go out to his wonderful wife Pam and the whole Brady family, as well as to the many people who knew him as a friend."
130,RT @lisamurkowski: HAPPENING NOW: @SenDanSullivan &amp; I are hosting a teletown hall to hear directly from Alaskans &amp; to discuss #COVID19 impa…
131,Are you wondering how you and your family will receive a CARES Act recovery rebate check? This is one of the most frequent questions I’ve received from Alaskans. Here’s the answer. #covid19 #coronavirus https://t.co/DTnpUIMv5M
132,RT @SecAzar: Do your part to #SlowTheSpread. Americans everywhere are doing their part in the fight against #COVID19. https://t.co/vydkAPsv…
133,"@HHSGov Sen. @LisaMurkowski, @RepDonYoung and I advocated strongly for these grants, and I’m glad to see they’ll be going to support the professionals who are working tirelessly to stop this #coronavirus pandemic and keep our people healthy and safe."
134,".@HHSGov today announced $16 million in grants, under the CARES Act, that are being awarded to 29 health organizations and community health centers that serve Alaskans in all corners of the state. 
👉https://t.co/X95gIhPt9F"
135,Joining @MayorEthanANC shortly for the Mayor's #COVID19 briefing at noon to discuss how the municipality and the federal government are working together to protect Alaskans and get our state through challenging economic times. Watch live: https://t.co/dX0EGV3lvj
136,"It is a uniquely challenging time to mark important holidays as we separate ourselves to combat #COVID19, but I know those commemorating #Passover are united together in spirit, inspired by the light &amp; meaning of this celebration. Wishing Alaska’s Jewish community #ChagSameach! https://t.co/vtl1m81RWF"
137,RT @Surgeon_General: Do you have questions about #COVIDー19? Visit https://t.co/cMnM4i9QHa for FAQs and additional resources. https://t.co/J…
138,"Sen. @LisaMurkowski and I invite Alaskans to get their questions answered about the #coronavirus pandemic and the economic relief that's available, including unemployment insurance, loans for small businesses, and stimulus payments for individuals &amp; families. https://t.co/1iegL2mqOH"
139,"Thank you to the thousands of Alaskans who joined @LisaMurkowski and me last night for a virtual town hall on the #COVID19 pandemic and the economic aid coming to Alaska from the CARES Act. 
https://t.co/yzzBV3KBVw"
140,"RT @SBAgov: Stay updated on #COVID19 programs and resources for small businesses. Here's how:
👉 Go to: https://t.co/18P7pOPxWI
👉 Get email…"
