,Tweet
0,"I joined my colleagues in the #WV Delegation in sending a letter to President Trump urging him to designate a state funeral for the last surviving WWII Medal of Honor recipient. This would not only recognize this one veteran, but all of the brave men and women who fought in WWII. https://t.co/w68fIaTMDE"
1,RT @WVNationalGuard: Help @WVNationalGuard recognize and celebrate National First Responders Day. To all the dedicated professionals who pr…
2,"In Congress, I continue to defend the rights of those most vulnerable among us, the innocent unborn who cannot defend themselves. https://t.co/gRY3uf0e12"
3,"RT @WVNationalGuard: On #DayOfTheDeployed we honor all service members who are or have been deployed in service of our Nation. 

Over the p…"
4,"RT @HouseVetAffairs: ICYMI 🚨 On Saturday, @POTUS signed S. 785, the Commander John Scott Hannon Veterans Mental Health Care Improvement Act…"
5,RT @WV_DHHR: Free #COVID19 testing Oct. 17 &amp; 18 in Berkeley County at Mussleman High School. ID required; under 18 must be accompanied by a…
6,"RT @WVGovernor: Free COVID-19 testing is available all across West Virginia.

Find a location near you ⬇️
https://t.co/fBOwLaI4eV https://t…"
7,RT @FinancialCmte: Republicans are working to rebuild the record-breaking #economy we experienced before the #COVID pandemic by supporting:…
8,"Today I held a virtual meeting with @AADCWV. We discussed the opioid epidemic, expanding telehealth access, broadband infrastructure and workforce solutions.

Also significant in our conversation was the impact of the coronavirus on the drug crisis and the increase in fatalities. https://t.co/rpIKrNxh1A"
9,RT @WV_DHHR: .@WVGovernor's initiative to increase free #COVID19 testing opportunities for all WVians resulted in 133 tested Tues. in Barbo…
10,"On #NationalManufacturingDay we celebrate our dedicated and skilled American workforce! We thank all of our workers who came together to produce needed supplies and equipment amid the COVID outbreak. In #WV, we are proud of our strong manufacturing sector!
https://t.co/A6SN2wuxvV"
11,"Together we pray for President and Mrs. Trump who have both tested positive for the coronavirus. Members of Congress, hopefully both Republican and Democrat, are going to be here at the Congressional Chapel to say some prayers today.
@realDonaldTrump @FLOTUS https://t.co/p4MrXlPsdP"
12,"Speaker Pelosi today put forward another socialist wish list. Congress should help small businesses and hardworking Americans adversely impacted by the coronavirus outbreak instead of continuing to pass bills that placate radical leftists.
https://t.co/t4Qrn1EPIT https://t.co/YJRODbCR2M"
13,"RT @WV_DHHR: Free #COVID19 tests will be available tomorrow, Oct. 2, in Barbour, Harrison, Kanawha,* Jefferson, Marshall, Taylor and Upshur…"
14,"#ChinaTaskForce:
-Hold CCP accountable for role in COVID-19
-Secure US supply chain/create jobs
-Bolster our nat'l security
-Keep US tech cutting edge
-Improve economic competitiveness

House Dems refused to join @China_TaskForce even though 90% of Americans see #CCP as a threat. https://t.co/RgjQ67hySq"
15,"RT @WVNationalGuard: Yesterday, the @WVNationalGuard assisted officials in @kanawhaus with free COVID-19 testing at @gwhswv as part of @WVG…"
16,RT @WV_DHHR: .@WVGovernor's initiative to increase free #COVID19 testing opportunities events will be held in Kanawha Co. this week. For ot…
17,"This morning on @Talkradiowrnr for ""Eastern Panhandle Talk"" with Rob &amp; Dave, I discussed my recent visit to the White House for the Bay of Pigs event, President @realDonaldTrump's SCOTUS decision and the current debate on COVID-19 legislation in the House.
https://t.co/6S9d4GBrXo"
18,"I was proud to work w @realDonaldTrump to enact the #CARESAct. I’m glad CARES Act funds have been awarded to #WV Economic Development Authority to assist small businesses, who have been especially hard hit due to COVID-19 and forced govt closures. @US_EDA
https://t.co/nmjbygt5vh"
19,"RT @FinancialCmte: Republicans are committed to helping all Americans get back on their feet from the #COVID19 crisis by:

🇺🇸Rebuilding the…"
20,"RT @kanawhaus: ‼️‼️ Free #COVID19 testing today, Sept. 25 at Shawnee Sports Complex from 9 am - 3 pm. ID required; under 18 must be accompa…"
21,"RT @realDonaldTrump: On National POW/MIA Recognition Day, The @FLOTUS and I honor the men &amp; women of our Armed Forces who have selflessly s…"
22,"Today and every day, we remember our brave servicemen and women who have bravely fought for America. We pay tribute to our prisoners of war and our soldiers missing in action, and we honor their dedication and sacrifice. Our American heroes will always be remembered. https://t.co/gqmTCo0FgO"
23,RT @WV_DHHR: .@WVGovernor's initiative to increase testing opportunities resulted in 109 tested in Boone Co today; 238 in Kanawha Co; 110 i…
24,"RT @WV_DHHR: Free #COVID19 testing will be offered in Kanawha County at West Virginia State University on Sept. 18 and 19, 9am - 4pm. ID re…"
25,Thank you to all of the students who joined and participated in our Virtual Academy Day for what was a very informative discussion. I hope you are inspired to attend one of our U.S. service academies. We need patriotic young Americans like you! https://t.co/sjfr5hjEjp
26,"I’m standing my WV-02 community members in recovery today by joining my colleagues and wearing purple for National #RecoveryMonth.

Let’s join together to support our friends, family and community members with mental health disorders.

#CongressGoesPurple https://t.co/C9SS7z22iU"
27,"Substance use and mental health disorders don’t discriminate.

These issues affect us all, which is why we must work together to support those in recovery.

I’m proud to support National #RecoveryMonth with my colleagues in Congress.

#CongressGoesPurple https://t.co/3qDu3gXgfk"
28,"Great to be on @800_WVHU for the Tom Roten Morning Show to discuss the recent riots, violence against police officers, Democrat’s socialist agenda, President Trump’s re-election, the CR and coronavirus package negotiations.

@TomRoten
https://t.co/X5bUnIvc62"
29,"""During Prescription Opioid &amp; Heroin Epidemic Awareness Week, we reaffirm our unwavering commitment to ending the opioid crisis in our country, and we pledge to help our friends, family, and colleagues with addiction as they work toward a drug-free life."" https://t.co/guWLpNhE4U"
30,RT @FLOTUS: Addiction &amp; opioid abuse has damaged generations of families. We are reminded during Prescription Opioid &amp; Heroin Epidemic Awar…
31,"RT @WVNationalGuard: As we approach 180 days of COVID-19 response, one of the key components of our support has been working with local hea…"
32,"Amid COVID-19, our truckers have been indispensable in ensuring food, medical supplies &amp; other products are distributed.

That's why I joined my #WV colleagues, @RepCarolMiller &amp; @RepMcKinley, in requesting the temporary suspension of the FET on the purchase of heavy-duty trucks. https://t.co/6XJtiSoeGl"
33,"RT @WVGovernor: I declared today as Overdose Awareness Day in West Virginia. 

As we continue to battle #COVID19, it is so important to als…"
34,"Amid the COVID-19 crisis, President @realDonaldTrump is delivering for Americans and protecting our farmers: ""From day one, my Administration has been determined to protect our Nation’s incredible farmers.""

https://t.co/MP2hPahs5y via @whitehouse"
35,"It was great meeting virtually with the #WV Orthopedic Society to discuss medical liability issues surrounding COVID-19, telemedicine and payment reform. https://t.co/1ER0ykxMiN"
36,"The #19thAmendment was adopted into the US Constitution 100 yrs ago. We celebrate a century of women's suffrage. As we remember our history, we honor the strong &amp; fearless women who fought for this right. May we never forget this selfless journey that transformed our democracy.🇺🇸 https://t.co/9mn0nni6ip"
37,"I’m happy to announce that $1.5 million in grants have been awarded by @HHSGov to health centers throughout WV-02.

Funds for these health centers will help keep our communities healthy through primary &amp; preventative care and treatment services.

Grants ⬇️
https://t.co/cPiDPXo3hW"
38,"🚨 Important Update! 🚨 The IRS will soon send catch-up Economic Impact Payment checks to about 50,000 individuals whose portion of the Economic Impact Payment was diverted to pay their spouse’s past-due child support.

@IRSnews 

For more information ⬇️ 
https://t.co/VNMstM2GW2"
39,"RT @WhiteHouse: From February to April, primary care visits conducted using telehealth went from 0.1% to 43%! https://t.co/U5cM0s7oSM"
40,"A week ago I participated in the @VP's roundtable on COVID-19 response in #WV.

Among other issues, I spoke with the @VP about my constituents’ concerns regarding the reopening of schools.

The Trump Administration has shown great attention to and support for the Mountain State. https://t.co/8PyHv9GbY8"
