,Tweet
0,I sent a letter today to @WHOSTP to demand answers on its failure to uphold scientific integrity and call for immediate action to ensure these standards are protected to prevent further deadly harm to our nation from #COVID19. https://t.co/STQdRTmMmr
1,"The Trump Administration is claiming “mission accomplished” on a pandemic that has killed nearly a quarter of a million Americans, infected more than 8.6 million and caused millions more to fall into poverty. https://t.co/3Oc1wEOdBr"
2,"My latest newsletter shows how our $2 trillion CARES Act passed in March delivered vital support to the American people. With #COVID19 cases again on the rise, it's more clear than ever that we need another rescue for families, workers &amp; small businesses.

https://t.co/dexsRFjm4A"
3,"#COVID19 cases across the nation are once again on the rise. 

Rather than acting immediately to support American families in the midst of this crisis, the Senate continues to drag its feet. 

Our communities need a rescue. We need the #HeroesAct."
4,"Dismantling the #CleanWaterAct threatens the health of Americans—particularly low-income &amp; communities of color—in the middle of a public health crisis. We can't let this Administration undo 48 years of progress. We must fight to #ProtectCleanWater. #CWA48
https://t.co/LNRXNfAcA3"
5,This week marks the 48th anniversary of the Clean Water Act. Now more than ever we need to work to protect the safety of our water systems and health of all families. I will not stop fighting in Congress to #ProtectCleanWater. #CWA48
6,"3 weeks ago, the House passed the updated #HeroesAct to help Americans get back on their feet by:

- Funding testing, tracing &amp; treatment
- Sending another round of stimulus checks
- Restoring $600/week expanded unemployment

It's past time the Senate pass this #COVID19 rescue."
7,"#COVID19 has impacted communities of color at an alarming rate and shown the clear inequities of our public health system, and now @EPA is gutting regulations that are meant to #ProtectCleanWater and keep families healthy. These dangerous cuts must end. #CWA48"
8,"We know that our health is deeply tied to our access to clean water, yet the Trump Administration has attacked the #CleanWaterAct at every step. We must fight back these attacks so that every community has access to safe, clean water. #CWA48 #ProtectCleanWater"
9,"For 48 years, the #CleanWaterAct has protected communities from coast to coast. But the fight to #ProtectCleanWater is far from over. 

#CWA48 reminds us how far we've come to protect public health &amp; how much more must be done to ensure every American has access to clean water."
10,"With each passing week that the Senate fails to advance a #COVID19 rescue, more Americans are forced to file for unemployment. I urge Senate Republicans to at last come to the negotiating table to pass a plan that truly delivers for those who need it most.
https://t.co/hdoVguEpMn"
11,"This is simple. Americans are getting sick &amp; dying. Businesses are closing. People need help. No more obstruction and partisan games.

The Senate must vote right now to pass the House compromise rescue or propose a REAL alternative."
12,"Millions of Americans have fallen into poverty through no fault of their own. 

The House passed multiple #COVID19 rescue plans. Meanwhile, Republicans are racing to confirm Trump’s Supreme Court nominee. The Senate has a duty to serve, not play politics.

https://t.co/eW6DmlDF19"
13,"The House passed our updated #HeroesAct to: 

🧑🏽‍⚕‍ Honor our heroes 
🏥 Support testing, tracing &amp; treatment
🏘️ Strengthen housing assistance &amp; food security
🗳️ Safeguard our democracy 

The Senate continues to delay this vital rescue for the American people."
14,The pandemic as well as attempts to scare certain communities has made an accurate count more difficult.
15,"This ruling undermines this Constitutional duty, guarantees an inaccurate reflection of our nation’s composition and denies our communities their fair share of federal funding for health care, education, infrastructure and many more vital services for the next ten years."
16,"While the Senate has walked away from delivering needed relief for the American people, I have not stopped fighting alongside my colleagues to advance a #COVID19 rescue. Countless families, workers &amp; businesses depend on federal support to weather this storm. We must not fail."
17,"Today marks #NationalComingOutDay, a time to recognize and celebrate the strength of our LGBTQ+ community and recommit to building a better, more inclusive world where none of us are judged or mistreated for who we are or who we love."
18,"Today is #WorldMentalHealthDay. If you are struggling right now, know that you are not alone. Help is available. Text NAMI to 741741 and the @CrisisTextLine will respond with free mental health support, 24/7. #MIAW"
19,"Had the pleasure of speaking with my friends from @CapRegionBOCES today. As always, they imparted helpful insights, including how schools across our region have adjusted operations in the wake of #COVID19 and the serious need for federal funding for education. https://t.co/XfrCb6p7G8"
20,"There is no health without mental health. Join me in honoring this #MentalIllnessAwarenessWeek by providing compassion &amp; support to those who need it.

If you're feeling overwhelmingly sad, anxious or stressed, know that you are not alone. We stand with you, now and always. #MIAW https://t.co/F5u4Yma2a2"
21,"The updated #HeroesAct makes critical additions to address needs that have arisen since the House first acted &amp; maintains key priorities from our original bill.
  
The House has taken action—now the Senate must at long last advance a COVID-19 rescue for the American people."
22,"Efficiency employs more Americans than any other single energy sector, but more than 400,000 jobs have been lost in this field due to the #COVID19 crisis. We need to make smart investments in #EnergyEfficiency to save money, cut pollution &amp; create jobs! #EEDay2020"
23,The House has passed two versions of the #HeroesAct to deliver urgently-needed #COVID19 rescue. Republicans must stop playing politics &amp; enact the updated Heroes Act immediately or come forth with their own plan that delivers for American families.
24,"Our updated #HeroesAct delivers for the American people with assistance for frontline heroes, funding for testing, tracing &amp; treatment, support for our elections and much more. Read more about our vital rescue plan in my latest newsletter here👇
https://t.co/HlvQJLmZDo"
25,"House Democrats have passed more than 340 bipartisan bills #ForThePeople that are stuck in the Senate—bills to lower health care costs, raise wages by rebuilding America, and clean up corruption &amp; strengthen our democracy—all sitting on @senatemajldr McConnell’s desk. https://t.co/PUvYvNeVQk"
26,"Our updated #HeroesAct makes good on @HouseDemocrats’ push to compromise to address the health &amp; economic crisis gripping our nation. After months of delay, the Senate must meet us at the negotiating table at long last &amp; pass a bill that rescues families, workers &amp; businesses."
27,"The past several months have shown how crucial our manufacturers are in addressing the #COVID19 pandemic and helping strengthen our economy. Thank you to the makers of PPE, medical equipment, and everyone with homemade masks! 👏#MFGDay20"
28,The manufacturing industry is the backbone of our American economy. Glad to join with a number of Capital Region manufacturers for #MFGDay20 to discuss the challenges they're facing with COVID-19 and develop solutions to help the industry thrive today &amp; in the future. https://t.co/Eup8ZFYQKl
29,I’m troubled by news this morning that the President &amp; First Lady have tested positive for COVID-19—a stark reminder of how easily this virus can be spread. I’m keeping them and all who are struggling with this disease in my thoughts and hope they make a swift &amp; complete recovery
30,"Our updated COVID-19 rescue delivers:

$225B in education funding
$436B in state &amp; local assistance
$75B for COVID-19 testing &amp; tracing
$15B in funding for @USPS
&amp; much more

It's long past time the Senate work with @HouseDemocrats to provide the support Americans need."
31,"On #GoldStarMothers Day, we remember the strength of our military families who have lost loved ones while serving in our U.S. Armed forces.

We hold them close in our hearts—this day and every day—and honor their bravery and sacrifice in service of our nation."
32,"575 days ago, the House took a historic step forward to advance #HR8, the Bipartisan Background Checks Act to help put an end to gun violence &amp; protect our communities. Today we #WearOrangeMasks to keep the pressure on the Senate to finally vote on this life-saving legislation. https://t.co/CYof7HatZi"
33,"In the four months since the House passed the Heroes Act, more than 110,000 Americans have died of COVID-19.

This is the equivalent of losing every soul living in Albany, New York. We have reached the breaking point, plain and simple."
34,"Let’s save lives and turn the corner on this crisis with a coordinated national plan for testing and tracing. 

The Heroes Act gets it done."
