,Tweet
0,".@HouseDemocrats  have passed bills to:
✔️ Lower health care costs
✔️ Raise wages by rebuilding America
✔️ Clean up corruption and strengthen our Democracy

These issues can’t wait – @senatemajldr needs to bring these bills to the floor NOW! #ForThePeople https://t.co/5AcgJmH1BB"
1,"During a pandemic, Pres Trump’s lawsuit to gut #Obamacare would terminate healthcare for 262K Central Floridians, end protections for pre-existing conditions &amp; children from staying on parents’ plans until 26. And he has no health plan to replace it. https://t.co/scP6nUy4gS"
2,"Alan Turing was a brilliant mathematician whose efforts in World War II saved millions of lives. Despite being a hero, he faced discrimination for being gay. 

This #LGBTQHistoryMonth, I'm proud to honor his life by submitting his biography into the Congressional Record. https://t.co/YrGH1M6t90"
3,Trump Administration throws up the white flag of surrender just as #COVID19 cases spike again in our country. Americans deserve so much better. Our nation has the power to overcome this crisis. We just need the leadership and will to do so! https://t.co/2KErbbr2XA
4,"Honored to worship with and address our friends at Parkview Church in Haines City! The soul of our nation is being tested. We must stand unified against the coronavirus, for economic recovery and to ensure equal justice for all Americans! https://t.co/xqP5NNjCKA"
5,"#FL09, we beat our Census self-response rate from 2010! Because we responded, our community will receive funding for our schools and hospitals, to repair our roads and create more affordable housing! Thank you for helping make Orange, Osceola and Polk Counties count. https://t.co/gYH90mii2w"
6,"America just hit our highest daily number of coronavirus cases since the pandemic began. Now is the time to unite in our national response, not pretend it will just disappear. Lives are on the line. https://t.co/MuhqUcPh0c"
7,🚨#CARESAct federal funding alert🚨The application portal for individuals and families in Orange County will be opening TOMORROW at 8 AM. This will be the last opportunity for you to receive financial assistance incurred during #COVID19. https://t.co/nnAuKkOVBK https://t.co/sagiuPsmNL
8,"RT @orlandohealth: We are pleased to congratulate Dr. Antonio Crespo, medical director, infectious disease, at Orlando Health Medical Group…"
9,Our Florida citrus industry faces a tremendous greening epidemic that has reduced our production by over 70 percent. Proud to announce a $10 million federal grant to the Citrus Research and Development Foundation in Lake Alfred. We will solve this crisis together! 🍊 https://t.co/Sa6pBDXPcT
10,"No one should be fired simply because of who they love or who they are. But for #LGBTQ Americans in many states, that is their daily reality. @HouseDemocrats passed the #EqualityAct to put an end to this discrimination. We stand with the #LGBTQ+ community! https://t.co/CUAPNKoHJV"
11,"In the midst of a pandemic, @HouseDemocrats are working hard to land another #coronavirus relief package. Meanwhile @SenateGOP are trying to sabotage any deal. Central Floridians take note! https://t.co/jZAx0LUsLL"
12,"Our coastal communities rely on clean water and healthy beaches for tourism and fishing, but President Trump wants to open our Florida coasts to oil and gas drilling. That's why I voted to pass two bills to #ProtectOurCoast &amp; protect our Florida way of life! https://t.co/E8f6BP94Gr"
13,"Osceola County: If you have been impacted financially by the #COVID19 pandemic and are in danger of imminent eviction, you may qualify for Eviction Diversion Assistance! 

Find out more ➡️https://t.co/sjN8c47Oop 

These are your federal #CARESAct funds at work in our community! https://t.co/gTTyzvCBP7"
14,"Osceola County: Applications for #COVID19 Utility Assistance are being accepted NOW! 

For more information, go to https://t.co/H0r4fhjEhk 💻 These are your federal #CARESAct funds at work in our community! https://t.co/9RXWGCE0SD"
15,"Due to #COVID19, essential workers are working longer hours and still struggling to make ends meet. Last year, @HouseDemocrats passed the #RaiseTheWage Act to increase the minimum wage to $15 per hour for American workers! #ForThePeople https://t.co/kuGdtn0SMw"
16,I volunteered with @soldiersangels to feed over 250 veterans and their families today. Together we will overcome this pandemic and ensure no family goes hungry. #UnitedWeStand https://t.co/y4ROHNfUj2
17,"As #COVID19 continues to impact Central Florida, testing remains critical. With the help of federal funding, we're proud to have secured 10 mobile testing sites in Polk County &amp; a central testing location in Frostproof. Let’s all continue to get tested &amp; protect each other! https://t.co/YqZPCUv5yo"
18,"Today and always, I'm standing with #LGBTQ+ youth against bullying. No child should ever be made to feel less because of who they are or who they love!

Go purple and take the pledge yourself at https://t.co/E5uzwrkl4X #SpiritDay2020 #SpiritDay https://t.co/04M9VWyvC8"
19,"As we close out #HispanicHeritageMonth, we are grateful for the generations of Latino immigrants, activists, workers, and trailblazers who paved the way for all of us. Our heritage is in resiliency – to not just survive in America but to make it better. #HHM https://t.co/VLAX54Wowc"
20,"🚨 TODAY IS THE LAST DAY 🚨 to complete the #2020Census online at https://t.co/N6VnmTiKD2 or by calling 844-330-2020. 

Don't let our community miss out on millions of dollars to fund our schools and hospitals, repair our roads and create more affordable housing! https://t.co/GrEwnBybVN"
21,"The #COVID19 pandemic is still impacting our communities. Thank you to our panelists from @CFLHealthcare, @UNITEHERE_CFL, @chc_hope192 &amp; @feedhopenow for joining us to discuss unemployment, housing &amp; food assistance. We will get through this together! https://t.co/wpdikUWfzA https://t.co/TtudKARtiJ"
22,Wear a mask. https://t.co/7FYHYyVcWX
23,Judge #AmyConeyBarrett would end #AffordableCareAct during the #COVID19 pandemic at next month’s hearing if appointed. Millions of Americans with preexisting conditions would lose protections &amp; 2M Floridians would lose health coverage. #ProtectOurCare  https://t.co/XXtQWKK4C1
