,Tweet
0,RT @TheHillEvents: .@RepSlotkin on a national stockpile and future health crises: “We have to make sure that there’s a better way to stockp…
1,"Two years ago today, 11 Jewish men &amp; women were killed in prayer at the #TreeofLife Synagogue in Pittsburgh.

It was the deadliest anti-Semitic attack in American history, driven by the conspiracy-minded belief that Jews were encouraging immigrant “invaders” to flood the country."
2,"That’s big news for families in our district, particularly in Livingston County, living under ""do not eat"" fishing advisories.

Grateful to @MichiganEGLE for taking an aggressive approach to this issue that impacts our families’ health, safety, and our way of life in Michigan."
3,"We must pass a bipartisan COVID relief package into law. 

The people of Michigan are doing their part to weather these public health and economic crises, and Washington should do the same. https://t.co/mulMlUvYUR"
4,"And, importantly, it shows that extreme rhetoric and stoking tensions have a very specific cost.

Elected leaders in Michigan and Washington alike have encouraged and tolerated threats of violence and hate against those with whom they disagree."
5,"Today’s arrests confirm again that they are right, and should be a wake-up call to anyone who uses the same violent incitement as the accused, or refuses to speak out against it."
6,"The people of Michigan are doing their part to weather these public health and economic crises, and the President should do the same."
7,"Three weeks ago, 25 Democrats and 25 Republican members of the Problem Solvers Caucus urged leaders to get back in a room and negotiate a COVID relief deal that our communities desperately need.

Since then, negotiations have, by all accounts, moved us closer to a compromise."
8,"Thank you to Oxford Urgent Care for your professional &amp; speedy testing operation––we value your service to community &amp; country.

We can all support our frontline workers by following common sense precautions, so please: wear a mask, wash hands often, &amp; practice social distancing."
9,"This is on top of the test I took a week ago, ahead of my in-person debate on WDIV. That test was also negative.

In August, I took a COVID antibody test to see if I had had COVID earlier in the year without knowing it, and that test, too, came out negative."
10,"In the spirit of transparency: This morning, in response to the rash of members of Congress and senators testing positive for COVID, I took a test for COVID and tested negative."
11,"The news that the most-tested person in America can contract COVID reminds all of us of the persistence of this virus, and the vital importance of doing everything we can to protect ourselves and everyone around us."
12,"I’m sorry to hear that the President and First Lady have tested positive for COVID-19, and I wish them a speedy recovery."
13,"During this once-in-a-generation crisis, the need to put politics aside to get help to the people who need it has never been more important.

Talks between leadership on a final deal must continue until a bipartisan deal is reached.

That is our responsibility and our mandate."
14,"People in Michigan are desperate for Congress to do its job and pass a bipartisan COVID relief bill. 

That’s why on the first full day back in Washington, I joined my colleagues to announce a bipartisan framework to get leadership back in a room to negotiate a deal."
15,"This week, I joined the @ProbSolveCaucus to put forth a bipartisan COVID relief proposal to get all sides back to the negotiating table to hammer out a deal.

That is our job, and that is our mandate. https://t.co/pjl29yj0Bt"
16,"For those who are feeling worried about the future: take a page from Justice Ginsburg and engage.

Make your voice heard. Do not give in to despair. Her legacy is to act when you identify injustice.

Honor her legacy."
17,"Right now, I’m reflecting on who Justice Ginsburg was. She carved a path for women’s rights in our Constitution.

She was a brilliant legal thinker and tough as nails, fighting throughout a lifelong career for equal rights for all Americans."
