,Tweet
0,It was great to witness yesterday the conservation practices taking place at Brown and Brown Farms outside Decatur with @EPAGreatLakes Administrator Kurt Thiede. We spoke with area farmers about initiatives they are implementing to protect water quality and health. https://t.co/kS4cyzIqwy
1,Visited Carlinville High School with @USDANutrition Deputy Under Secretary Lipps to thank the school nutrition professionals for all their hard work throughout the pandemic ensuring students still get healthy meals. Impressed with how they've adapted during challenging times. https://t.co/zAKXojiggW
2,"Visited the Jersey Community Hospital Roodhouse Clinic to see firsthand federal investments we've made through @RD_Illinois. These include the purchase of the building as well as imaging, fitness and telemedicine equipment. This rural clinic is a critical access point of care. https://t.co/ui7ZIJnu0m"
3,Today is #NationalDayOfTheDeployed where we pause to honor those serving or who have previously served abroad. Thank you for your service and sacrifice! https://t.co/BX3nTuSFEi
4,"I'm happy to share a virtual tour of the U.S. Capitol for my constituents to enjoy as in-person tours have been cancelled due to COVID-19 restrictions. I hope you find it interesting and informational!

https://t.co/8ECAAqwTEW"
5,"Recently I zoomed with leaders at @Illinois_Alma to get an update on the COVID-19 situation on campus and their efforts to obtain FDA Emergency Use Authorization for the rapid, saliva-based test they developed. I let them know I stand ready to assist in any way possible. https://t.co/oo3RLqNd8K"
6,"Earlier this week I met with leaders from @NormalILL, @IllinoisStateU, and @McLeanHealth to get an update on the COVID-19 situation on campus and in the community. I appreciated their insights. I continue to monitor the situation across IL-13 and advocate for necessary resources. https://t.co/0ApKMAzyXf"
7,They'll be using it to connect 14 rural schools to distance learning opportunities and for @ChestnutHealth to expand opioid and substance abuse educational opportunities.
8,.@Walgreens in partnership with the @HHSGov has launched another rapid testing site in Alton that will serve IL-13 residents. For more information see below: https://t.co/K5govP9bxZ
9,"Caught up with the leaders at @ChestnutHealth to discuss the #COVID19 pandemic and efforts to expand access to primary, behavioral, and dental care in the area. Chestnut is in the top 3% of Federally Qualified Health Centers for care quality - hats off to the healthcare workers! https://t.co/uT77V0o70R"
10,Yesterday I met with two students at @IllinoisStateU who are involved with the @borgenproject  which works to combat international poverty. I appreciate Shadia and Elizabeth for reaching out and advocating for causes important to them. https://t.co/vc2nEzFrvA
11,"ICYMI: AgCreate in Monticello putting $100k @USDA COVID grant to use.

“Agriculture has been impacted in many ways by this pandemic, and this grant will allow AgCreate in partnership with USDA to be part of addressing this particular issue.” Read more:

https://t.co/3E81RUmAlz"
12,Happy 245th birthday to the @USNavy! The men and women who make the Navy the fighting force that it is have defended our shores with steadfast courage for centuries. Thank you for your service! #NavyBirthday #navy245 https://t.co/iE2ccnQhz3
13,"RT @ASP: With cases of COVID continuing to proliferate on Capitol Hill as confirmation hearings begin, hear from Rep. @RodneyDavis on prote…"
