,Tweet
0,"Post-COVID recovery for rural CO healthcare is hard.  #PublicOption makes it even harder.  Expensive, one size fits all, big government plan isn't what rural Coloradans need! Great column in the Sun today by the Colorado Business Roundtable’s Debbie Brown: https://t.co/aP3rL0Vrkp"
1,130 rural hospitals have closed down since 2010. Here’s a good column from Senator Ray Scott on the devastating impact that a “public option” healthcare system would have on rural Coloradans’ access to care:  https://t.co/hc4dlaTjYS
2,"It's been three months since the CARES Act was signed into law. We understood then just as we do now that there would be necessary changes and tweaks along the way, but already this critical legislation has helped and will continue to help millions of Americans battle COVID-19."
3,"RT @COStateFire: During the COVID-19 pandemic, firefighters are needed more than ever to keep America safe, so please do your part to preve…"
4,The #CCP hid what it knew about the initial outbreak of COVID-19 and is now hiding information about its nuclear ambitions. The U.S. must reign in China through effective arms control. https://t.co/hmcgnoJagz
5,"Happy birthday to America’s largest fighting force, and thank you to all Soldiers who have served in the Army over the last 245 years. https://t.co/rqiRQe9TSa"
6,Too many youth have forgotten the horrors of the Holocaust and the sacrifices of those who helped liberate France during WWII. I'm honored to work with @RepSherrill to reverse this trend and honor the special bond between the U.S. and France. https://t.co/BpuWSBcsbq
7,"The EPA's latest air report confirms that innovation, not overregulation leads to economic growth &amp; a healthier environment. Policies like the Green New Deal are draconian, unnecessary &amp; threaten the livelihoods of rural families. My full statement here⬇️
https://t.co/EWs2h38iAq"
8,America proudly supports the Chinese citizens who fight for their freedoms and we will continue to speak out against the abusive actions by the CCP and hold them accountable. https://t.co/x0NWPmPkha
9,June is #GreatOutdoorsMonth and Great Sand Dunes National Park is expanding access for visitors. Be sure to recreate responsibly by following local health and safety guidelines and staying up to date on any fire restrictions. https://t.co/6ojPBkJDnP
10,"Economic recovery from COVID-19 is going to be dependent on maintaining existing jobs, such as the roughly 1,590 steel jobs in CO's 3rd. I will continue to fight for steel workers who are critical to our nation’s infrastructure and national security. https://t.co/Mzs0DMzw1u"
11,Incredibly proud of the community bank employees who have been putting in extra time to keep pace with the demand of PPP loans! https://t.co/O1t5O9t56C
12,"For the first time in nearly a decade, @NASA will send two astronauts to the @Space_Station from American soil. We are incredibly proud of the men and women who continue seeking and reaching new frontiers!  #LaunchAmerica  https://t.co/cwo04BLk3E"
13,Today we remember the sacrifices made by those who have gone before us and given their lives so that our great nation can continue to be a model of liberty and freedom that inspires future generations of Americans and repressed people around the world. #MemorialDay https://t.co/hmhKeHHKKw
14,More on my efforts to fight for these jobs during this public health crisis here: https://t.co/Pi1SgSbiJs
15,Approximately 90k good-paying jobs exist in Colorado's oil and gas industry but COVID-19 alongside Russia &amp; Saudi Arabia flooding markets has threatened these workers and their families' livelihoods. It's critical ALL industries have access to lifelines to pay their employees. https://t.co/GPe1dw7VY7
16,"RT @SecPompeo: The United States has lead the global effort to combat COVID-19, allocating more than $10 billion to benefit the internation…"
17,"RT @USDA: Beginning May 26, USDA will be accepting applications from agricultural producers who have suffered losses due to the coronavirus…"
18,RT @HouseGOP: House Republicans are working to hold the Chinese Communist Party accountable for their lies and for causing the coronavirus…
19,"During the COVID-19 outbreak, my staff has helped 238 constituents—and counting—with SBA loans, economic impact payments and other pandemic related assistance. I take great pride in my team’s ability to help constituents with any federal agency. 

https://t.co/v5YZq6zA9M https://t.co/2xiRL2QT7B"
20,"An important reminder that if you need help, there are resources available! #MentalHealthMonth  https://t.co/6GrI3xvdeE https://t.co/UyUQXQRV9J"
21,"Should the #CCP fail to cooperate with the U.S. or its allies on investigations into the regime's failed handling of the initial COVID-19 outbreak, there will be severe consequences. The CCP will be held accountable—America will lead that charge.

https://t.co/kWQYk1f7Tb"
22,"Over 1,000 Coloradans have lost their fight against COVID-19. Each of them has a name and family and friends who loved them. 

Tomorrow, Coloradans will unite by wearing a mask as a symbol that we will do our part to protect others &amp; observe a minute of silence @ 7pm https://t.co/4vrRM6kwZY"
23,"RT @RepNewhouse: My colleague @RepTipton has been raising this issue for years, and the ramifications have been clearly seen throughout thi…"
24,Thank you for supporting the men and women in the healthcare industry working night and day to help our communities! https://t.co/Id2Rz6qzxR
25,"From delivering resources to rural hospitals &amp; community health centers, to ensuring funds are available for small businesses to pay their employees, to providing relief for the ag producers that feed America, we continue to work to better position ourselves for a quick recovery."
26,We all know the best path to economically recover from COVID19 is to safely reopen businesses where the caseload is low and decreasing. @POTUS and his Administration have been incredibly responsive to our calls to address Colorado's most dire needs throughout this pandemic.
27,"Evidence of #CCP's mishandling of the COVID-19 outbreak continues to pile up. After years of blatant human-rights abuses, stealing of American intellectual property, and manipulation of markets, we must hold the CCP accountable! https://t.co/PSLSnBDIa7"
28,"RT @HouseVetAffairs: May is #MentalHealthAwarenessMonth 

There is no shame is taking care of your mental health – especially during this t…"
29,"Meanwhile, we are working with @POTUS, who has been very engaged and responsive to our requests for rural resources, to ensure Colorado’s needs are met and that people can safely get back to work where the pandemic is contained."
30,"In the midst of a public health crisis, we are receiving reports of the #CCP attempting to steal critical information on American COVID-19 vaccination research. We must put an immediate end to this dangerous and reckless behavior! https://t.co/tECdoeRTMK"
31,"For Speaker Pelosi, COVID-19 mitigation and recovery efforts are no longer about stabilizing the economy, helping small businesses, providing healthcare workers with essential equipment, or assisting out-of-work Americans make ends meet. https://t.co/tcFn4AdG8O"
32,"On this #NationalDayofPrayer, I continue to pray for a quick recovery to anyone physically suffering from COVID-19, facing economic hardships, or otherwise coping with mental health struggles. May God keep you and your families healthy and safe in these difficult times. https://t.co/71Evv3pMjJ"
33,"A public health crisis should NEVER be used as an opportunity to satisfy a ""policy wishlist."" 

https://t.co/voQg4wpbG0 https://t.co/f8Ogb7b1iv"
34,"The COVID-19 pandemic is again reinforcing the importance of responsible, U.S. mineral development. During trade negotiations in June 2019, China threatened to cut-off our access to rare earth minerals. Now, the COVID-19 shines a bright light on China’s dominance..."
35,"It is clear our health care supply chain was not fully ready for this crisis. Ending #CCP’s dominance of supply chains and manufacturing will better serve all of us.

My latest in the Denver Post 👇

https://t.co/GgDUFp9HoP"
36,"Ranchers should have greater flexibility to access national commercial markets, especially during this pandemic. I urge the USDA provide immediate relief for ranchers as @RepKenBuck, @SenCoryGardner, @SenatorBennet &amp; I have outlined in this letter: https://t.co/Yxgqhdn05O https://t.co/aPCsVnm5Xh"
37,"Thanks to the many organizations around Pueblo who put this great resource together! This is an important time for us to keep supporting local businesses!

https://t.co/MUO9FbDlPs"
38,"It was a busy week back in Washington, here's a few highlights:

🏦Replenished the PPP to keep Small Businesses afloat

🏥 Ensured rural healthcare professionals get paid

👨‍🌾Protected farmers from historic freezes on Western Slope

https://t.co/WbzAk2wEAE"
39,Our heroic rural healthcare workers should not have to worry about getting paid due to bureaucratic uncertainty. Thank you @USTreasury and @SBAJovita for working with me on this much-needed update to PPP guidance for rural hospitals!  https://t.co/wREL1zSae7
40,"RT @CNBC: Trump signs $484 billion coronavirus relief bill to boost small business, hospitals and testing https://t.co/KapXK5Eyrr"
41,"RT @GJCity: A HUGE ""thank you"" to the 𝟓𝟖.𝟖% of you in Mesa County who've already completed your 2020 Census! 🙏🙏

To the other 41.2%, we ask…"
42,RT @PuebloHealth: #UPDATE: There is currently no wait for the drive thru testing for #COVID19 at the State Fair Grounds. Testing is open un…
43,RT @RepDanCrenshaw: The Chinese Communist Party allowed the coronavirus to spread across the world. Their lies and coverup cost countless A…
44,"RT @StateDept: Visit https://t.co/QiwN3yxO3s for answers to your #COVID19 related questions on international travel, STEP enrollment, and a…"
45,"For years, we have fought to restore long-standing states’ water rights and greater certainty for the Coloradans whose livelihoods depend on availability of water. Glad to see this revision published today! https://t.co/r91vQH01z4"
46,"Colorado Veterans: Under Secretary for Benefits, Dr. Paul R. Lawrence is hosting Veterans Tele-Townhall tomorrow @ 3pm MDT. The call will be focused on the #Covid_19 response and VBA program updates. To call-in: 844.227.7557"
47,RT @TheJusticeDept: Criminals are attempting to exploit COVID-19 through a variety of scams. Be aware of scams selling fake cures or vaccin…
48,"Rumors that Gov. Polis plans to use money from the CARES Act to backfill state budget shortfalls are deeply concerning. This money is intended to help rural and underserved communities during the COVID-19 outbreak and should not be used for anything else!

https://t.co/0bsw1JNzg5"
