,Tweet
0,RT @OakGov: It's #MaskUpMonday and a reminder to #MaskUpEveryDay for each other in #OaklandCounty! Be #OaklandTogether and help protect you…
1,"COVID-19 cases are on the rise in Michigan and across the country. Please stay safe and remember to follow public health guidelines like washing your hands, wearing a mask, and physical distancing. https://t.co/ct2xwIu6DZ"
2,My office has been able to help many Michiganders resolve issues with the Social Security Administration. Check out this testimonial from an #MI11 resident who reached out to our office for help: https://t.co/BKfFffqa1m
3,Repealing the Affordable Care Act in the middle of this pandemic would throw millions of American families into chaos. We can’t let that happen. We need to lower costs by protecting and improving the ACA. https://t.co/gOk7AKBqwH
4,"This is such an important and overlooked story. Too many children with special needs do not have access to the resources they need during the pandemic. Full funding of IDEA would be a great start at the federal level. 
https://t.co/ZmROKEPFIO"
5,"The attacks on science and public health need to stop. I am pushing for passage of the Scientific Integrity Act, a bill to make sure taxpayer-funded scientific research is not influenced by politics, ideology, or financial conflicts of interest.  
https://t.co/zt9OsgmFyO"
6,"COVID-19 cases are rising across the Midwest. Michiganders should continue following CDC guidelines. Masks, handwashing, and social distancing can save thousands of American lives. https://t.co/a1g4Fn5Khk"
7,"Great to see @umichmedicine play such an important role in the race for a COVID-19 vaccine. 
https://t.co/8hmuQs4qFU"
8,"Today is #WorldPostDay, when we celebrate the United States Postal Service for being a lifeline for so many during this pandemic and always delivering our mail, rain or shine. 💌 https://t.co/eIggBy4MmJ"
9,"The incredible actions of law enforcement and @MIAttyGen prevented a nightmare scenario of domestic terrorism against @GovWhitmer. I join @GovWhitmer, who is an incredible leader, in calling for unity and continuing to disavow violent extremism that is on the rise in our country. https://t.co/vBsE6gnhY3"
10,"It is an honor to receive a 100% legislative score from @FPAction! I will keep working to promote a healthy, sustainable food system for Michigan families. 
https://t.co/WkgbAQqSPn"
11,"Wear a mask in public. 
Social distance as much as possible. 
Get a flu shot. 
Listen to the experts. 

We can get through this."
12,"Millions of Americans live with a mental health condition. On Mental Illness Awareness Week, let’s work to end the stigma and misunderstanding around mental illness. 

Check out the mental health resources on my website here: https://t.co/kT49YjaMZF"
13,"From @MFGDay 2019. These words still ring true today, even more so after watching our manufacturers step up during the COVID-19 pandemic. https://t.co/v5WKIykMRD"
14,"for families, small businesses, and local governments. We will not be able to fully rebuild our economy until we defeat COVID-19 through investments in testing, contact tracing, and vaccine development, all of which are included in this bill. (2/3)"
15,The American people still desperately need Congress to step up and provide much-needed relief as this virus continues to spread and our economy continues to stagnate. It is unacceptable that Michiganders have already waited this long to receive additional relief (1/3)
16,"The CDC must collect and publish data tracking the spread of COVID-19 in our schools. 

Students, parents, teachers, staff and administrators need this information to keep themselves safe and develop best practices for a return to in-person learning. https://t.co/NQ4GqQieEV"
17,"Visited MAHLE in Farmington Hills for today’s #MFGMonday! Had a great conversation about adjusting to public health guidelines, safeguarding our supply chains, and maintaining our competitiveness in #MI11. https://t.co/Oud3uwrilN"
18,"Supporting @LakesArea_CC today to raise awareness and advocate for a healthy, vibrant, drug-free Lakes Area. Let's work together to prevent youth substance use and addiction. #PedalForPrevention https://t.co/FIfGK5qxdt"
19,"Michigan firefighters and first responders put themselves in harm’s way every day to keep us safe.

This week, the House passed the HERO Act, which would help our first responders get the mental health resources they need. https://t.co/ntmMPr2je7"
20,"Millions of Americans who typically don’t file federal income tax returns may still be eligible to claim an Economic Impact Payment. 

Learn more about eligibility and how to claim an Economic Impact Payment here: https://t.co/fsWjCyrT6F"
21,"Let’s protect and strengthen the Affordable Care Act, not dismantle it and kick millions of Americans off of their health insurance in the middle of a pandemic."
