,Tweet
0,"Great continued conversation with @Surgeon_General, @DepSecHargan, and @RepDaveJoyce at @UHhospitals yesterday afternoon. Looking forward to continuing to build on these partnerships to help #OH16 healthcare providers keep #NortheastOhio strong in the face of this pandemic. https://t.co/vGAHhfQ7PK"
1,"Thank you to @Surgeon_General &amp; @DepSecHargan for their commitment to work alongside #NortheastOhio healthcare providers as we continue to combat COVID-19. This fall, I encourage everyone who can to get their flu shot and help to keep #OH16 safe. https://t.co/3khMlUcPj5"
2,"Productive round table this morning at @CantonMercy with @Surgeon_General, @DepSecHargan, &amp; @RepBobGibbs to discuss ongoing issues in the fight against COVID-19. These conversations are critical as we continue to work together to address the pandemic here in Northeast Ohio. https://t.co/Jxqu2ib8h5"
3,"Today is #FirstRespondersDay. Thank you to all of our great first responders in #OH16 for all you do to keep our community safe, especially during this pandemic. You are an integral part of what makes Northeast Ohio a great place to live, work and start a family. https://t.co/zsZqfoumFy"
4,The innovation and hard work of all who supported local businesses in Medina county this past year were celebrated at the Medina County Business Awards last night.  Congratulations to all who were honored! https://t.co/J3MxDCxaar
5,Ohio is using CARES Act dollars to issue new small business relief grants to help businesses that have been negatively affected by the COVID-19 pandemic. Applications open Nov. 2. Learn more about the program here: https://t.co/GJpk3dFfSy
6,#OH16 Featured Constituent Rick Quinlan of #JacksonTownship is using innovation to fight the COVID-19 pandemic. His team developed new sanitization tech to help keep our community safe. See his section on my website homepage or read the full story here: https://t.co/oReNHGxihr https://t.co/5gQH60TNjQ
7,"No industry is immune to the effects of COVID-19 but through great customer service and a diverse portfolio, @ColesEnergyInc and companies like them continue to provide exceptional service to #OH16. Thank you to @NationalRetailFederation and @OhioMerchants for the virtual tour! https://t.co/eRlK9oh1OE"
8,"Great virtual town hall this week with @acarREALTORS to talk about the COVID-19 real estate market, CARES Act resources, PPP loans, and the need for additional relief. Thank you to all who joined in! https://t.co/kDeIh3Owfb"
9,"Great to visit Honeytown Meats this week to hear how our farmers are adjusting to meet changes in the supply chain as a result of COVID-19. There is more work to be done to help our #OH16 industries get back on their feet, and I am dedicated to continuing that work. https://t.co/F3AqTYNUsr"
10,"Visits to small businesses all across #OH16 &amp; discussions with families at all income levels make it clear - our people are resilient but our work is not done to recover from this pandemic. As I said last week on the House floor, Congress must deliver. Negotiations must continue."
11,"Financial literacy is a critical component to the economic health of our region, and I was glad to have been able to share information and resources featuring @uwsummitmedina with you at our great financial literacy event yesterday afternoon. My thanks to all who attended! https://t.co/XlSkC3J8Tg"
12,"Spent a large part of the day in #Wooster today to see and hear first hand about where more assistance is needed as we work to combat the effects of the COVID-19 pandemic on our small businesses, our farms, and our communities. We are #InThisTogetherOhio. https://t.co/nNIjLotW1o"
13,Don't forget! Join me tonight at 4:00 p.m. for a virtual financial literacy event featuring @uwsummitmedina to help your family stay on track now and into the future as we work together to combat the COVID-19 pandemic. Register in advance here: https://t.co/LU5IiieFeK
14,"Health care belongs in the hands of American families, not the government. Last week I introduced the Family First Medisave Empowerment Act to offer a personal medical savings account to every American and put patients in the driver's seat. More here: https://t.co/qGYwY0Mdha"
15,"I have introduced a new bill in the House to provide families flexibility &amp; control over how their healthcare dollars are spent. Too many Americans are struggling to afford their medical care, &amp; COVID-19 has further highlighted serious flaws in our system. https://t.co/qGYwY0uBSA"
16,"The bill we voted on in the House last night was about wanting the politics of COVID-19 relief more than actual results. America is relying on our government to answer their calls for real bipartisan COVID-19 relief, and we must work together to get that done. https://t.co/RcImkO8g9R"
17,The bipartisan @ProbSolveCaucus COVID-19 relief framework successfully brought both sides back to the negotiating table. Now it is time for leadership to answer the calls of the country and get this deal done today.
18,"Big thanks to all who attended today's SBA event, Starting &amp; Managing Your Business Through a Crisis, in conjunction with @RepDaveJoyce and my office!  A lot of great information was shared by an amazing panel of experts! https://t.co/HpOYVZ4QPI"
19,"REMINDER: I am teaming up with @RepDaveJoyce for an event tomorrow on starting and managing your small business through a crisis, including addressing challenges facing Northeast Ohio business owners during the COVID-19 pandemic. Register here: https://t.co/HPDVJykFQx"
20,Great to speak to @USHCC at their #USHCCVirtual event this morning about the importance of access to capital and quality STEM focused education for minorities in #NortheastOhio and across the country. Thanks to all who attended! https://t.co/HF7Y8NSEM6
21,"Glad my office could attend @SummitCoFB Annual Meeting at the #WineryatWolfCreek. Our farmers play a vital role in Northeast Ohio's economy, and I am dedicated to doing everything I can to bolster our local agriculture industry through the COVID-19 pandemic &amp; beyond. https://t.co/E65ZxxsdLC"
