,Tweet
0,RT @NMHSD: Your mental health is just as important as your physical health. 2020 has been tough but you are not alone. If you are experienc…
1,"#LatinaEqualPayDay marks how long Latinas have to work to earn what their white, male colleagues earned last year. This pay gap hurts Latinas and their families, especially during this pandemic. The Senate must pass the Paycheck Fairness Act because #LatinasAreEssential. https://t.co/iD74UsIhup"
2,"As Americans continued to die from COVID-19, McConnell brought the Senate back, not to pass legislation to save lives or to strengthen our economy but to ram through President Trump’s SCOTUS nominee. These actions have cast a shadow over Justice Coney Barrett’s confirmation. https://t.co/e5uFwNQAmo"
3,"COVID-19 has shone a light on the #homeworkgap in Indian Country. Listen to FCC Commissioner @JRosenworcel and Kimball Sekaquaptewa discuss how the Santa Fe Indian School is closing the gap, connecting students, and preserving Native languages in the process. https://t.co/aMJQ9j68pX"
4,"When Congress passed the CARES Act, we included critical funds to help struggling renters and homeowners. Starting Nov. 2nd, New Mexicans can apply to receive help with their housing costs through MFA’s COVID-19 Housing Assistance Cost Assistance Program.
https://t.co/ZBser6wkaP"
5,"Today is #NationalDayOfTheDeployed to honor our nation's servicemembers who are currently deployed or have been deployed.
 
I'm incredibly thankful for the service and sacrifice of our nation's servicemembers, veterans, and military families."
6,"We've lost more than 950 New Mexicans to #COVID19, and our hospitals &amp; health care workers are becoming overwhelmed.

Do your part to stop the spread: Wear your mask, practice social distancing, and avoid large groups.

We're in this together, New Mexico.
https://t.co/WUId54hQ7p"
7,"The #FamiliesFirst Coronavirus Response Act that Congress passed in March includes paid sick leave and family leave for Americans affected by COVID-19.

#KnowYourRights: Find out if you qualify for #PaidSickLeave 👉https://t.co/MgMikPR3qs https://t.co/Mapb7lZdyT"
8,"#COVID19 has made it clear that Congress must #InvestInBroadband to bridge the digital divide across rural and Tribal communities.

I’m pleased to announce new funding to connect thousands of New Mexicans to high-speed internet.

More ⤵️
https://t.co/0kPzCVHcwM"
9,"RT @NMDOH: We are your doctors, nurses, health care practitioners, providers, and professionals. We have worked tirelessly throughout this…"
10,"Reports obtained by @COVIDOversight show that more than half of the U.S., including New Mexico, is in the red zone for new COVID-19 cases.
 
It’s time to #MaskUpNM, and it’s time for the @senatemajldr to allow a vote on the #HeroesAct to save lives and livelihoods. https://t.co/DpWEptH4Do"
11,"RT @NMDOH: Today @GovMLG will be joined by state officials to give an update on #COVID19 mitigation efforts in New Mexico.

Tune in at 1 PM…"
12,"#COVID19 is spiking across New Mexico and our hospitals are quickly becoming overwhelmed.
 
Stay vigilant against this virus: Continue wearing your mask, practicing social distancing, and staying home when possible. Our actions can help save lives.
https://t.co/NvmgxOMrG6"
13,"While today may be the last day of Hispanic Heritage Month, the contributions of Hispanic Americans are year-round and always worth honoring. As we close out #HHM, I am thankful for the Hispanic frontline and essential workers who are serving our nation during this pandemic. https://t.co/ePaQ1sqCz2"
14,"President Trump is asking Congress to “go big” on #COVID19 relief.
 
That’s why @HouseDemocrats passed the #HeroesAct – twice. It's time for @senatemajldr to step up and allow a vote."
15,"More than 215,000 Americans have died.
 
Millions more have gotten sick.
 
#COVID19 isn’t taking a pause.

But the @SenateGOP is still blocking the #HeroesAct that would provide much-needed relief for families and small businesses. Get to work, @senatemajldr."
