,Tweet
0,"As #COVID19 cases are starting to rise again in Arizona, please continue to follow CDC guidelines, practice social distancing, and #MaskUp to stop the spread of the virus. 

We can all play a role in keeping our friends, family, and neighbors safe. https://t.co/zYdlv7ZVSN"
1,"I am so proud of the good that @ElRioHealth does in our community each day. 

Their fantastic team of doctors, nurses, professionals, and staff save lives, keep us healthy, and provide an invaluable service to our most vulnerable communities.
https://t.co/HxQWITZhHc"
2,"220,000 have died, millions sickened, and our economy is in shambles. due to #COVID19.

The White House doesn't have a plan. They never did.  https://t.co/CYSs2HjKjX"
3,"RT @NRDems: Humans need the ocean to survive. A healthy ocean means more food, jobs &amp; recreation.

Without #OceanClimateAction, the #Climat…"
4,"It’s time to #MaskUp Arizona! Put on a mask and play your part in stopping the spread of #COVID19 in our communities. 

I challenge @TucsonRomero, @thesuperteacher, and @ElRioHealth to show us a picture of their #Maskie and help us keep our communities safe. https://t.co/vDzXRAGqV2"
5,"#COVID19 has not 'gone away.' It's still wreaking havoc on our communities, straining our hospitals, and endangering the lives of our heroic first responders. 

Wear a mask, avoid large gatherings, practice social distancing and keep your community safe. https://t.co/2DpFPCAOcN"
6,"Not matter how many people Trump installs at CDC to control the message, the facts remain: Trump failed to take this virus seriously. 

Instead of painting a rosy picture, how about supporting a relief package that helps America's families &amp; workers? https://t.co/HOjIHfBIsA"
7,"Thanks to @JamaalBowmanNY @CWAUnion @sunrisemvmt @Greenpeace @public_citizen @demandprogress @SSWorks and all the other friends and allies who have endorsed our letter and joined us in this fight.

We're in good company, and we're just getting started on this effort."
8,"New poll on percent of independents MORE likely to support a candidate who would block industry figures from regulating themselves:

- 47% for oil and gas
- 41% for Wall Street running financial policy
- 41% on defense contractors
- 39% on Big Tech

https://t.co/rHpktF290M"
9,"I'm grateful for the generations of Latino immigrants, activists, workers, activists, and trailblazers who paved the way for us.

Our heritage is that struggle – to make America a place where all of us can belong. 

Happy Hispanic Heritage Month! #HHM https://t.co/OAMl4xV6kv"
10,"People are dead, workers are unemployed, businesses are shuttered and Trump reverts to his longstanding view of #COVID19: 'It is what it is.' 

The House has already passed the #HeroesAct. It's time for the Senate to do the same. https://t.co/qqJZYQeHKI"
11,"RT @NRDems: Trump is using #Coronavirus to lease even more #PublicLands for drilling.

We’re investigating who these industry giveaways are…"
12,"Trump's remarks show utter disrespect to the families of 210k+ Americans who have died.  

Instead of modeling irresponsible behavior, he should ensure everyone in America gets the same world class care. 

Please follow CDC guidelines, wear a mask, and practice social distancing. https://t.co/JrwN0orpZM"
13,"I know from experience that COVID-19 is a serious issue, and I wish the President &amp; First Lady a full recovery. 

They now join over 7 million Americans &amp; their families who know all too well the severity of this virus. 

Wear a mask and continue to practice social distancing."
14,"Trump's public heath communications concerning #COVID19 have been an unmitigated disaster and contributed to the spread of misinformation across the country. 

We should be listening to scientists, not the ramblings of an unstable president. https://t.co/CAvT3D8reO"
15,"The differences couldn't be clearer. 

As @HouseDemocrats work to strengthen access to affordable healthcare, Republicans are seeking to take it away from vulnerable populations--in the middle of a pandemic. 

We're working #ForThePeople while they #FailThePeople. https://t.co/XK3FYCB3vl"
16,"#COVID19 has exacerbated food insecurity in families across the country and will only worsen if Congress fails to act to address it. 

This includes strengthening food assistance programs to help our families not just survive, but thrive. https://t.co/Iafn5kHtSr"
17,"Farmworkers have kept our families fed during the pandemic and are the backbone of America. 

In return, they've been treated as disposable instead of an essential part of our workforce. 

We must do better. #EssentialNotDisposable https://t.co/Nb8QHAJLFr"
18,"Behind the smoke and mirrors of TV shows &amp; magazine articles, Donald Trump is nothing more than a failed businessman who has taken advantage of a rigged tax code to avoid paying income taxes.

That’s not ‘being smart.’ It’s being a crook and a freeloader.  https://t.co/0TcoXDQLkF"
