,Tweet
0,"For months small businesses &amp; nonprofits in Illinois have been desperate for federal assistance to survive this pandemic. Despite pleas for help, Majority Leader McConnell &amp; Senate Republicans plugged their ears &amp; fast-tracked a Supreme Court nomination."
1,".@SenDuckworth &amp; I have blocked USDA’s overreach for 2 years. Now—in the middle of a pandemic—they're trying again. This time, USDA seems to be breaking commitments made to me in Congressional testimony. We will stand up again to this senseless effort &amp; protect these Illinoisans."
2,"IL runs a leading program to help 8,000 seniors &amp; people w/disabilities access health &amp; nutrition services in their community, rather than an institutional setting. Despite two decades of this program, the Trump Admin has tried to rip away SNAP benefits that feed these groups."
3,The ACA protects millions of Americans with pre-existing conditions. But Republicans want SCOTUS to strike it down &amp; rushed a new justice to the Court to help. We can't return to dark days of higher costs &amp; less care for sick patients. I’ll keep fighting to save the ACA.
4,"Spoke earlier this week with @IDPH Director Dr. Ezike about the surge of COVID-19 cases in IL, racial disparities, and our PPE &amp; testing capacity. I promised Dr. Ezike to keep urging my Republican colleagues to finally join Democrats in crafting a comprehensive relief package."
5,"As COVID-19 cases in IL surge to record levels, it is straining our health care system. I was briefed by hospital officials from Chicago to Carbondale &amp; Quincy to Danville about PPE &amp; testing needs, &amp; to let them know I am doing everything I can to bring federal aid home to IL."
6,"From the outset, the President and his team misled the public, downplayed the virus &amp; refused to follow the science. The consequence? 74,000 new COVID-19 cases yesterday alone. Hospital beds filling up. 226,000+ Americans are dead. They have not “ended the pandemic” in any sense. https://t.co/jd3NDMRCKl"
7,"From start to finish, Republicans disregarded the COVID-19 pandemic in their rush to confirm Judge Barrett before Election Day. All the while #COVID19 cases spiked across the US.
 
They gave up on helping the American people to pursue a partisan power grab. Shameful."
8,"Pres. Trump has been clear that he wanted Justice Barrett on the Court to help him in election challenges. Democrats asked Justice Barrett at her hearing to commit to recuse herself from cases involving the ongoing election, and she refused. This left a cloud over her nomination. https://t.co/E6x87zvam0"
9,"Sen. McConnell spent 5 straight days on the Senate floor jamming through the Barrett nomination. Five days for a partisan power grab. But no time for meaningful, bipartisan #COVID19 relief. His priorities are crystal clear."
10,"Justice Kavanaugh &amp; his conservative allies last night disenfranchised Wisconsin voters whose ballots are mailed before Election Day but arrive after. Voter suppression is alive and well in the GOP.
 
It’s clear that we must enact my Constitutional guarantee of a right to vote."
11,This is a dark day for the Senate. Republicans have defied rules &amp; traditions in their rush to confirm Judge Barrett in the middle of a once-in-a-century pandemic &amp; an election. I believe my Republican colleagues will regret the consequences of taking us down this path.
12,"I will be voting against Judge Barrett’s nomination tonight. More than 225,000 Americans have died from COVID-19 &amp; more than 60 million ballots have already been cast in the election that is just eight days away. This is not the time to be pursuing partisan power grabs."
13,"Adding Judge Barrett to form a 6-3 conservative Supreme Court is a direct threat to Americans’ access to affordable health care, voting rights, reproductive rights, marriage equality, &amp; more. I will vote no on her nomination because I know #WhatsAtStake."
14,"RT @peoplefor: Health care. Voting rights. The right to privacy and choice. Civil rights. Environmental protections. Workers' rights.

@Sen…"
15,"225,000+ Americans are dead &amp; Trump Admin has surrendered to COVID-19. The GOP-held Senate refuses to work with Democrats on relief.

All of their focus is on the Supreme Court. They've decided this power grab is more important than helping American people during a pandemic."
16,"For the sake of public health, Vice President Pence should stay home today. The White House has already hosted one super-spreader event in the past month—we shouldn’t risk him creating another in the Senate. https://t.co/pmeAdgB8qs"
17,"Just because Republicans hold up a scrap of paper &amp; call it a relief bill, doesn’t make it one. Not a cent for hospitals, stimulus checks, rental assistance. In their rush to confirm Judge Barrett &amp; eliminate health care, Rs have abandoned needs of Americans during this pandemic. https://t.co/ZZJC5RkwQL"
18,"Senate Republicans have made it clear: their priority is not to pass a bipartisan pandemic relief bill, but to confirm their Supreme Court nominee instead. Meanwhile 225,000+ Americans have died from COVID-19 and the pandemic rages on. The Republicans’ priorities are all wrong. https://t.co/4CfYApdop6"
19,"RT @SenSchumer: Watch Live: I’m holding a digital rally with @ElizabethBanks on #WhatsAtStake, on fighting for Americans’ health care, and…"
20,"RT @SenateDems: 225,000 American lives lost.

“Republican Leader Mitch McConnell says we have no time to discuss COVID-19, no, but we have…"
21,"Senate Republicans are breaking rules to advance Judge Barrett’s nomination as fast as possible. 
 
Senate Democrats are doing everything we can to protect Americans’ health care. 
 
Health care, and many other critical issues, are at risk in a 6-3 Supreme Court. #WhatsAtStake"
22,Will be joining @FWhitfield on @CNN soon to talk about the Supreme Court vacancy and #COVID19. Make sure you tune in.
23,"Susan is a 5th generation farmer from New Berlin, IL. She’s also a two time cancer fighter who—like millions of other Americans—relies on the ACA’s protections for pre-existing conditions. Republicans want the Supreme Court to strike down the ACA. That is #WhatsAtStake. https://t.co/0X77Fbepgg"
24,"If Judge Barrett is confirmed, more than 100 million Americans with pre-existing conditions could lose health care protections. Women could lose the right to choose. And millions of Americans could lose the right to marry who they love.
 
That is what's at stake."
25,"How long can Senator McConnell ignore the fact that COVID-19 cases are spiking across the US? The Senate should be working around the clock on a comprehensive bipartisan relief bill. Instead, Rs are focused on rushing through a Supreme Court nominee. It’s shameful in every sense. https://t.co/reiPhb56kz"
26,"COVID-19 cases in IL are surging to record levels. Please think about your neighbors, your loved ones, and our health care heroes. Basic, selfless steps like wearing a mask and distancing can save lives."
27,Glad to see my bipartisan Due Process Protections Act with @SenDanSullivan signed into law this week. This bill will protect the right of federal criminal defendants to all evidence that could exonerate them and hold accountable prosecutors who fail to disclose this evidence.
28,"Heard directly from NIH’s Dr. Fauci and Dr. Collins this afternoon for a briefing on the latest COVID-19 research &amp; drug/vax development.  As cases spike across Illinois &amp; the country, please continue to social distance &amp; wear a mask."
29,"Purdue Pharma flooded America with painkillers and lies, profiting off the addiction epidemic they created. Too many lives have been lost for the Trump DOJ to let the billionaire Sackler family off the hook with a disgraceful civil settlement of $500 for each life lost. https://t.co/PvcMCqQgou"
30,"Pres. Trump has made it clear: he wants Judge Barrett to rip the ACA’s health care protections away from the 100+ million Americans with pre-existing conditions, during a pandemic. Democrats understand what’s at stake here. Will 4 Republican Senators have the courage to join us? https://t.co/SEzX7M5prU"
