,Tweet
0,"Nevada’s convention, trade show, entertainment, travel and hospitality industries and their workers need help to recover from the impacts of the #coronavirus pandemic. My Hospitality and Commerce Job Recovery Act would do just that. Read more ⬇️
https://t.co/GIPIbQXmkJ"
1,"Don’t forget: if you’re heading out the door today, #WearAMask!"
2,"Nevadans, are you ready to #GetCovered starting November 1? With the open enrollment period just a few days away, check out @NVHealthLink’s website &amp; resources so you know what you need to enroll https://t.co/4jgeH1kyxw"
3,"1st responders have always provided a vital service in our communities, and during the #COVID19 pandemic, the demands on them have been greater than ever. This #NationalFirstRespondersDay, let’s share our deep gratitude to 1st responders across the country for all that they do."
4,"CDC data shows that Latina mothers make up at least 35% of cases of #COVID19 among pregnant women. As we work to address the disproportionate impacts of the coronavirus on communities, protecting mothers &amp; their babies must be a top priority. https://t.co/hX1qCDqcYa"
5,"RT @NVHealthLink: ""I can't afford health insurance"" is the #1 reason why people go w/o in health insurance, but 4 out of 5 NVHL enrollees q…"
6,"REMSA’s program to provide patients who call 911 w/more care options has prevented over 6,000 unnecessary ER visits in Washoe Cty. These kinds of innovative programs wouldn't have been possible w/out the ACA, &amp; striking down the law will stifle countless more life-saving advances"
7,"The #ACA may be most well-known for providing access to health coverage &amp; ensuring protections for those w/preexisting conditions, but the law has also provided funding for local programs—like REMSA Community Health Programs—that help improve health care delivery &amp; lower costs"
8,RT @DhhsNevada: A healthy lifestyle helps your mental health.  Seeing signs that make you worried? If you or someone you know needs to talk…
9,RT @NVHC1977: Did you know Nevada Health Centers provides behavioral health visits across Nevada? Mental health and physical health are int…
10,"RT @NVHealthRespon1: COVID-19 may be impacting your home life, causing worry, stress, and anxiety that could lead to abuse.  Take a breathe…"
11,"More than ever, NV needs its students and future leaders to help slow the spread of the #coronavirus. I’m so proud of the grad students at @unlv who are contributing to the Southern Nevada Health District’s contact tracing efforts. Keep up the great work! https://t.co/LxWBb6ZEgK"
12,"I am introducing a new, bipartisan bill that applies a technical fix to help to modernize the payment rules, ensuring that plans can continue to offer telehealth services to seniors through the pandemic. Read more here ➡️ https://t.co/4pAWKisXbt"
13,"As seniors prioritize safety during the #COVID19 pandemic, many have opted for telehealth visits with their doctors from home. Unfortunately, Medicare payment rules haven’t kept pace with the expansion of telehealth services."
14,"There is no reason to rush this nominee. There is every reason to act on a comprehensive #COVID19 relief package. It’s what we should’ve been doing months ago. We’ve seen over 225,000 Americans die—and yet the Majority Leader pushes forward to pack the Court."
15,#WhatsAtStake if Trump &amp; McConnell get their way &amp; the ACA is dismantled? Over 20M Americans wld lose their health coverage &amp; &gt;135M people wld lose protections for their preexisting conditions—including 95K Nevadans who’ve had #COVID &amp; 1.2M Nevadans w/other preexisting conditions
16,"On November 10, #SCOTUS will hear arguments in a court case about whether the ACA is constitutional. Senator McConnell &amp; President Trump want a justice who shares their views on the ACA seated on the Court by that date."
17,"For 7 months, Sen. McConnell has blocked #COVID relief legislation. It only took him a few weeks to push thru a #SCOTUS nom who will be the deciding vote in a case that cld end the ACA.

It’s clear what Sen. McConnell’s priorities are &amp; helping the American people isn’t 1 of them"
18,"RT @NVHealthLink: ""It's the FINAL countdown!"" 🎶  #OpenEnrollment is 10 days out! Are you prepared?

First, figure out how much you're able…"
19,"This is Ivy—a young Nevadan who has benefited from the #ACA’s protections for people with preexisting conditions. By jamming through the president's #SCOTUS nominee, Senate Republicans have shown that they're willing to ignore the voices of Americans like Ivy who rely on the ACA. https://t.co/McGyyMhxXx"
20,Medicare open enrollment has begun! Visit https://t.co/tvMz1DEdCA today to review your health plan options and choose the health care coverage that works best for you ⬇️ https://t.co/cLptgZ2VKX
21,"RT @SenateDems: President Trump is telling the Supreme Court to terminate the healthcare law with no plan to replace it.

That’s why Senate…"
22,RT @NVHealthRespon1: Summer meal program operators can continue serving free meals to all children through the end of June 2021.  If you’re…
23,"NV has been hard hit by the economic devastation of #COVID19, especially our small businesses. They need access to loans to pay rent, retain their employees &amp; make needed changes to their businesses to safely operate during this difficult time—and our bill helps achieve that."
24,"RT @ClarkCountyNV: Cmsr. @tsegerblom hosting a Health Care Event #ComingUp Saturday at Cambridge Rec. Ctr. in Las #Vegas. Free #flu shots,…"
25,"RT @SenateDems: A vote for Judge Barrett is a vote to strike down the ACA and take away health care from 21.1 million Americans.

Democrats…"
