,Tweet
34,"I'm proud to introduce the Treating Tribes and Counties as Good Neighbors Act with @RepRussFulcher to fully extend GNA to Tribes and Counties &amp; improve forest health. Thank you to @GovernorLittle @NCAI1944 &amp; many others for their support. #ReadyforWildfire
https://t.co/YALdRfIxk5"
35,"RT @SenateForeign: TUNE IN NOW: @SenatorRisch holds a second SFRC hearing on COVID-19 and U.S. international pandemic preparedness, prevent…"
36,"Responsible forest management is the best way to guard against wildfire &amp; conserve wildlife. I'm proud to introduce legislation w/ @SteveDaines, @MikeCrapo &amp; @SenKevinCramer to help restore Idaho forest health &amp; productivity.
https://t.co/HcvFXbnVRr"
37,"The #PaycheckProtectionProgram has provided a lifeline to small businesses across Idaho during #COVID19. On Friday, @MikeCrapo and I asked @USTreasury &amp; @SBAgov to simplify the PPP loan forgiveness application.
https://t.co/0Has32BuSV"
38,".@INL's newest supercomputer, Sawtooth, is helping in the fight against #COVID19. Read more about it here. ⬇️ https://t.co/XnjT7P0uBP"
39,"Yesterday the Senate passed legislation to make the #PaycheckProtectionProgram even more flexible for the nearly 29,000 Idaho small businesses who've received #PPP loans so far. This bill will help Idaho's #smallbiz keep their doors open &amp; workers on payroll."
40,"RT @USDA: We're accepting applications now through Aug. 28, 2020 for our Coronavirus Food Assistance Program. Farmers &amp; ranchers can apply…"
41,"Our nation needs more #cyber professionals. Congratulations to the three teams of coders from Skyline HS, Centennial HS, and Meridian Technical Charter HS who placed in the Top 30 at the Girls Go CyberStart competition! #WomenInSTEM https://t.co/PFfeQ88uOH"
42,RT @SenateForeign: It’s great to see @BoiseState donate 200 face shields to @GorongosaPark in #Mozambique for healthcare workers fighting t…
43,"🚨Attention Idaho farmers🚨 The Coronavirus Food Assistance Program #CFAP application portal is officially open. If your farm or ranch has been hurt by #COVID19, visit https://t.co/TQEQv27iE3 ASAP to apply for this financial relief."
44,"This #MemorialDay, we honor the brave men and women who made the ultimate sacrifice serving their country. God Bless America. https://t.co/jgxHag50Aj"
45,RT @DeptofDefense: This #MemorialDay we pause to honor fallen service members who made the ultimate sacrifice in defense of our nation. We…
46,"RT @CongMikeSimpson: Starting on Tuesday, May 26th, eligible #farmers and #ranchers can begin submitting applications for the Coronavirus F…"
47,Congratulations to the hardworking scientists at @BoiseState who yesterday received an Agriculture and Food Research Initiative grant from the @USDA to help protect America’s food supply.
48,"Funding update: Since the start of the #COVID19 pandemic, 1,142 small businesses and agribusinesses in Idaho have received more than $96 million in disaster assistance loans through the @SBAgov EIDL program."
49,"Cutting bureaucratic red tape remains one of the best ways to help businesses recover from the COVID-19 pandemic. @MikeCrapo &amp; I are ready to work with our colleagues on commonsense regulatory reform for America's businesses.
https://t.co/Rg6x0dg9iP"
50,"Starting at 10am MT, the Mountain Home Air Force Base is conducting a flyover of southern Idaho’s hospitals in honor of the brave Idahoans on the front lines of the COVID-19 outbreak. Thank you to our first responders &amp; @366FW &amp; @124FighterWing for your service. #AirForceSalutes"
51,"Happening tomorrow – the @USDA is hosting a webinar for farmers, ranchers, and ag producers who are interested in applying for assistance through the Coronavirus Food Assistance Program. Click here to learn more: 
https://t.co/NEIfyNqB0W"
52,RT @GovernorLittle: I am happy to proclaim May 12 as Nurses Day in Idaho. Thank you to these dedicated health care workers! https://t.co/m3…
53,"On #VEDay75, we remember the millions of Americans and foreign allies who fought in the European Theater of World War II for our shared values of freedom, democracy, and peace. Join me today in honoring those who made the ultimate sacrifice for their country."
54,"RT @MikeCrapo: On this Military Spouse Appreciation Day, I extend my thanks and gratitude to those who ‘hold down the fort’ at home. Especi…"
55,"Buck Knives in Post Falls is using its 3D printer to manufacture plastic face shields for workers on the front lines of the pandemic. True creativity and ingenuity.
https://t.co/aKfG4nMcB9"
56,The reliable movement of goods during COVID-19 and other emergencies is critical. @INL and @CISAgov have developed a tool to help the transportation sector get products where they need to be. Read more about it here: https://t.co/fdO00gX0W4
57,"During #MilitaryAppreciationMonth, we honor the men and women in uniform who have bravely served our country and defended our freedoms. Thank you to our active service members and veterans for your dedication and sacrifice. https://t.co/C2XpBHJAFc"
58,"A great showing of appreciation and support for our doctors, nurses, and medical professionals. Thank you to Idaho's health care workers for all that you do to keep us safe. 
https://t.co/rjkE3cvrkM"
59,"Good news: PPE sterilization equipment is on its way to @INL, ensuring Idaho’s hospitals and health care workers have access to the protective equipment they need to do their lifesaving work.
https://t.co/p1DgQioTVY"
60,This is welcome news for Idaho’s small community lenders who serve small businesses in rural parts of the state. https://t.co/zLxCZQUzsR
61,RT @SecretaryCarson: Notifications of our first wave of #Coronavirus relief funds have gone out to Idaho. We are all in this #TogetherApart…
62,RT @SecWilkie: VA beneficiaries with dependents who didn’t file a tax return in 2018 or 2019 must act by May 5 to quickly receive their ful…
63,"To everyone who supported an Idaho small business today -- whether by shopping online, buying a gift card, writing a review, or by expressing your appreciation -- thank you. Your commitment to community today &amp; every day makes the Gem State great. #SupportLocalGems"
64,"Small businesses employ hundreds of thousands of Idahoans, but #COVID19 has made job security uncertain for many of our neighbors and friends. On Friday, April 24th, #SupportLocalGems and the Idahoans they employ by shopping online and supporting the gems in our communities. https://t.co/ppn2D2cfWE"
65,"Small businesses need every possible tool in the toolbox to weather the COVID-19 pandemic, and the Paycheck Protection Program is one of those essential tools. 
Full statement here: https://t.co/tNlgkGdl84 https://t.co/ufztIljAOu"
66,"The innovation at Idaho's colleges and universities is unmatched. At @uidaho, researchers are hard at work on a cure for coronaviruses, including COVID-19.
https://t.co/ZGT78JHjzF"
67,"RT @IdahoCounties: Small businesses employ hundreds of thousands of Idahoans, and COVID-19 has made job security uncertain for many of our…"
68,"RT @SenateForeign: On this #HolocaustRemembranceDay, we honor the 6 million Jews who perished during the Holocaust. We must continue to hol…"
69,"During the COVID-19 outbreak, small businesses across the Gem State are increasingly at risk of shutting their doors. On Friday, April 24th, I invite you to #SupportLocalGems. https://t.co/vzgoOzPdhc"
70,"Thank you @SecretarySonny for announcing $19 billion in support of our farmers &amp; ranchers today. Today, @MikeCrapo @CongMikeSimpson @RepRussFulcher &amp; I wrote to @USDA requesting special attention to the needs of Idaho's #ag industry during COVID-19.
https://t.co/Fw3LHQvQbN"
71,"RT @StLukesHealth: More good news to report! 

Dr. David Fonseca and the St. Luke's Meridian ICU staff successfully extubated three COVID-1…"
72,"Idaho’s dairy farmers are some of the hardest working people around, but COVID-19 has caused a crisis for the ag industry. I will continue working with the @USDA to ensure Idaho’s farmers &amp; ranchers, who have always cared for us, are cared for in return.
https://t.co/43DJU9HPmN"
73,"Congratulations, Chris! Thank you to all of Idaho’s health care heroes who are making success stories like this possible. https://t.co/3CZ6qCO37K"
74,"We continue to hear great stories about innovative Idaho businesses stepping up to fight #COVID19. In Mountain Home, In the Ditch Towing Products has adapted its manufacturing to produce face shields for health care workers. Thanks to the team at In the Ditch for the hard work."
75,"As our country &amp; the world weathers this pandemic, I thank our health care workers, essential employees, ag community &amp; all who are risking their lives to keep us provided for &amp; safe. I also thank my staff for working tirelessly to help Idahoans at a time when they need it most."
76,"Relief is on the way for Idaho’s hospitals and health care workers. Today, @HHSGov is delivering $135 million in funding through the #CARESAct to Idaho’s doctors and health centers on the front lines of the #COVID19 pandemic."
77,RT @SenateForeign: I am very proud of the Idahoan #HealthHeroes like Lorna who continue to battle COVID-19 on the front lines. I’ve met Lor…
78,"RT @SenateForeign: The @WHO has failed not only the American people, it has failed the world w/ its flagrant mishandling of the response to…"
79,"This #WorldHealthDay, I thank Idaho's doctors, nurses, and heath care professionals who are working tirelessly to keep our communities healthy and safe."
80,"Attention Idaho small businesses who have been impacted by #COVID19: The #PPPloan is now available! Apply with an SBA approved bank or credit union for a forgivable loan of up to $10 million to cover payroll through the Paycheck Protection Program.
https://t.co/nGJaUQc4UP"
81,RT @GovernorLittle: The new Idaho COVID-19 Hotline is 888-330-3010. Use this if the information on the web site doesn’t answer your questio…
82,Thank you @uidaho for using your talents and resources to support our health care workers! https://t.co/Q5AWbnzPLA
83,RT @IRSnews: Social Security beneficiaries who are not typically required to file tax returns will not need to file to receive an economic…
84,"Idaho farmers &amp; ranchers are working around the clock to keep food on our grocery shelves during #COVID19. Glad to join over 140 of my colleagues in sending a letter to @SecretarySonny encouraging immediate relief for the #ag producers keeping America fed.
https://t.co/xkxbWOYii7"
85,"Last week, Idaho-based Micron Technology committed $35 million to help those who have been impacted by #COVID19. Thank you @MicronTech for making #Idaho proud. https://t.co/16X8AJdBVq"
86,RT @lawrencewasden: Please consider discussing COVID-19 scams with anyone you know who might be especially vulnerable. Educating one anothe…
87,"The #COVID19 outbreak has left Idaho's rural hospitals and clinics especially vulnerable. @MikeCrapo and I joined our Senate colleagues in sending a letter to HHS @SecAzar requesting financial relief for rural providers during this global pandemic.
https://t.co/eWvBTHD9O3"
88,Thank you to the talented and hardworking doctors on the front lines of the #COVID19 outbreak who are working tirelessly to care for the sick and vulnerable and keep our communities healthy and safe. #NationalDoctorsDay
89,This is just one of many efforts around the state to help our health care professionals working around the clock. I encourage all Idahoans to support your local communities in any way that you can. By working together we will make it through this difficult time.
90,Local entities such as @BoiseState and @MeridianLibrary are leading the charge in using 3D printers to create face shields for hospitals in need. https://t.co/CE7tcxJZkU
91,"As Idaho health care providers work to combat the Coronavirus pandemic, the need for personal protective equipment, such as masks &amp; gloves, is greater than ever. Thanks to innovative 3D printing technologies, there’s a way we can help increase our supply. https://t.co/vePBeZb4UH"
92,"The #CARESAct is critical to stabilizing our economy, providing American families, workers &amp; businesses with the assistance they need, &amp; ensuring the men &amp; women on the front lines of the #COVID19 outbreak have the necessary funding &amp; supplies to keep millions of Americans safe. https://t.co/Sv8BHVmOLb"
93,RT @StLukesHealth: What to help? Check out the PPE drive in Boise this Saturday! @HandsofHopeNW @IdahoCOVID19 @IDHW @BoiseState https://t.c…
94,Deeply saddened to learn of the passing of three Idahoans due to COVID-19. My prayers go out to the families who are suffering the loss of loved ones from this terrible virus. https://t.co/qGXHu8dZEb
95,"RT @SenateGOP: Last night, the Senate unanimously PASSED the largest health care and economic rescue package in the history of our country.…"
96,RT @SBAgov: Get #COVID19 #smallbusiness guidance and loan resources here. 🔽
97,"The #CARESAct provides a lifeline to our nation’s economy, business owners, workers, medical professionals and those on the front lines of the outbreak, and the people and families battling #COVID19.
https://t.co/PF6gxfMjoA https://t.co/5ichdLfH5C"
98,.@GovernorLittle's stay-home order means all Idahoans -- not just those who are sick -- should stay at home unless they need to obtain or perform essential services (as outlined below). https://t.co/5sJ9dLXOVf
99,"RT @FTC: Here’s an update on more #Coronavirus scams we’re seeing, and steps you can take to protect yourself, your personal information, a…"
100,"Many of Idaho's small businesses are facing immense difficulties due to #COVID19. My website has a list of current @SBAgov programs available for #smallbiz impacted by this outbreak. Additional resources will be provided as they become available.
https://t.co/Xln8oLjKkH"
101,"RT @SBAgov: Looking for local #COVID19 resources for your #smallbusiness? SBA region and district offices can help. 

📧 Get email updates:…"
102,"RT @fema: ⚠ Due to the large amount of speculation regarding #COVID19, this is a reminder to rely on OFFICIAL sources for accurate informat…"
103,We're blessed in Idaho by all the small businesses using their resources and creativity to help fight #COVID19. https://t.co/HivbrZaDDX
104,"This bipartisan bill would have provided immediate help to badly hurting small businesses—ensuring they could pay their employees—and direct financial assistance to Idaho’s low- and middle-income individuals and families, many of whom are struggling to make ends meet."
105,We are in the center of a crisis and Idaho families and small businesses need relief NOW. Deeply disappointed my Democrat colleagues chose politics over the urgent needs of the American people. #COVID19
106,"RT @fema: Every American has a role to play.  Consider donating cash, giving blood or volunteering to help fight #COVID19:

🔹 Donate to or…"
107,"Ventilators are a critical lifeline for people suffering from respiratory failure. Under the dire circumstances presented to us by #COVID19, it is essential that we get #ventilators to #ID health care providers as rapidly as possible. Thank you @CongMikeSimpson &amp; @RepRussFulcher. https://t.co/dlEoKcsBE5"
108,"There's no question that #coronavirus has disrupted life for all Americans. But we are strong. We know how to handle the toughest situations. Together, we'll get through this. https://t.co/iZpxO8JxY7"
109,To Idaho's small businesses who are grappling with how to make payroll due to #coronavirus -- hang on! The Senate is moving fast to deliver payroll relief to businesses who need it most. https://t.co/utLnLeKDjC
110,"RT @RedCross: Through March 18, nearly 4,500 blood drives have been canceled due to #coronavirus concerns, resulting in over 150,000 fewer…"
111,RT @BSDEducation: Boise School District to Provide Grab-And-Go Meal Services For Children Who Need Them https://t.co/dD3rZSNxHz https://t.c…
112,"RT @SenateGOP: To the health care workers on the frontlines.

To postal carriers, truck drivers &amp; supermarket employees.

To those staying…"
113,RT @CongMikeSimpson: I’m mindful of our friends in @BlaineCountyID and ask that they stay home to slow the spread of #COVID19 https://t.co/…
114,RT @SenateForeign: Geography often plays into the naming of diseases – MERS (Middle East Respiratory Virus) originated in Saudi Arabia. The…
115,"Our small businesses are facing unprecedented hardships caused by #coronavirus. Before closing your doors, I urge #smallbiz owners to fill out a form with @IdahoCommerce to help secure @SBAgov economic injury disaster loans for small businesses in Idaho.
https://t.co/ffIwK4fAdX https://t.co/F0h8GQaNV2"
116,RT @USChamber: American small businesses are facing significant challenges during the #coronavirusoutbreak. Here are some ways to support y…
117,"RT @SenJohnBarrasso: The economy is hurt by everything we are doing to protect public health. To get a healthy, robust economy back, we hav…"
118,RT @IdahoCOVID19: Idaho wants to hear from small businesses impacted by coronavirus. The State of Idaho will need responses from small busi…
119,Click here to read my message to Idahoans about COVID-19. https://t.co/yvd4T8GBau
120,"We are in the midst of a truly unprecedented time in modern U.S. history. These extraordinary circumstances call for extraordinary measures. Today, I voted in support of a second bipartisan coronavirus emergency funding bill.
Click for my full statement:
https://t.co/EQ1WOCwOB9"
121,RT @KTVB: 'People need to take it seriously': Idaho Sen. Risch explains how Congress is handling the coronavirus pandemic https://t.co/fSG0…
122,"🚨Attention Idaho small business owners🚨 If your business has been disrupted or impacted by coronavirus, fill out a form with Idaho Commerce now. This will help expedite the disbursal of #COVID19 economic disaster loans to small businesses in #Idaho.
https://t.co/ffIwK4xbCx"
123,"RT @SenateForeign: .@SenatorRisch, @SenJohnBarrasso, @marcorubio &amp; @SenCoryGardner call on Chinese government to stop #coronavirus disinfor…"
124,"Today, @CDCgov announced that Idaho will receive a $4.5 million grant to help combat #COVID2019. To find out what you can do to help prevent the spread of the novel coronavirus, visit https://t.co/it4OZnewB9.
https://t.co/yk9xrqsFrF"
125,"RT @Google: Do these five simple things to help stop coronavirus (COVID-19). 

DO THE FIVE 
1️⃣ HANDS: Wash them often
2️⃣ ELBOW: Cough int…"
126,"Read my statement on the announcement of the first case of COVID-19 in the State of Idaho:

https://t.co/GfhhQAXbyI"
127,"ICYMI: The North Bannock Fire Department is offering to go grocery shopping for seniors who are socially distance themselves from large crowds. Thank you to the North Bannock firefighters for your service.
https://t.co/z2bJ2GUJdE"
128,I commend President Trump and @GovernorLittle on today’s emergency declarations. These actions will help get supplies and resources more quickly to the people in Idaho who are working to contain COVID-19. https://t.co/vWTSYBn5SM
129,RT @CDCgov: Clean hands keep you healthy and can stop germs from spreading to others. What you need to know about handwashing: https://t.co…
130,"While Idaho has no confirmed #coronavirus cases at this time, my office remains open to all Idahoans in need of resources and assistance. 
To read my full statement on the suspension of travel between the U.S. and Europe, click here.⬇️
https://t.co/jyZ50BurUK"
131,RT @CDCgov: Older adults &amp; people with a severe chronic medical condition: Prepare in advance for the possibility of a #COVID19 outbreak in…
132,"This isn’t my whole staff, but it is the majority. Happy #InternationalWomensDay https://t.co/vQfttR5QC6"
133,"Defending against the novel #coronavirus will take an all-hands-on-deck effort, and I thank our public health officials and medical providers for their tireless work to contain this situation and navigate the challenges before us."
134,"As chairman of @SenateForeign, I hosted a dialogue this morning with experts from across the U.S. government, and got greater clarity on efforts to detect, deter, and mitigate coronavirus."
135,I am closely monitoring this evolving situation and am in constant contact with the administration and our state and local partners. I have also requested the @WhiteHouse make more coronavirus test kits available to the State of Idaho.
136,"During this novel #coronavirusoutbreak, a speedy and coordinated response is vital to our national strategy of containment. Today, I voted in support of supplemental funding to combat COVID-19."
137,"The best thing Idahoans can do to defend against #coronavirus is remain calm, vigilant, and prepare and educate yourself.

For information and resources on the #CoronavirusOutbreak, visit my website. 
https://t.co/bFKTRgSHbh"
138,"RT @GovernorLittle: While the individual risk for coronavirus in Idaho is still low, the situation is rapidly evolving and we do expect con…"
139,"Thank you to the thousands of Idahoans who joined my tele-town hall last night. There were some great questions about #nuclear, #coronavirus, #USMCA, and much more. If you'd like to sign up for future tele-town halls, visit my website.⬇️
https://t.co/V7IQaTq1iA"
140,"RT @SenCortezMasto: Seniors &amp; people with disabilities deserve to have meaningful choices when it comes to managing their health, &amp; many of…"
141,"Vicki and I had a great time meeting with Idaho's service academy nominees last week. Each year, I'm struck by the exceptional leadership displayed by the young men and women who apply to attend our military academies. Congratulations, and Vicki and I wish you the very best! https://t.co/SoUSNd1wfZ"
142,"Had a great visit yesterday with the Idaho Small Business of the Month for December 2019, R &amp; H Machine. Thank you to the entire staff at R &amp; H Machine for your generous hospitality and for all that you do in the Caldwell community! https://t.co/fkrvfQwRQE"
143,"75 years ago today, the Allies liberated the thousands of men, women &amp; children imprisoned at the Auschwitz-Birkenau death camp. On #HolocaustRemembranceDay, we mourn the millions of Jews &amp; other victims who lost their lives to the murderous Nazi regime. We will #NeverForget. https://t.co/CGrJsUbbHf"
144,RT @SenateForeign: Today I was briefed by leading global health experts about the outbreak of a novel coronavirus in China. We learned that…
145,"To the thousands of women and men from across America who are marching today, you are truly doing heaven's work. #WhyWeMarch https://t.co/DXaY4AXTgy"
146,"We Republicans are free traders. We know that free trade is the bedrock of a healthy economy, and Canada and Mexico are the United States’ natural trading partners."
147,"I met with @TeamLucyMeyer, an inspiring young advocate for people around the world who live with disabilities &amp; who deserve the same opportunities as everyone else. Thanks to @UNICEF and @SpecialOlympics for their work, with Lucy and many others, on inclusivity around the world! https://t.co/RX70HXERID"
148,"Funding effective &amp; efficient global health programs is critical to ending the global #AIDS epidemic. On #WorldAIDSDay, I encourage my Senate colleagues to pass my bipartisan resolution with @SenatorMenendez supporting @GlobalFund’s important work fighting AIDS,TB, and malaria."
149,Congratulations to the @FarmBureau on 100 years! America's farmers and ranchers make us a better and more prosperous nation. Thank you for all that you do to keep our country healthy and strong. #AFBF100 https://t.co/X5rX1rOmKZ
150,"I’m proud to recognize Mac’s Vacs of Lewiston as the veteran-owned #Idaho small business of the day! @macsvacuum is owned and operated by @usairforce #veteran Dennis Prine, whose decades of steady leadership has made Mac’s Vacs a staple in the Lewiston community. Congratulations!"
151,"Happy Veterans Day to the men and women who have faithfully and courageously defended our nation. Yours is a debt that cannot be repaid. May God bless you and your families, and thank you for your service.  #VeteransDay"
152,"Thank you again to the thousands of Idahoans who participated in my tele-town hall last night. During the call, Tracy Walton from Emmett made a great point about the effects of trade on the agricultural industry. I promised I would carry his message to the President."
153,"Tonight, I held a tele-town hall to hear from Idahoans about the issues that are most important to them. We had a lot of great questions about #trade, the #ColumbiaRiverTreaty, #cybersecurity, and more. Thank you to everyone who participated!"
154,"Congratulations to the Idaho Falls Bandits (who won the @AmericanLegion World Series this past summer) on being honored at Game 4 of the @MLB World Series tomorrow night in Washington, D.C. @Ifbandits make Idaho proud!
https://t.co/WZrqW0bs7q"
155,"Happy National #ForestProductsWeek and Timber Innovation Day! As the only forester in the Senate, I'm proud of #Idaho's innovation and leadership in the timber industry and its work to protect the health and vibrancy of our forests and rural communities."
156,"RT @DeptofDefense: On this #PurpleHeartDay, we honor the brave service members who have sacrificed for this nation. #HonorThem https://t.co…"
157,Congratulations to Amb. Kelly Craft who was just confirmed to be our next US Ambassador to the UN! She will represent the US well in New York at @USUN.
158,Thanks to @EnergyGOP's Subcommittee on Water &amp; Power for holding a hearing yesterday on my aquifer recharge bill to benefit Idaho’s water users &amp; restore western aquifers to healthy levels.
159,"Vicki and I are wishing @SenatorIsakson a swift and full recovery. Anyone who knows Johnny will tell you he’s a fighter, and I look forward to having him back in fighting condition at @SenateForeign very soon!"
160,Had dinner last night w/@BillGates. Every time I meet w/ him I come away w/ a comfortable feeling that there are people in the world who care deeply about humanitarian issues &amp; raising the standard of living &amp; quality of life for everyone on the planet. Thank you for your vision.
161,The Chinese Communist Party chose the path of oppression w/ the 1989 #TiananmenSquare Massacre. They try to hide the truth about this bloody chapter + ongoing acts of repression. The US remembers those who gave their lives in pursuit of freedom &amp; those who still pursue it today. https://t.co/JQcNj0cvyZ
162,"On Memorial Day, Vicki and I honor the brave men and women who made the ultimate sacrifice to defend our nation."
163,"To the men and women who serve and protect Idaho, happy police week! Thank you for your selfless service and for keeping Idahoans safe. #NationalPoliceWeek"
164,"Congratulations to Jessica Flynn, Founder &amp; CEO of Red Sky located in Idaho, who was approved to serve on the National Women’s Business Council. I look forward to supporting her efforts on the council to represent and serve Idaho’s women owned businesses. @NWBC @SBAgov"
165,RT @chfund: Thank you @SenatorRisch for opp to tell you about the impact our program Family Health Services is making in #Idaho to help tru…
166,"RT @MikeCrapo: My colleague @SenatorRisch and I submitted a Congressional Record Statement in honor of Seth Beal, who has retired after mor…"
167,"RT @USDA: Agriculture is essential to everyday life. Today we honor the men and women who feed, fuel &amp; clothe the U.S. and the world #Natio…"
168,"Enjoyed meeting w/ Idahoans in town to discuss global health issues like AIDS, malaria and TB. #StepUpTheFight https://t.co/k8xqDtYsAB"
169,Just left an in-depth briefing on #Venezuela w/ @VP Pence. He reported the situation on the ground &amp; his conversations w/ President @jguaido. He reaffirmed there is no change in our policy-we stand w/ Guaido &amp; the Venezuelan people who need our support now more than ever.
