,Tweet
0,"Thank you to all the first responders and those who are working hard to keep our lights on during this crazy weather. We always come together to help our neighbors through the tough times, it’s the Oklahoma Standard. https://t.co/axTMAGj836"
1,"Officer Jerad Lindsey was not only a good friend, he was also a true leader who cared deeply for his fellow @TulsaPolice officers and the community they served. Christie and I are praying for his family and the TPD community during this difficult time."
2,"On #NationalDayOfTheDeployed, we honor all our men and women in uniform who are and have been deployed while serving our country. We thank you and your loved ones for your service and sacrifice. https://t.co/5pVCIkbXYN"
3,"Burns Hargis is a true public servant who has made a positive impact for thousands in the #CowboyFamily over the last 13 years. Thank you, @burnshargis and @OSUFirstCowgirl, for all you have done not only for @okstate but for our entire state. I wish you the best in retirement. https://t.co/PRX8Xyv86i"
4,"Republicans are fighting for our country. Our commitment to America will restore our way of life through defeating COVID-19, keeping communities safe, and preserving our constitutional freedoms. https://t.co/OxRsYGxRNo"
5,RT @axios: WATCH: Axios' @caitlinnowens hosts a conversation on how the pandemic has worsened social and racial inequities in the American…
6,"Attention Non-Filers! The IRS mailed letters to Americans who typically don't file federal income tax returns who may be eligible for, but have not registered to claim, an Economic Impact Payment."
7,"The House just passed the Tribal Health Data Improvement Act! Now more than ever, Tribes need access to public health data in order to make decisions for their communities &amp; this bill makes that happen."
8,We all make decisions based on two things: our life experiences and the way we were raised. Glad to join my friend @repjoekennedy to talk about how to address the mental health crisis our country is facing. https://t.co/Obmd2VNo6v
9,"On #WorldAlzheimersDay, we recognize the 50 million people around the world who are suffering from Alzheimer’s as well as their families &amp; caretakers. Everyone who is impacted by Alzheimer’s understands the gravity of this disease &amp; we must all work together to find a cure."
10,Today we remember our servicemembers who were taken as prisoners of war and those who are still missing. Their service and sacrifice will never be forgotten. https://t.co/Reo36dxLIa
11,Happy 73rd Birthday to the United States Air Force! We celebrate the men and women who keep our skies safe https://t.co/PeruuYD1k5
12,"When I took my oath of office, I swore to protect &amp; defend our Constitution &amp; it is a responsibility I do not take lightly. On Constitution Day, we celebrate our Founding Fathers who signed the Constitution &amp; bravely laid the foundation of our country which we uphold to this day. https://t.co/hJQFge111V"
13,"Just recently, “protestors” blocked the entrance to an emergency room in LA where officers who were ambushed and shot were receiving treatment. But Speaker Pelosi thinks Republicans are the enemy of the state? https://t.co/OD2pjhqwom"
14,"This is disgusting. Our law enforcement officers are not our enemies. I am praying for the officers who were ambushed.

https://t.co/XnNls8N4kH"
15,9/11 will forever be ingrained in the hearts and memories of Americans. We honor those whose lives were taken 19 years ago and all the first responders who put their lives on the line to save others. We will #NeverForget. https://t.co/L4koSEY1XE
16,This man should not be executed for peacefully protesting an authoritarian regime. I encourage the wrestling community around the world to stand up for democracy and join me in calling for his release. https://t.co/OFoUZ6NJeo
17,"RT @realDonaldTrump: Hearing that Iran is looking to execute a great and popular wrestling star, 27-year-old Navid Afkarai, whose sole act…"
18,"Last week, Speaker Pelosi called President Trump &amp; Republicans in Congress “domestic enemies.” Honestly, I’m not surprised she said it. Read my column to see a few examples of how the radical left feels about people who disagree with them ➡️ https://t.co/BAxekj6CpZ"
19,Today is the 75th anniversary of #VJDay and the official ending of World War II. We honor the Greatest Generation who answered the call to service and sacrificed so much for our freedom. Make sure to thank a WWII veteran while we still can.
20,"We all know someone who's been affected by the opioid epidemic, whether it’s a friend, family member, or loved one. It’s going to take all of us -individuals, communities &amp; elected officials- working together to finally put an end to the crisis. #InternationalOverdoseAwarenessDay"
21,"From the moment of conception, each child is worthy of life and protection from harm. We, as Americans, have the moral, ethical, and personal responsibility to be the voice for those who cannot speak for themselves. I will never stop fighting to protect life. https://t.co/piZBsZ9nUN"
22,"This is just one example of the 66,000 businesses across Oklahoma who benefitted from the Paycheck Protection Program. It made the difference between closing their doors and keeping their employees. 

https://t.co/MQDzdbwDxy"
23,"The opioid epidemic has been wreaking havoc on communities throughout the nation, especially in Indian Country. Great work by the Task Force in getting these narcotics off the streets and keeping communities safe.
https://t.co/J86naMmGbj"
24,"It’s an honor to serve, but days like today are frustrating. We are in Washington, DC voting on Speaker Pelosi’s Postal Service conspiracy theory that is only trying to scare the American people for political purposes. We are better than this as a country. #WeeklyWrapUp https://t.co/xgnTz2crYd"
25,You may have heard recently the @USPS needs more money now or they will permanently shut their doors. Not true. Speaker Pelosi is attempting to scare the American people into believing her baseless conspiracy theory so she can implement her universal mail-in voting scheme.
26,"On this day in 1920, the 19th Amendment was ratified, giving women the right to vote. 100 years later, we celebrate and honor the inspiring women who fought for their right to vote. https://t.co/B8gZE1xDIi"
27,"Staying healthy during these times means doing more than just wearing a mask. It also means ensuring you are trying to live a healthy lifestyle. 

Read more about maintaining your health in this week’s Mullin It Over column. https://t.co/EVTlR5ENAx"
28,"Has your farm or ranch been affected by the pandemic? The @USDA Coronavirus Food Assistance Program can help. The deadline to apply is September 11th. 

More information here ➡️ https://t.co/7J3Z7hGZjI"
29,"Thanks to President Trump, Operation Warp Speed is working to bring a safe and effective vaccine for COVID-19 to the American people. https://t.co/QrCdI3Y1ZU"
30,"We need to help people who are struggling during this time, but we can’t bankrupt the country in the process. Together, we will get through this. https://t.co/JIkpQryi7f"
31,"Today is National Purple Heart Day, where we honor those who went above the call of service for their country. We are forever indebted to you for your sacrifice. https://t.co/aCdjcc07kB"
32,I will always support the brave men and women who put their lives on the line every day to keep our communities safe. https://t.co/r5zqEMG96S
