,Tweet
0,"The #PPP has been held hostage for months for a wish list of non-COVID-related priorities. 

Today the Senate votes on a relief bill that will provide funding for unemployment benefits, safe schools, &amp; small biz. 

I hope Senate Dems will put struggling Americans before politics. https://t.co/L1AiXSYNyh"
1,"This is clear evidence that @JoeBiden - who is supposed to be a public servant &amp; was Obama’s point man on Ukraine, China, and Russia- used a taxpayer funded position to enrich himself and his family. 

Of course we hear crickets from the liberal media. https://t.co/oIgeFGVc5B"
2,"We dedicated a Flag to Officer Jackson Winkeler who was tragically killed in the line of duty this past January. He sacrificed his life to protect ours. 

Our heroes in blue deserve all of our respect and support. May God bless and protect our law enforcement officers. https://t.co/IQH1JQZh7v"
3,"ICYMI:

I talked to Dave Priest on @WRNN995 about Covid-19 relief, SCOTUS confirmation, and legislation to support our police officers. 

My wife Wrenzie even joined us this morning! 

Be sure to listen below⬇️

https://t.co/f0TUDvzINO"
4,"#HAPPENINGNOW

This morning I’m joining @foxandfriends to talk about my experience with Covid-19 and moving forward. 

Watch Now on @FoxNews !"
5,"Democrat leadership has held back help for the little guy as ransom unless we agree to give a bailout to billionaires like Michael Bloomberg who would get an extra $160,000,000. That is 133,000 times as much as the average American!!!

Watch here: https://t.co/FrC3K7eViq"
6,"Recently, I introduced the Healthy Workplace Tax Credit.

The HWTC will support businesses as they reopen by incentivizing them to take extra precautions to protect the health of patrons and employees.

https://t.co/GKnOHqTmq7…/promoting-healthy-businesses-wit…/…"
7,"Learn more about the letter sent by myself, @LindseyGrahamSC, @RepJeffDuncan, @RepRalphNorman, and @RepTimmons to Education Secretary Betsy DeVos to ask for testing waivers. ⬇️

https://t.co/SJ574gKoIt"
8,"Dillon Inland Port has helped renew opportunity to those who had been left behind. I am so proud of all that we have accomplished since 2016. 

https://t.co/5Jgax8hXBo"
9,"Ruth Bader Ginsburg was a trailblazer who served 27 years on the Supreme Court, devoting her life to public service. 

God please lead our country in this tumultuous time."
10,"Happy 73rd birthday to the US Air Force! 

Thank you to the brave men and women who protect our skies every day! 🇺🇸✈️ https://t.co/8QxJFbUfAT"
11,"With tax reform Republicans helped Americans who were left behind by the weak Obama era economy, we can succeed again with protecting, promoting, and enhancing Republicans’ pro-growth policies. 

Watch my full statement here: https://t.co/pliw43zVoC"
12,"#HAPPENINGNOW: @WaysandMeansGOP SRM Subcommittee Hearing on the Consequences of Inaction on COVID Tax Legislation. 

Watch Live: https://t.co/pJSsza3ysw"
13,Today is the 19th anniversary of a day that changed our nation forever. We will never forget the thousands of lives tragically lost and the first responders who risked their lives to save others. https://t.co/tfm597G3Mz
