,Tweet
0,"The left's ""defund the police"" rhetoric has consequences. Just ask the 30 Philadelphia law enforcement officers who were injured last night as they protected their community and its citizens.

https://t.co/xfvQQmL2uU"
1,"Yesterday, I had the privilege of meeting with many community officials in Highlands County.
 
As we work together on issues ranging from our response to the pandemic, I am grateful to be able to count on public servants like these for their capable and caring leadership. https://t.co/91YxDpyzgo"
2,"Billions in COVID relief funds are laying dormant across the country, held hostage by red tape. 

Even in Sarasota we have plenty to distribute. I will fight in Congress to get the deadline extension our community needs.

https://t.co/TPCHSzyjJw"
3,"A record number of migrants were detained last month, adding to a 13-month high of arrests.

Instead of vilifying those protecting our borders, we should be thanking the dedicated @CBP and @ICEgov officers who are protecting our country. 

https://t.co/mFfW0Qd7Oc"
4,"RT @RepMattGaetz: We need more members in congress who are willing to stand up to Big Tech and stop taking their PAC donations.

Thank you…"
5,"Honored to be with President @realDonaldTrump in Ft. Myers today!

He has fought tirelessly for Florida’s seniors, lowering healthcare costs and increasing options. We thank him for being a warrior for Medicare and helping us turn the corner to beat COVID-19. https://t.co/s3YV4Dma2N"
6,"Those who fight to protect the freedoms we hold sacred should not be wrongfully deprived of their rights.

My colleagues and I are fighting to fix unfair federal rules preventing our nation's veterans from exercising their Second Amendment rights.

https://t.co/ApNU2Hh8AC"
7,"Senate Democrats have turned ACB’s confirmation into a platform for their political attacks.

They have apparently forgotten the Ginsburg Rule. “No hints, no forecasts, no previews” on cases that may come before the Court.
 
Watch my discussion on @FoxFriendsFirst here: https://t.co/ZB5fU5LQQh"
8,"Happy 245th Birthday to the U.S. Navy!
 
Thank you to all current and former service members who dedicated their careers to keeping America safe. https://t.co/6rswNKQ3Ns"
9,"This is beginning to feel more like a hearing on the Affordable Care Act than a SCOTUS confirmation hearing.

Sounds like Senate Democrats need a reminder on what judicial independence is and how they can't harass a nominee into saying how she would rule on specific cases."
10,"Democrats aren’t hiding anything in this hearing. They expressly want a judicial activist who will legislate from the bench.

Amy Coney Barrett knows that legislating is Congress’ job, not hers, which is why she will make an excellent Supreme Court Justice. #ConfirmACB"
11,"It is no surprise that Communist China censors the leaders who will stand up to their regime. 

@VP Pence should be proud of this - under his leadership we will always hold China accountable and call out bad actors across the world. 

https://t.co/KhUrSb3e9a"
12,"Violent terrorist groups like ANTIFA are destroying our cities with little resistance from liberal leaders.

My Republican colleagues and I demand an investigation into who is funding these organizations so they can be held accountable for the damages.

https://t.co/zS2u8shIiV"
13,"Last night, I joined @LizMacDonaldFOX to discuss the effects of COVID-19 on our immigration system and the DOJ's progress in keeping our communities safe with Operation LeGend.

Watch the full interview here. https://t.co/kyNzgVvvS6"
14,"I am disheartened and angered by the recent news of anarchists burning down a Catholic Church in Hillsborough County.
 
Earlier this Congress I cosponsored HR 7643 to condemn this senseless violence and increase penalties against those who vandalize property.
 
This needs to end."
15,I wish all those celebrating a healthy and spiritual Yom Kippur. May this holy day of atonement provide lasting spiritual guidance. G’mar hatimah tovah! https://t.co/QFSELJvg89
16,"Abortion is not healthcare. I am pleased to be an original cosponsor of the Women’s Public Health and Safety Act.

This bill takes steps to remove tax dollars from the abortion-sponsoring business and gives states the choice to exclude abortion providers from Medicaid programs."
17,".@realDonaldTrump announced his Born Alive Executive Order which will save countless lives of children who are born after a failed abortion attempt. 

We tried to bring the Born Alive Act to the floor for a vote several times, and Dems always refused.  
https://t.co/M9WhZjv6yp"
18,"RT @SaraCarterDC: .@RepGregSteube Slams #Dems For ‘Encouraging Violence’, Says It Will ‘Bring Voters To the Polls Who’ve Never Voted’

“whe…"
19,"House Democrats want to defund, destroy, and dismantle. 

House Republicans want to restore, renew and rebuild.
 
We are proud of our country, not ashamed. And our #CommitmentToAmerica plan is only the start of our whole-of-government recovery. https://t.co/NAc2uLUEdE"
20,"More promising news for America's farmers!

Thank you to @SecretarySonny for expanding the Coronavirus Food Assistance Program (CFAP) by $14 billion.

We owe it to the farmers and producers feeding our families as they bounce back from COVID-19."
21,Today is POW/MIA National Recognition Day. We are forever indebted to those who suffered as prisoners of war or never returned home. God Bless them and their families as we recognize their service and sacrifice today. You Are Not Forgotten. https://t.co/fiyv4CYa7M
22,"President Trump deferred payroll taxes for most workers in order to support Americans during COVID-19.
 
I recently cosponsored the Support Workers, Families, and Social Security Act to implement similar tax relief by forgiving the owed taxes while keeping Social Security strong."
23,"Over 1.4 million jobs were added back to our economy last month!
 
This makes August the 4th consecutive month of strong job gains during COVID-19.
 
Our country is back to work, and I look forward to seeing these numbers continue to rise. https://t.co/6zcM1SOs4W"
