,Tweet
0,"South Florida schools have already seen hundreds of #COVID cases just weeks after resuming in-person classes. If we want children and teachers back in classrooms safely, we need to aggressively increase testing &amp; reporting and make sure our schools aren’t superspreader sites. https://t.co/o81zcweMdZ"
1,"McConnell and the @GOP have given up on addressing the #COVID crisis. After cramming through a #SCOTUS judge while millions cast votes, the Senate adjourned until after the election, dimming any hope of a relief bill or stimulus for American families. 
https://t.co/b3LFIEMcsz"
2,"You can draw a direct line from @GovRonDeSantis’ foolhardy decision to reopen FL and the current spike in #COVID cases. This is what happens when the Governor puts politics over science. 
https://t.co/N7aWTyg99y"
3,"The Trump-Senate GOP plan is clear: Use #SCOTUS to take affordable health care from 20M people and wipe out preexisting condition protections for 130M+ Americans.

https://t.co/mKT8ve2i0X"
4,"4 out of 5 people who left the workforce in Sept. were women. We can’t let Trump’s failed #COVID response erase decades of growth for women. We need real solutions for the 'she-session' brought on by the pandemic, like the ones the House passed in the #HEROESAct. #MomsBailout"
5,"Cases are rising nationwide and 220k are dead, so what is this president doing? Bashing Fauci for daring to tell the truth about #COVID. This is not a plan. #ListenToTheScientists
https://t.co/2JY8QEGeiO"
6,"#COVID is fueling the housing crisis, and millions of Americans now face eviction.
 
#KnowYourRights as a tenant. Find out if you qualify for protection from eviction.
 
Visit https://t.co/DaFNqlGmip for more information. https://t.co/Bq1aAzHFTf"
7,"Johns Hopkins experts estimate FLA's current positivity rate at about 10%, over 2X what the state reports. With cases on the rise nationwide, we can't afford this level of deception from Tallahassee."
8,"Stunning @SunSentinel reporting makes clear: @GovRonDeSantis and his top officials routinely obfuscate FLA #COVID positively rates to accelerate our reopening. 

https://t.co/RgIyU4jWk4"
9,RT @RepWilson: ICYMI: Thank you to everyone who joined me today at Liberty City's Simonhoff Park to honor lives lost to #COVID19 and for yo…
10,"COVID cases are rising across 40 states, and forecasts show a looming second wave. We cannot force Americans to endure this without relief. The Senate needs to stop the #SCOTUS hearings and pass the #HeroesAct today.
https://t.co/i3cXwK9hNP"
11,"The Senate should be voting on #COVID relief and stimulus checks today. Instead they’re cramming through a #SCOTUS justice who can swiftly take pre-existing health care protections away. Americans deserve better. 
https://t.co/3bNNGgcQ6H"
12,"A week after his secretive Walter Reed trip, Trump flouts medical experts to return to the campaign trail, for yet more potential superspreader events.
This is what a menace to public health looks like.
https://t.co/GepVMmipHC"
13,"A vote for Trump’s #SCOTUS nominee is a vote to dismantle health care, women’s rights, workers’ rights and voting rights, and to set back progress for an entire generation of Americans. It’s just that simple.
https://t.co/PlbSobeRPU"
14,"What is on the line if Trump and McConnell cram another ideologue onto the #SCOTUS:
-Preventive care 
-Pre-existing conditions protections
-Medicaid Expansion 
-Women’s health care access
https://t.co/rd1p6BUVz4"
15,"Trump continues to downplay the virus that’s killed 210K+ Americans even as he continues to receive medical care in the White House. Now he is promising to return to the campaign trail even as he remains infectious. This isn’t strength, it’s stupidity.
https://t.co/c7ObVWkD1Y"
16,Today’s @POTUS #COVID news shows us that the pandemic is far from over. Struggling workers and businesses need the #HeroesAct more than ever. We can’t afford to wait any longer. https://t.co/7CKQ1URBZW
17,"I hope Trump &amp; @FLOTUS have a full #COVID recovery. Wearing a mask, avoiding crowds and listening to health experts is vital for everyone.  https://t.co/nsLhdB2mnz"
18,"Thanks to ‘pay for delay’ deals and other anti-competitive tactics, Americans have been paying far more for RX drugs than any other developed country. It's robbery and it's killing people. I'm proud to join @OversightDems in demanding answers from the execs who caused this. https://t.co/E28aGT0NtU"
19,"Happy 96th Birthday to President Jimmy Carter, a kind, honest man who has never stopped practicing the care and generosity he has always preached! https://t.co/RrTq0a0FzB"
20,"Since it was first adopted as part of the #ACA, my EARLY Act has helped educated millions of young/at-risk women about their breast health. Today, it was unanimously reauthorized with greater funding to ensure women have the strongest tools to prevent &amp;fight this deadly disease. https://t.co/l0XAsUCys9"
21,"In a victory for everyone who wants a fair, accurate Census, the Trump Admin has been barred from ending the count early. This isn’t a partisan win, it’s a win for our entire democracy.
https://t.co/ahYsDNidnK"
22,"2020 has already seen 12,000+ gun deaths and 425+ mass shootings. All that while McConnell has taken no action on #HR8 for 575 days. Today we #WearOrangeMasks to keep up the pressure on the Senate to take action against the epidemic of gun violence. https://t.co/1KaROa0tfD"
