,Tweet
0,"We need a Secretary of Education who cares about students – period. 
https://t.co/0H8wU63Azg"
1,Farmworkers in the Valley literally feed the country. Glad to have the opportunity to hand out Covid kits and food to their families. https://t.co/McxB1X1Ik6
2,Thank you to the men and women across our community who work day in and day out to keep us safe. Happy First Responders Day! https://t.co/rODoBHh2VS
3,Great to stop by Top Notch Kennels in Turlock to hear how they’ve adapted during the pandemic and what I can do to help! https://t.co/l3gQ9mjGxR
4,We all have a part to play in stopping the spread of COVID in the Valley. Thanks to all the volunteers who assembled these COVID kits to help keep our friends and neighbors safe! https://t.co/Z4WAZM6gTD
5,"We need an Education Secretary who cares about our student's health and wellbeing.
https://t.co/A6jpkiR4Bk"
6,"This is inhumane. Pam and my hearts are breaking for these kids. It’s not who we are.
https://t.co/51dse55Yeq"
7,Dropped off more Coronavirus safety kits today. Let's stop this virus. Thanks to all the volunteers who. helped to assemble these kits. https://t.co/D89F7HbW0z
8,"Rolling blackouts – no matter who manages them – cannot be our new normal. 
https://t.co/vHHZlEO4Bi"
9,"The Valley is lucky to have so many leaders who have stepped up to the plate to make positive change in our community – especially during the pandemic. It’s my honor to highlight their achievements and recognize their important contributions.

https://t.co/evFBRwoMy3"
10,"Great to join Healthy Aging and Stanislaus County Aging Services for a Covid safe, drive-thru summit with seniors! https://t.co/htM1Dx6gn9"
11,"We’re finally starting to beat the spread of COVID back, which means it’s more important than ever to be sure you aren’t spreading it without symptoms! Get tested today ⬇️
https://t.co/5i8rjrcrT9"
12,"This is exciting news! But – we all still have steps to take to keep this virus from taking over our community again. Please be safe!
https://t.co/utBe2AJrrV"
13,"Despite the Administration’s best efforts to try and end the Census early – you can still fill out the Census! This determines how much $ our community gets for roads, schools and hospitals. Get counted today!

https://t.co/00ebUpX2Up"
14,"Yesterday, I had the opportunity to help hand out Coronavirus safety kits. We’re all in this together – and we all have a part to play in keeping our loved ones safe. Thanks to all the volunteers who worked to assemble these kits! https://t.co/hf73r1SQcX"
15,Did you see me on @ABC10 this week? Watch to hear my take on why we desperately need to put politics aside and get a COVID stimulus deal asap  ⬇️ https://t.co/k4Z43Zounq
16,"The only way to know if you have Coronavirus, is to know for sure. Make sure you’re getting tested.
https://t.co/5i8rjrcrT9"
17,"Good news folks! The IRS has extended the deadline to claim your stimulus check until Nov. 21 for people who don’t normally file taxes – get your check today: https://t.co/2lHktfl7RT

If you have any trouble, give my office a call, we’re here to help: 209-579-5458"
