,Tweet
0,"Putting folks' lives on the line for petty politics doesn't work for me. We've got to get more relief to Montana families, hospitals, businesses, and local governments. Not at @senatemajldr's convenience—now. 
https://t.co/rQ07TiOOTe"
1,"I cannot support Judge Barrett’s nomination because I do not believe we should be confirming a Supreme Court Justice, no matter who that is, before the American people have a chance to make their voices heard in this election. 

My full statement: https://t.co/wy7ThsfSWX"
2,"The rise in COVID-19 hospitalizations is putting a strain on critical health care resources. To help out health care workers in your community and keep yourself and your loved ones stay healthy, be sure to get your flu shot ASAP. 

Head to https://t.co/RjLErLyCxh for more info."
3,Critical mental health resources will be more accessible than ever now that my bill simplifying the phone number for the National Suicide Prevention Lifeline has been signed into law. Dialing 9️⃣-8️⃣-8️⃣ will soon connect folks in crisis with the help they need when they need it. https://t.co/pdh6UHiDAm
4,"Fighting to ensure veterans have access to care isn't an option—it's our duty. I'm live with @votevets to talk veterans’ health care and the critical role played by the Affordable Care Act. 

Tune in: https://t.co/kEmAS9xs6J"
5,"The Affordable Care Act provides critical health care protections to more than 13 million veterans nationwide, but this Administration is in court *right now* fighting to strip those protections away. 

Join me at 10am MT as we discuss the importance of protecting veterans' care. https://t.co/9J4oGwuDxx"
6,"ICYMI: My Commander John Scott Hannon Veterans Mental Health Care Improvement Act is now the law of the land, giving us new tools to live up to the promises we've made to our nation's heroes and ensuring mental health resources are more accessible to veterans everywhere. https://t.co/WoRRzFQWeH"
7,"BIG NEWS: My Commander John Scott Hannon Veterans Mental Health Care Improvement Act was signed into law, giving veterans everywhere more access to life-saving mental health resources. Couldn't be prouder to have worked with the Hannon family and @JerryMoran to get this done."
8,"Folks, we've got to listen to public health officials and health care workers. We can slow the spread of this virus,  but it will take all of us putting in the work. Wear masks. Social Distance. Stay home if you’re sick. 

Let's do our part to help keep our communities safe. https://t.co/qcpvIOw8jd"
9,"""The number of positive COVID cases is rising so quickly that it is threatening to overwhelm the health care resources here in the state."" - Dr. Bridget Brennan, Great Falls.
https://t.co/DLPVjBLQK7"
10,"Folks now have just until the end of the day tomorrow (10/15) to complete their Census form. Funding for schools, hospitals, roads, and even an additional seat in Congress are all on the line. Your fellow Montanans are counting on you to #GetCounted now. https://t.co/2nJGgtFwL4"
11,"Folks like Lindsie are working tooth and nail—and risking their lives—to keep our communities safe. We've got to listen to the science here, folks, and do all we can to help frontline health care workers as we work to beat this virus. #MaskUpMT
https://t.co/ZrmT456iHI"
12,"In MT, the stakes for the Census couldn't be higher—funds for schools, roads, hospitals, and an additional seat in Congress are all on the line. @GovernorBullock, @LtGovMikeCooney and I are calling on the Census Bureau to do right by Montanans and keep the count open until 10/31. https://t.co/NzqOrG4z28"
13,"We’re seeing a sharp rise in COVID-19 cases in Montana. It’s critical that we all do our part to protect our fellow Montanans. Wear masks. Social distance. If we all work together, we can beat this thing. #MaskUpMT"
14,"Democracy at work, folks. Who's your favorite to win #FatBearWeek? My money is on the substantial 747 to take home the gold.

Fat Bear Week is yet another reminder of how important it is to #KeepItPublic. Without our public lands, how would we know which fat bear is best? https://t.co/owqgcLtTtP"
15,"Montana's health care workers have put their lives on the line to protect us throughout this pandemic, and it's our duty to help them in return by following local public health guidelines. 

We can flatten this curve again—but it will take all of us. https://t.co/kZIOkDXS12"
16,"This year, your flu shot is more important than ever. 

To preserve critical health care resources, keep yourself healthy, and help prevent the spread of the flu, make sure you get your flu shot. 

Head to https://t.co/foOsqNzKXT for more information on how to #FightTheFlu."
17,"Sharla and I are wishing President Trump and the First Lady a full and speedy recovery. 

This virus doesn’t discriminate, folks, so we all need to do our part to prevent its spread."
18,"COVID-19 cases are rising in Montana. And if we lose focus and don't follow the protective guidelines we know work to prevent its spread, our friends, neighbors, and loved ones could all be put at risk. We've got to work together to beat this thing—and we will. https://t.co/xtZvBs95NZ"
19,"I could patch into last week's @IndianCommittee no problem, but that isn't always the case for folks trying to connect in Indian Country. We've got to be working much harder to bring more tools to our Native communities so folks have more access to vital services like telehealth. https://t.co/CJ3Yp30Cl4"
20,"In Montana, the stakes are high when it comes to the 2020 Census. Resources to support health care, schools, and local governments are all on the line—not to mention the possibility of a second seat in Congress. Head to https://t.co/E8ylhzptXO and #GetCounted today."
21,"Regardless of the nominee, I believe there aren’t different sets of rules for Democrats and Republicans, and we must follow McConnell’s precedent: giving the American people a voice in this selection by filling the vacancy when the next President is sworn in, no matter who it is."
22,"From Going-to-the-Sun to the Upper Missouri and all the way to Makoshika, it’s places like these that make Montana the Last Best Place. Our public lands bring folks together. Happy Public Lands Day! #MaskUp, get out, and explore today!"
23,"House passage of my bipartisan Commander John Scott Hannon Veterans Mental Health Care Improvement Act means we are just one step away from increasing veterans’ access to treatments and programs that could help save lives. Next stop, the President's desk for signature. https://t.co/pp9qMFnEKI"
24,It's our duty to support those who sacrificed on our behalf—and that includes providing mental health services to help treat invisible wounds of war. This bill does right by the memory of Commander John Scott Hannon by supporting the programs that improved his quality of life.
25,HUGE NEWS: The House unanimously passed my bipartisan Commander John Scott Hannon Veterans Mental Health Care Improvement Act—a landmark bill that honors America's heroes by supporting programs that provides more access to mental health services to veterans. https://t.co/9Jd6na59Bd
26,"Got 10 minutes? Want to help ensure Montana gets its fair share of federal funding for health care, education, infrastructure and more?

Head to https://t.co/3bLEaMNBuG and complete your 2020 Census now! Get there quick—there's only eight days left to fill out your questionnaire."
27,"Nobody should have to go far for help during a mental health crisis. The House passed my bipartisan bill designating 9-8-8 as the National Suicide Prevention and Mental Health Crisis Hotline, helping connect folks more easily to resources that could save lives. https://t.co/zffGYW6OUC"
28,"ICYMI: @USDA answered my call to extend relief to more farmers and ranchers that have been impacted by the COVID-19 pandemic. Sign-ups for the second round of CFAP relief begin TODAY, and are open through December 11th.

Contact your local FSA agent for more info. https://t.co/z5H0Lm7VyW"
29,"Today's tragic milestone is a reminder that we must do all we can to prevent further spread of this virus. Simple steps like wearing masks, social distancing and practicing good hygiene help us protect each other. Together, we can overcome this crisis. But it will take all of us."
30,"Today marks a dark day in our history—the nation has surpassed 200,000 deaths from COVID-19, including more than 150 of our fellow Montanans. More than just numbers, these people were our friends, neighbors, and loved ones. Sharla and I grieve for their families."
31,Tonight this country mourns an icon. Justice Ginsburg was a trailblazer who devoted her entire life to equal justice. May her memory be a blessing.
32,Wishing a happy new year of good health and happiness to Montana families celebrating #RoshHashanah. L’Shanah Tovah!
33,"This public health crisis has outlined the need for telehealth services that serve all our VA beneficiaries—especially those without access to reliable broadband. 

ICYMI: I'm calling on the VA to provide comprehensive telehealth services for CHAMPVA beneficiaries. https://t.co/pOkwzFMpA8"
34,"This morning’s orange sun rise over the hazy and smokey unseen Bear Paw mountains.  My heart aches for the families who have lost their homes. I pray everyday for them and the awesome firefighters. 
— Sharla https://t.co/47horttMX7"
35,"RT @SVACDems: This #WorldSuicidePreventionDay, @SenatorTester and @JerryMoran are working to push their landmark veterans mental health car…"
36,"Montanans need serious solutions, not partisan show-votes. I'll keep fighting to provide relief for hospitals and frontline health care workers, small businesses, schools, Tribes, state and local governments, and more. 

This virus isn't going anywhere—we've got to act."
37,"The inadequate, partisan ""skinny"" COVID relief bill failed in the Senate today, just as Mitch McConnell and his caucus knew it would. It was chock-full of one-sided, swampy priorities—not the commonsense solutions hardworking Montana families need to get through this pandemic."
38,"There's no sugarcoating it—this year has been tough. The uncertainty caused by this pandemic and its fallout has been hard on folks. Help is available.

This #WorldSuicidePreventionDay, check in on your loved ones. For assistance, please call 1-800-273-8255."
39,The President doesn’t understand that our nation owes an immeasurable debt to all those individuals who have served in the United States military. These patriots give their lives to defend the freedoms that all Americans—including President Trump—share today.
40,"It's no secret this President has a total lack of appreciation for the people who serve our country in uniform—but his comments about our fallen servicemembers have crossed the line. 

'Suckers' and 'losers' do not belong in the same sentence as our nation's troops and veterans."
41,"""For rural Montana, an accurate Census assures we get our fair share of federal funds for important priorities like infrastructure, education and health care.""

Couldn't have said it better, Paul! Complete your Census now at https://t.co/E8ylhzptXO. 
https://t.co/4u5cEcoUJE"
