,Tweet
0,"RT @RepDonBeyer: Don't let Trump erase the deep tragedy too many Americans are experiencing.

The damage is a result of a pandemic he is ST…"
1,"RT @RepDonBeyer: The US economy will still be in a deep hole tomorrow, with a long way to go to get back to we were before the pandemic.

C…"
2,"226,000 people are dead and there’s a drastic spike in infections, but Trump doesn't care: the White House just declared that he ""ended"" the pandemic. 

His lies are dangerous, the virus is anything but defeated, &amp; we desperately need a national strategy. 
https://t.co/YdKBKpcbHw"
3,"Looks like Trump knows the truth about climate, he just ignores it. Just like he downplayed the coronavirus that has now cost hundreds of thousands of lives. In both cases the costs of his inaction will be incalculable. 

https://t.co/SBRdC81FuJ"
4,"Trump keeps buying himself time, but here’s the reality—his “plan” is to dismantle the health care system, jeopardize those with pre-existing conditions, and leave Americans on their own with no health care alternatives. https://t.co/ILhSd4oDQD"
5,"Earlier this week, @NRDems and I introduced the Ocean-Based Climate Solution Act to fight the #ClimateCrisis. We need a healthy ocean for recreation, jobs, food, and #environmentaljustice all over the world. https://t.co/59YhugMqnG"
6,What an utter disgrace. If only Senate Republicans would work as hard to get relief to Americans *during a pandemic* as they do to confirm an extreme judge whose record shows she’s willing to strip millions of their health care. https://t.co/DErzJ5r8LD
7,"This is a persistent and serious problem for students, families, and seniors who all rely on access to the internet for school, doctor's appointments, and day-to-day tasks. We need to do a lot more to expand rural broadband. https://t.co/dTujaVtUnN"
8,"Trump continues to fail the American people with an inadequate response to the pandemic. Trump refuses to support:
🏦State and Local Governments
🧪Testing
👪Working Families
🏠Renters Assistance
👨‍🍼Child Care
💻Small Businesses
🗳️ Safe &amp; Secure Elections"
9,"No one should have to fight breast cancer alone. One of the best ways to support brave breast cancer patients &amp; survivors everywhere is to ensure everyone has access to health care, including preventative care, early detection, &amp; affordable treatment. #BreastCancerAwarenessMonth"
10,"Our schools need more funding to ensure the success of all students, especially Native American students who are often underserved. I'm glad to announce these grants supporting the @TheYurokTribe and the @TolowaDeeni in my district. 
https://t.co/bmLbKK37E2"
11,"Amazing job today by @SenWhitehouse. But it’s a sham that @senjudiciary is having a hearing in the first place. This is an unconscionable power grab by the GOP to take away health care, reproductive rights, marriage equality, and more. https://t.co/PtyFcpjEh4"
12,"My work with these wildfires doesn’t end when they are extinguished. For those who have lost homes or businesses and have suffered terrible impacts, my team and I are with you for the long haul. 
https://t.co/aV0Ifbmhlv"
13,"I fight for everyone in my community, no matter who they are or whom they love, and I'll keep fighting until we achieve full equality for the LGBTQ+ community. Thank you @HRC for recognizing these efforts with a perfect scorecard. https://t.co/GL6TMdWuu5"
14,"While the pandemic has us taking steps to protect our physical health, we must also take care of our mental health. On this #WorldMentalHealthDay please know that you are not alone.
For more resources visit: https://t.co/qNzK3AeX0Y"
15,"Just a quick reminder that while @HouseDemocrats have passed several bills to provide #COVID relief, Trump erratically canceled negotiations—refusing to support our families, frontline heroes, workers, teachers, &amp; children. 

This negotiation-whiplash is hurting Americans."
16,"During the pandemic, our families and friends are spread across states, countries, and continents—but the USPS helps bring them together. That’s something worth not only celebrating, but fighting to protect. #WorldPostDay #SaveUSPS 💌 https://t.co/nI1ir33pCU"
17,"Trump &amp; the GOP have been threatening health care for years, and it’s clear their rush to confirm a new Supreme Court Justice is another attempt to destroy protections for those with pre-existing conditions and leave millions of Americans out in the cold. https://t.co/oUhIakIqPp"
18,"Getting a flu shot is more important than ever to avoid overburdening hospitals and risking unnecessary emergency room exposure. Get your flu shot today to keep yourself and those around you safe and healthy.

Find a nearby location ➡️ https://t.co/FxC4zJmYDa"
19,"Reminder: Chair @RepPeterDeFazio called for a vote on a lifeline bill for the tens of thousands of airline workers being laid off. House Republicans obstructed it. 

Time and again, House and Senate Republicans are blocking relief for the folks who need it most. https://t.co/n8A9KbTtIV"
20,"More funding is needed so that every student can receive a proper education, especially during this pandemic. That’s why I'm pushing for #IDEA funding in future COVID relief with @RepNeguse, @RepMcKinley, @RepHaleyStevens, &amp; @RepAngieCraig. https://t.co/ZtK8fCYxRD"
21,"This message is wildly dangerous and a slap in the face to the thousands who have lost loved ones because of Trump’s failure to lead. We are 8 months into this &amp; +210,000 dead. We can save lives if we learn from the mistakes made and take COVID seriously. https://t.co/3rsMw2iO5w"
22,"The President needs to be honest with White House staff, officials, and the public about their COVID exposure due to his reckless behavior. We can’t keep people safe if Trump and his team are covering up and withholding info from public health officials. https://t.co/6QnBwdpx3i"
23,"The Arctic is home to Indigenous people who depend on the land, and to unique wildlife and spectacular landscapes. Tune in for our @NRDems forum exploring the impacts of #climatechange and Trump’s Big Oil agenda that threatens these treasured lands. https://t.co/KN5RZWI0bf"
24,"his decision not to wear a mask, his lawsuit to end health care coverage for Americans with pre-existing conditions, and his rejection of the Heroes Act that will support those affected by this terrible virus."
25,"We are of course all sending our thoughts to the Trump family and the White House staff who have tested positive for COVID-19. I can only hope that once he recovers, President Trump learns from this experience and changes some of his actions that have made us all less safe:"
26,"Trump and @SenateGOP have failed to take #COVID seriously—and America has paid the terrible price. 

Today, @HouseDemocrats honored our commitment to the American people to rebuild the economy &amp; save lives by passing the updated #HeroesAct.
https://t.co/pf4cJWsELj"
27,"Very on-brand for this corrupt prez, who deducted his haircuts as a business expense, owes hundreds of millions of $, &amp; never made his tax returns public. There are no limits for Trump when it comes to conflicts of interest &amp; increasing his wealth &amp; power. https://t.co/EDV8uZdXlr"
28,"CA is reeling from climate-driven wildfires &amp; the abject failures of the White House. I have no patience for climate deniers who don't believe our communities deserve federal support, &amp; I won’t back down from trying to get FEMA to assist communities hit hard by wildfires &amp; COVID. https://t.co/j2dcnoelPf"
29,"ICYMI: Yesterday, I hosted a virtual listening session for my Magnuson-Stevens Act tour with colleagues and stakeholders from New England. Thank you to all those who shared their thoughts and experiences with me about fisheries management. #MSATour
⬇️
https://t.co/MLjTr75Wit"
30,"This admin is boycotting oversight, &amp; some of our colleagues aren’t interested in working w/ us @NRDems to address crises. But I’m glad @RepRaulRuizMD and @RepJuanVargas requested this important hearing on health &amp; environmental damage at the Salton Sea. 
https://t.co/I3xAqEqnnA"
