,Tweet
0,"In August, I joined a bipartisan group of colleagues to ask @USDA Sec. Perdue to extend flexibilities for school nutrition programs because of the ongoing COVID-19 pandemic. I'm grateful he took our request seriously, and granted extension on October 9th. Read his full response: https://t.co/crYuGo84vb"
1,"Our Commonwealth’s cases are trending upwards. We must not let our guard down. Take care and respect one another by following CDC and local health guidelines. We will only get through this by working together.
https://t.co/kZ7djDJSXx"
2,"As we recognize #NationalFirstRespondersDay, I want to thank the brave workers in our community and around the nation who continue to serve during this deadly pandemic. We are grateful for your service to our community, and I will continue to fight on your behalf in Congress. https://t.co/mERbNmm1Ld"
3,We also have to create a health care system that better integrates mental health because mental health care is health care. /7
4,We must pass legislation like the George Floyd Justice in Policing Act into law. We must rethink how our police officers operate - they do not always have the tools or the training to safely intervene and help someone experiencing a mental health crisis. /6
5,"For my colleagues who condemn the riots without offering a path forward to eradicate systemic racism, I ask that we simply must come together to address the root problem. /5"
6,"I have watched the traumatic video, in which Walter Wallace Jr., a Black man struggling with mental health issues, lost his life at the hands of police officers. I watched as his mother pleaded with officers in an attempt to deescalate the situation and save her son’s life. /2"
7,"As case numbers rise in PA, we must stay vigilant. Some @CDCgov reminders:

👻 Make your cloth mask part of your costume
🎃 Give out treats outdoors and in individual bags
↔️ Maintain 6ft distance from others
🧼 Bring hand sanitizer to use after touching objects or people 

2/2"
8,"We are lucky here in SEPA to have an authentic fall experience--pumpkin patches, corn mazes, apple orchards, and lots of local sweets! While I'm wishing your family a safe and festive weekend, I also want to remind everyone that we are still in the midst of a global pandemic. 1/"
9,"There's a lot on our minds right now, but let's pause and thank our Voter Services' dedicated staff for working around the clock to make sure our voices are heard this election. Please return your ballots as soon as you can!

Who's with me?🙋‍♀️
https://t.co/qiPL3XI1pZ"
10,"Health care is on all of our minds right now. The @PAInsuranceDept announced PA's 2021 individual &amp; small group Affordable Care Act (ACA) health insurance rates, including a ⬇️decrease⬇️ in individual market rates. Enrollment begins one week from today! https://t.co/RQsc6BDfyA"
11,"The look on their faces says it all. Join me in taking a moment to think of all the brave servicemembers who can't give their spouse a hug or tuck their kids into bed tonight. To those deployed across our nation and around the world, we are thankful for your continued sacrifices. https://t.co/ytOQRRKj86"
