,Tweet
0,I had the privilege of delivering meals from Skip's Bagel Deli to the Symmes Township Safety Service Center. The Center is home to both law enforcement and fire personnel who serve the township and local community. https://t.co/B8DI1IiqXA
1,"This week, I met with Skip Thole at his small business, Skip's Bagel Deli, in Symmes Township. Skip and I discussed how #PPP funding helped him retain his employees during the COVID-19 pandemic. Thank you for your time and assessment of the program. https://t.co/kEP7PiMsiZ"
2,We discussed the impact of the #COVID19 pandemic on small businesses and how the #PPP funding helped them carry on as an essential business. Thank you for your time and for sharing your experience with me. https://t.co/LnvFjWZkes
3,.@GovMikeDeWine's #COVID19 press conference is today at 2:00 pm. Tune in for updates and more information on the https://t.co/KDHeS6ytJE. #InThisTogetherOhio
4,"Next, I sat down with Carlisle Mayor Randy Winkler to get an update on current events in his community, the impact of the COVID-19 pandemic, and to discuss my legislative and constituent service work in Congress. Thank you for the thoughtful discussion. https://t.co/S3S4wETHFu"
5,"Add this page to your bookmarks for the latest updates on #COVID19 #InThisTogetherOhio:
 https://t.co/0R3mwmLBC4"
6,.@GovMikeDeWine's #COVID19 press conference is today at 2:00 pm. Tune in for updates and more information on the https://t.co/KDHeS6ytJE. #InThisTogetherOhio
7,Tune in to @GovMikeDeWine's #COVID19 press conference at 2:00 pm today on the https://t.co/KDHeS6ytJE.
8,Thank you for taking the time to discuss economic development and the day to day impact of #COVID19 on Springdale's community. https://t.co/1quYWgRSf8
9,"I appreciate your dedicated service to the people of Mason.  A special thank you to Mason Mayor Kathy Grossmann, who also took the time to join us.   Thank you all very much. https://t.co/DWYvl9hnDO"
10,"On Monday, I enjoyed visiting Lebanon Christian to learn how the #PPP program helped them retain their 75 teachers and staff during the COVID-19 pandemic."
11,"As the weather turns, we must remember to stick to the game plan of washing our hands, wearing masks and keeping up with social distancing. We can do this. #InThisTogetherOhio https://t.co/OK0dJwDFUj"
12,"Last week, I stopped by Gilkey Windows in Sharonville and met with the company's President, Mike Gilkey, and their COO, Agustin Quirch.  We discussed PPP and how it helped their business during the pandemic. https://t.co/RXdCdBy4d3"
13,Be sure to tune in to @GovMikeDeWine's #COVID19 press conference on the https://t.co/KDHeS6ytJE at 2 p.m. for updates and information.
14,"Throughout this pandemic, I have visited many police departments to thank them for their service.  Last week, I delivered Gold Star Chili to the Sharonville Police Department. https://t.co/yPsKJtc7Tq"
15,"#PPP was designed to get aid to our nation’s small businesses quickly so that they could keep their workers on payroll during the pandemic.
 
The @SBAgov worked quickly, and in the first 14 days of the program, they processed over 14 years’ worth of loans."
16,"As the Ranking Member of the House Small Business Committee, I worked with my colleagues on both sides of the aisle to craft the Paycheck Protection Program in response to #COVID."
17,"Unfortunately, some mom and pop shops, especially in minority or underserved areas, had trouble accessing the Paycheck Protection Program.

These small businesses faced structural challenges before COVID-19, and many lacked the necessary relationships with traditional lenders."
18,Today @ 2pm: Watch @GovMikeDeWine’s #COVID19 update here ➡️ https://t.co/KDHeS6ytJE #InThisTogetherOhio
19,"I also met Maria Papakirk, who runs the restaurant, one of Cincinnati’s oldest (and finest) chili parlors.  

A few weeks ago, I introduced legislation that would reopen the Paycheck Protection Program for eligible new and second-time applicants."
20,"In my opening statement, I highlighted Lacie Sims, owner of Village Family Restaurant in Waynesville, whom I visited over the summer. Lacie used a PPP loan to support her 25 workers and their families. 

To watch my opening remarks, click below:
https://t.co/9fIsEVIAMJ"
21,"They discussed the challenges they have faced during the coronavirus pandemic and the business models they have implemented, such as direct-to-consumer sales and home delivery, to keep delivering food across America."
22,"Yesterday, the House Small Business Committee held a hearing on the impact of COVID-19 on our nation’s food supply chain. 

We heard testimony from several witnesses representing parts of that supply chain, including brewery operators, seafood processors, and farmers."
23,"ICYMI: ""Food System Small Businesses Share
Challenges, Pivots in Response to COVID-19"" https://t.co/rwlFyub6MP"
24,"In August, I dropped by the @ManorHouseOhio to meet with Janet &amp; Dave Nelson to discuss how the pandemic has impacted their industry and their business. https://t.co/CZvaT3xSVK"
25,Many thanks to the Mayor for the informative discussion about COVID and the many projects you hope to accomplish.  #InThisTogetherOhio https://t.co/V6KyzTJFr8
26,"Recently, I was pleased to meet with Mayor Lisa Mear of the Village of Addyston.  Although Addyston is one of the smallest municipalities in the First Congressional District, #COVID19 has impacted its residents and economy just as significantly."
27,REMINDER: Tune in to @GovMikeDeWine’s #COVID19 press conference today at 2 pm on the https://t.co/KDHeS6ytJE. #InThisTogetherOhio
28,Wishing a meaningful fast for all who observe Yom Kippur. https://t.co/djrOyX1amC
29,I have enjoyed meeting some of your outstanding students and teachers over the years. (These photos were taken prior to the COVID-19 pandemic and the need for social distancing and masks.) https://t.co/MfXBdCMAkt
30,"As they reopen after public health lockdowns, many small businesses have concerns about worker and customer safety."
31,"I have visited sixty small businesses across Ohio’s First Congressional District.  One thing consistently sticks with me: the resilience &amp; ingenuity of the men and women who work at these businesses.

Without more assistance, many of their jobs are in jeopardy. #FightForSmallBiz"
32,"Our nation’s small business owners purposely pick the hard path.  They put their hearts into running their business and providing for themselves and their employees.

Too many are still struggling due to COVID-19."
