,Tweet
0,Pleased to be in Johnstown today with Under Secretary @BillAtUSDA and Deputy Administrator Bill Beam. We're spending the morning with local producers discussing where the agriculture industry needs help most due to COVID-19.
1,"RT @EdLaborGOP: 🚨 Workers need flexibility now more than ever due to #COVID19.

@USDOL recognizes this need &amp; under @SecGeneScalia's leader…"
2,"October is National Cybersecurity Awareness Month. With millions of Americans teleworking due to COVID-19, we can all use a refresher on how to be cyber secure while working. Here are 5 great tips from @CISAgov. 💻🌐 #BeCyberSmart

https://t.co/BaE7cpADat"
3,"A special #TBT in honor of #National4HWeek! 4-H has a storied history across the country, and in rural America in particular. A big thank you to the young leaders in agriculture who truly are the future of the industry! https://t.co/8jpxGlYv1p"
4,"Prior to the pandemic, we had built the greatest economy this country has ever seen, and we WILL rebuild it. We’ve done it once and we can do it again with America-first trade policies and by strengthening our supply chain. @HouseGOP #CommitmentToAmerica https://t.co/rq8r6fmEWX"
5,"Cattle producers have been hit hard by COVID &amp; the supply chain disruptions that have followed. They deserve our support for working 24/7 to put food on our tables. The PRICE Act will provide increased transparency &amp; fairness, particularly for our small and family-owned ranches. https://t.co/zVxTPsTpbG"
6,On Floor as a former #Pennsylvania certified #FireFighter kicking off October with #FirePreventionWeek Established in 1925 by President Calvin Coolidge &amp; today is the longest-running public health observance in the nation.  Celebrated each year to commemorate the Chicago Fire
7,On Floor to recognize this past Sunday September 27 as #NationalChocolateMilkDay &amp; the essential nutrients of #wholemilk that have so many proven health benefits for all ages.  #FarmersFeed #NutritionMatters
8,"Restoring our way of life includes defeating this virus and keeping America healthy. Thanks to President @realDonaldTrump, Operation Warp Speed has placed us lightyears ahead in researching, developing and soon administering a Coronavirus vaccine. 

@HouseGOP #CommitmentToAmerica https://t.co/7h1V1euHbL"
9,"Listen in on this great conversation with @nmpf on their new podcast, #DairyDefined. We talked about the safety net, the value of whole milk, and Ag committee priorities. https://t.co/6vrZwZhQ2p"
10,"Since Democrats rejected the forest management provisions in the 2018 Farm Bill, more than 3.5 million acres of Forest Service land have burned. That's unacceptable. #HealthyForests require proper forest management. https://t.co/QXn98QtNQq"
11,THIS DAY IN HISTORY: The Judiciary Act of 1789 passed by Congress &amp; was signed by President Washington establishing the Supreme Court of the United States made up of justices who serve on #SCOTUS until death or retirement. President Washington nominated John Jay as Chief Justice
12,"We WILL defeat this virus, and we will restore our way of life. Thanks to Operation Warp Speed, our progress on a vaccine is well ahead of schedule. https://t.co/9dAvttZ9Vn"
13,It's #SmallBusinessWeek! Here are some ways you can support small businesses in your community during the pandemic. https://t.co/IxlI4vIAhk
14,On Floor to recognize September as National Recovery Month an opportunity to raise awareness about #substanceabuse &amp; #mentalhealth &amp; to shed light on the resources available to help those who are on the road to recovery
15,On Floor to celebrate #NationalFoodBankDay to recognize the valuable role of #foodbanks in our communities &amp; offer thanks to the tireless volunteers who help feed #hunger challenged families nationwide.  I am proud to support them in the #FarmBill #FarmersFeed #NutritionMatters
16,RT @SecretarySonny: 🚨🚨 @USDANutrition is extending WIC waivers for the duration of the COVID-19 Public Health Emergency. Read more here: ht…
17,Our farmers and ranchers have been hit hard by COVID-19 and now is not the time to play politics. We must replenish the Commodity Credit Corporation. https://t.co/7Rz7u1q9Pf
18,"The brave Americans who rose to the occasion to protect and defend our country are the bravest among us. Today is an important day of respect, reflection, and recognition. Our POW/MIA service men and women will not be forgotten. https://t.co/jAW25EAzUw"
19,RT @SkillsUSA: @CongressmanGT shares how the COVID-19 pandemic underscores the importance and need for further investments into career and…
20,On Floor to highlight my cosponsorship of the GIVE MILK ACT with my #Pennsylvania colleague @RepFredKeller This Act gives families who use the #WIC program more control over the #nutrition of their children.  This bill would make 2% &amp; whole milk available through the WIC program
21,🚨 Today is the LAST DAY to apply for the Coronavirus Food Assistance Program. Details on how to apply below. ⬇️  https://t.co/3wiqfe71Zw
22,"🚨 My latest for @thehill ⬇️

We’ve learned the hard way how much we rely on a skilled &amp; trained workforce. COVID has thrust many hardworking and often overlooked men &amp; women into the limelight as we rely upon these professionals now more than ever. #CTE https://t.co/0WMfZqZUkX"
23,#SpottedLanternfly on my Aunt’s farm near Elizabethtown.  Thank you to #PennState Extension who has been very helpful dealing with this damaging #invasive.  This tree was treated with a root drench with their guidance. https://t.co/NxcPzpQpqr
24,Whole milk on a half-pipe. 🛹 🐐🥛 https://t.co/e8Yz0HDRTy
25,🚨ATTENTION FARMERS—the deadline to apply for the Coronavirus Food Assistance Program is quickly approaching. Click the link below to apply by September 11. ⬇️ https://t.co/3wiqfe71Zw
26,"While we all depend on broadband connectivity every day, the global pandemic has underscored just how much we rely upon this technology. #ICYMI, my op-ed for @thehill. 💻🌐 ⬇️

https://t.co/cFRqiXg4Lp"
27,"Federal programs that help feed students must be flexible, easy to operate, &amp; free of unnecessary burdens. Pleased to join @virginiafoxx along with my fellow @EdLaborGOP and @HouseAgGOP colleagues to ensure school children have uninterrupted access to healthy meals through COVID. https://t.co/rXV6wXUvmQ"
28,"President @realDonaldTrump and @HouseGOP are focused on delivering real results. By working to renew, restore, and rebuild America, we will emerge from this pandemic stronger than ever! https://t.co/mEE6OV49Tt"
29,Less than 25% of Coronavirus Relief Funds have been spent. We must give states and localities flexibility by extending the deadline to spend this money. https://t.co/r0JIDhZXS8 https://t.co/DhfFENaKFT
