,Tweet
0,🚨REMINDER: Tune in at 7pm tonight to watch an important discussion about the threat of #QAnon conspiracy theories with @EvanMcMullin and @mindyfinn. Sign up for the free webinar below! https://t.co/ogxPC81yRK https://t.co/ISPOSSR4np
1,This is great news for Revalation Vineyards and Madison County! Virginia’s agribusiness community has been heavily impacted by the #COVID19 crisis but businesses like Revalation Vineyards show that Virginians remain industrious and strong. Read here #VA05: https://t.co/Dzu5Ojp5tV
2,"The #COVID19 pandemic has amplified the need to treat high risk seniors in a timely manner. I am proud to co-sponsor legislation that will expedite healthcare for seniors and improve transparency for healthcare providers and patients. Read here, #VA05: https://t.co/U0S6gLT5YZ"
3,"Large rural districts like #VA05 have benefited from policies like #USMCA, rural broadband and deregulation in Ag industry. But pushing conspiracy federated theories like #QAnon will cost the GOP votes. It must be rejected https://t.co/Pccw3NfMAw"
4,"This has to stop. The left didn’t “label” #QAnon a conspiracy theory. It is one. And it’s batshit crazy. @FBI agrees

It’s anti-Semitic, dangerous and is pushed by grifters who monetize insanity

There is an amazing power to stupid people in large groups-especially in basements https://t.co/2HVsv2d1Rt"
5,"Happy #FirstRespondersDay to the firefighters, EMTs, police officers and healthcare workers that serve on the front lines to protect us everyday. I am especially grateful to the first responders of #VA05 that are leading us through the pandemic on the ground every day. https://t.co/ulLNUgGh3h"
6,Excited to join @EvanMcMullin and @mindyfinn on Thursday.  There is no place for conspiracy theories like QAnon in our political discourse. https://t.co/q9zYXhA1jM
7,"This week I sent a letter to @SecAzar and @HHSGov to safeguard the #ProviderReliefFund and ensure that hospitals have the tools they need to continue to serve our communities in the wake of the #COVID19 pandemic. Read more here, #VA05: https://t.co/9oLo7Lrv6y"
8,"I am proud to co-sponsor the CERTS Act, a bipartisan bill that provides $10 billion dollars in #COVIDrelief to motor coach and school bus operators. This legislation will protect transportation jobs and keep our communities running. #VA05 #BusesMoveAmerica https://t.co/1qVlIbHBsx"
9,".@RepTomReed this is unacceptable. Love to your family

Discourse cannot devolve into allowing fringe dwelling cowards to bully &amp; threaten those who don’t agree with them. Public servants are particularly vulnerable. https://t.co/cslk8xXBjc"
10,"I am proud of my service to my country in the @usairforce—my respect for the @USMC is immense. I have so many dear friends that served as Marines. I #HonorThem who gave their lives as US and French service members
#SemperFi @Armees_Gouv https://t.co/NfILM7d9gY"
11,"I am proud to be a co-sponsor of the Fair Care Act &amp; excited to see its companion bill introduced in the Senate.  This bill will lower healthcare costs while increasing consumer choice and protecting coverage for pre-existing conditions. Read here, #VA05: https://t.co/7cxek31Vm1"
12,".@seanmdav @GReschenthaler The interesting part to me as a former CEO is that the loan was offered w/o a biz plan!

Interest-free $5M is WILD, but I believe the insane part is the lack of a valid JV biz line

CEFC says “What kind of projects to do?” 

Who wouldn’t want that deal? https://t.co/MGc6IQJl6g"
13,"“Like—the Russian gov’t, U.S. domestic extremists &amp; scam artists peddling bogus cures, #QAnon sought to exploit the coronavirus “infodemic” by latching onto false narratives that seemed to align w/ the conspiracy movement’s increasingly distorted version of reality”@_MAArgentino https://t.co/JgwHfmbG2u"
14,"RT @ASP: ""I unequivocally denounce the conspiracy theory, QAnon."" Listen to @RepRiggleman explain why he thinks these conspiracy theories a…"
15,"""Fact is, before an election, nobody wants to give anybody a win, and what that does is it hurts people. I think we should be putting people over politics, especially with the latest jobs report.""
Read more about my thoughts on #COVID19 relief here, #VA05:
https://t.co/xa2dhKFEU5"
16,"The interviewer here is @TovaOBrien. She confronts Jami-Lee Ross, a NZ political grifter who attached his candidacy to another kook who preached: “Covid-19 is a 5G related bioweapon” https://t.co/GztDdojce9

Sound familiar?

@jaketapper @repeattofade  (https://t.co/GztDdojce9) https://t.co/AvJKhlXAQG"
17,".@BrentScher Talked to Bigfoot Union—awaiting grunts and whistles on their endorsement for POTUS. 

I can confirm that #Bigfoot howls when someone mentions #QAnon. Trust me, Bigfoot knows a crazy conspiracy theory when he sees it... and Bigfoot sees in infrared. https://t.co/7tfsFziS0s"
18,"I sent a letter to @SecretarySonny urging him to provide economic relief to American loggers that have been seriously impacted by #COVID19.  Logging is a vital industry in #VA05.  I call on the @USDA to uplift these American taxpayers. Read more here:
https://t.co/fNf8s8g9NZ"
19,"Thank you, @jaketapper. We can’t be afraid to call out insanity when we see it.  Political discourse shouldn’t recognize the conspiracy theorists and grifters who believe that “the Lord of the Rings is a documentary.” https://t.co/6Elcop9Lub"
20,"I joined @RepBlaine and 60 of my colleagues in sending a letter to @stevenmnuchin1 and @SBAgov Admin. Carranza. The letter is aimed at streamlining the forgiveness of #PaycheckProtectionProgram loans in the wake of #Covid19. Read about it here, #VA05:
https://t.co/dYa4OQQ4b4"
21,"RT @RTDSchapiro: RIP Bernard Cohen, lawyer-turned-legislator who won victory for interracial marriage in Loving v. Virginia, dies at 86. ht…"
22,".@mtgreenee my thoughts last night were w/ the family of the man killed 

Don’t encourage those who are fact challenged-conspiracy theorists like those in #QAnon- or LEFT &amp; RIGHT fringe groups

Check your facts. @DenverPolice can help you.  #FactsMatter 

https://t.co/YRi7JFG1mR https://t.co/fyD4F9o0Qc"
23,"#VA05, I will be joining @joethomaswchv at 8:35 this morning to discuss the latest news on #COVID19 relief, my #KeepNine bill, and so much more! Tune in here: https://t.co/ChY3BwBClI"
24,"Yes, I’m frustrated. Dems blocked a deal LAST WEEK, but this isn’t the time to give up on covid relief negotiations. My #va05 constituents need help and I call on all parties involved to put partisanship aside and get the American people the deal they deserve. #peopleoverpolitics https://t.co/QYPeIfFrSd"
25,"I am proud to co-sponsor the Fair Care Act, which will lower the cost of healthcare and protect coverage for pre-existing conditions. The bill will move protection for pre-existing conditions from the ACA to HIPAA.
I will never stop working for #VA05!

https://t.co/LD7SVFLLXN"
26,"Even while @federalreserve Chairman Jerome Powell forecasts economic tragedy, @SpeakerPelosi refuses to meet with @stevenmnuchin1 for #Covid_19 relief talks. It's time to put #peopleoverpolitics!
As a former CEO, I know what it takes to survive and thrive.
https://t.co/89HEr1F9m2"
27,A great book to read is “The Anatomy of Fascism” by Robert Paxton @jaketapper. Might help with those who need educating on Mussolini and Fascism. Mussolini had a rough exit. https://t.co/lQrU8rHjhG https://t.co/WM1LSgO9xM
28,"Happy to see @realDonaldTrump out of the Hospital.  Feel better, Mr. President! https://t.co/8MCZZEJ0MB"
29,"Reading this, as a #USAF veteran, leads me to believe that @JRubinBlogger has never heard the saying, “Seek Respect, Not Attention”. 

I’ve been to @WRBethesda. Thanks to those who care for our veterans, officials and @POTUS. You are heroes. https://t.co/eoI2Br8lbK"
30,"Fight speech with speech - the American way

A Conspiracy theory that is blatantly anti-Semitic and refers to #AdrenochromeHarvesting is dangerous  

@GreenblattADL - it’s time for those who espouse ideas (right &amp; left) that dehumanize others—or suggest violence—be identified https://t.co/djJokpvHJh"
31,"I am happy to see my resolution to condemn QAnon pass the House and am proud of my colleagues who voted for it.  QAnon and the theories it promotes are a danger and a threat that has no place in our country's politics. 
Watch my speech here, #VA05

https://t.co/TFSYeTMPCe"
32,"#VA05, Watch LIVE as I speak on the House floor supporting my resolution, H.Res. 1154, which condemns the QAnon conspiracy theory. 

https://t.co/D4o6uACxex"
33,Our family’s thoughts and prayers are with @realDonaldTrump and @FLOTUS. This virus has hit close to home for our family and friends and we know the uncertainty and fear surrounding #COVID19. Let’s take care of one another and continue to fight this indiscriminate virus. https://t.co/U58bSKwSn6
34,"""It's our job as legislators to make sure that those who are out there protecting and serving our community also have the backing of legislative power...That's really what it comes down to, we have to protect those who protect us.

Read more here, #VA05:

https://t.co/1PTqleEXcY"
35,"For months, @SpeakerPelosi has blocked critical assistance from reaching small businesses, holding it hostage in exchange for a far-left partisan wishlist.  The American people deserve better- its time to deliver #COVID19 relief to the American people. https://t.co/gZXe4K5cjv"
36,"Collin Peterson and I have introduced an amendment to cap the number of justices who can sit on the U.S. Supreme Court.  
""We can't have court packing.  Let's have a sober way of looking at this. The Supreme Court should stay at nine judges.”
https://t.co/4KWMUdkjWd"
37,Hoping for a speedy recovery for Governor Northam and his wife as they fight the COVID-19 virus. Get well soon Governor!
38,"#VA05, the deadline to submit a request to be nominated to a Service academy is October 1. Students who have not taken the SAT or ACT are still encouraged to apply. Learn more here:

https://t.co/XSSocL6Lm6"
39,Happy Small Business Week #VA05! Thanks to the hard work of small business owners and the #PaycheckProtectionProgram many businesses have been able to remain open amid the #COVID-19 pandemic.  #ShopSmall https://t.co/Tnyj1pgADb
