,Tweet
0,"There are many across the aisle whose home districts and states are ravaged by terrible national disasters. To #Democrats, it would be unthinkable to refuse help if they suffered as the west coast has. This is political sabotage. https://t.co/uo1v6EJNKO"
1,"This is pure cruelty. It’s clear POTUS’ brush with #COVID has taught him nothing. Millions are struggling, and with COVID only speeding up and Flu season right around the corner, the Admin refusing to deal means there will be nothing to help Americans through. https://t.co/wVzN9ySdKN"
2,"The recent #COVID outbreak at the White House proves that the virus doesn’t discriminate. Those who refuse to wear masks, socially distance, and wash their hands are especially at risk. Be safe, be smart. https://t.co/VtKuBrsr50"
3,Republicans are blocking crucial bills in the Senate that would raise minimum wage and provide further relief to businesses and individuals sidelined by #COVID. Democrats are fighting #ForThePeople.
4,"To all my friends celebrating in #NY16, have a thoughtful, healthy Yom Kippur, and an easy fast. G’mar tov. https://t.co/qOakSTomJB"
5,"RT @BMHCaucus: Yesterday, the House unanimously passed H.R. 4995, the Maternal Health Quality Improvement Act! This bipartisan legislation…"
6,This is beyond devastating. A titan has passed who altered the status quo and fundamentally changed the world for the better. Her brilliance and fearlessness will be deeply missed. https://t.co/Oqpj8WSoJV
7,"To all my friends celebrating tonight, I wish you a warm and light filled #RoshHashanah! May the next year bring you health and joy. Shana tovah u’metukah – may you have a joyous and sweet new year! https://t.co/uVidxSKhgt"
8,"As a pet lover on #NationalDogDay, I have committed to ending animal abuse by cosponsoring HR1155, the Puppers Act, which would halt the VA’s testing on animals. Read more here: https://t.co/ynXT6iBiMM"
9,Free mask and hand sanitizer giveaway tomorrow in the Bronx from 10am to 12pm https://t.co/muZQ1WnINA
10,"In #NYC, 94% of public schools are within a 1,000 ft (about 2 city blocks) of a tobacco retailer. This easy access, coupled with kid-friendly flavors, has fueled the youth e-cigarette epidemic. I’ve introduced the Smoke-Free Schools Act, which bans vaping in schools."
11,RT @NitaLowey: Health centers are on the front lines providing health care in our communities and have worked tirelessly throughout the pan…
12,"Community #HealthCenters provide frontline care to families across #NY16. Today I introduced a bipartisan resolution along with 78 of my colleagues recognizing Nat’l Community Health Center Week, and the critical assistance these health centers provide."
13,"#COVID19 has brought to the forefront the inequities women of color face in health care even when they are pregnant. I'm fighting to pass my bill, the Maternal Health Quality Improvement Act, which will help close these gaps. https://t.co/EjmrAt9zDb"
14,"Hey @SenTedCruz, pass the #COVID relief package so these blue collar workers you‘re claiming to care about can eat and pay rent this month. https://t.co/1bn0sibg1i"
15,"It is unbelievable that during a crisis, the @SenateGOP would reduce #unemploymentbenefits. Americans are suffering @senatemajldr, they have been laid off as a direct result of #COVID, their jobs don't exist while parts of the Country remain closed. We cannot abandon Americans. https://t.co/Qun10AAUl4"
16,"The current national trend of #COVID infection is unsustainable. The #science points to the danger of this pandemic for all ages. If we are to open schools in the fall, we must act NOW with a national mask wearing strategy to stop the spread. https://t.co/WlwmIFYAit"
17,It’s now been 62 days since the House sent the #heroesact to @senatemajldr after a bipartisan vote. Americans need that relief and more in order to battle the #COVID pandemic. Delaying the vote is hurting Americans.
18,"Tens of millions Americans are out of work, and @realdonaldtrump wants to take away their healthcare. If #SCOTUS allows Trump to reinstate his horrendous Medicaid work requirements, it would eliminate coverage for millions during a pandemic. #COVID https://t.co/tHJc8k91mI"
19,"Instead of supporting #American families, the #Trump Admin once again wants to pull the plug on programs that help families practice good public health habits like social distancing. The #HeroesAct would improve benefits for Americans during the #COVID19 crisis. https://t.co/kz21C8TuJp"
20,"RT @HouseForeign: ""It would be bad policy under any circumstances to pull out of the world’s leading body coordinating global health effort…"
21,"While #COVID19 is still raging across the US, many Americans are being crushed by debt and rent. @senatemajldr is sitting on the #HEROESACT which would provide financial relief for ppl &amp; would strengthen unemployment. #Americans need more support now."
22,"Access to abortion is a constitutionally guaranteed right and today #SCOTUS struck down Louisiana’s abortion clinic shutdown law. An important step, but Congress needs to pass the Women’s Health Protection Act to protect a woman’s right to choose. #ActforWomen"
23,"5 years ago today #SCOTUS decided in the #Obergefell case that marriage equality is the law of the land. America should always be on the side of equality and allow for people to be with whoever they
choose to love. #LGBTQ 🏳️‍🌈"
24,"Today, I joined Rep. Higgins in leading Members of the #NY delegation on a letter to CMS urging it to approve changes to strengthen NY’s health care system, and provide $2.75 Billion to help fight #COVID19. https://t.co/luVFNDtTTU"
25,"Our investigation has identified individuals who were involved in the firing of former State Department Inspector General Steve Linick, who knew about his office’s ongoing work, or both.

We’re determined to get the transparency that the American people deserve. https://t.co/ULqvmnu67p"
26,"I’m glad that Mr. Bulatao has decided to comply with my request to appear on the record.

Up to this point, the administration has hidden behind smears &amp; conspiracy theories. It's time for answers about IG Linick's late-night firing. https://t.co/XsG7exPm8G"
27,"I don’t believe @realDonaldTrump was joking when he said he’d prefer there be less tests for #COVID19. Everything @POTUS does demonstrates how ineffectual his presidency is at mitigating crises. Luckily, there were enough empty seats that his words weren’t heard by many. https://t.co/0lYGbMxakx"
28,"If Bolton’s Trump-China revelations are accurate, this was another extraordinary abuse of American foreign &amp; national security policy.
 
It undercut our strategic interests.
It undermined our allies.
It harmed U.S. taxpayer who had to pay for Trump’s poorly targeted trade policy."
29,Reproductive health care can’t wait. It’s time for the @US_FDA to ease medically unnecessary restrictions and allow patients to obtain essential abortion care. Proud to stand with 100+ members of Congress calling for change. #AbortionIsEssential https://t.co/N84OVPGezb
30,"Thank you @USEmbassySeoul for your principled stand against racism &amp; support for LGBTQ+ community. I know the U.S. lacks ethical leadership from the WH, but there are millions of Americans who appreciate you demonstrating American values to the world. #BlackLivesMatter #Pride https://t.co/kRDtD6CiUd"
31,"The horror of gun violence rears its ugly head again. Tyana was slain by a stray bullet at her own graduation party. She was 19. My deepest condolences go out to her family. 
 
Let's not forget about the other epidemic that has ravaged this country for too long: gun violence. https://t.co/3bKRUWoQCN"
32,"Today is #WorldBloodDay, and donating is especially important now more than ever while we fight #COVID19. Your donation could make a lifesaving difference. Find a donation site here: https://t.co/wa3QKZxxFS"
33,"BTW @secpompeo: the world takes note when individuals who should be standard bearers of American values hide behind ad hominem attacks against perceived political enemies. I hope you bear in mind the gravity of your position during your upcoming final few months in office, Mike."
34,"53 yrs ago, SCOTUS struck down bans on interracial marriage in ‘Loving v. Virginia.’ Richard&amp;Mildred Loving were jailed for ‘cohabitating’ and forced to leave the state, but today, their name is forever wedded to the case that protects the right to love whom we choose. #LovingDay https://t.co/IgFY8BE9Jq"
35,"Contact tracing and testing are critical to safely re-opening #NYC. I helped secure $807M for the City's efforts and as Chair of Foreign Affairs, I helped cut through red-tape to get 100k antibody tests to the City. #COVID19 https://t.co/CQ34AZLm0I"
36,"Bad actors are trying to use #COVID19 to sell NYers fake tests and products. To fight this criminal activity, the House recently passed my Safeguarding Therapeutics Act, which enables the FDA to destroy fake medical devices like fake #Coronavirus tests.

https://t.co/Q2a9RHvnHY"
37,House Democrats are taking action to resolve the epidemic of police brutality in communities of color. The #JusticeInPolicingAct improves transparency &amp; targets bad policing practices. Proud to be an original cosponsor. We must cont. reforming criminal justice #BlackLivesMatter https://t.co/EA3Mi7IBae
38,"COVID-19 has reduced access to critical maternal and child health programs, particularly in low income and minority communities. Recently, I co-led 77 Members of the House urging a funding increase for these programs. https://t.co/QtKyt97rhN"
39,"Inspectors General must be independent, but Trump abruptly removed the State Dept. IG only to replace him with someone with serious conflicts of interest. My committee is continuing to investigate and will hold accountable anyone who violated the law. https://t.co/XS1oJjZ3o7"
40,"The arrest of the police officer responsible for George Floyd's death is a step toward justice. But it's just one step. The whole country is mourning with George's family. The violence must end, and Donald Trump should apologize for inciting more hate. https://t.co/fcBiATN0V2"
41,"What would Republicans say if these exact words came from strongmen Nicolas Maduro or Daniel Ortega? 

We must take threats to our freedoms seriously no matter who they come from. https://t.co/RE0F0vXDk8"
42,"RT @LGBTEqCaucus: We are devastated to learn that Larry Kramer passed away this morning.

Kramer was an activist and writer whose endless c…"
43,"If you need a little inspiration today—and who doesn't—read this article about my constituent and friend, George Crouch, and his social worker, Cap. Eric Dungan. 

TY to all the social workers out there who do incredible work like this every day. 

We're all with you, George! https://t.co/W4Pq2U8Y8w"
44,"“I can’t breathe.”

We’ve heard that exact phrase before, also from a black man whose airflow was being cut off by a police officer. 

Whether it’s MN or NY, George Floyd or Eric Garner, this terrible problem persists. We must stop these murderous acts. https://t.co/isKPs6LIEq"
45,RT @repdinatitus: One in three Americans has a criminal record. Denying assistance to citizens who have served their sentences and contribu…
46,"This #MemorialDay as always I am humbled by the weight of our service members’ sacrifice. Thank you to all who have served, to those that mourn, the Gold Star families, and those still serving on the frontlines abroad or domestically fighting #COVID19. We will never forget."
47,"We are in dire need of the #HeroesAct. @senatemajldr is withholding a vote because @HouseDems won’t give more money to billionaires + corporations. We must protect our citizens who are unemployed, whose rent is due, and who are sick or fighting #COVID19. https://t.co/VEfcdigjpl"
48,"The Islamic Community across the United States is celebrating the end of Ramadan tonight. To all my Muslim friends in #NY16, #EidMubarak, stay healthy, and have a blessed Eid al-Fitr."
49,"RT @RepHastingsFL: Community health cntrs are critical to our #COVID19 response in vulnerable, minority &amp; low-income communities. I joined…"
50,"BTW, while the @GOP is doing everything possible to dismantle the ACA, they’re also encouraging their constituents to use it for health insurance. You can’t make this stuff up. https://t.co/lmFZw0BFV2"
51,"The @HouseDemocrats appear to be the only party interested in easier access to healthcare. It is astounding that during a pandemic, the @GOP and @potus are still urging SCOTUS to dismantle the last line of defense for so many. The ACA saves lives. https://t.co/DpuQMe7lgg"
52,"As we mark National EMS week, I had the opportunity to thank the Scarsdale Volunteer Ambulance Corps tonight for the incredible work they are doing day in and day out to keep Scarsdale safe during this pandemic. Thank you EMS! https://t.co/u2r3D9STJQ"
53,"To provide additional funding, today I led over 150 Members on a letter to @SecAzar urging funding for community health centers like @MVHNC_Inc &amp; @HRHCare in NY-16, which have bravely served low-income and vulnerable communities during COVID-19. #ValueCHCs #FundCHCs https://t.co/Hx7C6pPats"
54,"NY community health centers are on the frontlines of fighting COVID-19 in NY-16. To support them, I have led the NY Delegation in securing $76M from the CARES Act and another $40M for testing. #FundCHCs #ValueCHCs #SaveCHCs https://t.co/9OchOOzIv6"
55,"RT @davidaxelrod: This is INSANE.  The Dems have hyped up COVID-19 to keep his dad from holding rallies?
There are 90K dead and climbing.…"
56,"I’ve been investigating acts of retaliation at the @StateDept for nearly two years. 

The law protects whistleblowers and, as we look into the IG’s firing, I will work tirelessly to ensure that no one who comes forward is bullied or silenced. https://t.co/gnydbqgDUB"
57,"Additionally, the HEROES Act includes several provisions I advocated for to help NY:
✅2.5% bump in Medicaid DSH payments
✅My “Safeguarding Therapeutics Act,” which allows the FDA to destroy fake medical devices, including fake COVID19 tests
✅$5B for NY public education system"
58,"✅$75 billion for testing and contact tracing
✅15% increase to SNAP #HandsOffSNAP
✅Additional $1,200 check for Americans, and up to $6,000 for a family
✅$25 billion for the Post Office
✅$186.5 million in election assistance"
59,"I’m voting ✅ on the Heroes Act because: 
✅State Assistance: $34 billion
✅Local Assistance: $32 billion
✅Eliminates SALT cap deduction
✅$175 billion in housing aid, including $100 billion for emergency rental assistance I called for
✅$100 billion for hospitals"
60,"At today’s hearing, I asked what more can the federal government do to protect Americans during the COVID19 pandemic. https://t.co/iXRa7wR2T2"
61,"As Chair of @HouseForeign, it is clear to me that #COVID19 has exposed the US’ over-reliance on foreign suppliers for critical medical products, leading to shortages during this crisis. The CARES Act included my bill to help prevent shortages of medications in the US."
62,I asked Dr. Bright about the timeline for a vaccine &amp; the Trump Admin’s dismissal of scientific research which has cost us lives. It’s clear that Dr. Bright was pushing scientific-based solutions for the COVID19 response &amp; the White House wouldn’t have it https://t.co/i12PrVGm8P
63,"Dr. Bright, an expert official who was leading the charge in fighting #COVID19 has come forward with dire news of mismanagement by @POTUS while over 84k Americans have died. To my @HouseGOP colleagues, we need answers now. https://t.co/BpsBTGecjP"
64,"Throughout this outbreak, Trump &amp; his Admin. have put politics over science. Today, I will join the @EnergyCommerce health panel to investigate the Trump Administration’s efforts to silence a former HHS vaccine chief who spoke out against the President’s bogus health claims. https://t.co/7vHHxFaZNr"
65,"On April 24, I helped enact legislation to increase coronavirus testing in NY. Today, this program is providing NY state with $700M and NYC with $807M to expand testing capacity. I will continue to fight to get federal $ to NY to help end this outbreak."
66,"To @senatemajldr, things like aid to state and local gov’ts, hazard pay for frontline workers, funds for testing, tracing, food security, education and housing assistance are “aspirational.”
 
To @HouseDemocrats, they are what the American people need and deserve. https://t.co/UgAP0mTRFY"
67,"I’ve pushed the Trump Administration to prioritize funding for NY community health centers. Recently, NY health centers were awarded nearly $40M to increase coronavirus testing, the 2nd largest amount in the US, of which $5M was awarded to #NY16. https://t.co/Ngq19FtUsw"
68,RT @RepWilson: Deporting people to Haiti in the midst of a pandemic is cruel and dangerous. That's why I've introduced the Haitian Deportat…
69,"Today marks the 75th anniversary of Victory in Europe Day. We salute the brave Americans and allied forces who fought for peace and democracy, and we remember we are stronger when we stand together. #VEDay75"
70,CARES Act provided NY hospitals with advance Medicare payments to help fight COVID19. Those hospitals shouldn’t be on the hook to pay that $ back w/interest. I’m leading my NY colleagues in fighting to protect our hospitals &amp; health workers by ensuring those payments are forgiven https://t.co/JUTCe0iEjU
71,"Almost exactly a year ago I said AG Bill Barr needed to resign bc he no longer had credibility. ⬇️

1 year later &amp; his disgraceful tenure as AG has only devolved further. Michael Flynn pleaded guilty, TWICE. Barr is just another Trump crony who has discredited DOJ &amp; needs to go. https://t.co/prVHg5UT3X"
72,RT @CarlHeastie: A heartfelt thank you to #MyHealthCareHero and constituent Eula English who is working on the frontlines of the COVID-19 p…
