,Tweet
0,"#LatinasAreEssential – Latina essential workers have kept our country running throughout this pandemic.
 
But in the U.S., Latinas have to work for nearly 2 years to earn what a white man makes in 1.
 
This #LatinaEqualPayDay, join me in calling for equal pay."
1,Thank you to the New Hampshire Department of @VFWHQ for joining me virtually today. I look forward to continuing to work with you on priorities including improving veterans' health care and ensuring that they have access to the full benefits they've earned. https://t.co/hqVCmMXBOv
2,"This #NationalFirstRespondersDay, I want to take a moment to recognize all of the brave first responders who have taken on even more throughout this pandemic – as well as the families who make their service possible."
3,"227,000 Americans are dead, and COVID-19 cases and hospitalizations are spiking across the country. Yet the White House just listed ""ending the COVID-19 pandemic"" as one of its accomplishments. Seriously? https://t.co/FMeIj8MtWq"
4,"Expectant mothers need access to remote health care services – especially amid this pandemic. I introduced bipartisan legislation with @SenBillCassidy, @SenToddYoung, and @SenatorCarper to help pregnant patients get the care they need.
https://t.co/52mw3aAm0n"
5,".@senatemajldr sent the Senate home last night – without a relief package and while millions of Americans continue to struggle because of the COVID-19 pandemic.

It's outrageous."
6,The @DeptVetAffairs must follow through on its promises to increase transitioning veterans’ access to mental health care. I'm joining a bipartisan group of my colleagues in urging them to do so now. https://t.co/Py8M2T8uKj
7,"On November 10th, the Supreme Court will hear a case against the Affordable Care Act. If this landmark legislation is overturned, 91,000 Granite Staters could lose their health coverage. That’s #WhatsAtStake if Amy Coney Barrett is confirmed to the Supreme Court. https://t.co/G0L3T8lsEf"
8,"In just a few hours, Senate Republicans and @senatemajldr are set to jam through Amy Coney Barrett's lifetime appointment to the Supreme Court.

But any vote for Barrett is a vote that will put millions of Americans' health coverage at risk. 

This is #WhatsAtStake."
9,"Once again, Senate Republicans are putting Americans' health coverage on the line.

Enough is enough. Americans deserve quality, affordable care – and they shouldn't have to keep pleading with lawmakers not to take it away. https://t.co/QfEkSzp2Bc"
10,RT to remind your friends to wear a mask. https://t.co/EqtdrKFm0h
11,RT @peoplefor: WATCH: @SenatorHassan shares her family’s health care story - and reminds all of us #WhatsAtStake for 130 million people wit…
12,"RT @SenateDems: “No one in America should have to plead with their legislators to not take their health care away.

No one should.

But the…"
13,"RT @peoplefor: TODAY: We're rallying to call on Senators to protect our health care and vote NO on Amy Coney Barrett.

Hear from @SenSchume…"
14,"If Amy Coney Barrett is confirmed to the Supreme Court she could be the deciding vote on a case against the Affordable Care Act.

I'm sharing #WhatsAtStake for the tens of millions of Americans who have pre-existing conditions. https://t.co/FJxkYMoJCS"
15,Just spoke to Dr. Fauci and Dr. Collins about the latest findings on the long-term health implications for COVID-19 survivors. I'm deeply grateful for their service and will continue working with them to help keep Granite Staters and Americans safe.
16,Communities are working on innovative solutions to address our most pressing challenges amid this pandemic. I hope the state reconsiders this decision so this Manchester program can get the funding it needs. https://t.co/v4FLhALFAD
