,Tweet
0,"Lessons learned from the COVID-19 pandemic show the need for a clear action plan to prep for future health emergencies.

@RepDonBeyer &amp; I intro'd a bill to bring agencies, aviation workers &amp; stakeholders together to coordinate response &amp; keep crews, employees &amp; passengers safe. https://t.co/l12m1spaUp"
1,🎃😷 #MaskUpWA https://t.co/0adpdVnfF6
2,"Yesterday, I met with local LGBTQ small business owners in #Mukilteo &amp; #Lynnwood to hear how the pandemic is impacting operations &amp; how businesses need further relief to save jobs. #EqualityIsGoodBusiness https://t.co/D7a8Z2X2jO"
3,"I am focused on increasing federal funding for substance abuse treatment &amp; mental health rehabilitation &amp; expanding access to treatment for opioid abuse, dependence or addiction for people who lack health insurance coverage."
4,"Yesterday, I visited with @PortFridayHbr Executive Director Todd Nicholson &amp; Port Commissioner Greg Hertel to discuss the Port’s expansion plans &amp; how #CARESAct dollars are helping to keep plans on track during the pandemic. https://t.co/IAAMsLFQc4"
5,"In San Juan County, transportation = jobs &amp; is key to post-pandemic economic recovery. 

Yesterday, I joined @SanJuanCountyWA Public Works Director Colin Huntemer, county staff &amp; trail advocates to tour a road improvement project that is important to growth &amp; development on SJI. https://t.co/bnqeYIijyV"
6,RT @RepDerekKilmer: I’m proud to represent all who serve our nation - both in uniform and the thousands of civilians that ensure their ship…
7,RT @WADeptHealth: We continue to make progress with our #COVID19 vaccine distribution planning efforts.  As one component of a larger engag…
8,"Domestic violence is a pervasive problem regardless of class, culture, age or ethnic background. 

In #WA02, service providers offer wide-ranging services to all survivors of domestic violence, including those who experience traumatic abuse. #DVAM2020 https://t.co/lQ63ktxD6o"
9,"RT @WADeptHealth: Don’t let your guard down! Now is the time to buckle down and help #StoptheSpread of #COVID19. 

#OptOutside, #WashYourHa…"
10,"RT @TransportDems: Today marks the 48th anniversary of the Clean Water Act, a bedrock law protecting our water and public health. Join us t…"
11,"A reminder for middle &amp; high school students who live or attend school in #WA02:

Only 3⃣ days left to submit your app &amp; compete in the 2020 Congressional App Challenge. 

For more info, visit https://t.co/TOawO87op7 or call my district office at 425-252-3188. https://t.co/xtW5ZGvsx2"
12,RT @SnoHD: We want to share and support the statement from the Washington State Department of Health that voting by mail in Washington does…
13,I joined @PortofAnacortes Director Dan Worra &amp; Port Commissioners Ken Goodwin &amp; Kathy Pittis to see how the Port is using #CARESAct grant funding to help complete a paving project at the #Anacortes Airport to ensure the airport can maintain ops during the #COVID19 pandemic. https://t.co/GZGVBxD8nV
14,"A reminder for middle &amp; high school students who live or attend school in #WA02:

Only 5⃣ days left to submit your app &amp; compete in the 2020 Congressional App Challenge. 

For more info, visit https://t.co/TOawO87op7 or call my district office at 425-252-3188. @CongressionalAC https://t.co/agTqRnbBjG"
15,"This morning, I toured the new PeaceHealth Fairhaven Plaza Clinic &amp; had a discussion w/staff about prep for COVID-19 &amp; flu season.

I received my flu shot in between votes last month – it was quick, easy &amp; (mostly) painless. Make a plan to get a flu shot if you haven’t already! https://t.co/ujAs7Vb4vT"
16,"Said it before. Saying it again. It is good that plane cabins are safe; but if there is nowhere to fly to, recovery will take even more time. The public health problem exists definitely more on the ground than in the air. Wear masks and practice social distancing https://t.co/qD1ufy5Wr5"
17,"@seungminkim Ok. So we voted for universal access to health care through the ACA. That clearly ends the argument, right?"
18,"If you or someone you know has not received an Economic Impact Payment (EIP), including those who did not file a 2019 federal tax return, @IRSnews has extended the deadline to register through November 21, 2020. 

For more information, visit ➡️ https://t.co/ME6pA8fE4f https://t.co/UMmGKiMfdL"
19,"1️⃣ in 4️⃣ adults in WA is having trouble paying for typical household expenses like food, rent &amp; mortgage payments during the pandemic. 

The House-passed #HEROESAct boosts emergency housing &amp; rental assistance &amp; resources to fight hunger to deliver #ReliefNOW for Washingtonians. https://t.co/ZhVp5LlRpi"
20,"Pandemic response has stretched state, local, county &amp; tribal governments’ budgets thin.

The updated #HEROESAct @HouseDemocrats passed last week would provide nearly $6 billion to ensure WA’s teachers, firefighters, first responders &amp; other essential workers can stay on the job. https://t.co/zrALUtXXmv"
21,School districts across #WA02 are adapting &amp; innovating to ensure children continue to receive quality education during the #COVID19 pandemic.
22,"Last week, @HouseDemocrats passed an updated #HEROESAct to address the public health crisis &amp; protect Washingtonians’ health, safety &amp; economic security. I'm on 24-hours’ notice to return to Washington, D.C., when the House &amp; Senate reach a compromise to deliver real #ReliefNOW. https://t.co/YDcI1zgOMa"
23,@TheEconomist The Economist editors have not idea who they are?
24,"Please, everyone, continue to take the Covid-19 public health threat and the personal health threat seriously. https://t.co/JGNr5IIrmh"
25,"It has been a busy week in the House as the calendar turned to October. @HouseDemocrats passed the #HEROESAct to protect Washingtonians’ health, safety &amp; economic security. It is time for the Senate act.

Check out this week's #RecapWithRick ⬇️⬇️⬇️
https://t.co/7MDGxmKKVs"
26,"RT @WADeptHealth: If you or anyone you know is struggling to manage stress from #COVID19, call the Washington Listens support line at 1-833…"
27,"👩‍⚕️ Nearly $6 billion for WA state, local &amp; tribal govts to pay essential workers

🛫 #ExtendPSP through March 2021

💵 Restores $600/week emergency unemployment assistance through January

🏥 Supports #COVID19 testing, tracing &amp; treatment

⬇️⬇️⬇️"
28,"Tonight, the House passed an updated #HEROESAct to address the continued public health crisis &amp; protect Washingtonians’ health, safety &amp; economic security. 

The bill includes several of my priorities ⬇️⬇️⬇️"
29,"As someone who comes from a family w/educators, I know how hard teachers work. During the pandemic, #WA02 teachers continue to adapt lesson plans, build virtual classrooms &amp; get creative to keep students engaged &amp; learning. 

TY to all teachers for the incredible work you do! https://t.co/Qt8nt8K8MO"
30,"Tonight, I will vote to extend PSP through March 31, 2021 in the #HEROESAct, a comprehensive pandemic relief bill to protect Washingtonians’ health, safety &amp; economic security. 

#ExtendPSP #ReliefNow"
31,"@OneSoccerExpert 4-2, Arlington High School lost to some South Puget Sound League team with Arlington missing its starting GK and striker because of who knows what in the WIAA boys quarterfinals in 1982.  We had a chance with all starters.  I know, it was 38 years ago. Still stings"
32,"For 44 years, the Hyde Amendment has restricted low-income &amp; minority women’s access to comprehensive reproductive health care. 

I stand with women &amp; advocates in Washington state &amp; across the country who are fighting to #BeBoldEndHyde."
33,"Are you a middle/high school student who lives or goes to school in #WA02? Interested in computer science or STEM? 

Compete in the @CongressionalAC today! App submission deadline is Oct. 19. For more info, visit https://t.co/TOawO87op7 or call my district office at 425-252-3188. https://t.co/QHk0hVs7MA"
34,It was a beautiful day to join @MayorCassie for a tour of several local businesses participating in @EverettCity’s Streatery program. The city-led program enables local businesses to expand outdoor seating &amp; safely serve patrons while complying with public health directives. https://t.co/WfuQOiKBWI
35,"RT @WADeptHealth: If you or anyone you know is struggling to manage stress from #COVID19, call the Washington Listens support line at 1-833…"
36,"Supreme Court justices often have the final say on issues related to health care, reproductive freedom, labor rights, voting rights &amp; civil rights. President Trump’s nominee will further threaten these rights &amp; freedoms."
37,"IGreat to see Tahlequah &amp; her healthy calf enjoying a swim off the coast of Whatcom County.

Orcas are an important cultural symbol &amp; environmental linchpin in the PNW. I’m dedicated to helping Southern Resident Killer Whales recover &amp; thrive in Puget Sound.

#EstuariesWeek https://t.co/reZfjZWasX"
38,"RT @WADeptHealth: If public health reaches out to you about #COVID19, follow their advice. Learn more about contact tracing here ➡️ https:/…"
39,"#WA02 farmers &amp; producers ➡️ Beginning today, the @USDA's Farm Service Program will accept applications for a second round of pandemic relief, also known as the Coronavirus Food Assistance Program (CFAP 2.0), through Friday, December 11. @WSDAgov https://t.co/SvtZNqA8AJ"
40,"No one should have to choose between a paycheck &amp; a healthy pregnancy. 

Today, I voted for the Pregnant Workers Fairness Act, bipartisan legislation to secure strong, clear &amp; reasonable protections for pregnant workers nationwide. #LongOverdue #ProtectPregnantWorkers https://t.co/iOVQh36EDj"
41,"Today, I voted for @RepGraceMeng's resolution to condemn all forms of anti-Asian sentiment that have occurred since the COVID-19 outbreak. 

Racism, bigotry &amp; xenophobia have no place in Northwest Washington &amp; the United States. https://t.co/czvIKiVy0Y"
42,"☑️ Lower health care &amp; prescription drug costs
☑️ Higher wages
☑️ Support for veterans
☑️ Safeguards for democracy
☑️ Fund infrastructure &amp; protect the environment

340 bipartisan bills are sitting in the Senate. It's time to pass this legislation #ForThePeople. https://t.co/2Bc2LAjV97"
43,"RT @EcologyWA: Check out that green on the coast! Change is on the way. (But for now, remember that air quality is still unhealthy to very…"
44,"RT @WADeptHealth: Find a community-based testing site, local clinic, or drive-thru site that offers testing near you. You may also make an…"
45,#MaskUpWA https://t.co/TNRhQ2qZo1
46,"This is great news for businesses &amp; workers who depend on the @PortofEverett to connect local goods &amp; services with global markets!

I will continue to champion federal investment in NW WA to build &amp; sustain local projects, put people to work &amp; boost long-term economic recovery. https://t.co/jne4Sm4Aqb"
47,"RT @SnoCo_DEM: Expect at least another day of big gray, with heavy smoke making it unhealthy to be outside in @SnoCounty.

Monitor air qual…"
48,@KevinMKruse Who would that leave? Or Whom would that leave? Which is it?
49,"RT @Sept11Memorial: On this sacred day, we honor the innocent lives lost and recognize the courage of those who made the ultimate sacrifice…"
50,RT @WADeptHealth: Air quality has declined overnight and is currently unhealthy to hazardous in areas. Inhaling wildfire smoke is not good…
51,"RT @TransportDems: The U.S. needs a robust national rail network connecting rural and urban communities alike, but the #COVID19 pandemic is…"
52,"As Chair of the House Aviation Subcommittee, I am fighting to pass legislation that will keep aerospace supply chain workers on the job during the pandemic &amp; ensure the traveling public &amp; the frontline aviation workforce stay safe."
