,Tweet
0,"I spoke with @SkiNewHampshire about the impact of COVID-19 on the ski industry. As a lifelong skier, I know how important skiing is to NH’s economy. While this season will look different, I'm confident ski area managers will make it safe and fun for all. https://t.co/2fCsBhrMfB https://t.co/dvPAbZSnvF"
1,"On #NationalFirstRespondersDay, we honor and express our profound gratitude to the brave men and women who put themselves in harm's way to help others and keep us save. We cannot thank them enough."
2,"#COVID19 has caused disruptions to all of our lives, but whether someone is undergoing chemo, needs surgery, or falls ill, the need for blood remains constant.

We can all do our part to ensure blood is available when needed. To donate, visit https://t.co/3tJPAXzlia. https://t.co/aqrPqrtzoj"
3,"October is Domestic Violence Awareness Month. If you or someone you know is suffering, there are resources and people out there who want to help. Call 1-866-644-3574 or visit @NHCADSV for more information: https://t.co/oAAFTStqef. #DVAM603 #DVAM https://t.co/5sxIqA4wTi"
4,"Masks save lives.
https://t.co/4iwtrRKp9B"
5,"Tomorrow is Prescription Drug #TakeBackDay. Visit https://t.co/OZ9Wwfn4NI for collection sites near you.

When dropping off your unused or unwanted medications, be sure to take steps to prevent the spread of #COVID19 including wearing a mask &amp; keeping a safe distance from others. https://t.co/PJ4gZAHW1o"
6,"Wearing a mask is a simple, effective way to prevent the spread of #COVID19.

With cases on the rise in NH &amp; across the country, we must continue taking precautions including wearing masks, avoiding crowds, frequent hand washing, &amp; more. Visit https://t.co/kuNIlM8GCk for info. https://t.co/lU6aF5Vqb0"
7,"As the COVID-19 pandemic threatens our health &amp; wellbeing &amp; continues to disrupt our economy, it’s clear we must do more to alleviate the impacts of this crisis.

My Jobs &amp; Opportunity Agenda outlines proposals that can help us recover &amp; build back better: https://t.co/ybjOSoL6fW https://t.co/eQaredsbkt"
8,"As #COVID19 cases continue to rise in NH, we must continue taking precautions to protect ourselves &amp; others from this virus, including wearing our masks, staying away from crowds, &amp; washing our hands frequently. Visit @CDCgov or https://t.co/utwgNehq2O for more information. https://t.co/IWTCp1YyUh"
9,"Shame on @senatemajldr for politicizing the pandemic &amp; jamming through a SCOTUS nominee right before the election instead of working to get badly-needed COVID-19 relief to the American people. I urge McConnell to rethink this misguided strategy.
https://t.co/T9HF6dOROt"
10,"Positive news for Americans who rely on food stamps to help feed their families.

Cutting these benefits would be cruel at any time, but it was especially heartless for the Administration to move forward w/ these cuts in the midst of the COVID-19 public health &amp; economic crisis. https://t.co/fdAjohfkRH"
11,"The House first passed the #HeroesAct over 5 months ago. Senate R’s &amp; the Admin must do right by the American people &amp; work w/ us to provide relief to families, small businesses, state gov’ts, &amp; more to get our nation through the #COVID19 health &amp; economic crisis. #ForThePeople https://t.co/zeeYpRKJq6"
12,"Many Granite Staters who were commuting to work in Massachusetts prior to COVID-19 are working remotely during the ongoing pandemic.

It’s offensive and unfair to require people who have been working in NH for months to pay income tax to another state.
https://t.co/1C2ltB3zJE"
13,"Many NH households will be receiving utility shutoff notices now that the moratorium has ended, but help is available. Utility companies may offer flexible options &amp; community action partnerships have adjusted income requirements due to COVID-19. More info:https://t.co/HLiWBuXYES https://t.co/OoLynv1xDq"
14,"Cases of COVID-19 are on the rise in NH. We must stay vigilant &amp; continue following the recommendations of public health officials including wearing masks, avoiding crowds, &amp; social distancing. More from @CDCgov on how to protect yourself &amp; others: https://t.co/mjrDnAhqrr https://t.co/MmaONxO9he"
15,"New cases of #COVID19 are on the rise in NH.

We must continue taking precautions to prevent the spread of coronavirus, including avoiding crowds, wearing masks while in public, physical distancing, &amp; frequent hand washing.

More info from @CDCgov: https://t.co/mjrDnAhqrr https://t.co/hqYJhxkv6O"
16,"In NH &amp; across the country, people are hurting &amp; need relief – that's why the House passed the HEROES Act in May.

The health &amp; economic crisis caused by COVID-19 didn't have to be this bad, but Senate Republicans &amp; President Trump refuse to give Americans the support they need. https://t.co/lZE9ayYgEy"
