,Tweet
0,"RT @OHAOregon: As #flu season ramps up in the midst of the pandemic, make no mistake, the flu vaccine does not make people susceptible to #…"
1,"RT @OHAOregon: While it's unclear how the pandemic will affect the #flu season, a “twindemic” of two potentially fatal viruses circulating…"
2,RT @OregonOEM: Disaster Unemployment Assistance (DUA) is available for certain Oregonians affected by the 2020 Oregon Wildfires who have lo…
3,"If you are a veteran who DID NOT receive a $500 economic impact payment for your dependent child, 
@IRSnews has reopened registration. Apply online using the link below.

https://t.co/ZfOIu90XKM"
4,"RT @OHAOregon: As #wildfires continue throughout the state, we’ve heard many of you asking what the unhealthy air quality means for your he…"
5,I spoke on the House floor today to thank the firefighters and first responders who have been heroically battling the #OregonFires. I know that I speak on behalf of all Oregonians when I say that we are forever grateful to you. Thank you. https://t.co/MknzWkr3ls
6,"RT @hungerfreeor: Our solidarity is with our community members across the state who have been affected by the wildfire. 

Here is some spec…"
7,"Over the past few days I have met with countless volunteers who have been stepping up to make food, collect donations, care for evacuated animals and offer comfort to displaced families. Thank you all. It makes me incredibly proud to be an Oregonian. We are in this together. https://t.co/62yJqWh2Lt"
8,"The #OregonFires have destroyed hundreds of homes and caused about 40,000 to evacuate. As the fires rage across more than one million acres, there is an urgent need for housing solutions to protect the health and safety of evacuees.

https://t.co/64KtJzYqms"
9,"Worried about lung health during the #OregonFires2020? @LungAssociation has helpful information about how to keep you and your loved ones safe during this time. 

https://t.co/cbD6eplgW5"
10,"Today we remember the lives lost on 9/11 and share our immense gratitude for the first responders and firefighters who rushed in to danger to save as many lives as they could. Nineteen years ago these courageous men and women did the unthinkable. 
(1/2)"
11,@dragonflite1 Thank you for asking. Please consider donating directly to United Way or the Red Cross. Both have designated fire funds. Many shelters cannot take donations of food or clothing due to COVID-19 restrictions.
12,"There are over 1,000 animals currently being housed at the Clackamas County Fairgrounds in Canby, many of them horses. I was able to offer animals in need examinations and I commend all of those who made sure their animals were safe even as they faced life-threatening fires. https://t.co/o7oIY10pDm"
13,I spent the day touring command and evacuation sites throughout the 5th District and offering veterinary examinations to evacuated animals in need. I am so grateful for the Red Cross and first responders who are working around the clock to keep folks safe in the #OregonFires2020
14,I am LIVE on @1190KEX with Mark Mason talking all things #oregonwildfires. Tune in to learn how you can keep your family safe and help those who have been evacuated.
15,"Many folks have been reaching out asking how they can best help communities impacted by #wildfires. Because of COVID-19, there are restrictions placed on what can be accepted. The linked article below has great info on where and how to donate: https://t.co/Tlbja56tHG"
16,I want to take a moment to thank our brave first responders who have been putting their lives on the line battling the multiple #wildfires raging in the 5th District. I am so grateful for your lifesaving work. https://t.co/EY50CJ8yE3
17,"Voting might look a little bit different for some people this year due to #COVID19. If you are an Oregonian with questions about voting by mail, where to return your ballot etc...check out my website linked below for more information. #VoteByMail2020 

https://t.co/4cob6nqUCA"
18,"My heart goes out to the family and loved ones of this brave Oregonian in the wake of this incredible tragedy. We are so grateful to the firefighters who put their lives on the line to keep our forests and communities safe. Rest in peace. 

https://t.co/nZyx0AvdDe"
19,"This $1 million dollar grant will help tribal families and seniors who have been devastated by the pandemic stay in their homes. I am glad to see these federal dollars going to those who need it most and am proud to be an advocate for Oregon's tribes. 

https://t.co/cWMBVtJk6w"
20,"RT @HouseAdm_Dems: Americans who wish to #VoteByMail can take additional steps to make sure their vote will count:
Request your ballot
Read…"
21,"This #PurpleHeartDay we remember and honor the brave men and women who were either wounded on the battlefield or paid the ultimate sacrifice. If you need assistance obtaining military medals and awards for yourself or a loved one, please contact my office at 503-557-1324. 💜"
22,"The application period for Oregon fishing business seeking relief for COVID-19 impacts is now open. Follow this link to learn more about whether you qualify, and how to submit an application before the deadline of September 8, 2020.

https://t.co/XaBTk3Lb1m"
23,"Americans shouldn’t have to choose between their health and their vote. Today as we celebrate 55 years of the Voting Rights Act, it’s vital that we give states the resources they need to #ProtectOurVote this November. #VRA55"
24,Thank you @RepNewhouse! https://t.co/x90JVefD5U
25,"RT @R2H_US: Today is the day! We'll be on Facebook at 9 AM PDT with @RepSchrader, @PhRMA, &amp; @WeWorkForHealth to hear Registered Dietitian T…"
26,Thanks to everyone who raised their voice in support of the #NoBanAct. TODAY the bill passed the House of Representatives – next stop is the Senate.  The United States must continue to be a place that welcomes and embraces people of all religions and nationalities!
27,"While not a perfect bill, this year’s NDAA included pay raises for our brave service members and increased funding to strengthen our nation’s pandemic response. #NDAA21"
28,"Today I spoke on the House floor in support of the Patient Protection and Affordable Care Enhancement Act. We need to build on the progress of the Affordable Care Act to lower health costs and prescription drug prices, not rip away health care in the middle of a pandemic. https://t.co/BAgXHWqc5j"
29,"RT @ORemployment: In an effort to answer your questions around Pandemic Unemployment Assistance (PUA), we will be hosting another Zoom webi…"
30,"Today's #SCOTUS decision marks a huge step towards equality for #LGBTQ Americans. All Americans deserve equal protection under the law regardless of what they look like or who they love. I hope to see HR6, the Equality Act passed by the Senate soon! 🏳️‍🌈🇺🇸

https://t.co/GJEOhwyroD"
31,Today is World Oceans Day! We must ensure we are committed to strengthening the health of our oceans and preserving and protecting this precious resource. #WorldOceansDay https://t.co/fCOfjolPTz
32,"I wanted to take a moment this #MemorialDay2020  to honor the brave men and women of the United States military who gave the ultimate sacrifice while defending our country. Today and every day, we remember their bravery, courage, and service to our country. 🇺🇸 https://t.co/0AcRz7FUga"
