,Tweet
0,"No, @realDonaldTrump is not trying to destroy the U.S. Postal Service. Democrats are flat-out lying. This is just another conspiracy theory they’re hoping to weaponize against the President. Here’s the truth. Wake up, America.

https://t.co/ksWbE1kxtc"
1,"Rebuilding our economy and getting Americans back to work are top priorities for my office. These investments from @CommerceGov will support our recovery efforts and help ensure Louisiana’s long-term economic health. #LA03 

https://t.co/f0wmQ9MUNR"
2,"I don’t care if you wear a mask or not. I care about your freedom. 
  My oath was to uphold our Constitution. 
  Reflect upon the difference between your Constitutional freedoms and a Governor’s Proclamation. 
  This Chinese virus will fade. Don’t let your liberty fade with it."
3,"RT @SecBernhardt: Thank you @GOPleader, @Jim_Jordan, @SusanWBrooks, @RepLaHood, @RepClayHiggins, @RepRutherfordFL, and all who have shared…"
4,RT @usaricenews: Meeting w/south #Louisiana #rice &amp; crawfish farmers @RepClayHiggins talked about #COVID19 pandemic effects on ag as a whol…
5,"Met with rice &amp; crawfish farmers in Midland to discuss relief options available through USDA. Every American family has been negatively impacted by coronavirus shutdowns, including our farmers. My office is here to help you navigate the path to relief funding. We serve you. https://t.co/gv9hVAu5nU"
6,"RT @GOPoversight: .@RepClayHiggins reminds everyone at today's hearing that not only did China LIE to us about coronavirus, they hoarded PP…"
7,RT @GOPLeader: 70 House Democrats are giving their votes away to someone who does not represent their district or their constituents. That…
8,"Our prayers are with those who were injured and lost their homes during last night’s severe weather event. My office will continue to monitor the situation.

https://t.co/zN6cmT2Nem"
9,"Madame Speaker Pelosi is using this virus to push her agenda. Her $3T bill is full of every imaginable liberal policy. We, the People will not accept her personal, twisted version of America. https://t.co/pnS7pUk1VE"
10,The Wyden Amendment would’ve greatly improved the FISA bill and protect liberty. Thanks to the Senators who voted for it.
11,"Airports in #LA03 will receive over $21.2M through the CARES Act. This funding will help offset Coronavirus-related losses and ensure our local airports can maintain essential operations.

Read more here ⟶ https://t.co/pmuP3MJBq4"
12,"America’s energy producers are facing a generational crisis. My office is doing everything possible to protect the scores of thousands of Louisiana oil and gas jobs that are threatened by international market disruptions and COVID-19.

https://t.co/lkaBGwVkWL"
13,"RT @theadvertiser: Louisiana Coronavirus: Reps. Clay Higgins, Ralph Abraham want oil workers tested https://t.co/jb8U21T9Tr"
14,"We announced another round of funding for community health centers in #LA03 today. These investments ensure local health centers have the necessary resources to continue serving our communities.

https://t.co/19vs4Ygvvt"
15,The President and his team are doing a tremendous job with the federal response to this virus. I’m grateful for @realDonaldTrump’s decisive action and swift approval of Louisiana’s disaster request.
16,Louisiana businesses experiencing a loss in revenue due to COVID-19 can now apply for low-interest disaster loans through the U.S. Small Business Administration. Apply online here: https://t.co/JFc5JwDo7U
17,"@FroMAGAMot @realDonaldTrump Yes, sir. It excludes treatments unrelated to COVID-19, ensuring Hyde protections remain intact and no funds go toward abortion."
18,"The coronavirus response bill builds on @realDonaldTrump's commitment to expand testing, limits new spending and health treatments to COVID-19, and provides U.S. families with much-needed economic stability. Overall, this legislation is a win.

https://t.co/JkPyOWMup6"
19,"Everyday actions can help mitigate the spread of COVID-19.

- Stay home when sick
- Disinfect frequently touched objects
- Avoid touching your face
- Wash your hands often for at least 20 seconds

For additional health tips and information, visit https://t.co/OhOSHKzfda https://t.co/x7TADEZrTr"
20,"RT @LADeptHealth: With Louisiana 211 now equipped and trained to answer questions from the public, the Louisiana Department of Health is as…"
21,".@realDonaldTrump: ""We will never let socialism destroy American healthcare!"" #SOTU https://t.co/VpBsgAjpaa"
22,".@realDonaldTrump: ""But unlike so many who came before me, I KEEP MY PROMISES. We did our job. Six days ago, I replaced NAFTA and signed the brand new U.S.-Mexico-Canada Agreement into law."" #SOTU #USMCA"
