,Tweet
0,"✅ 33.1% growth in Real GDP for Q3, the single largest quarter of economic growth on record.

Under @realDonaldTrump’s leadership, we’re navigating this pandemic and coming back stronger.

https://t.co/SaGGuFCsY7"
1,"Justice Barrett’s confirmation is an affirmation that the timeless values of faith, family and community still matter and still produce someone who doesn’t just represent those values, but also has a deeply rooted sense of fairness. https://t.co/4micOhxiio"
2,"Friends &amp; relatives of Amy Coney Barrett in Metairie &amp; across Louisiana are right to feel proud at this moment. As a little girl who became a mature woman, she embraced the values of her faith, family &amp; community &amp; has risen to be an associate justice of the Supreme Court. https://t.co/13tzMf6b6L"
3,Louisiana’s forest landowners are the unsung heroes who play a crucial part in keeping our forests healthy &amp; sustainable. Our forests benefit our state's economy by creating thousands of jobs &amp; protecting our environment. We thank you this National Forest Products Week. #NFPW
4,"Many people are still hurting. This bill included support for small businesses, schools, unemployment insurance, testing and vaccinations. I hoped Democrats would vote for it, but as @SpeakerPelosi said, they don't want a deal before the election. https://t.co/WfrkPzEt5v"
5,"Last night, I held a town hall with folks still hurting from this pandemic.

Today, the Senate will vote on a relief package to provide more money for unemployment benefits, #COVID testing &amp; vaccinations. I hope @SenateDems will join me in supporting families through this crisis. https://t.co/kFeJ2KN4FM"
6,"Judge Amy Coney Barrett is an incredibly talented jurist, writer and scholar who graduated first in her class at @NDLaw and went on to become Distinguished Professor of the Year three different times. Louisiana should be proud, and the United States will be well-served by her. https://t.co/efiKPtX7aN"
7,Really digging @SenToddYoung's face mask at today's @SenateGOP lunch. #ConfirmAmy https://t.co/oIFvz9EnVz
8,"This week, the Senate will again take up a targeted #COVID19 relief package to help hard-working Americans &amp; their families. I implore @SenateDems to put politics as usual aside &amp; support our proposal. Getting Americans through this rough patch is something we all agree upon."
9,"It’s flu season, and it’s important that all Americans get their flu shot — but it’s especially important for pregnant women receive such a vaccine to protect their health &amp; that of their baby. It’s critical that these immunization barriers be eliminated.
https://t.co/Q4ofzc9haZ"
10,".@SpeakerPelosi and @SenSchumer tried to scam the Americans by shoving through a $3 trillion liberal wish list, yet blocked Republicans’ targeted COVID relief bill that would have actually delivered aid. Let’s be clear: Democrats aren’t serious about helping struggling Americans."
11,"It's hard to understate just how well-qualified Judge Amy Coney Barrett is to serve on #SCOTUS. She's a sharp, intellectual jurist who will uphold the Constitution and serve our nation fairly. Louisiana is proud to call her one of its own. https://t.co/O3w7bpin8J"
12,"Patients should not have to deal with surprise medical bills, especially during a pandemic. Outrageous bills hamper the ability of our citizens to recover from illness.
https://t.co/NO7riTElZ3"
13,"Happy 245th birthday to the @USNavy! Today, we honor the brave American Sailors who have defended our nation so valiantly throughout our history. Thank you for always having the watch. https://t.co/DtWe5hmg4C"
14,October is #BreastCancerAwarenessMonth. We honor those battling breast cancer as well as those who were taken by this terrible disease. We won’t stop fighting until we have a cure. https://t.co/0t9JAYwscl
15,We’ve been conducting meetings by Zoom since the beginning of the pandemic. Senate Democrats are grasping at straws trying to prevent an exceptionally well-qualified candidate from being placed on #SCOTUS. Judge Barrett’s nomination process must continue. https://t.co/I1x8UFgkT0
16,"On #WorldMentalHealthDay, we recognize the unseen challenges many Americans face each day, especially during the pandemic. It’s important to check in on those around us and lend a helping hand where we can. You just might save someone’s life."
17,"Judge Amy Coney Barrett is an incredibly talented jurist, writer and scholar who will uphold the Constitution and interpret our laws fairly. She will make an exceptional Supreme Court justice. #SCOTUS https://t.co/l1rgO4LnGQ"
18,"By participating in this program, New Orleans school children can receive faster testing results, improving health and safety for all. Further, the data gathered during this program can hopefully provide a model for reopening other aspects of society.

https://t.co/OgUyLP3rTs"
19,The Senate can continue to conduct its business in the form of hybrid committee hearings — just as we’ve done since the start of this pandemic. To delay any such hearings in the near future would be another political stunt pulled by Senate Democrats. https://t.co/HUoMGpqCxg
20,"Glad to hear that @realDonaldTrump has returned to the White House and is doing much better. Please continue to pray for @FLOTUS and him as they recover from #COVID19, as well as all those afflicted."
21,Amy Coney Barrett is an exceptional lawyer and judge who will make a terrific Supreme Court justice. I chock that up to her Louisiana upbringing. She has a deep appreciation of the Constitution and will interpret our laws fairly. She will serve our country well. https://t.co/e8HUawYUnG
22,Laura and I are sending our prayers and well wishes to @realDonaldTrump and @FLOTUS on a speedy recovery from #COVID19. https://t.co/39tFjmO91z
23,"This National Flood Insurance Program extension means that those who flood will have support to recover. I will continue to work to make NFIP more affordable and accessible.

https://t.co/z1X525NjxL"
24,"The Our Lady system has been a lifeline for many during this pandemic. This federal funding supports the system’s mission of saving lives and providing for the wellbeing of those they serve.

https://t.co/STQ0wR9As2"
25,"Judge Barrett is exceptionally well-qualified as a jurist, writer and an American. The left fears her because she is a woman of faith who practices her faith. She is Democrats’ worst nightmare.

https://t.co/RB2OWSM2mo"
26,"Grateful to have a president who cares for and respects life. The Born Alive Executive Order protects babies who survive an abortion attempt by requiring that medical care be given to those children. Thank you, @realDonaldTrump!

https://t.co/iLXMwRFT86"
27,"A resounding message thus far in the pandemic — our kids belong in the classroom. Their quality education is one of our top priorities, and by continuing to practice #COVIDー19 mitigation strategies, that can continue.

https://t.co/pmnnMDUd42"
28,"With @realDonaldTrump in Charlotte as the president prepares to make announcements regarding his America First Healthcare Plan, including my surprise medical billing legislation that I’ve worked on for the past two years which will protect patients from outrageous medical costs. https://t.co/By5KVoCbEi"
29,"It has been one of my main priorities during the pandemic to help small businesses through this rough patch. These businesses keep commerce flowing in cities and towns across the country, and I’ll keep fighting to ensure they get the aid they desperately need. https://t.co/YnQIrHPQQ0"
30,"The absence of medical support is an absence of care. Using these dangerous chemicals without medical support is the absence of health. If Americans care about women’s health, they should be concerned that chemical abortions are allowed when they pose a tremendous threat to women https://t.co/QdlHKQGxV7"
31,"Louisiana’s public health institutions play a critical role in improving the nation’s public health system &amp; ensuring our most vulnerable patients receive health care. This funding is vital to research effective medical solutions as we fight the pandemic.
https://t.co/aKxOzLTGNm"
32,RT @SBAList: I'm a doctor … I've delivered babies. My mission was to save lives &amp; improve health outcomes for patients. Chemical abortions…
33,"Early data suggests that the #COVID19 outbreaks that were feared when schools reopened have yet to occur. With smart mitigation strategies such as social distancing &amp; wearing masks, kids can return to classrooms safely to get the education they deserve.

https://t.co/sqa2T7NW7D"
34,I’m reminded of Bethel Boudreaux Breaux — a great American patriot who braved Hurricane #Laura in Lake Arthur. Here she stands holding an American flag amid all the destruction and showcasing the great resiliency of the people of Louisiana. https://t.co/A3jDwdzsKV
35,"The Suppress COVID-19 Act invests in a rapid expansion of our country’s testing strategy — giving states the federal support they need to ramp up testing capacity and put our nation on a path to defeat #COVID19.

https://t.co/qIuvogXxZ3"
36,"My heart breaks for this young victim. Anyone who hurts a child like this deserves the maximum criminal penalty. May the victim and her family get swift justice.
 
https://t.co/jmETGsWJw3"
37,"Just landed @Fly_Shreveport wearing a mask made by @HaspelClothing, which invented the seersucker suit in New Orleans but is now based in Baton Rouge.

Lots of Louisiana connections all around. https://t.co/Pci9Hznw1Y"
38,Wishing a happy 73rd birthday to @usairforce. Thank you to all of our airmen and women who defend our nation with honor and dignity — and a special shoutout to those who serve at Louisiana’s own Barksdale AFB. https://t.co/KKmwpHGEZ6
39,My heart goes out to Remy’s family and all who knew such a bright young man. My prayers are with all of you during this difficult time. https://t.co/daQG1VInbO
40,"I have never stopped fighting for the rights of the unborn. Every life is sacred and worth protecting, especially those who are voiceless. I’m honored to receive an ""A"" rating from @SBAList on their National Pro-Life Scorecard.

https://t.co/qpx8n3SdP5"
41,"One of the worst problems in the aftermath of a hurricane is lack of information. My office has been in touch with Suddenlink, which has assured us their workers are out restoring power as fast as they can. If you have power, please pass pertinent info along to those who do not. https://t.co/QMlhrVgVa2"
42,"Good news for Hurricane #Laura victims — 

@RedCross is offering $450 to homeowners whose houses were destroyed or sustained major damage. To apply for assistance, residents must meet the below criteria: https://t.co/TKxtCMF1r3"
43,"It is unconscionable that anyone would think to block an emergency room entrance for two wounded police officers, but here we are. Praying for the full recovery of these officers and for a swift capture of the coward who carried out this attack.

https://t.co/mGljQtQ6qS"
44,"In the competition between the 🐐 and Tom Brady, @drewbrees is winning. #WhoDat #Saints"
45,"Ran into Tony on my morning walk today &amp; found out that he and his wife both had just recovered from #COVID19. His family plans to get the flu shot to be prepared for this coming winter.

His advice — take precautions. We’re in this together, and we’ll get through this together. https://t.co/7HS68gnSfS"
46,"We remember the September 11, 2001, attacks when thousands of Americans were killed by terrorists who hate our country — a nation which has been a blessing for the rest of the world.

May our nation continue to be a shining city on a hill, &amp; may God continue to bless the USA. 🇺🇸 https://t.co/G84AkXbO3g"
47,"Our great volunteers in Hineston, like Mandy here, are loading up trailers with groceries for those in rural areas who can't access critical supplies. Mandy’s trailer services Rapides, Vernon, Allen &amp; Beauregard parishes. Be sure to contact Sissy’s Restaurant to find out more! https://t.co/vLj4FZngJa"
48,"On this day 19 years ago, America was changed forever. Let us never forget the terrible attacks on our great nation — and always remember the heroes who gave their lives on that day. #NeverForget https://t.co/9UDIhGsv3O"
49,"The shutdown has affected just about all normal life, and it has greatly impacted mental health. On #WorldSuicidePreventionDay, it’s important to remind those around us how much they’re loved and that their lives matter. https://t.co/QeGS7f3iOg"
50,"Democrats blocked an extension of unemployment benefits, another stimulus check, $100B for schools &amp; money for testing. Republicans have repeatedly tried to negotiate &amp; each time the other side refuses. Dems are playing politics while lives are being lost. They should be ashamed."
51,"This is not the time for politics as usual, but unfortunately politics as usual is dominating. Congress must come together to assist folks through this rough patch, especially those who were left out of the initial #CARESAct — college students and adult dependents. https://t.co/21CDPwVXSf"
52,"Wishing a Happy #LaborDay to all of America’s workers, but especially to those working to restore power and rebuild after Hurricane #Laura as well as those fighting on the frontlines of the #COVID19 crisis. Thank you all from the bottom of Louisiana’s heart. https://t.co/8ZIFbRLyj7"
53,"I’m inspired by the resiliency those impacted by #Laura have shown during our town halls each night this week. Folks coming together to share food before it would spoil so those who didn’t have would be fed. Even in the midst of devastation, Louisianans care for one another. https://t.co/j96AbbooKT"
54,"Just met with Lake Charles Mayor Nic Hunter &amp; @UnitedWaySWLA CEO Denise Durel who are doing incredible work to help the people of Lake Charles. If you want to volunteer, they’re always searching for folks. For anyone in need of supplies or food/water, United Way is here to help. https://t.co/YaA4lK1mkg"
55,"Eligible veterans may also use these VA in-network urgent care locations:

Orange County Urgent Care
220 Strickland Drive
Orange, TX 77630
  
Calcasieu Urgent Care
1750 Elton Road
Jennings, LA 70546
      
Fast Pace Health Urgent Care
1017 North Pine Street
Deridder, LA 70634"
