,Tweet
0,I’m honored to receive the 2020 Champion of Health Care Innovation Award from @ALSICinnovation. It is vital to have policies that ensure patients have access to today’s treatments while also advancing the next generation of therapies.
1,"I applaud @realDonaldTrump for signing an Executive Order to address negative impacts of the prolonged shutdowns on mental &amp; behavioral health. My bill, BIG Act, passed the House last week &amp; would assist in this effort to support students mental &amp; behavioral health. https://t.co/ZBJ6tvOqjm"
2,President Donald J. Trump Is Safeguarding Americans’ Mental Health and Preventing The Tragedy of Suicide https://t.co/33yMbfxIPM @whitehouse
3,"The House just passed the Behavioral Intervention Guidelines (BIG) Act. I was proud to work alongside my colleagues Dr. @michaelcburgess, @RepJimmyPanetta, &amp; @RepJoeKennedy to introduce this legislation to provide students with resources and community support for mental health."
4,"I joined the @HouseGOP press conference this morning to discuss our commitment to restoring the American way of life by defeating the virus, keeping our communities safe, and protecting the freedoms we hold dear. #CommitmentToAmerica https://t.co/2QRUInWjUn"
5,"RT @HouseGOP: Today we remember the American heroes who never made it home and those who are still missing in action.
 
May their service a…"
6,"Operation Warp Speed is accelerating the development of a COVID-19 vaccine by producing doses of the vaccine simultaneously to the research. When a safe &amp; effective vaccine is produced, it will be available if you believe it’s the right choice for you and your family. https://t.co/oXVJNfbZGs"
7,Vaccines hold the key to resuming our normal lives and the @realDonaldTrump Administration is leading the charge. Operation Warp Speed is on track to produce a vaccine for COVID-19 in record time. #GOPDoctorsCaucus https://t.co/8AKFnwv7WP
8,"The ability to connect patients to their healthcare providers through telehealth has proven increasingly important. The permanency provisions in @RepDevinNunes discussion draft make smart, targeted, &amp;effective updates that prioritize accessibility &amp;put the needs of patients first https://t.co/56mT5K9MLM"
9,I’m proud to join @RepTedBudd and @RepHarley in introducing the bipartisan Drug-Free Communities Pandemic Relief Act. This important bill would ensure community-led drug treatment coalitions can remain operational during the #COVID19 pandemic.
10,RT @michaelcburgess: One of the bills considered at today's @HouseCommerce Health Subcmte hearing is H.R. 3539. I joined @RepDrewFerguson i…
11,"As our country works to bounce back from a global pandemic, House Dems today voted to double-down on Obamacare and prevent more cures from coming to market. https://t.co/Yzwoo578fh"
12,RT @SteveScalise: 🚨 Horrible SCOTUS decision → The Supreme Court just ruled that states can't even hold abortion clinics to similar health…
13,"RT @SteveScalise: 🚨 MUST READ → New Jersey health department workers slam Governor Murphy's deadly nursing home policies:
 
“An unmitigated…"
14,"RT @HouseGOP: Democrat governors made fatal decisions to force vulnerable seniors into nursing homes, exposing them to COVID-19.
 
Grieving…"
15,"Powerful words from @SenatorTimScott as Senate Dems blocked the #JUSTICEAct. “The actual problem is not what is being offered but who is offering it.” Congress can’t have an honest debate on important issues if one side decides to get up and walk away.
https://t.co/4R2vtqUluO"
16,"The #PaycheckProtectionProgram has been crucial in keeping small businesses afloat during the COVID-19 emergency. In order to provide more flexibility for these businesses to use these funds to recover, I supported the Paycheck Protection Program Flexibility Act. https://t.co/5CnyA86WC9"
