,Tweet
0,"Representing Iowa's first Congressional District means working with anybody who’s serious about improving lives of working people. Over the last two years, I've worked across the aisle to introduce 25 bills with Republican cosponsors. #IA01 https://t.co/LK4ZZQrqEn"
1,"From the beginning, we knew we had to control COVID-19’s spread, protect frontline workers, save small businesses and support folks whose jobs were impacted. The bipartisan CARES Act was a major step to get us through the early days of the pandemic. #IA01 https://t.co/h3milo2vJA https://t.co/gTrLOgGW2r"
2,"High-speed internet is essential to the health, education and economic opportunity of families, small businesses and farmers in Iowa. We’re happy the USDA is awarding a grant for broadband internet expansion in Mitchell County. #IA01 https://t.co/lhbPkNjmRd"
3,"Navigating complex government agencies can be tough, which is why I'm so grateful for our amazing district representatives who help Iowans cut through red tape. If you need help with a government agency, don’t hesitate to contact our office. https://t.co/8sLpZHTNDx  #IA01 https://t.co/Gyfmt7SunH"
4,We’ve worked across the aisle on 25 bipartisan bills because I’m committed to working with anybody who’s serious about improving the lives of folks in #IA01 https://t.co/LJd9bUQw8x
5,"While we couldn’t meet in person for much of this year, we used our telephone townhalls to help connect #IA01 with invaluable resources and information to help them get through the COVID-19 pandemic and recover from August’s derecho. https://t.co/g7dbzzeHCB"
6,Small businesses are struggling to survive the #COVID pandemic. I was proud to help pass the HEROES 2.0 relief package to ensure our local favorites will still be around when we come out on the other side of this crisis. #IA01 https://t.co/o0eklEKvly
7,The bipartisan CARES Act was a major first step in helping our communities and families make it through the COVID-19 pandemic. Now it is time for us to act again. The Senate and White House must join us in passing additional aid to help #IA01. https://t.co/h3milo2vJA https://t.co/bDqyTzbT0X
8,"Our rural health care systems were challenged long before the arrival of COVID-19. Nov. 19 is National Rural Health Day, and I’m proud to introduce a bipartisan resolution recognizing the importance of rural health &amp; thanking our amazing providers in #IA01 https://t.co/7QwAeSGupO"
9,We passed HEROES 2.0 to extend a lifeline to local airports hit hard by the #COVID pandemic. Now we need the Senate and White House to negotiate in good faith and get a deal done to save this vital industry and local economic engine. #IA01 https://t.co/Lz1cRJJjmm
10,"Whether it's unemployment aid, economic impact payments, or support for police, firefighters and healthcare providers, our communities need a new #COVID relief package. I voted to pass HEROES 2.0, and I stand ready to work with the Senate and White House on a compromise. #IA01 https://t.co/2hBSfxjKJD"
11,We passed the HEROES 2.0 Act to help keep our small businesses afloat as we continue to battle the COVID-19 pandemic — now it’s time for the White House and Senate to show us their commitment to get a deal done. #IA01 https://t.co/oeBMHjGJHT
12,Our communities &amp; workers on the front lines need help now to weather the financial and public health crisis caused by #COVID. Every day we spend waiting on the Senate and White House to negotiate in good faith is another day of uncertainty for our essential civil servants. #IA01 https://t.co/TSthSlDvxl
13,"Dynamic small businesses are essential to the economic health of rural Iowa. The Pivo Brewery in Calmar will receive a $49,990 USDA Rural Development grant to expand hard cider production. #IA01 https://t.co/RaY4OMWVIg"
14,"We passed HEROES 2.0 weeks ago to help our communities through the COVID-19 pandemic, but we’re stilling wait on the Senate and White House negotiate in good faith. Every day of delay is a heavier hardship on hard-working Iowans and communities in need. #IA01 https://t.co/SB6Yp1wDq9"
15,Small businesses like Rodina in Cedar Rapids are what make our communities thrive — but they’re struggling to survive this pandemic. I was proud to help pass the HEROES 2.0 relief package to ensure these local gems can weather this crisis. #IA01 https://t.co/hL4KVqCD8G
16,"The airline industry is being hit hard by the COVID-19 pandemic, and so have our local airports. I voted to help pass the HEROES 2.0 pandemic relief package to keep these economic engines running and ready for recovery. #IA01 https://t.co/7GwHz0YsCs"
17,"I hear it every day from families, business owners, local leaders and more — we need another round of pandemic relief. It’s past time for the Senate and White House to come to the table and find a compromise. #IA01. https://t.co/9JoB3AFT6c"
18,"I take government accountability and oversight seriously — because that’s what Iowans expect. So when @USTreasury botched the rollout of debit cards for pandemic relief, I stood up and got answers. https://t.co/2fR3pMHw6H #IA01 https://t.co/2HCKbkFbK2"
19,"The pandemic changed everything this year, but keeping in touch with Iowans and taking their stories to Congress is always my top priority. #IA01 https://t.co/3y8g9hM2XC"
20,"I voted to help pass the HEROES 2.0 coronavirus relief package to provide much-needed help to the small businesses that make our communities vibrant, special places to live and work. #IA01 https://t.co/gxOkyeAOJC"
21,"When we ask Iowans to keep working through a deadly pandemic, we owe them workplace standards protections to keep them safe. That’s what I’m fighting for.  #IA01 https://t.co/naGhoIeVAz https://t.co/nv4Q6QVywf"
22,"Our first responders, healthcare workers and other essential service providers are struggling in the economic downturn caused by COVID-19. They need assistance and they need it now — which is why I helped pass the HEROES 2.0 pandemic relief package. #IA01 https://t.co/t8ENvNDHdU"
23,"We passed the CARES Act last spring to save our small businesses and help our families through this pandemic, and in the months since we’ve kept fighting to ensure aid reaches those in need. https://t.co/h3milok6B8 #IA01 https://t.co/15xQ7ZWCKZ"
24,Communities like Cedar Rapids need help to get through the COVID-19 pandemic. That's why we passed HEROES 2.0 Act –– and why we need the Senate and White House to come to the table now to help Iowans in need. #IA01 https://t.co/0i6UuggaCt
25,"Iowa families, businesses first responders and hospitals need relief now. I voted to pass HEROES 2.0, and I’ve called on Democrats and Republicans to quit playing games and get to work for Iowans in need. #IA01 https://t.co/gzcd67WAqO https://t.co/amzTiZ58Y0"
26,"We need our police, firefighters and first responders now more than ever during the pandemic — and they need help to get through this financial and public health crisis. It’s time for the Senate and White House to come to the table and get a deal done for COVID-19 relief. #IA01 https://t.co/iVUHl5Dz2Z"
27,"Since the pandemic began, I’ve been fighting for Iowa.
I’ve listened to your stories: https://t.co/cCPgfmEIsP
I’ve passed legislation: https://t.co/3iwh8fo6Wd
I’ve held the administration accountable: https://t.co/2fR3pMHw6H
#IA01 https://t.co/kwRSapgmCp"
28,"The message from Iowans is clear: They’re hurting, and it’s time for Democrats and Republicans to quit the political games and pass a pandemic relief package for the American people. #IA01 https://t.co/cCPgfmEIsP https://t.co/uGBrVdUQi9"
29,RT @KWWL: LAST CHANCE: Have you answered the 2020 Census? The tally has been mandated to halt Thursday night. Anyone who has not responded…
30,Listening to your stories is essential to doing my job and delivering for Iowa — especially during a pandemic. #IA01 https://t.co/HKiVVZMCmE
31,"Iowans are working their tails off to keep food on our tables during the pandemic — we owe them the safety, dignity and peace of mind that comes with enforceable safety standards during this historic crisis. #IA01 https://t.co/naGhoIeVAz https://t.co/4DjBriM4aj"
32,"Iowa families, small businesses and frontline workers are still hurting in the pandemic. This month, I helped pass HEROES 2.0 to provide another round of relief — and bring the Senate and White House to the table. https://t.co/gzcd67WAqO #IA01 https://t.co/DeJYBqMrwH"
33,"When the pandemic hit last spring, we passed the CARES Act to provide relief to Iowa families, workers, small businesses and first responders — and then we got to work making sure that aid reached the folks who needed it. https://t.co/h3milo2vJA #IA01 https://t.co/28DCUfW5Ja"
34,"I’ve listened to your stories: https://t.co/cCPgfmEIsP
I’ve passed legislation: https://t.co/3iwh8fo6Wd
I’ve held the administration accountable: https://t.co/2fR3pMHw6H
I’m fighting every day to get us through this pandemic, and to come back stronger than before. #IA01 https://t.co/2BHMaVf8Vx"
35,Iowans need more access to testing and our local pharmacies can and should be part of the solution. I led a letter asking House leadership to include reimbursement for testing at pharmacies in the next COVID-19 relief package. #IA01 https://t.co/Kohq7cNeUN
36,"This afternoon, I visited the Northeast Iowa Food Bank in Waterloo for an update on the COVID-19 pandemic. The food bank always plays such an important role in our community, but never more than during this crisis. We must do all we can to support struggling #IA01 families. https://t.co/l53nmWFcZs"
37,I voted for the HEROES 2.0 pandemic relief package to get needed assistance to our local governments and first responders. Here’s what that would mean for the Marshalltown Police Department. #IA01 https://t.co/tuVQiqq42p
38,"Time is running out for our small businesses. Last Thursday, I helped pass the HEROES 2.0 Act to provide pandemic relief that would make a real difference for entrepreneurs like Kevin Scharpf in Dubuque. #IA01 https://t.co/KRcY1ngozc"
39,The President’s decision today to walk away from negotiations on a desperately needed COVID-19 relief package callously threatens the lives and livelihoods of millions of Americans — including Iowans in my district. #IA01 https://t.co/9uokWY4Gdb
