,Tweet
0,"Now more than ever, Americans who own and operate small businesses, and the men and women they employ, need our support. Empowering small businesses has been a priority of mine, and its an honor to be named a Guardian of Small Business by the @NFIB.   https://t.co/d1Hn0G4BVa"
1,"RT @EdLaborGOP: 🚨 Workers need flexibility now more than ever due to #COVID19.

@USDOL recognizes this need &amp; under @SecGeneScalia's leader…"
2,Started the day up in #Chickasaw for a meeting with Mayor-elect Barry Broadhead. We discussed ongoing recovery efforts from Hurricane Sally and how the coronavirus has impacted the community. https://t.co/PmsGTtSx5r
3,"RT @BaldwinEMA: FEMA disaster recovery specialists remain available to Alabama residents in Baldwin, Escambia and Mobile counties who have…"
4,RT @yhn: .@RepByrne: Business and school lockdowns don’t work  https://t.co/pGW8OxhIma
5,Still need help with a @FEMA claim? There will be a FEMA representative on hand to provide registration assistance at the following dates and locations. I continue to encourage everyone who sustained damage from Hurricane Sally to register with FEMA. https://t.co/YrAvjfsV4d
6,Good news is here for Gulf fishermen who have long known that faulty federal data has consistently undercounted the true #RedSnapper fishery! Read my full statement with all the details here. https://t.co/Wr7NLouufC
7,"My most heartfelt prayers are with President @realDonaldTrump and @FLOTUS, and my sincere hope is that all Americans will place partisan feelings aside to support the first family’s quick and full recovery from #COVID19."
8,"Coronavirus relief?! Here's what @SpeakerPelosi's cynical bill REALLY does:
➡️ defund police &amp; release federal prisoners
➡️ give amnesty &amp; stimulus checks to illegal immigrants
➡️ keep the out-of-work home
➡️ funnel small business aid to Planned Parenthood https://t.co/vGuuNsW6hA"
9,"RT @GovernorKayIvey: Due to the pandemic, the deadline for obtaining a STAR ID was extended to one year from today, October 1, 2021. Visit…"
10,I went up to Escambia County today to check out some storm damage around #Atmore and meet with local officials. Thanks to Sheriff Jackson for showing me some of the damage. It wasn’t just the coastal counties who took a beating from #Sally. https://t.co/Qp34H9H4LY
11,Stopped by the food and supply distribution site in Seminole to make sure they have the supplies they need. I continue to hear heartbreaking stories from families who have suffered significant losses and are still without power. https://t.co/HiKsOisl8X
12,I was able to speak to some of the crews who have been helping restore power our power on the Eastern Shore tonight. I share our deep appreciation for the important and dangerous work they do! https://t.co/GAQICbSCvK
13,"RT @BaldwinEMA: The Alabama Dept. of Insurance has a Fraud Investigation team in Baldwin County actively investigating cases.

If you hear…"
14,"Individual assistance from FEMA is available to those in Baldwin, Escambia, and Mobile counties impacted by Hurricane Sally. I strongly encourage all those who sustained damage to register for disaster assistance, either by phone, online, or through the FEMA app. https://t.co/oARfEQSUDc"
15,"RT @UnitedWayNews: .@UnitedWay is working with How Right Now to address mental health during the pandemic

A recent survey found:

•40% are…"
16,We greatly appreciate all the help from surrounding states and areas who are here in Baldwin County helping to restore power. This requires a major team effort! https://t.co/GFUdJCgo0D
17,Now is a good time to say a big THANK YOU to all our first responders and the power linemen who will be key for restoring our power! We will continue to pray for your safety over the coming hours and days.
18,RT @NWSMobile: 👥Your family may not be together when a disaster occurs. Who will you contact? Do you have their phone number memorized? Pla…
19,Important information from Mobile County EMA regarding shelter options. Extreme precautions are in place at the shelters due to COVID-19. https://t.co/CI5PtMpe9Q
20,"RT @sean_yhn: Dr. Deborah Birx, the @WhiteHouse coronavirus response coordinator, here in Tuscaloosa meeting with @UASystem and @UofAlabama…"
21,"Thank you to my partner @RepLipinski for writing this great piece on our #bipartisan #SchoolChoiceNowAct. The #coronavirus pandemic has caused huge challenges for students and families, especially low-income families. Let's help keep our schools and classrooms open! https://t.co/PdXY0cEUTS"
22,"Disappointed that Democrats again blocked a measured, responsible bill to address the ongoing challenges related to the coronavirus. Let’s be clear: Democrats don’t want a solution. They just want the issue to complain about to help them win elections. https://t.co/Xd4Dq7BmyQ"
23,Good read from @SecAzar and Moncef Slaoui about #OperationWarpSpeed and the commitment to finding a safe and effective coronavirus vaccine as quickly as possible. https://t.co/VczQqyB8eI
24,"Thank you to @LibnOfCongress Dr. Carla Hayden for discussing with me the education challenges facing parents, students, and teachers during the #coronavirus pandemic. Click here to access the wealth of @librarycongress digital resources available to help! https://t.co/Ut7ebZ4r4w"
25,The @realDonaldTrump administration has been vigilant in ensuring our states have the resources to safely return our students to school. I'm thankful that @HHSGov is providing over 2.4 MILLION masks to Alabama schools to help keep our students safe! https://t.co/dBHN4mqERx
26,"Our students face unprecedented challenges due to #covid19. Join me today at 2:00pmCT for a Facebook live with @librarycongress's Dr. Carla Hayden and Lee Ann Potter to discuss digital resources for parents, students and teachers. I hope you'll tune in!"
27,"Looting is not “reparations,” it’s a crime perpetrated against innocent business owners. Quit attacking law enforcement officers, the vast majority of whom are just doing their very difficult jobs under these terrible circumstances."
28,"RT @EdLaborGOP: Programs that help feed students during #COVID19 should be flexible &amp; easy to operate.

@virginiafoxx &amp; 24 @EdLaborGOP &amp; @H…"
29,The #SchoolChoiceNowAct would allocate a portion of #coronavirus relief funds to help low-income families struggling to pay their students’ tuition/expenses and create a permanent tax-credit scholarship program to protect students’ continued access to the schools of their choice.
30,Today I introduced the #SchoolChoiceNowAct with my colleagues @RepLipinski and @RepMarkWalker. This #bipartisan legislation will protect students whose families have been negatively impacted by COVID-19. Full release here: https://t.co/TO0zT4t2wQ
31,I'm back in Washington today for votes. Not to deal with the legitimate coronavirus pandemic or to vote on another aid package. No...Nancy Pelosi has called a vote on a bill to give billions of taxpayer dollars to the Postal Service. https://t.co/qmYs5toEXf
32,These are excellent appointments who will help keep our Port growing! https://t.co/LUkv8cbfqz
33,"RT @yhn: Trump admin touts support for Alabama amid pandemic — ‘Strong State-Federal partnership’  
By @HenryThornton95 https://t.co/6waPLq…"
34,"We are in the middle of a pandemic, our economy is recovering but still needs help, people are running out of money, and the government will close on October 1 if we don’t have an agreed bill to fund it. Yet Pelosi and Democrats are wasting time on a postal service HOAX."
35,President @realDonaldTrump and his administration have provided unprecedented assistance to Alabama to help us overcome the COVID-19 pandemic. https://t.co/qSTSr72pkj
36,Thanks to the US @Surgeon_General for speaking to the Alabama Football program about best practices to combat #COVID19! https://t.co/IXciQkNekI
37,Today our great nation celebrates the 100th anniversary of the ratification of the Nineteenth Amendment to our Constitution which guaranteed women’s right to vote. Never forget the value of this precious right or those who fought to secure and keep it! https://t.co/9uBRlcWoDY
38,"RT @BaldwinEMA: U.S. Representative Bradley Byrne made a visit to @BaldwinEMA to discuss operations, hurricane preparedness, COVID-19 respo…"
39,"This $400,000 CARES Act grant to help weather the economic storm from the #coronavirus pandemic is welcome news for everyone in Southwest Alabama! Read my full statement here. https://t.co/zfnuRS68l7"
40,"Today, on #PurpleHeartDay, we pay special tribute to the brave men and women throughout our nation's proud history who sacrificed in service to their country. Please join me in saluting and thanking those who fought bravely for their countrymen! 🇺🇸 https://t.co/zTx3xwp8yI"
41,"Thanks to the Paycheck Protection Program, we have been able to save over 600,000 Alabama jobs during the #COVID19 outbreak. https://t.co/40nJeNKFcy"
42,"What’s all this negotiating on coronavirus aid really about? Despite the historic pandemic, last week in the House we just wasted time while the Democrat leadership played games. What is their game? By now, it’s all too obvious. Read my column here. https://t.co/zxVIJt7vsh"
43,Robert Edington was a great Mobilian whose countless accolades and recognitions reflect a lifetime of devotion to his hometown. I was proud to commemorate his legacy on the House floor today. https://t.co/TAJamxzZxd
44,Let’s make education decisions for today with an eye to the future new normal with improved #COVID19 treatments and a vaccine. I believe we can care of our children in their health AND their education. https://t.co/YBTD5AA6su
45,"Reminder to Alabama veterans &amp; family members: @VAVetBenefits Under Secretary Paul Lawrence is hosting a telephone town hall tonight at 5:00 to discuss COVID-19, the Blue Water Navy Act &amp; Solid Start program, and other VA updates. You can join at 5:00pm by dialing 833-380-0417."
46,"John Lewis, a son of Alabama, became the conscience of America.  He was a good friend who never failed to inspire, and I miss him already. https://t.co/7cozUsTEdY"
47,"After coming in contact yesterday with someone who tested positive for #Covid19, I will be quarantining in compliance with CDC guidance. I am not currently experiencing any symptoms, but it is very important we follow the public health recommendations to fight this virus."
48,"Today, let’s celebrate and commemorate who we are. Let’s pause in the middle of our present troubles to renew our pride as Americans and draw lessons from our founding and history for the resolution of the issues of the day. https://t.co/XK3aMqLxvT"
49,"Despite our faults, some of which have been grievous, we are a nation established upon the highest ideals and which has the strength of its character and institutions to self-correct as we strive toward those ideals.  Our history repeatedly demonstrates that is who we are."
