,Tweet
0,"This pandemic has underscored the critical need for quality, accessible mental health care for #AZ01 vets &amp; families. Last month, I joined my colleagues on two bills that will work to connect more veterans w/ the care &amp; resources they deserve. https://t.co/WDJPf0lnHu"
1,"#AZ01: To find an Arizona COVID-19 testing site near you, click the link below for an interactive map and list of sites. https://t.co/XqPqJdtp9p"
2,"Good news! The FCC has granted high-speed wireless broadband licenses to several #AZ01 tribes through the Rural Tribal Priority Window. This critical service will assist in connecting more tribal families to school, work, telehealth, and loved ones. https://t.co/XB216xX48X"
3,"Today, on #NationalFirstRespondersDay, join me in thanking the brave men &amp; women who put their lives on the line to keep #AZ01 safe. As a former police officer, I know first hand the hard work and dedication first responders bring to their jobs every day. Thank you. https://t.co/2EM37bBvnH"
4,🖥️JOIN NOW: This week's #TuesdayswithTom virtual town hall has started! Click the link below to join my town hall as we discuss food assistance in #AZ01 during COVID-19. https://t.co/6xxM81Htbf
5,Happy #NavyDay! Join me in recognizing the dedication of those who have served and continue to serve in the U.S. Navy. Thank you for all that you do for our country. #AZ01 https://t.co/mlei73Ihyl
6,REMINDER: Tomorrow at 5:30 PM I am hosting my next #TuesdayswithTom virtual town hall to discuss food assistance in #AZ01 during COVID-19. Register here: https://t.co/6xxM81Htbf https://t.co/4EiPg5e5qe
7,"On Friday, I met with @NNPrezNez to discuss COVID-19 response efforts and learn what the tribe needs from the federal government. I was glad to be able to lend a hand in distributing CARES Act COVID-19 supplies to Navajo families. #AZ01"
8,The IRS has extended the deadline for federal beneficiaries to register to receive their $500 stimulus payments for their dependents. #AZ01 non-filers who have not yet received these funds now have until November 21 to enter their info. Get started here: https://t.co/BPAkbOmeDn
9,"REMINDER: On Tuesday, I'm hosting my next #TuesdayswithTom virtual town hall to discuss food assistance in #AZ01 during COVID-19. Register: https://t.co/6xxM81Htbf https://t.co/xOG9J7frui"
10,"This fall and winter, I encourage you to make sure you are taking care of your physical and mental health. There are resources and information for staying healthy during COVID-19 available to #AZ01 families on my website, linked below."
11,"This Tuesday, I will be hosting my next #TuesdayswithTom virtual town hall. This week we will discuss food assistance in #AZ01 during COVID-19. Register here: https://t.co/6xxM81Htbf https://t.co/ElmkfhxJOx"
12,"#AZ01: This year, it's more important than ever to get your flu shot! For more resources and information about protecting your health this flu season, click here: https://t.co/86MLTPTKwv https://t.co/C87orzKewN"
13,"Pleased to announce that $120,000 in funding is headed to assist new community efforts to address environmental and health challenges on Navajo Nation. I look forward to seeing all of the good this will do for Navajo families. #AZ01 https://t.co/eJPBrt4tLC"
14,"As we adjust to COVID-19, we must ensure that child care is safe and accessible. This summer, I voted to pass two bills to increase the affordability of child care for struggling #AZ01 families and ensure that providers have the resources and health &amp; safety guidance they need. https://t.co/0JI7NT2Z6e"
15,🖥️JOIN NOW: This week's #TuesdayswithTom virtual town hall has started! Click the link below to join my town hall as we continue our discussion of economic stability and recovery in #AZ01 during COVID-19. https://t.co/6xxM81Htbf
16,"This month, the House passed my bipartisan Tribal Health Data Improvement Act that would ensure #AZ01 tribal governments can access federal public health data to inform important decisions to keep their communities safe during this crisis. https://t.co/9slo63aIlL"
17,"Today, I met with Winslow City officials to discuss housing, education, and jobs in #AZ01, as well as the work we are doing to ensure health care centers and small businesses receive the relief they need during COVID-19. https://t.co/vwFRmwIZAq"
18,"Last week, I visited the White Mountain Apache Tribe Emergency Operation Center to discuss COVID-19 response efforts in #AZ01 and how my office can be of assistance. https://t.co/d41onzlGvO"
19,REMINDER: Tomorrow at 5:30 PM I am hosting my next #TuesdayswithTom virtual town hall to discuss economic stability and recovery in #AZ01 during COVID-19. Register here: https://t.co/6xxM81Htbf https://t.co/jpkwUWRxjR
20,"This week, I met with Whiteriver Unified School District Superintendent Jennifer Plath to discuss COVID-19 response for #AZ01 schools and what federal assistance is needed to expand distance learning capabilities. https://t.co/TpJEYyMTuD"
21,"REMINDER: On Tuesday, I'm hosting my next #TuesdayswithTom virtual town hall to discuss economic stability and recovery in #AZ01 during COVID-19. Register: https://t.co/6xxM81Htbf https://t.co/RQxuml2QcW"
22,"Yesterday, I visited the Rainbow Treatment Center in Whiteriver to hear directly from frontline workers about #AZ01 community response efforts during COVID-19. https://t.co/FOOQZ6BXGL"
23,"COVID-19 has created many new opportunities for scammers to exploit uncertainty and target the hard-earned money of #AZ01 families and seniors. For a list of tips, information, and resources to protect you and your loved ones from fraud, visit my website below."
24,"Today, I met with the White Mountain Housing Authority to discuss the effects of the COVID-19 in the community, and my bill to extend the deadline by which tribes must spend CARES Act funds. #AZ01 https://t.co/Egj1w27QrT"
25,"This Tuesday, I will be hosting my next #TuesdayswithTom virtual town hall. This week we will continue to discuss economic stability and recovery in #AZ01 during COVID-19. Register here: https://t.co/6xxM81Htbf https://t.co/aJ9V8tlhc2"
26,"This year COVID-19 has increased food insecurity for many #AZ01 families. I'm working to ensure Arizonans do not have to struggle to put food on the table. For info about SNAP, school meals, &amp; more, visit my COVID-19 food assistance page below. #WorldFoodDay"
27,Countless Arizonans rely on the USPS to pay their bills &amp; have paid or received bills late through no fault of their own due to USPS delays. I joined my colleagues on a letter urging guidance for lenders &amp; credit agencies to protect #AZ01 families who pay their bills by mail. https://t.co/V4sHcOrNPR
28,"This decision will disproportionately hurt #AZ01 rural &amp; tribal communities, which are far too often undercounted and underserved, and are currently some of the hardest-hit by the COVID-19 pandemic. This is a disservice to our most vulnerable communities. https://t.co/3qevgLwVOr"
29,🖥️JOIN NOW: This week's #TuesdayswithTom virtual town hall has started! Click the link below to join my town hall as we discuss economic stability and recovery in #AZ01 during COVID-19. https://t.co/6xxM81Htbf
30,"Last month, I joined the COVID Memorial Project to mourn and remember the over 200,000 lives our country has lost to COVID-19. One flag for every 10 Americans gone. 

There is no time to waste; action is needed now to address this pandemic before more lives are lost. #AZ01 https://t.co/ISMdr09ARN"
31,"On #NationalFarmersDay, we recognize the hard work #AZ01 farmers &amp; ag producers do to feed families &amp; support our economy. 

Farmers are highly likely to die by suicide when compared w/ other jobs. I cosponsored the Seeding Rural Resilience Act to address this health crisis. https://t.co/PI6XkgJ9Dr"
32,"ICYMI: The deadline for those who do not normally file a tax return to register for their Economic Impact Payments has been extended until November 21. If you are a non-filer and have not yet registered, click below to enter your information. #AZ01 https://t.co/BPAkbOmeDn"
33,"REMINDER: On Tuesday, I'm hosting my next #TuesdayswithTom virtual town hall to discuss economic stability and recovery in #AZ01 during COVID-19. Register: https://t.co/6xxM81Htbf https://t.co/EqRw76YdnO"
34,"Today is #WorldMentalHealthDay, marking the end of #MentalIllnessAwarenessWeek. This year, unprecedented challenges &amp; stress have worsened mental health issues for far too many. Take time to check in on your loved ones &amp; make sure you are taking care of your mental health. #AZ01 https://t.co/uhWH3GlcL1"
35,"This year, AZ has had 700K acres burned by wildfire. Last month, I led the AZ delegation on a letter to the U.S. Forest Service stressing the urgent need for action on projects like 4FRI to restore forest health &amp; reduce the risk of forest fires in #AZ01. https://t.co/ertZHxPUKH"
36,"This Tuesday, I will be hosting my next #TuesdayswithTom virtual town hall to discuss economic stability and recovery in #AZ01 during COVID-19. Register here: https://t.co/6xxM81Htbf https://t.co/IuI4HP9sop"
