,Tweet
0,"Thank you to everyone who attended one of my 2020 Town Forums! I will continue to work as hard as I can throughout this year to grow the Northwest Indiana economy, create more good-paying job opportunities, and improve our quality of place. https://t.co/vDaMt9V4Az"
1,Open Enrollment in the Health Insurance Marketplace starts November 1. For additional information on health insurance for 2020 please click on the link below: https://t.co/AVnTWsDc8Z
2,Appreciate the opportunity to discuss health care policy and the future of medical care with students at the Indiana University Northwest Medical School in Gary. I enjoyed our thoughtful discussion and wish you all the best in your continued studies and practices. https://t.co/qX8wZIqcfk
3,"These priorities include creating more opportunities for good-paying jobs, providing affordable health care options, decreasing the cost of prescription drugs, and ensuring that the dignity of all workers and individuals is recognized. 5/5"
4,"I am disheartened by the current Administration’s action to prolong the rightful recognition of an American hero who embodies the strength, hope, and conviction of our nation, and who selflessly led the fight for women’s and racial equality. https://t.co/iPqD0q7FNz"
5,"Thank you to all the students and parents who attended my 2019 Military Academy Night last week. Please click the link below to access the application information. If you have any questions, please contact my Merrillville office at 219-795-1844. https://t.co/klUGMYbyhb https://t.co/5TNTmWk7Sy"
6,I am grateful for the actions of all of the courageous women who fought for the passage of the 19th Amendment. We must continue to follow their example and do more to reach full equality and recognize the invaluable contributions of women in our society. https://t.co/S7STh4r3GI
7,"RT @AppropsDems: At 3pm on Wednesday, the Surgeon Generals of the @USArmy, @USNavy, @usairforce, and other military health experts testify…"
8,"I am grateful for everyone affiliated with the Adam Benjamin Jr. VA clinic and all the vendors for recently hosting such a successful Veterans Health, Employment, and Resources Fair. Should any veteran or individual ever need any assistance, please contact my Merrillville office. https://t.co/YT34Re0GcP"
9,I thank @usacechicago @karenaboutgary and @TeamGaryIndiana for their diligence to successfully identify and make this investment in our sewer infrastructure. Your good work is improving the health of Gary residents and enhancing our quality of place. https://t.co/la1lyBVUG3
10,"I will continue to do my best as a federal representative to recognize the dignity, value and contributions of all of our people who make the future of our region brighter. https://t.co/bnAloWhMRo"
11,"Great to stop by the Veterans Pancake Breakfast last month at the @CalumetNewTech High School in Gary. I thank Webb House, IBEW 697, and all those who volunteer their time and efforts to organize events like this and support our veteran community. https://t.co/A4rxDOXefl"
12,"The deadline for the federal enrollment period for health insurance coverage in 2019 is December 15, 2018. For additional information or to sign up for a plan, do not delay and please visit https://t.co/gETmJ3sW8l."
13,"The federal enrollment period for health insurance coverage in 2019 is open through December 15, 2018. For additional information or to sign up for a plan, please visit https://t.co/gETmJ3sW8l"
14,I appreciate everyone connected with NorthShore Health Centers for the time of their life they’ve given all of us in the community. I thank them for their talents and expertise. I thank each one of them for their good hearts. https://t.co/hvs7cGhkZN
15,"As we enter Labor Day weekend, let us take a moment to recognize and thank all the hardworking men and women of labor who have built the Northwest Indiana economy. #SteelStrong #Solidarity #LaborDay2018"
16,I was pleased to recently attend the Alliance for a Healthier Indiana Town Hall event at Indiana University Northwest. I thank you for your dedicated work and helpful information that will improve the health and lives of residents in all of our regional communities. https://t.co/XxTSHImDrx
17,Reminder - This Monday at 6:00 p.m. at Indiana University Northwest is the 2018 Military Academy Night. I encourage all students who are interested in military service or attending a U.S. military academy to stop by. https://t.co/CnSMEknZNF
18,"As we continue in Black History Month and pay tribute to the generations of African-Americans who struggled with adversity to achieve full citizenship in American society, I would encourage you to explore the many resources available below: https://t.co/ZlaktjJKE9"
19,"Coming to an agreement has proved elusive since the President’s budget proposal eviscerated funding for programs that invest in our infrastructure, transportation systems, research and development, and the health of our people. 3/4"
20,"I thank everyone who took the time to attend one of my 2018 Town Forums. As we move forward this year, I would encourage everyone to continue to stay in touch and keep me apprised of your issues of concern. https://t.co/Nv25lgLW8I"
21,"Testified this morning at the ITC in support of American steel producers and steelworkers. I also was pleased to meet with representatives from @ArcelorMittalUS who make the steel involved in today's hearing, cut-to-length steel plate, at their Burns Harbor facility in NWI. https://t.co/xHrpV1c8Ij"
22,Signed this letter to Speaker Ryan that stated we will not be complicit in any effort to undermine access to affordable health care coverage or increase costs for millions of Americans and that we will continue to oppose this reckless tax proposal. https://t.co/PYSsIUTFkb
23,The deadline to sign up for health care coverage through https://t.co/SQUr3krCfP is this Friday.  I'm also pleased that Community Healthcare System has joined the health insurance network to provide coverage under the ACA next year as well. https://t.co/RXe92v4MjJ
24,"According to @CDCgov, 1 in every 5 women and 1 in every 71 men have experienced rape in their lifetime. We must do more to prevent this dangerous trend from continuing. I encourage you to visit the CDC’s Sexual Violence page below for resources. https://t.co/lidU9mdS49"
25,Appreciate the opportunity to attend the opening of the new Lake Ridge Fire Protection District facility. I thank all those who supported this public safety improvement to our community and I thank the dedicated firefighters who are on call every day to keep our residents safe. https://t.co/qB3bvTl52G
