,Tweet
0,"As someone who spoke with families that were separated and visited children who were caged, I know the torture inflicted by this administration is irreparable.

But we must do everything we can to hold them accountable, reunite families, and guarantee this never happens again. https://t.co/UoCPpNjjNF"
1,"Cut the Pentagon's budget by at least 10%, and invest that money into our communities. There are so many things we could do with $74 billion—COVID relief, health care, people-first policies. But what we should not do is hand it over to defense contractors.
https://t.co/9TUwOVaIl6"
2,"1 in 4 student borrowers were behind on their payments before COVID-19 even hit.

We must cancel student loan debt.
https://t.co/vEEVGGJFwn"
3,"A nurse is now the third known employee to test positive and yet immigrants are still NOT being tested or even allowed to follow public health guidelines. This is dangerous and puts their lives at risk. 

We must begin releasing immigrants from detention.
https://t.co/F7S8iX8KjJ"
4,"Important investigative thread. Trump had hundreds of millions of dollars in loans forgiven—by hedge funds &amp; banks controlled by people who later got posts in his administration (ie Mnuchin). 

The level of corruption is grotesque. https://t.co/zGGkr0Ttex"
5,"During a pandemic, this administration fights to take health care away. 

During an economic crisis, they fought to slash unemployment benefits.

During remote learning, they're doubling down on restricting internet access.

They are determined to make things worse for people. https://t.co/zGUFaspgFc"
6,"More than 227,000 have already died from COVID. Nearly a million NEW people lose their jobs each week because of this crisis. And Republicans' response? They went home.

We need to get relief to families and businesses while finally defeating this virus.
https://t.co/nhNkuXtv1S"
7,"Senate Republicans worked overnight and over weekends to ram through a right-wing justice. The very least they could do is show up to work on a Tuesday and finally pass the House's robust COVID relief package.

Do your job!"
8,Now do COVID relief. https://t.co/cYPAdxXhpl
9,"We'll fight even harder to guarantee health care to all, expand voting rights, protect civil rights, defend reproductive rights, and safeguard workers' rights. We'll do this as we fight even harder to increase immigrant rights, disability rights, and LGBTQ+ rights across America."
10,People need health care. People need COVID relief. People don't need another right-wing judge. Senate Republicans have once again failed people across America.
11,"Our broken, for-profit health care system leaves more than 87 million people uninsured or underinsured. For those who are lucky enough to be insured, premiums are on the rise—again.

It's time for Medicare for All. 
https://t.co/s0G3kEIGyc"
12,"Failure of COVID leadership from Trump: 

He keeps lying, denying facts &amp; telling you all is well even as 220,000 are dead &amp; infections surge.

Pence campaigns when he should be quarantining after staff test +.

Meadows gives up: “we can’t control this.” https://t.co/47JGXuw5QU"
13,"By prioritizing taking health care away from millions over passing critical COVID relief, Senate Republicans continue to put our lives and livelihoods at risk."
14,"It's not only planned, it’s also the result of a president who has done everything he can to otherize, to incite hate, to divide, and to attack those who don't look like him. But it’s also their fear of people who are smarter and stronger than  them.
https://t.co/r1C74Yw5wc"
15,"We're once again seeing a dangerous spike in COVID-19 cases across America and it's going to take all of us doing our part to change that.

Please continue wearing a mask, physical distancing, avoiding large groups, and following public health guidelines. https://t.co/t68HWTSkJe"
16,"As COVID-19 cases continue to spike, we must keep people from losing their housing. The Senate should immediately pass the House's eviction moratorium. But we can't stop there—we must also cancel rent and mortgage payments during this crisis. https://t.co/9kwuXbXsak"
17,"The @LATimes also interviewed some of the women, and reports that they ""underwent procedures without their consent, including to remove their reproductive organs, such as the uterus, ovaries and fallopian tubes""

One woman said she awoke from surgery CHAINED to a hospital bed."
18,"A new independent review by nine board-certified OBGYNs and two nursing experts confirms what I've heard from women in Irwin County:

An alarming pattern in which Dr. Amin subjected the women to unwarranted gynecological surgeries, in most cases performed without consent. https://t.co/k64sWUCtC0"
