,Tweet
0,"Thank you Dr. Beilenson and Dr. Kasirye for joining me this morning for a COVID-19 update conversation. We can all continue helping our community by: 

•Wearing a face covering
•Maintaining social distance
•Avoiding indoor gatherings

We can #TurnSacCountyOrange. https://t.co/jaUNCwIxWU"
1,"Please join me tomorrow at 9:30 AM PST for a conversation on COVID-19 in @SacCountyCA with Dr. Peter Beilenson and Dr. Olivia Kasirye. We will discuss how Sacramento residents can continue to help slow the spread of COVID-19 into the winter months. 

https://t.co/M6Y9lkVEH8 https://t.co/7DK2fzXoG8"
2,"Today, I met one of our many wonderful @AmeriCorpsNCCC teams as they serve our Sacramento community with @sachabitat. AmeriCorps members symbolize a helping hand to communities in times of need &amp; this partnership between local &amp; national service is priceless during the pandemic. https://t.co/gF5dOXOIrn"
3,"Today, we celebrated many special women who the history books often overlook, but who were vital in the fight that made the women’s vote possible. This mural will remind us why we vote - in honor of those who paved the way &amp; to encourage future generations. Use your voice. Vote. https://t.co/NvDFJhHO4R"
4,"TODAY is the last day to complete the census. Census data helps us obtain the healthcare, transportation, schools, affordable housing, and higher education that our families need to succeed. 

Go to https://t.co/j93UeHrp0J or call 844-330-2020 to #BeCounted. https://t.co/WWgxPcnGz6"
5,"The Supreme Court’s decision to allow the Census to end early is an assault on our Sacramento community and typically undercounted communities. This year, during a pandemic, a rushed count leads to fewer federal resources. Resources that we deserve. https://t.co/nThyN3Ch22"
6,No child’s health should be put in jeopardy because they have lost access to school meals while remote learning. That is why I joined my colleagues to call on the USDA to extend free meal options for children for the duration of this school year. https://t.co/HTXYE84ooq
7,"The Administration has dragged their feet for months on coming to the aid of Americans &amp; the need for a decisive response from the federal government has only grown more severe. We must continue to work to save jobs, get resources to our communities &amp; keep our families healthy."
8,"By instructing his representatives to walk away from coronavirus relief negotiations, the President is showing that he is completely unwilling to embrace bipartisan solutions – even if they save American lives and provide for the essential needs of the American people. https://t.co/hMlc6AfXI1"
9,"On Sept. 30, CDC issued a new order allowing cruise lines to resume operations in October. Given the alarming rate of COVID-19 spread that has been connected to cruise lines, I called on the CDC to provide details on possible transmission rates &amp; consequences of the new Order. https://t.co/JcRysy0R1n"
10,"Recently, @fema stopped providing relief to states to help schools cover mask and sanitation costs during #COVID19. As schools deal with the beginning of a new school year, safety is of the utmost importance. I joined my colleagues to call on FEMA to restart this vital relief. https://t.co/kTUOT55P0T"
11,"As we move toward recovery, it's crucial that we give our communities, workers, families &amp; businesses the support they need. We need to keep essential workers on the job &amp; make sure we have the testing, contact tracing, and surveillance to allow us to return to our daily lives. https://t.co/5gSiXbDT6E"
12,RT @SacCountyCA: Need to get tested for COVID-19 but not sure where to go? We’ve got you covered! We have 10 community walk-thru testing si…
13,"Already this year we have seen more than 12,000 deaths and more than 425 mass shootings. 

All while @senatemajldr McConnell has let #HR8 sit on his desk with no action for 575 days. Today we #WearOrangeMasks to keep up the pressure on the Senate to take action. https://t.co/2Qkgix8b1A"
14,"To keep our children safe and healthy as we continue to combat COVID-19, we must take immediate action to renew P-EBT to support students across the country who have lost access to school meals.   
 
https://t.co/jnCjpo2TB9"
15,"The pandemic continues to challenge family budgets &amp; heighten the risk of children going hungry. Since March, the Pandemic-EBT program has served as a lifeline for families paying for groceries, ensuring that kids are fed at home while schools transition to virtual learning."
16,RT @SacCountyCA: Sacramento County Public Health wants to remind the public that COVID-19 testing is free and more appointments are availab…
17,"That's why I'm proud to lead a resolution recognizing September 11 as a national day of service, to honor those who served in our time of need &amp; urge Americans to engage in national service. This resolution serves as a reminder of our nation’s resiliency when we stand together. https://t.co/XUtCuxcv77"
18,"In the face of the tragic events of 9/11, first responders, service members &amp; communities united to heal a wounded nation. As we honor those who lost their lives, we also renew our commitment to serving our nation, to build bridges between communities &amp; unite us all as Americans."
19,"The #COVID19 pandemic has taken a heavy toll on the mental health of Americans. 

This week is #SuicidePreventionWeek, and it is a reminder to check in on our friends and family, share important resources, as well as combat the stigma around mental health."
20,RT @NWSSacramento: Current air quality shows unhealthy to hazardous conditions across interior NorCal. Stay indoors if possible &amp; visit htt…
21,"Did you know Sacramento County now gets your COVID-19 test results back in 72 hours? Please visit their website to find the nearest community testing site to you.
 
https://t.co/4n00WAPq4G https://t.co/LhcYNZCPQ3"
22,"100 years after the passage of the #19thAmendment, the 116th Congress has over 100 women members from across the country. On this #WomensEqualityDay, we honor the women who came before us and recommit ourselves to empowering ALL people to participate in our democracy. https://t.co/UglkyVsjh1"
