,Tweet
43,"RT @NorthsideHosp: If you have recovered from COVID-19, Northside asks that you consider donating plasma to help treat COVID-19 patients. @…"
44,"These lawless, reckless actions are unacceptable. The violence has to stop. My heart goes out to the family of 8-year-old Secoriea Turner and others who lost a loved one this weekend. We are better than this and cannot continue on this destructive path. https://t.co/I4pvqgZ6DU"
45,"This holiday weekend, please be safe and remember to wear a mask. 🇺🇸 https://t.co/GcK1woE5ZQ"
46,"Wear a mask, practice social distancing, wash your hands often. Together, we can #slowthespread of #COVID19. https://t.co/o5zP0vMFNw"
47,"We all play a role in slowing the spread of #COVID19. Wear a mask, practice social distancing, wash your hands often.

Visit https://t.co/8jrU0gN5yO for the latest on how to protect yourself and others. https://t.co/OR3fvFeje8"
48,"As a member of the HBCU Caucus, I’m proud to support GA’s Historically Black Colleges &amp; Universities in the U.S. Senate. 

The @Albany_Herald wrote about our work to help HBCUs recover from the COVID-19 crisis. https://t.co/gZLLIWjef3"
49,"To solve this issue and prevent it from happening again, we need a bipartisan solution that strengthens our borders and provides a permanent solution for DACA recipients, who are still facing uncertainty."
50,This is a huge step forward in Georgia’s fight against #COVID19. Thanks to @GeorgiaGuard and the dedicated public health officials who assisted in this effort. https://t.co/7a0LzVZtdp
51,"We are a nation of laws. Those laws, however, must be enforced fairly and objectively. 

Police officers who commit crimes like the murder of George Floyd should be prosecuted to the fullest extent of the law."
52,"Community banks have been true heroes during the #COVID19 crisis. 

They quickly stepped up to get #PPP loans out to small businesses and helped save millions of jobs. https://t.co/Liaitgxrff"
53,"My team and I are focused on helping all Georgians get through this crisis.

Through our weekly #COVID19 constituent conference calls, we have reached out to thousands of Georgians to provide updates, share resources, and answer questions. 

Thanks to all who have participated! https://t.co/qgdniQbvwt"
54,"While we still have more work to do, it’s clear that President @realDonaldTrump’s strong action to support American workers and small businesses throughout the #COVID19 crisis paid off. https://t.co/k073kIMgFJ"
55,"Our office has heard from many Georgians who are experiencing significant delays with passport applications or renewals. 

We are pushing @StateDept to pursue innovative solutions to reduce the backlog as quickly as possible. https://t.co/VbdtFzqxx6"
56,"It’s time to take a hard look at whether regulations waived during #COVID19 were ever needed in the first place.

Here’s the letter I sent to @OMBPress: https://t.co/2wY0ujhYjn"
57,".@FoxNews: “The Healthcare Workforce Resilience Act is gathering support from both sides of the aisle. As of Friday, 21 senators have sponsored the bill.” #HelpHealthHeroes https://t.co/sggWAzpG8D"
58,RT @ajc: CVS Health opening 23 more COVID-19 drive-thru testing sites in Georgia https://t.co/zRxUS13GYC
59,"If you’ve recovered from #COVID19, please consider donating plasma to help others fight off this virus. Learn how you can donate at https://t.co/XsjsR2esmi. #TheFightIsInUs https://t.co/UTLrrnLPKp"
60,"RT @SenateGOP: ⚡

""As folks in our home states and across the country are adjusting to life during the COVID-19 pandemic, it’s become clear…"
61,"The #COVID19 crisis shows how critical broadband access is in rural America.
 
Read my op-ed with @SenKevinCramer &amp; @SenJoniErnst here: https://t.co/HuNn7opJid"
62,"RT @SecArmy: The @GeorgiaGuard, in partnership with @GaDPH and @AUG_University, is assisting COVID-19 testing facilities in response to the…"
63,"As Americans, we must always remember that freedom is not free. Today, we honor and remember those who paid the ultimate price to protect our nation. #MemorialDay https://t.co/iVboQF3VLE"
64,"Congratulations to Dr. Rebecca DeCarlo, of @MCG_AUG, who was among those honored at @WhiteHouse today. Dr. DeCarlo and her fellow medical students have been instrumental in Georgia’s contact tracing efforts. https://t.co/e5lviKKvqT"
65,Update: Our bill now has 20 bipartisan cosponsors in the Senate. We all want to act quickly to support our healthcare workers. #HelpHealthHeroes https://t.co/dxweS3uVhY
66,.@CVSHealth will open 23 new drive-thru #COVID19 testing sites in Georgia tomorrow. Learn more and find a list of  locations here: https://t.co/iqcW0ElA6Q
67,Extremely generous donation by SK innovation. Thanks for supporting Georgia’s fight against #COVID19! https://t.co/97whTnaAef
68,Thanks to @AUG_University President Dr. Brooks Keel for giving #TeamPerdue an informative update on #COVID19 testing in Georgia. https://t.co/sBrvWbL4JT
69,"Starting at 10:00 AM, @GeorgiaGuard @165thAW will fly over 9 Georgia hospitals to salute healthcare workers. #GeorgiaStrongFlyover https://t.co/L1De1KmU9i"
70,Georgia is set to receive $260 million in federal funding to increase #COVID19 testing capacity. This is a critical element of our phased approach to get America back to work. https://t.co/pesLF8oapL
71,"If we continue to gradually reopen the economy at our current pace and keep Americans healthy and safe, we could see a return to the historic economic turnaround we were previously experiencing.

My latest op-ed in @AtlBizChron: https://t.co/GtabF35YeK"
72,"Our healthcare workers have been put under tremendous strain, and they need our help. 

Here’s how we can and bolster our workforce of doctors and nurses and #HelpHealthHeroes: https://t.co/JXbP1VgJbT"
73,"Thank you to all of our nation’s nurses, especially those on the frontlines of the #COVID19 crisis. You are heroes, and we’re grateful for the sacrifices you make every day. #NationalNursesDay #HealthcareHeroes https://t.co/HHlZGtiE3Y"
74,RT @SBAgov: REMINDER: The #PaycheckProtectionProgram is still accepting loan applications for small businesses impacted by #COVID19. Fundin…
75,Just introduced the Healthcare Workforce Resilience Act to address our nation’s shortage of doctors and nurses. https://t.co/8DBjilsxFD
76,"RT @BlueAngels: #Atlanta, your Blue Angels and @AFThunderbirds should be overhead in about 45 minutes! 

#AmericaStrong
#HealthcarHeroes 
#…"
77,"Extremely impressed by how @FortBenning has responded to #COVID19. They adapted to the situation, implemented new protocols, and found a way to keep training soldiers. 

Thanks to @SecArmy for taking time to see this firsthand. https://t.co/JPZDQcB5wq"
78,"ICYMI: #COVID19 testing is now available to asymptomatic individuals in Georgia counties hardest hit by the virus and all critical infrastructure workers. 

Learn more from @AUG_Health: https://t.co/OuYz7wPZEB"
79,RT @gdecd: We're proud of our Georgia companies who have answered the call to fight #COVID19. Our “Georgia Suppliers List” includes the lat…
80,"Next week, @SenToddYoung, @SenatorDurbin, @ChrisCoons &amp; I will introduce a bipartisan bill to address our nation’s shortage of doctors and nurses, which has been exacerbated by the #COVID19 crisis. https://t.co/0ksZnRm4rM"
81,"By implementing new safety measures, @FortBenning has been able to continue training operations during the #COVID19 crisis. Rest assured that our military remains ready to face any challenge.

(Photos: Patrick Albright, @USArmy) https://t.co/OZGJDXgZAq"
82,Honored to welcome @SecArmy back to Georgia today to see how @FortBenning has responded to the #COVID19 crisis. https://t.co/TlJ435JndQ
83,RT @gdecd: We are continuing our work to identify manufacturers and distributors that can help provide critical health care supplies. If yo…
84,"Georgians experiencing #COVID19 symptoms can call 706-721-1852, visit https://t.co/7nRgZWQZYb, or download the AU Health ExpressCare app to receive a free virtual screening."
85,"RT @ABCPolitics: HAPPENING NOW: U.S. Navy Blue Angels, Air Force Thunderbirds fly over New York City in honor of novel coronavirus first re…"
86,RT @SecretaryCarson: Notifications of our first wave of #Coronavirus relief funds have gone out to Georgia. We are all in this #TogetherApa…
87,"WHO appears to have shown remarkable deference to the Chinese government throughout the #COVID19 crisis. 

I’ve joined other members of @SenateForeign in calling for an independent review of WHO’s response. https://t.co/9osvktHcbm"
88,More relief for small businesses is finally on the way. This critical funding will immediately start flowing to those who need it. #PaycheckProtectionProgram https://t.co/q4A5KWXJY6
89,"The Paulding Chamber is 3D printing hundreds of face shields for Wellstar Paulding Hospital. Their machines are running around the clock. 

Thanks for supporting our frontline medical workers! https://t.co/zZ9qgEo357"
90,"Even while we are still fighting this virus, we need to begin thinking about how to reopen our economy. Going forward, our objective should be to find a balance between keeping people healthy while protecting jobs and the economy long-term. (2/2)"
91,"President Trump’s agenda created the greatest economic turnaround in U.S. history. However, the #COVID19 crisis and resulting shutdown of much of our country has taken a serious toll on our economy. (1/2)"
92,NEW: #IRS launched a website where you can check the status of your #COVID19 relief check and enter direct deposit information for faster delivery. https://t.co/RfdkM747G4
93,".@AUG_Health has done incredible work throughout the #COVID19 crisis. Now, they’re offering free virtual COVID-19 screenings to Georgians across the state. This is a great tool to use before visiting a doctor’s office. https://t.co/4M2Wn6fiIM"
94,"Grateful for a generous donation from the people of #Taiwan. 100,000 face masks are on the way for Georgia’s health workers."
95,"Thanks to @AARP for helping spread the word that all eligible Social Security beneficiaries will receive #COVID19 relief checks. 

No action is necessary, and beneficiaries will receive the payment the same way they receive Social Security benefits. https://t.co/r7Oui9fxJ0"
96,This new rapid testing site at @GeorgiaTech is a huge step forward in our fight against #COVID19. https://t.co/shEenFFlmn
97,"RT @gpbnews: WATCH LIVE: @GovKemp will hold a press briefing regarding #COVID19 in #Georgia today at 4:00 PM on @gpbnews. #gapol 

Here's t…"
98,"Heartening story from Loganville. 96-year-old Nancy Williams has sewn over 150 face masks for health workers. Thanks for helping #FlattenTheCurve, Miss Nancy! https://t.co/HLkK6HX8Jd"
99,"RT @CDCgov: Reduce spread of #COVID19. When in public, use a cloth face covering that 
✔️Reaches above nose &amp; below chin, completely coveri…"
100,"RT @GeorgiaTech: Georgia Tech's campus is hosting a no-cost, drive-in, rapid testing location for COVID-19 in partnership with federal and…"
101,"What are the qualifications for #PaycheckProtectionProgram?

Are Social Security recipients eligible for #COVID19 relief checks?

How will IRS know where to send my payment?

These questions and more are answered here → https://t.co/1HZBjBixz1 #gapol"
102,"RT @CDCgov: To slow the spread of #COVID19, stay at home except to get groceries, medications, or other essentials. Avoid outings you don’t…"
103,"Many churches are moving their services online during the #COVID19 crisis. I’ll be watching @rockspringslive Pastor Benny Tate’s message online tomorrow. You can watch here at 8:00, 9:30 or 11:00 AM: https://t.co/YzBw2COld5"
104,RT @Forbes: Home Depot announced today it is donating all N95 masks to hospitals and healthcare providers https://t.co/o4R5LqZIeL https://t…
105,RT @GovKemp: Here are some commonly asked questions about the statewide shelter in place order. #COVID19 #gapol https://t.co/SH8Tt5tFy1
106,"RT @GaDPH: When it comes to preventing the spread of #COVID19, it's crucial to only buy what your family needs; no more than a two-week sup…"
107,Thanks to Crawford &amp; Breazeale Drug Co. in Lincolnton for producing hand sanitizer for local hospitals! Great to see Georgians serving their communities. https://t.co/G4gW2FnECM
108,"We want to help you stay healthy, safe, and informed during the #COVID19 crisis. At https://t.co/oiNHBLsXWi, you can find: 

→ FAQs and answers
→ Info on coronavirus relief bills
→ Federal and state resources https://t.co/x7sAcE19ae"
109,"#TeamPerdue delivered 5 large boxes of material from Thomaston to Vienna, where it will be sewn into masks for medical providers. 

Thanks to Thomaston Mills for the donation and to GFWC Georgia Vienna Woman’s Club for helping sew! https://t.co/L92zSe4OUi"
110,"ICYMI – I joined @WDUNRadio on Friday to discuss the response to #COVID19. 

Listen here: https://t.co/QISLt0ICg3"
111,3.) @Aflac CEO Dan Amos and his wife donated $1 million to help Piedmont Columbus Regional treat COVID-19 patients. https://t.co/YNIkpmeXPL
112,2.) A mattress production company in Rome is now producing masks for staff at Floyd Medical Center. https://t.co/qVBj2Inmho
113,"Sharing 3 good news stories to end the day:

1.) Augusta National is donating $2 million toward coronavirus testing and relief. https://t.co/lA0fKkqsat"
114,Thanks @Delta for helping medical volunteers travel where they’re needed most. #COVID19 https://t.co/31PPWfxGWa
115,"#USNSMercy and #USNSComfort have a long history of providing medical care during times of crisis. 

These hospital ships will treat non-coronavirus patients, so local resources can be focused on #COVID19. https://t.co/HSGuWMVNn1"
116,"I joined WABE’s “Did You Wash Your Hands?” podcast to discuss our medical and economic response to #COVID19. 

Listen here: https://t.co/dYPJZ8DLr7"
117,RT @gpbnews: WATCH: @GovKemp will be holding an unprecedented statewide town hall with members of his #coronavirus task force tonight 8:00…
118,RT @alana_austin: .@sendavidperdue on #coronavirus stimulus: “The United States is currently facing what could be the most serious public h…
119,"RT @sendavidperdue: No virus will ever break the American spirit.

RT to share your appreciation for the heroes on the frontlines of the #c…"
120,"RT @gdecd: ATTN Georgia Manufacturers, Distributors and Artisans: Help Georgia fight #COVID19. If you’re able to produce critical healthcar…"
121,"We all play a role in stopping the spread of #coronavirus.

Wash your hands often.
Stay home if you're sick.
Keep a safe distance from others.

For more information, visit https://t.co/c93wWFX64y. https://t.co/qSt55ch8eY"
122,"Learn more about my resolution honoring health workers, truck drivers, janitors, grocers, and others who are are stepping up to support their communities: https://t.co/Q4lBKVo0rJ"
123,"No virus will ever break the American spirit.

RT to share your appreciation for the heroes on the frontlines of the #coronavirus crisis! https://t.co/9st3n0Ea9O"
124,"I’ve encouraged the Administration to boost resources for Academic Medical Centers, like those at @AUG_University and @EmoryUniversity, which are able to return #COVID19 test results more quickly than traditional labs. https://t.co/t9Xz65pyFA"
125,RT @CDCgov: Together we can help stop the spread of coronavirus. Learn ways to protect yourself and others at https://t.co/inSgagJeDe. #COV…
126,"On #NationalAgDay, we thank the farmers, ranchers, and producers who feed America and the world. https://t.co/ybUPmFrp3l"
127,"RT @CDCgov: Know the facts about #COVID19. Don’t share rumors &amp; unintentionally spread misinformation. Federal, state &amp; local governments a…"
128,"Great to hear Georgia’s TV industry is donating supplies from medical shows, like @ResidentFOX, to Grady Hospital. https://t.co/Rv1K8QjD8u https://t.co/66EVqAs6lH"
129,"Thank you to health workers, truck drivers, janitors, grocers, and so many others who have stepped up during the #COVID19 crisis. 

I introduced a Senate resolution today to recognize these critical care workers. https://t.co/ZtR02gAOE0"
130,Just wrapped up a conference call with @GAChamber to discuss how the coronavirus is impacting Georgia businesses and what we can do to help solve temporary liquidity issues. https://t.co/LN4cYlAxU0
131,"The federal government’s #1 focus should be helping companies make payroll to keep as many people employed as possible. If we inject liquidity into the market, people will still have a job to go back to when #COVID19 is contained. https://t.co/gYK7LVuMgO"
132,RT @CDCgov: We all have a role to play to reducing and slowing transmission of #COVID19. Physical or social distancing is one way to preven…
133,Appreciate the opportunity to talk with Georgia Hospital Association members about the #coronavirus response and how we can help. https://t.co/PvRnelQ4Fe
134,Joining @Varneyco shortly to discuss the #coronavirus. Tune in if you can! #gapol
135,Wanted to give everyone a brief update on how we're responding to the #coronavirus crisis and what you can do to protect yourself and your family. https://t.co/iw2djB4Xxj
136,Welcomed news for Georgia small business owners. @SBAgov emergency loans are now available to impacted businesses in all 159 counties. #coronavirus https://t.co/n9TFlsIJR1
137,"The bipartisan #coronavirus relief package passed today will directly support the health and economic security of American families and workers. 

My full statement: https://t.co/gZtDodVj9F"
138,RT @wsbtv: Questions about coronavirus? There's a local number you can now call: https://t.co/9czwvUOhtd https://t.co/BTmtwzvK1q
139,"I support @SenRonJohnson's amendment, which will offer financial support to #coronavirus-impacted workers without instituting big government mandates that hurt small businesses. https://t.co/zT58hDGU7C"
140,"As a business guy, I know small businesses need flexibility and certainty, especially during the coronavirus pandemic. 

We’ve outlined some specific actions @USTreasury, @SBAgov, and others can take right now to support small businesses. https://t.co/mxERWeX6iM"
141,".@Mike_Pence is exactly right. Government action alone will not stop the coronavirus. We need the American people's help.

Read @VP's op-ed in @USAToday: https://t.co/eCz8eMqUUJ"
142,Georgia is at the forefront of the #coronavirus response. Thanks to Atlanta-based @UPS for assisting with logistics for new drive-up #COVID19 test sites. https://t.co/oGLSuR8MuP
143,"Glad to see companies like @DollarGeneral finding creative ways to serve their customers during #coronavirus. Starting today, DG’s first hour of operation will be dedicated to seniors. https://t.co/3WbFOEynPH"
144,"America has faced big challenges before, and we will get through this together. Please stay vigilant and follow @CDCgov’s advice.

Take extra precautions. 
Wash your hands often.
Practice social distancing.

#coronavirus #COVID19 #StopTheSpread https://t.co/hpr3wkTfDf"
145,"Following national and state emergency declarations, as well as advice of public health experts, our offices have begun teleworking.

#TeamPerdue remains fully operational and ready to serve all Georgians. If you need assistance, please contact us here: https://t.co/IJOcEd6NKJ"
146,"All Georgians and Americans play a role in combating the spread of #coronavirus, so please continue taking extra precautions to protect yourself, your family, and your community. https://t.co/d4uSggLE8R"
147,"By declaring a national emergency today, President @realDonaldTrump is providing critical resources to help authorities safeguard public health. #coronavirus"
148,"This is the right move by President Trump. We want to make sure federal, state, and local authorities have every resource they need to fight #coronavirus. https://t.co/lY44JiTN6V"
149,RT @GovKemp: #COVID19 case updates will now be provided at the @GaDPH link below. Daily numbers will go live at midnight each day. #gapol…
150,"Visit @CDCgov’s #COVID19 FAQ page to learn more about #coronavirus symptoms, how it spreads, and how to protect yourself. https://t.co/csM84qrnhk"
151,Please continue taking extra #coronavirus precautions and follow guidance from @cdcgov and @GaDPH. We all play a role in combating the spread of this virus.
152,"President Trump’s visit to Georgia on Friday emphasizes his commitment to leading in our fight against the #coronavirus and indicates how important @CDCgov is in that fight.

(Official @WhiteHouse Photos by Shealah Craighead) https://t.co/DKeK7B9QNO"
153,"Honored to be with President @realDonaldTrump today as he visits the Atlanta-based @CDCgov. The CDC has a critical role in combating #coronavirus, and I’m proud of the work they do every day to keep Americans safe."
154,"RT @CDCgov: To protect yourself from #COVID19, avoid being exposed to the virus and use everyday prevention action to prevent the spread of…"
155,Georgia’s own @CDCgov is on the front lines of the coronavirus response. I’m so proud of the work they do every day to keep Americans safe. https://t.co/bTWIQiEmE7
156,"President Trump and Vice President Pence have one priority: protecting the American people.

The Administration responded aggressively to the initial outbreak and has taken strong action to safeguard public health. https://t.co/NNscMVkep8"
157,Joining @MorningsMaria in about 5 minutes to discuss the latest on the coronavirus. #gapol
158,Keeping Georgians healthy and safe is my top priority. I’m closely monitoring the cases of coronavirus in Georgia and urge everyone to take extra precautions and follow advice from @CDCgov. #COVID2019
159,"RT @CDCgov: To protect yourself from #COVID19, avoid being exposed to the virus and use everyday prevention action to prevent the spread of…"
160,".@POTUS &amp; @VP are taking the coronavirus very seriously.
 
The United States is:
·    Expediting vaccine development
·    Educating state and local officials
·    Taking steps to ensure travelers do not spread the virus
 
Be sure to follow @CDCgov for updates."
161,Happy #FFAWeek to the young leaders who proudly represent the spirit of American agriculture. @GA_FFA https://t.co/vVG6nifiEr
162,"#TeamPerdue traveled to Forsyth County to help honor a 95-year-old veteran who served in WWII. May God bless Cpl. Nelson, and all our veterans, for their service and sacrifice. https://t.co/zfGbjpgBwx"
163,"Margaret Hart, a high school junior from Alpharetta, was one of the Senate pages who assisted us during the impeachment trial. She did an excellent job and made Georgia proud! https://t.co/KH6zqXdriL"
164,"On #HolocaustRemembranceDay, we pause to remember six million Jews whose lives were senselessly taken during the Holocaust. As a society, we must continue to root out anti-Semitism wherever it’s found. #WeRemember https://t.co/gSxftSVY4l"
165,Today – for the first time since this whole travesty started – the President will have an opportunity to present his side of the case. https://t.co/wEwiytTjgL
166,The House managers are the last people who should lecture the Senate on fairness and due process. https://t.co/4qBYjsZlIP
167,Today we honor the life of a patriot who changed the direction of our entire country. Dr. King’s words echo through history and remain an inspiration to all Americans. #MLKDay https://t.co/TbeWL0RgNY
168,It’s #LawEnforcementAppreciationDay! Join me in thanking the brave men and women who keep our communities safe. https://t.co/Y3qG5mZD2C
169,"Soleimani was a thug and a terrorist, period. For decades, he orchestrated the deaths of countless Americans.

President @realDonaldTrump and the servicemembers who carried out this mission deserve a standing ovation for making the world a safer place. https://t.co/nb61OfzZPB"
170,#HappyNewYear! Wishing you a healthy and prosperous 2020. https://t.co/LUlM6tfpMb
171,"John Lewis is a warrior. If there’s anyone who can beat this, it’s him. Bonnie and I join the entire nation in praying for his strength in the days ahead. https://t.co/KzukYxcvci"
172,Please join Bonnie &amp; me in remembering our servicemembers who are away from their families this holiday season. May God bless them and keep them safe.
173,".@SenatorIsakson is firm in his convictions. He is respectful and honest with everyone he meets. 

Most importantly, he is a servant leader who never lost sight of the Georgians he represents. 

My column in @mdjonline → https://t.co/2geVDwxEAI #gapol"
174,"Bonnie &amp; I are praying for the families of #NASPensacola shooting victims, including Airman Apprentice Walters of Richmond Hill, GA, who had just graduated from boot camp. 

These young sailors showed tremendous courage and will be remembered as heroes. https://t.co/tqhFjLrLix"
175,"I recently visited the USS Arizona Memorial with @USNavy and paid my respects to the servicemembers who lost their lives on Dec. 7, 1941. Their sacrifices will never be forgotten. #PearlHarborRemembranceDay https://t.co/ThY6QHpbeE"
176,"RT @DeptofDefense: Happy Thanksgiving! During this time, please don’t forget our service members, who are serving away from home during the…"
177,Grateful for the farmers and producers who feed and clothe the world. https://t.co/aAkMJVJ7il
178,"On behalf of Americans across the country, THANK YOU to all those who have served our great nation. May God bless you and your families, and may God bless the United States of America. #VeteransDay https://t.co/GDcOhtdgah"
179,"5 things we must do to solve the debt crisis:

Grow the economy
Fix the funding process
Cut redundant spending
Save Social Security and Medicare
Attack spiraling healthcare costs https://t.co/tLXK6KB742"
180,"This was the man who beheaded 21 people on a beach in Libya.

This was the man who locked a Jordanian pilot in a cage and burned him alive.

This was the man who killed thousands of Christians and Muslims in Iraq and Syria.

U.S. Special Forces took him out. https://t.co/HvENkoGGDM"
181,Elijah Cummings was a respected leader who served Baltimore and the entire country faithfully. Bonnie and I send heartfelt condolences to his loved ones today.
182,"Today my staff was trained to identify &amp; report suspected cases of human trafficking. 

We all play a role in stopping this horrific industry, and #TeamPerdue stands ready to do our part. https://t.co/gWQl3BotX8"
183,Great to see so many Georgians in Jones County today to show their appreciation for law enforcement officers. May God bless all those who wear the badge &amp; keep them safe! https://t.co/7LNE4crUzo
184,Wishing a happy &amp; healthy new year to all those celebrating #RoshHashanah in Georgia &amp; around the world. https://t.co/qoINe4YCZn
185,"Yesterday, #TeamPerdue attended a 9/11 remembrance ceremony hosted by the Chattahoochee Valley Veterans Council &amp; American Legion Post 35. We were honored to thank dozens of retired &amp; active duty soldiers who have made great sacrifices to protect our nation. https://t.co/cWhUI1xYTR"
186,"9/11 was one of the darkest days in American history. The men &amp; women who rushed toward the Twin Towers are true American heroes. Today, we honor &amp; remember the innocent lives lost &amp; bravery of the first responders. #NeverForget https://t.co/TzHpmLwXRJ"
