,Tweet
0,"After rushing the confirmation of a far-right Supreme Court Justice, @senatemajldr left town without even considering a COVID relief package like the Heroes Act. Families in our community can't afford to wait any longer for the Senate to do their job. https://t.co/dyB25fQKtt"
1,"Your checklist for today:

1. Wear a mask.
2. Vote early. 
3. Watch the @Dodgers win.

That’s it. That’s the list. https://t.co/mEiQ32dw6I"
2,The president is focused on taking health care away from millions of Americans in the middle of a pandemic. https://t.co/iPwTTiSIgJ
3,RT @RepLindaSanchez: Mookie providing a taco🌮to every American means he has done more to relieve food insecurity during the pandemic than M…
4,Millions of Californians rely on the Affordable Care Act for their health care. We cannot allow the Trump Administration to strip coverage from millions in the middle of this pandemic. https://t.co/qJzDP5o6R2
5,"As we close out Hispanic Heritage Month, we are grateful for the generations of Latino immigrants, activists, workers, and trailblazers who paved the way for us. We honor them by working to ensure no one in our community is let behind or excluded. #HHM https://t.co/gBbsCdrqdM"
6,"In the middle of a pandemic, Republicans are in court suing to repeal the Affordable Care Act. The health care of millions of Americans is in jeopardy with this rushed confirmation process. Read my op-ed here: https://t.co/JF0LAC1qiQ"
7,".@HouseDemocrats have passed two comprehensive packages to help support our nation during the COVID-19 crisis. The president and @senatemajldr are actively preventing that aide from reaching families in crisis, focused on pushing through their immensely unpopular agenda instead. https://t.co/jkI6a4ab2X"
8,"I was proud to support this bipartisan bill. We must condemn dangerous ideologies and conspiracy theories like QAnon, and voice our opposition to companies like Facebook for promoting them. 
https://t.co/JvSSZ1bsbT"
9,"This week, we passed a bipartisan funding bill to keep the government running, and continued our efforts to pass a new coronavirus relief bill. Inland Empire families can't afford to wait any longer for the economic relief we need to navigate this crisis. https://t.co/beLat9BFVv"
10,"Hispanic Heritage Month is about sharing the stories of the Latinos who've shaped the history and culture of our country, and highlighting the contributions our community is still making today. #HHM2020 https://t.co/kEUU1zTQkB"
11,Addiction and mental health issues affect people from every community and all walks of life. I’m proud to support National #RecoveryMonth to help #EndTheStigma. https://t.co/HM982ysvET
12,"I'm proud to announce this investment into community-based health solutions to make sure all Inland Empire residents have access to high-quality, affordable care. https://t.co/wWfw5P64qC"
13,"Today we remember the lives that were taken, and honor the heroes who sacrificed so much to avoid an even greater tragedy. #NeverForget https://t.co/WHmvQKcmza"
14,"When our country needed leadership, we got cowardice instead. #TrumpKnew how serious this pandemic could get, he just didn’t do anything about it. https://t.co/k0BjJDvWYZ"
15,"Happy #LaborDay to the working people across the Inland Empire who keep our community going, and to all of those who have organized for workers’ rights throughout our country. https://t.co/cpROLICh3x"
16,"Today, I had the honor of presenting 11 medals and commendations to the family of Tech Corporal Murry Pruyne, who honorably served our country during World War II. It's not every day we get to pay tribute to an American hero, so this call was special.
 https://t.co/9ebBoqINNW"
17,"This afternoon, I'm hosting a conversation with local advocates and education experts to talk about the effects of the COVID-19 crisis on our students and young people. Tune in live on Facebook at 4PM to join the conversation!
https://t.co/jWar6eb2AL https://t.co/FTd5oh3Ybs"
18,"Americans are still struggling to make ends meet in the midst of this pandemic. That’s why we passed the bipartisan #HeroesAct months ago. It’s time for Senate Republicans to come back to the negotiating table and work toward real solutions. 
https://t.co/G7Euqro63M"
19,"The coronavirus crisis has made it impossible for millions of Americans to make ends meet. The House passed the #HeroesAct to help our communities navigate this crisis. It's time for the Senate to step up and do the same. 
https://t.co/uAzsoOi9n5"
20,"Join me tomorrow for a telephone town hall meeting to discuss the ongoing coronavirus crisis and other issues affecting our community. To join, dial (855)-756-7520 Ext.64183# at 6:00PM. https://t.co/qwHvJoIayY"
21,"This is an important step, but it would be better if County health data was loaded at least five times a week as well. We have over 20% positivity and need access to the most current data. https://t.co/yjE3qhVewX"
22,"These funds for @SBCOUNTYFIRE will help protect heroes in our community from this virus and empower them to continue saving lives. I’ll continue fighting for robust funding for first responders in Congress. 
https://t.co/ua3YFm6COB"
23,"This forward-thinking legislation will help us work our way out of the recession caused by the coronavirus pandemic and will allow us to modernize our crumbling infrastructure, reduce pollution and fight climate change. https://t.co/bNfr6nrmrU"
24,"In the midst of a global pandemic, the Trump Administration is doing everything it can to take health care away from Americans. Unacceptable and dangerous. https://t.co/4aGiBlWaDh"
25,I’m proud to support these types of programs to help level the playing field for students and help attract and retain talented medical professionals in our region – leading to better health outcomes for Inland Empire residents. @LLUHealth  https://t.co/xZXn4BZK9Z
26,"No American should ever lose a job because of who they are or who they love. Today's decision is an important step forward in the fight for full #LGBTQ equality.

https://t.co/aIerm6Eza1"
27,"I’m proud to announce this funding, which will help our tribal communities overcome this pandemic and will lead to better health outcomes overall. https://t.co/lDUrQLYaaA"
28,Thank you to everyone in our community who showed up this weekend to make their voices heard and speak out for justice. Black Lives Matter. https://t.co/zbHmL9tRZF
29,"Starting today, @CVSHealth is expanding coronavirus testing locations in our community. Learn more here: https://t.co/GBCesxQZY9"
30,The #HeroesAct included a national testing strategy that would help us stamp out this virus. It's time for @SenateGOP to do their job. https://t.co/q0zANFG37B
31,"Right now, I'm joining @SpeakerPelosi to discuss the Heroes Act, our legislation that establishes a comprehensive national testing and tracing strategy. Watch live here: https://t.co/nKkWQNoZGx"
32,"On #MemorialDay, we honor the heroes who have sacrificed their lives for our freedom and safety. Wishing everyone a peaceful day of reflection. https://t.co/TNujaUD6OU"
33,"SACHS plays an integral role in bringing quality health care to families throughout the Inland Empire, and their physicians have been on the front lines of the COVID crisis. I'm proud to announce this funding for our community. https://t.co/PDr9Esvhrm"
34,"Please continue to wear a mask if you're able. Mandatory or not, practicing this safety measure can save lives in our community. https://t.co/9a10HcInEs"
35,The San Bernardino Community Service Center has resources available to help members of our immigrant community during the coronavirus crisis. Find out more here: https://t.co/aI12xTaNiA
36,This funding will ensure our health care providers can keep their doors open and patients in the Inland Empire will have access to high quality care they need. https://t.co/mOc9IEgDev
37,"New from the County of San Bernardino:

""To support our local small businesses and help ensure ongoing compliance with State and County Health orders and direction, San Bernardino County is implementing the COVID Compliant Business Partnership Program.""

https://t.co/jB1FFYaGWY"
38,"I’m proud to announce this funding, which will help more members of our community get tested and will play a major role in helping our community defeat this virus. https://t.co/lNqS7JlJiP"
39,"Today I was joined by Mike Daniel, Regional Director of the Orange County/Inland Empire Small Business Development Center, to talk about resources available to small businesses and nonprofits during the coronavirus crisis. Watch our full conversation here:
https://t.co/Z3AUPZYiDB"
40,"COVID-19 Testing Update: San Bernardino County has expanded testing to include some residents without symptoms. If you are a health care worker, public service employee or older than 65, you may be eligible for a free test. Find out more here: https://t.co/KGTx8GSuXP"
41,REMINDER: I'm hosting a telephone town hall for Inland Empire small businesses later today. I'll be joined by representatives from the Small Business Administration who can answer your questions about resources available to businesses in our community. https://t.co/Gl7YPwcwRt
42,"This bill provides critical assistance to Inland Empire businesses and hospitals, but there's still work to be done. Read my full statement below. https://t.co/UyrOjkmLqx"
43,"I’m back in DC today to vote on new legislation to provide additional funding for small businesses and health care providers in communities like the Inland Empire. While this is a crucial step forward, there’s still work to be done. https://t.co/EzZA90CCjT"
44,"A few years ago they voted to take health care away from millions of Americans so yeah, this tracks. https://t.co/gthSn3KuyF"
45,"COVID-19 Testing Update: CA-31 residents experiencing symptoms can be tested April 28 at Arroyo Valley High School in San Bernardino or April 29 at Citrus Valley High in Redlands. For more information and a full list of testing sites, visit: https://t.co/JR4pQZ7mFN"
46,"ICYMI: Last week, I hosted a telephone town hall to answer questions and help Inland Empire small businesses access the resources during the coronavirus crisis. You can listen to the full call here: https://t.co/gnMMxP8tPs"
47,"The CARES Act provided key funding for families, hospitals, small businesses and local agencies in our community. As Congress debates the next relief bill, I'll continue working to make sure Inland Empire residents have access to the resources they need.
https://t.co/L04yHUTPzO"
48,"I'm proud to announce this funding, and I’ll continue working with my colleagues on both sides of the aisle to ensure Inland Empire businesses and families have access to federal support to help them overcome the challenges posed by coronavirus.
 https://t.co/AuCmuOu3Ef"
49,"Today I was joined by Dr. Adrian Cotton of @LLUHealth . Dr. Cotton answered some of the questions we've heard most frequently about the coronavirus crisis, and gave an update on the situation in our region. Watch our full conversation here:
https://t.co/MxuinbkK31"
50,"I'm proud of Inland Empire businesses like @Esri  who are showing leadership and stepping up to help us beat this virus.
https://t.co/zuePSoQ3ow"
51,"ICYMI: Yesterday, we announced new federal funding to help Inland Empire health care providers manage the coronavirus crisis. Read more here⬇️⬇️⬇️
https://t.co/tCOsLGHCzr"
52,I'm live now on Facebook to answer your questions and give an update on the coronavirus situation in our region. Join me here: https://t.co/U5k7p22861
53,"The #PaycheckProtectionProgram is a no-fee, forgivable loan program and applications are open today! Inland Empire businesses affected by the coronavirus crisis can learn more here: https://t.co/k9mzBftPNR https://t.co/lxqyufIiki"
54,"I'm live now on Facebook taking your questions about the federal response to the coronavirus crisis and the resources available in our community. 
Join me here: https://t.co/HXyxCPCmv2"
55,"If your small business has been affected by the coronavirus crisis, the Paycheck Protection Program might be able to help by providing forgivable loans to cover payroll and operating costs. The application period opens tomorrow, April 3. More info here:https://t.co/bAA4wsMDmH"
56,"🚨TODAY IS CENSUS DAY🚨

From schools to hospitals, an accurate census count determines the amount of federal resources that go to key services in our community. You can fill out your #Census2020 form today or anytime in the next few weeks at https://t.co/48YUCj4asb."
57,"Tomorrow at 6:00PM, I'll be live on Facebook to answer your questions about the federal response to the coronavirus crisis and resources available for affected workers and small business owners in the Inland Empire. What are some of the questions you'd like answers to? https://t.co/OhcudBzxlg"
58,"Due to the coronavirus crisis, we’ve had to make some changes to this year’s Congressional Art Competition. Find out more here: https://t.co/5SyW2yZNT6 https://t.co/DY0OHVQMn9"
59,"To ensure the health and safety of census employees and postal workers, the best way to fill out your #2020Census is online. It only takes a few minutes, and is one of the best ways you can support our community today! https://t.co/cLzz5FUrnG"
60,"Today, I voted to ensure the Inland Empire will be able to stay afloat during this crisis. From direct cash payments to working Americans, to increased funding for our hospitals, this bill gives our community the resources we need to meet this challenge. https://t.co/rfjXTN6Wxr"
61,"I’m back in Washington today to help pass the CARES Act, crucial legislation to provide immediate financial relief to working Americans, support for small businesses, increased funding for our health care systems and much more. https://t.co/Ekbehse3av"
62,"In the midst of this crisis, I'd like to take a moment to thank the health care workers who are working the long hours to keep our country and our communities safe. Thank you for all you do. https://t.co/QpqrokObQt"
63,"I'll be joined tonight by Corwin Porter, Assistant Director of the San Bernardino County Department of Public Health and Dr. Veronica Kelley, Director of the County's Department of Behavioral Health. Dial-in info at the link below: https://t.co/hlGW76remm"
64,"On Monday, March 23rd from 6-7pm, I'm holding a telephone town hall to answer your questions about the coronavirus crisis and share resources available to our community. More here:
https://t.co/kXWzCygx42"
65,"From guaranteeing paid sick leave to strengthening unemployment programs, the #FamiliesFirst Coronavirus Response Act helps working families access the resources they need to meet the challenges posed by the spread of #COVID19. https://t.co/HYo2T6oCIL"
66,"VETERANS
To help limit the spread of COVID-19 throughout our veterans' health system, veterans feeling symptoms such as shortness of breath, cough, or fever should call the Loma Linda VA at (909) 825-7084 ext. 5085 prior to visiting a medical center. (6/7) https://t.co/KrgOBLP5kV"
67,"PUBLIC HEALTH INFORMATION
Further guidance on how to best care for yourself and your loved ones, including what to do if you feel sick, can be found though the San Bernardino County Department of Public Health coronavirus information website. (3/7) https://t.co/bJmR3T9Txg"
68,"If you have non-medical questions about COVID-19, its effects in our community or resources available, I encourage you to call the San Bernardino County Department of Public Health's coronavirus hotline at (909) 387-3911 or email coronavirus@dph.sbcounty.gov (2/7)"
69,"THREAD: From free meals for students to financial assistance for small businesses, there are resources available for San Bernardino County residents affected by coronavirus. These resources can be found on my website as well as in this thread. (1/7) https://t.co/j9J84Wov8S"
70,"If you have questions about COVID-19 or resources available in our community, the County of San Bernardino has set up a coronavirus hotline at (909) 387-3911. 

For medical calls, or if you are feeling sick, you should contact your health care provider. 
https://t.co/bJmR3T9Txg"
71,"The effects of coronavirus have forced every American to make sacrifices, but we will get through this. By following the guidance of experts and working together to practice social distancing, we can overcome this crisis. https://t.co/HqTT0gRkry"
72,"From providing free testing to guaranteeing paid sick leave, this was an important step toward making sure American families have the resources they need to overcome this crisis. #FamiliesFirst https://t.co/4qJAqKsqDu"
73,The #FamiliesFirst Coronavirus Response Act would give our community the tools we need to take this crisis head on. Congress must pass this legislation to provide free coronavirus tests for those who need them and paid sick leave for working Americans. https://t.co/FGibQK9Y5a
74,"Discrimination has no place in our efforts to combat coronavirus. As we continue to work together to ensure the health and safety of our communities, we must also stand together against racism and xenophobia. https://t.co/DROLYP4lIY"
75,"The risk to San Bernardino County residents is still low, but it's important to be prepared and take the necessary precautions. Visit the link below for a list of local resources and information on COVID-19. https://t.co/bJmR3T9Txg"
76,"As we continue to monitor and learn more about #COVID19, there are important steps you can take to keep yourself and your family healthy. 

➡️Wash your hands regularly with soap and water
➡️Disinfect frequently-touched surfaces
➡️Avoid touching your eyes, nose and mouth https://t.co/Y3ndLDAQbP"
77,RT @MSF_USA: @humanrights1st @RepPeteAguilar @KennjiKizuka Here's the MSF report on the damaging health impacts of US-Mexico migration poli…
78,"RT @humanrights1st: 👀
Glad to see congress holding the responsible accountable. Our team has documented over 800 cases of violent attacks o…"
79,"Today marks the anniversary of #RoevWade. 

I won't stop fighting to make sure all Americans have access to the quality reproductive health care they deserve. #ProtectRoe https://t.co/9npRm7BgcL"
80,"The president has spent most of his time in office trying to take health care coverage away from millions of Americans, including those with pre-existing conditions. We’re not going to let that happen.
https://t.co/Z1meHvJE5U"
81,There's still time to #GetCovered for 2020! Visit @CoveredCA to find a health care plan that works for you and your family. https://t.co/LLi4P9Te3v
82,"The rising cost of health care is one of the most pressing issues affecting our region. That's why @HouseDemocrats  passed #HR3 , to make sure people in communities like the Inland Empire can access the medication they need without breaking the bank. https://t.co/QE3QGHQ2QE"
83,The soaring cost of health care is one of the biggest issues facing our community and our country. Proud to have helped pass this landmark legislation which will make life-saving medication more affordable for Inland Empire residents. https://t.co/z5RGZwADIy
84,"From lowering health care costs to standing up for veterans, the House has passed more than 275 bipartisan bills that Senator McConnell refuses to consider. House Democrats are working #ForThePeople, it’s time for the Senate to do the same. https://t.co/J5cfR9ZJtr"
85,"Four years ago, an act of terror took the lives of 14 and injured 22 in our community. Today we remember those we lost, renew our commitment to supporting the survivors &amp; thank the first responders whose heroic actions prevented further tragedy. We are still #SBStrong. https://t.co/jVWAbTLGWY"
86,"I'm proud to announce this funding, which will help our region's tribal communities expand access to high quality physical and mental health care. https://t.co/DLpALsA8OF"
87,"Excited to join SAC Health System to announce this funding which will lead to better, more comprehensive health care for Inland Empire families. https://t.co/iXKwfiVoFV"
88,"Today's #SCOTUS decisions will have a real impact on the lives of millions of Americans. No one should face discrimination because of who they are or who they love. Today and every day, I stand with the #LGBTQ community.
https://t.co/XzL80hZTvS"
89,"I'm proud to announce this funding, which will create hundreds of good jobs in our community and help @SBCCDcolleges continue their mission of preparing Inland Empire students for bright futures. https://t.co/0aVn4H4bqc"
90,"We should call this what it is—a partisan power grab designed to hurt Americans. The president is risking the health of California families and adding to the climate crisis. If he won’t join us in preventing deadly pollution, automakers should meet these standards voluntarily. https://t.co/tsN7x7IbIb"
91,Programs like this one allow us to attract and retain some of the best medical talent to provide better health outcomes for our community. Proud to announce this funding for our community. https://t.co/p2TeRrkkBH
92,"Today marks 18 years since a cowardly act of terror took the lives of 2,977 Americans. We will #NeverForget the lives of those who were lost, or the heroism of those who rushed into harm's way to save the lives of others.  https://t.co/5Eh4GWUKEC"
93,Safe to say I was happy with everyone who recommended Huicho’s in Redlands for my last #TacoTuesday stop in #CA31. Where to next? https://t.co/48RRc5IoZ4
94,"Thanks to everyone who attended our Census Recruitment Fair. It’s more important than ever that our community gets involved in this process to ensure every Inland Empire resident is counted. For more information on employment opportunities, please visit: https://t.co/VO6sjM5zti https://t.co/ZVOHHuCK7U"
95,"Getting things done in Congress requires honest, reasonable people who are willing to put partisanship aside to make progress. @HurdOnTheHill is that kind of legislator. While I'll miss having him around, I won't miss sharing a frame with someone who's a head taller than me. https://t.co/8u0y1qvLf1"
96,"I'm proud to join @LLUHealth to announce this funding, which will help support good jobs and provide high-quality, affordable health care in our region. https://t.co/3yM5MxPMKW"
