,Tweet
0,It is absolutely outrageous that President Trump and his compatriots are systemically flouting COVID-19 health guidelines and holding dangerous campaign events that are over capacity. This is not leadership. This is irresponsible and dangerous. https://t.co/AMUbUs8B35
1,"RT @TomDreisbach: Tailor Made Compounding, which marketed the drug Thymosin Alpha-1 as a purported COVID-19 treatment, is facing federal cr…"
2,"RT @TomDreisbach: In related news, yesterday @CongressmanRaja called for a federal investigation of Dr. Dominique Fradin-Read, who prescrib…"
3,"These ads were meant to ""inspire hope and defeat despair,"" but I told @jaketapper on @CNN ""we need to defeat the #COVID19 pandemic"" not simply change the public's feelings about it. https://t.co/FmVJyIxZUL"
4,"I just spoke with @jaketapper on @CNN about how the Trump Admin ""compiled a Joseph McCarthy-esque list of celebrities"" and tried to use $250 million in taxpayer money on a #COVID19 ad campaign designed to boost Trump's reelection. https://t.co/tgeZ2SGPAc"
5,"Hey @EllenPage, you apparently weren't eligible to participate in Trump's failed #COVID19 PSA campaign because you ""debated Ted Cruz on LGBT rights in 2015"" and are a ""Liberal feminist dedicated to environmental causes"". They seem scared of you @AstraeaUpdates https://t.co/E2edDJhxJL"
6,"Hey @ladygaga, how do you feel about the Trump Admin's concerns that you ""Vocally supported Hillary Clinton in 2016?"" They considered it reason enough not to include you in their failed #COVID19 PSA campaign about mask wearing (Don't worry, you didn't miss out) https://t.co/4pZ2hXtzdF"
7,".@SJP do you find it odd that when considering whether to include you in its failed #COVID19 ad campaign the Trump Admin noted you are an ""LGBTQ supporter"" and identify ""as Jewish?"" What does orientation or religion have to do with promoting public health? @GLAAD, @HRC https://t.co/Vv9rIXxSKT"
8,"@margaretcho, apparently the Trump Admin didn't like that you accused ""Trump and Ted Cruz of being guilty of sexism, homophobia, and racism"" and considered not including you in its failed #COVID19 PSA because of it. @GLAAD https://t.co/fmreVIMdqo https://t.co/us0Vd9QL7z"
9,".@SarahKSilverman, did you know the Trump Admin wasn't sure to include you in their #COVID19 PSA b/c you are a ""Liberal Democrat"" who ""supports gay marriage and is an environmentalist and animal rights activist."" Ridiculous. @GLSEN, @peta, @ItGetsBetter https://t.co/fmreVIMdqo https://t.co/s8lklxIcw6"
10,".@SofiaVergara did you know that in considering whether to include you in its failed #COVID19 PSA campaign the Trump Admin thought the fact that your ""ex-fiancé is Republican environmental businessman Nick Loeb"" was relevant in their research? They really went far back. https://t.co/18ILMopmdA"
11,RT @CongressmanRaja: I joined @RepMaloney &amp; @WhipClyburn of @Oversightdems to release docs revealing that the Trump Admin’s failed #COVID19…
12,"They were also concerned that @kerrywashington wanted ""to defeat Trump and his political agenda”. Shouldn’t it matter more that she wants to defeat the pandemic? https://t.co/fmreVIMdqo"
13,"When considering whether to include @aliwong in its failed #COVID19 PSA campaign, the Trump Administration flagged her advocacy for ""maternity leave policies"" as a potential problem... https://t.co/fmreVIMdqo"
