,Tweet
0,Ӧmir Bekali was horribly tortured for over seven months in a Chinese concentration camp after he was unjustly imprisoned because of his Uighur Muslim heritage. There are over a million more just like him who are still suffering and dying in these prisons. https://t.co/xMwixALaBj
1,"Proud to stand with @RepMcCaul and Paula Reed calling for the release of her son Trevor, a former Marine and Texas native who has been sentenced to nine years in a Russian prison on false, politically-motivated charges. Putin must immediately #FreeTrevorReed https://t.co/56gw6njfDG"
2,Trevor Reed is a former US Marine &amp; Texas native who was wrongfully detained in Russia and sentenced to 9 years in prison – all on baseless accusations &amp; trumped up charges. The Putin regime must immediately #FreeTrevorReed. Learn more: https://t.co/qCZml0OTOo
3,"Speaker Pelosi is propagandizing a baseless conspiracy theory about the USPS to manufacture a crisis before the 2020 election and damage President Trump.

USPS is fully capable of handling election mail and has enough money to last until 2021. Read more👇https://t.co/ZzvTHbpnUt"
4,"We cannot allow the current crisis to be used as an excuse to permanently expand SNAP spending, especially when the program already provides aid to anyone who qualifies.

https://t.co/ONtUJiDwNg"
5,RT @CongressmanGT: Families who rely on SNAP deserve assurances that benefits will be received without delay. Allowing states to contract e…
6,"We can NOT allow taxpayer funded abortion to sneak into the next COVID package, which is why I introduced the Protecting Life in Crisis Act.

https://t.co/qNj2G2PqDS"
7,That’s why I’ve introduced the #SecondChanceatLifeAct that requires medical providers to disclose to women who had a chemical abortion— the remedy that reverses the abortion and the baby’s life could be saved.
8,1 in 5 women who take the abortion pill will experience complications requiring surgery. Removing restrictions endangers women’s health and safety leaving without medical care in case of an emergency. #SecondChanceatLifeAct
9,RT @RepDLesko: I am a proud co-sponsor of @ConawayTX11's Protecting Life in Crisis Act to extend Hyde Amendment protections to Coronavirus-…
10,RT @AARPTX: Join @ConawayTX11 of West Texas for a live Q&amp;A about  #COVID19. Learn how Congress is responding to the needs of the age 50+ co…
11,RT @Heritage_Action: Thank you @ConawayTX11 for taking a stand to protect the unborn by introducing HR 6742 to ensure NO COVID-19 funding c…
12,RT @SecretarySonny: I want to thank the patriotic and heroic meatpacking facility workers who are returning to work this week so the millio…
13,I just introduced a bill to protect our unborn in future COVID-19 healthcare legislation. Read about it👇 https://t.co/R8aMJI7qPk
14,"The heartbeat of accurate and critical hyper local COVID-19 updates for rural communities are small radio, television, and newspapers. Local media outlets are crucial to continue supporting public awareness. My colleagues and I are calling on the Executive Branch to take action👇🏼 https://t.co/QOXaOLUYoB"
15,"Check out this #TX11 spotlight on proactivity during this pandemic. Way to go! 

https://t.co/06hDYyR5TN"
16,De Leon High School in #TX11 has 3D printed face shields for their local hospital. Terrific! 👍🏻 ##AmericaWorksTogether https://t.co/9l7CYjPXo6
17,"#COVID19 triggered countless challenges and obstacles for families across America. Whether they are physically affected by the virus, or battling financial stress and personal chaos due to several unexpected changes. Amidst this uncertain time, Americans are stronger than ever."
18,"RT @HouseGOP: Today is #NationalDoctorsDay 🩺
 
Thank you to our heroes on the frontlines fighting selflessly to fight this virus and save l…"
19,"RT @TDEM: PPE is on the way, #Texas! @GovAbbott just announced the #COVID19 Supply Chain Strike Force secured $83m in PPE purchase orders.…"
20,"RT @USDA: To those who:

Do
Dig
Sow
Milk
Pick
Plow
Herd
Lead
Feed
Care
Grow
Plant
Shear
Water
Teach
Ranch
Shovel
Inspire
Irrigate
Manage
Ha…"
21,"Democrats threaten vital aid for farmers and ranchers. I agree with @FarmBureau, the nation's largest farm and ranch organization:  Congress should ""pass coronavirus relief including full CCC funding and authority without delay."" https://t.co/dzv43rM0tn"
22,Live now on KCRS for the Morning Drive to talk #COVID19 👉 https://t.co/PicyGLKjf4
23,RT @HHSGov: Washing your hands is one of the best ways to help stop the spread of #COVID19. The @Surgeon_General explains the five key step…
24,"On this day March 2, 1836, the great state of Texas gained her independence and the world was forever changed. 

It is also Sam Houston’s birthday, who led Texans to victory at the battle of San Jacinto 🤠 https://t.co/YQdZbVk1uH"
25,"RT @TaxTimeAllies: Thank you to all who attended yesterday’s #TaxTimeAllies kickoff event on Capitol Hill! The event featured @ConawayTX11,…"
26,"""They hate this president. They hate those of us who voted for him. They think we're stupid. They think we made a mistake. They think Hillary Clinton should be president..."" – 
@RepChrisStewart https://t.co/v8t0RGhuPE"
27,Happy Birthday to the @USAirForce! Thank you to the brave men and women who have defended the ‘wild blue yonder’ to keep us safe for the past 72 years. https://t.co/PHK5cAUtds
28,"Today, we honor the thousands of lives taken far too soon, and the first responders who sacrificed everything to save so many more. We are always stronger together. #NeverForget https://t.co/VSl2cKfFml"
29,"I encourage everyone to say a prayer and to continue praying for those grieving tonight, the victims, our first responders, hospital staff, and law enforcement agents who continue to be relentless in this ongoing investigation. (3/3)"
30,"My wife Suzanne and I’s hearts are with the family and loved ones of the victims who are grieving unfathomable pain from this senseless act of terror. God loves you, and He ALWAYS has a plan, even when you may feel abandoned during dark times like this. We are #WestTexasStrong ❤️"
