,Tweet
0,"Quality health care is more important now than ever before. Michiganders w/ pre-existing conditions—including those who contracted #COVID19—need affordable care. 

The Trump Admin must end their support for the reckless lawsuit that could end these protections and raise costs."
1,"Michiganders need access to quality, affordable health care now more than ever. I have called on the Trump Admin to extend the health care open enrollment period, so Michiganders get the coverage they need.
 
It’s time for the Administration to grant this request, now. https://t.co/kXcVrpXKZA"
2,"With all that’s at stake, Michiganders deserve a say in who nominates &amp; confirms the next Supreme Court Justice. It’s unacceptable they are being denied that opportunity. Health care &amp; so much more is on the line. I’m voting no on Judge Barrett’s confirmation. #WhatsAtStake https://t.co/REc9fIjLns"
3,"I was very alarmed by PFAS contamination discovered in Grand Traverse County. We know PFAS exposure can have serious health and environmental impacts.
 
I’m going to keep fighting to ensure we have the resources to clean-up these chemicals &amp; set a federal drinking water standard. https://t.co/TJngeDQTG4"
4,"As Ranking Member of @HSGAC, I’ll fight to ensure eventual Coronavirus vaccines are safe, effective, free and widely available for all Michiganders and Americans.

Read my new report ⬇️ https://t.co/9GTOGEiG9B"
5,"Now more than ever, we should be taking action to ensure access to affordable, quality health care.

Following up on @GovWhitmer’s request, @SenStabenow and I are pressing the Administration to extend the end of health care enrollment from Dec. 15 until the end of January 2021."
6,"#COVID19 has forced more of our interactions to take place online so we need to protect against threats to our electric grid, telecommunications networks &amp; air travel. My bipartisan bill to predict severe space weather events &amp; mitigate their harmful impacts on Earth is now law. https://t.co/eUU6ZVruyz"
7,"We must ensure Michiganders can access quality health insurance—and it’s especially critical during this pandemic.
 
@SenStabenow and I are calling on the Trump Administration to extend the health care enrollment period through January 2021. https://t.co/TG2UvtFpff"
8,Michiganders with pre-existing conditions need access to quality &amp; affordable health care—including those who have contracted #COVID19. The Trump Admin. needs to drop their support of the reckless lawsuit that could threaten Michiganders' access to health care &amp; raise costs. https://t.co/6UM6MeONwt
9,This is great news. Michigan autoworkers can outcompete and outwork anyone &amp; this investment is important to our workers &amp; economy. I’ll continue fighting to support our auto industry and workers—especially as we work to get through this pandemic. https://t.co/gfbm6tJH8J
10,"🚨🚨🚨 New estimates from @UrbanInstitute found that 842,000 Michiganders could lose health care if the ACA is overturned.
 
I'm fighting to ensure protections for pre-existing health conditions and make sure Michiganders can access quality, affordable health care. #WhatsAtStake https://t.co/RzWlMqeUV8"
11,"Development of #COVID19 vaccine must be rooted in science and transparency, so we can be sure that it will be safe. 

That is why I am pressing @SteveFDA on how his agency will ensure a vaccine is safe for older Americans, who have been disproportionately harmed by the pandemic. https://t.co/6XImUFnb6R"
12,"As the son of a WWII veteran &amp; a former Lt. Commander in the @navy_reserve, I know it’s the brave service members who make America’s fighting forces the strongest in the world.

We are truly grateful for everything the Tuskegee Airmen have given on behalf of our country. https://t.co/7dkEL19z26"
13,"The Great Lakes are part of our DNA as Michiganders. On the anniversary of the Clean Water Act, it’s important to continue protecting this precious resource so all Michiganders can have access to safe drinking water, a healthy environment, and a strong economy."
14,"I can’t stress this enough: the lawsuit backed by the Trump Administration could eliminate protections for those w/ pre-existing health conditions and raise health care costs for millions.
 
Too much is at stake. I’m going to keep fighting to protect Michigan families. https://t.co/wZMF0gxpUi"
15,"WATCH: Dr. Farhan Bhatti, a family physician practicing in Lansing, lays out the serious consequences of what could happen if the ACA is struck down—especially during a pandemic.
 
I'm fighting to ensure Michiganders can access affordable health care. #WhatsAtStake https://t.co/qE9zZrjmJv"
16,"I have heard from families, workers, small business owners and community leaders who are still facing serious challenges because of the #COVID19 pandemic.

We need to come together to pass comprehensive, bipartisan relief so Michiganders can get the help they need NOW. https://t.co/jA9XNEyf0m"
17,"Due to #COVID19, cash-strapped communities in Michigan are facing serious budget challenges, which could affect critical services &amp; force layoffs of first responders &amp; health care professionals.
 
Let's come together—just as we have before—to pass bipartisan relief for Michigan."
18,"The reckless lawsuit being pushed by the Trump Administration could eliminate protections for Michiganders with pre-existing health conditions and raise health care costs.

Here's #WhatsAtStake and why I’m fighting for quality, affordable health care ⬇️⬇️⬇️ https://t.co/sHDQeINmir"
19,"An inaccurate census means that Michiganders and our communities could lose significant federal funding for our schools, public health services, roads and bridges, and more. I will continue to fight on a bipartisan basis to extend the #2020census deadlines https://t.co/Xx5AZWzOWT"
20,"Michiganders are still hurting because of this pandemic. There’s a lot we must do to support families, workers, small businesses, schools &amp; communities. I still stand ready to roll up my sleeves and pass meaningful, comprehensive and bipartisan relief."
21,"Interested in applying to one of the U.S. military Service Academies? I have the honor &amp; privilege to nominate Michiganders who want to obtain an exceptional education and the opportunity to serve.
 
Click the link ⬇️ to RSVP for a virtual info session: https://t.co/s60jIEH2BQ https://t.co/A33PxF1F35"
22,"Michiganders w/ pre-existing conditions—including those who have contracted #COVID19—need access to quality, affordable health care.

I’m calling on the Trump Admin to drop their support of the reckless lawsuit that will raise costs &amp; end pre-existing conditions protections."
23,"As the son of a breast cancer survivor, this disease is personal to me &amp; my family—&amp; so many others in Michigan. To those who have survived—those who are still fighting—&amp; the families of those we have lost—our hearts are with you this month &amp; always. #BreastCancerAwarenessMonth https://t.co/r6PJWFtV7m"
24,"I’ve heard from parents, teachers and school administrators across Michigan who are focused on ensuring they have the resources and supplies to keep students connected to a quality education.

We need a bipartisan COVID relief package that supports our students and educators."
25,"Due to #COVID19, cash-strapped communities in #MI are facing serious budget challenges, which could affect critical services &amp; force layoffs of:

🚒🚑First responders
👩‍👨‍Health care professionals
🧑‍🏫Teachers

Let's come together—just as we have before—to pass bipartisan relief."
26,There are still Michiganders out of work because of this pandemic – they need help to make ends meet and put food on the table. Expanded unemployment assistance is critical to ensure Michiganders can get through this.
27,"Michiganders are still hurting because of this pandemic. There’s a lot we must do to support families, workers, small businesses, schools &amp; communities – and I still stand ready to roll up my sleeves and pass meaningful, comprehensive and bipartisan relief. For example ⬇️ ⬇️ ⬇️"
28,"Due to #COVID19, our world has become more digitally interconnected. I’m pleased to see  @MINationalGuard cyber &amp; air component squadrons at Battle Creek have even greater capacity to complete their mission and boost our cyber defenses. Thankful for all they do to keep us safe. https://t.co/aOw4Hv7PHJ"
29,"During this pandemic, @minurses have been on the frontlines for their neighbors &amp; communities. They deserve our thanks and also need another bipartisan, robust COVID relief bill. 

I’m fighting to ensure our nurses, health care workers &amp; hospitals have more support &amp; resources. https://t.co/QYqeAgcTcb"
30,"As I have said, it’s past time for Congress to pass meaningful bipartisan COVID relief legislation. Michigan families and workers are hurting, including workers in our aviation sector, and we must take action to support them."
31,"🚨This is exactly what I’m hearing from Michiganders. They can’t afford to wait any longer for meaningful COVID relief. It's disappointing &amp; reckless the President walked away.

Let’s get to work on a bipartisan deal for families, workers, small businesses, schools &amp; communities. https://t.co/32eWNQTZ1g"
