,Tweet
0,"#COVID19 cases are on the rise and we must step up now. Wear your mask, maintain social distancing and wash your hands. It’s going to take all of us doing our part to fight this virus and get our economy back open. #DoingMyPartCO
https://t.co/RQpPn7Jd0W"
1,Contact tracing is crucial in the fight against #COVID19. Colorado launched a notification system to inform individuals if they have been exposed to someone who has the virus. Visit https://t.co/iMSMdmWxHa to learn how to receive these notifications on your phone.
2,Senate Republicans have decided they’d rather rush through a Supreme Court nominee that could threaten the health care of millions of Americans. 2/2
3,"As #COVID19 continues to impact every aspect of our lives, we must continue to remain vigilant. Wear your mask, maintain social distancing and wash your hands."
4,"My heart goes out to all those impacted by wildfires in Colorado and across the country and I extend my extreme gratitude to all the firefighters who are putting their safety at risk. 
https://t.co/ZAPCxVd3q9"
5,I extend my deepest condolences to the family of Officer Curt Holland of the Commerce City Police Department who was killed in a traffic incident over the weekend. My deepest gratitude goes out to those who risk their safety to protect ours.
6,"House Democrats continue to engage in further negotiations on the Heroes Act and we will stay at the table for as long as takes to reach an agreement that honors our heroes, crushes the virus and puts money in the pockets of hard working folks."
7,RT @CDPHE: Wear it for your teachers. We need to stress the importance of wearing masks to our children. Let's keep our teachers safe and o…
8,"Instead of working with Democrats on the updated #HeroesAct, Senate Republicans are rushing through a Supreme Court nominee, threatening the healthcare coverage of millions of Americans in the middle of a pandemic."
9,"RT @CDPHE: Cases are on the rise in Colorado, and it appears that we are in a fall COVID-19 surge. We know how to keep the virus in check.…"
10,"Wearing a mask is a simple thing we can all do to curb the spread of #COVID19. #DoingMyPartCO 
https://t.co/L7lsLxrdQ5"
11,Start preparing now. Open enrollment for health insurance will run this year from November 1st – January 15th. Some individuals may qualify for financial assistance to make their plan more affordable. Visit https://t.co/1d3t3Q3zvr or call 855-752-6749 for more info.
12,"Hard working families don’t have time for the President’s flip-flops on another much-needed COVID relief package. The time to get this done is now. Our economy depends on it and so do our children. 1/2
https://t.co/Wki6oTDkfY"
13,"It’s outrageous the President is stopping negotiations on another COVID relief package. It simply shows what we’ve known for weeks, that he cares more about re-election than the hard working people in Colorado and across the country. https://t.co/WhXg4CnLhx"
14,"The coronavirus crisis has caused a housing crisis. I’m proud to support @HouseDemocrats’ updated #HeroesAct to help struggling families afford a safe place to live, with tens of billions in new support to assist renters and homeowners. https://t.co/PXV6grfx5Q"
15,"Millions have been infected w/ COVID-19. Many will carry the scars of their fight to survive for years to come. If Trump &amp; McConnell’s rush to fill RBG’s SCOTUS seat is successful, the protections for pre-existing conditions under the Affordable Care Act will be in jeopardy."
