,Tweet
0,"We must to everything we can to ensure we never have to fight a pandemic like #COVID19 again.

That’s why I co-sponsored @RepMikeQuigley's bipartisan Preventing Future Pandemics Act to shut down commercial wildlife markets &amp; end the trade in live wildlife for human consumption. https://t.co/vBnzYiRinA"
1,"Upstate New Yorkers know firsthand that our rural hospitals are vital to our communities. 

Congratulations to Rome Memorial Hospital on this recognition. I’ll keep working to ensure our hospitals get the support they need to do their life-saving work. https://t.co/Sj5Ybe6hZa"
2,"This year has been difficult for every one of us, and it is okay to ask for help. 

If you need support, call New York State’s COVID-19 Emotional Support Helpline at 1-844-863-9314 or learn more about how to manage stress from @NYProjectHope. https://t.co/78MV8PNzLp"
3,"During #LGBTQHistoryMonth, we recognize the invaluable social, political, and economic contributions LGBTQ Americans have made to our country. I will always fight to protect the rights of every Upstate New Yorker, no matter who they are or who they love. https://t.co/4j4Bfl6ovK"
4,"Every minute in the U.S., 20 people are victims of domestic violence, &amp; the #COVID19 pandemic made the problem even worse.

If you or someone you know needs help, call the NYS Domestic Violence Hotline at 1-800-942-6906 for confidential help 24/7.

#DomesticViolenceAwarenessMonth https://t.co/4bKYiAEXVM"
5,"I helped pass the Women Who Worked on the Home Front World War II Memorial Act through the House to honor the women who kept our economy running during World War II and paved the way for our modern workforce. 

They deserve recognition for their service to our country. https://t.co/ENwiCrVN93"
6,"President Trump signed our 5th and 6th bipartisan bills into law as part of the Commander John Scott Hannon Veterans Mental Health Improvement Act. 

I will keep working every day on @VetAffairsDems to support our nation’s Veterans. https://t.co/XOlFThZPyY"
7,"We took #BrindisiAtYourBusiness to visit @GoldenAcrylics and @amt_mep in Chenango County to see how their business has changed this year and hear about how they adapted to #COVID19 conditions.

I will keep working to ensure they have the resources they need to succeed. https://t.co/ohCLgDb8DK"
8,"Thank you to all the Upstate New Yorkers and #NY22 employers who joined our virtual job fair today. Sign up below to receive an email with a recording of the event ⬇️

I’ll keep working to ensure more workers have the resources they need to succeed. 
https://t.co/H85Fw0nKxr"
9,"Great to hear from members of our #NY22 Latino community during our virtual town hall. We talked about education, immigration reform, and the need for another #COVID19 relief package. 

I will keep working to elevate Latino voices in our communities and in Congress. https://t.co/aXKyw7l3sg"
10,"I will always fight to ensure our Veterans receive the benefits they earned - including mental health care.

I was honored that President Trump signed TWO of my bipartisan bills into law to expand access to mental health care for our nation's Veterans. https://t.co/WeHChizMSh"
11,"If you have any symptoms of #COVID19 or were in contact with someone who does, get tested. Find your nearest testing site from @HealthNYGov ⬇️ 

https://t.co/pRJxkHjkjo"
