,Tweet
0,"This week, each of us can still do our part by ensuring everyone has the info they need to #vote. Two important reminders to pass on: 

🚨Folks who have not registered to vote can still register *in person* at ALL *early voting* sites. 

🚨They should bring two forms of ID"
1,"Over *2 million* Illinoisans have already voted. 

With only *six days* left to vote, here are two ways you can ensure your vote gets counted: 

•Vote early in person &amp; #WearAMask

•If you’re returning a mail-in ballot, deposit it at the #VoteByMail ballot drop-box nearest you"
2,"Last week, I met with some of our incredible small business community—folks who’ve worked tirelessly to keep their doors open, customers safe &amp; employees on payroll.

With #COVID19 cases spiking, I’m committed to getting them the resources to get through these challenging times. https://t.co/Z3oDk5Tmgu"
3,"This weekend, each of us can do our part by helping friends &amp; family get #VoteReady

🚨Folks who haven’t registered can still register *in person* at ALL early voting sites

🚨Anyone voting by mail to submit their ballot via drop box or mail ASAP

🚨Early voting &amp; drop box 🔗⬇️"
4,"So far, my team and I have resolved over 1,029 cases for folks across our community. 

We’ve helped our constituents obtain earned benefits like Social Security &amp; Medicare, small business owners seeking #COVID19 relief, and families in need of help with visas and immigration. https://t.co/rNu7naNcCm"
5,"RT @RepCasten: Serving those who have served our country is one of my greatest privileges. 

We’ve helped veterans across Illinois  6th dis…"
6,"Serving those who have served our country is one of my greatest privileges. 

We’ve helped veterans across Illinois  6th district navigate @DeptVetAffairs claims, access benefits, and obtain expedited copies of service records &amp; reissued medals. https://t.co/gpDWdtBAS1"
7,"RT @RepDMP: Attempting to slash food stamps for over 700,000 Americans during a global pandemic is a new low, even for Trump.

Thankfully,…"
8,"RT @NewDemCoalition: #NewDem @RepWexton, @RepDonBeyer, @RepCasten, &amp; @RepBillFoster introduced the bicameral COVID-19 Disinformation Resear…"
9,"RT @RepDMP: Miami suffers the second worst air quality in all of Florida, exposing our community to serious health risks.

Ignoring the har…"
10,"I recently introduced legislation with @repblumenauer to #EndFossilFuelSubsidies while leveling the playing field to create fairer energy markets, lower emissions, and protect public health. 

Read more here: https://t.co/VAmKr3MWmS"
11,"So how do we eliminate those emissions? Simple. 

Each year @EPA establishes industry-specific standards in terms of emissions per unit of energy.  

Energy producers who emit more than the standard have to pay someone who emits less &amp; the emissions standard goes to zero by 2040."
12,"The new deadline to #GetCounted in the #2020Census is October 31. 

From health care to k-12 and higher education, completing the census is critical to our families’ future and the next generation. https://t.co/QcU3FEwoOQ"
13,"After more than 5 months of inaction by @SenateGOP, one of every seven small businesses has shut down permanently.

How many more folks will have to lose their livelihoods before @SenateMajLdr takes up the House’s #COVID19 relief package? https://t.co/URvVqVJeLF"
14,"RT @RepCasten: So many Illinoisans are living with fear, isolation, and anxiety from this pandemic and its economic hardships.  

This #Wor…"
15,"So many Illinoisans are living with fear, isolation, and anxiety from this pandemic and its economic hardships.  

This #WorldMentalHealthDay, we must acknowledge that our mental health is as important as our physical health and we must work together to #EndTheStigma."
16,"RT @WhipClyburn: Today is #WorldMentalHealthDay. One month from today, the Supreme Court will consider whether to eliminate the Affordable…"
17,"Judge Amy Coney Barrett’s appointment threatens women’s reproductive freedom, health, and access to critical contraceptive care. 

Today I joined @RepBarbaraLee,  @RepDianaDeGette, and @RepSchakowsky to make clear to Senate leadership: No confirmation until inauguration. https://t.co/2ZgaWi4A0P"
18,"IYMI: this summer I hosted a Forum on Maintaining #MentalHealth, where we discussed the ongoing mental health crisis, the additional hardships facing Black and brown Americans, strategies to look after our loved ones, and local resources. 

Watch: ⬇️https://t.co/pIndEOcR07"
19,"As we continue fighting to protect health care for every American, We MUST also work to ensure everyone can access affordable mental health care. 

That starts with passing the updated #HeroesAct Act, which would provide over $8.5 billion for mental health &amp; substance abuse care."
20,"A recent @CDCgov survey found almost 41% of respondents are struggling with mental health issues stemming from the pandemic &amp; resulting economic hardship. 

This #MentalHealthAwareness week, we must do more than pay lip service to folks who are struggling. https://t.co/gZPwcD3q2a"
21,"ATTN Illinoisans who work for or volunteer with social service organizations, food banks, or agencies helping individuals experiencing homelessness.

At 10 am CT, the IRS will host a Webinar to help you reach folks who have not yet received their COVID-19 Economic Impact Payment. https://t.co/tFCf6POG4n"
22,"Our economic recovery hinges on #COVID19 relief sufficient to: 

1. Save lives &amp; get the virus under control 

2. Ensure families &amp; small businesses can stay afloat

The House passed two rounds of relief  to do just that. @SenateGOP and the President continue to block both. https://t.co/k7Db56qwV7"
23,"This pandemic is far from over. Our collective actions over these next few days will be crucial to saving lives and keeping businesses open. 

Please keep up the mask wearing, hand washing, and social distancing—and make a plan to get your flu shot if you haven’t already. https://t.co/WIoKQerRFe"
24,"RT @janschakowsky: 700,000 Illinoisans will lose their health care if the Trump lawsuit to overturn the Affordable Care Act is successful b…"
25,"RT @ToniPreckwinkle: STARTING NOW: Tune in to https://t.co/Fw7Foc7QM8 to watch live as I join @CookCtyHealth, @RepDannyDavis, @janschakowsk…"
26,"If the Trump administration succeeds at repealing the Affordable Care Act in the middle of the worst pandemic in a century, over 700,000 Illinoisans will lose health care coverage. 

Speaking at press conference with @CookCoHealth now. https://t.co/jSrytYVvnZ"
27,"The President is recovering from #COVID19 after receiving the best health care imaginable (paid for by taxpayers), but he’s fighting tooth and nail to take away yours. 

The President made certain his own business got federal relief, but today, he shut the door on yours. https://t.co/BuxinO6zCN"
