,Tweet
0,To every person who is worried about what your future looks like under this SCOTUS: I’ll never stop fighting for you. Breaking the rules/norms to appoint activist judges who legislate from the bench is undemocratic &amp; unacceptable. Keep on standing up &amp; speaking out.
1,Families with sick children are scared they won’t be able to pay for their health care if the Affordable Care Act is struck down. Women are scared the Supreme Court will overturn Roe v. Wade &amp; punish them for their decisions about when &amp; whether to have children.
2,"There is a clear &amp; present danger of a humanitarian, moral, &amp; constitutional crisis, as the Supreme Court shifts radically to the right &amp; prepares to strike down laws vital to health &amp; American values. Americans across the country are scared &amp; saddened tonight."
3,"Here’s #WhatsAtStake for Kristen if Judge Barrett is confirmed: “The ACA has been a lifesaver for me… It is unthinkable that anyone would try to get rid of the ACA, especially during a pandemic. I fear that if the ACA is struck down, I will no longer be able to have insurance…"" https://t.co/LGzCOohwNc"
4,"When you take away a woman's reproductive freedoms, when you turn women who seek to have a choice about starting a family into criminals, when you make doctors who help them guilty of crimes, you don't end abortion. You make getting an abortion more dangerous."
5,"We simply can’t go back to a time when politicians &amp; Supreme Court justices controlled a person’s decision about whether &amp; when to have a child.

America can’t go back. The right to safe, legal reproductive health care is in jeopardy with Barrett’s nomination. #WhatsAtStake https://t.co/M6iDge5o0U"
6,"Shameful surrender—as Trump’s COS says no control over COVID is possible &amp; infection rates skyrocket. All blame, no action, is a formula for lethal leadership failure. Testing, mask wearing, &amp; other commonsense measures are key to control this pandemic. https://t.co/cO3POsCREV"
7,Confirming Amy Coney Barrett—who  actively opposes the ACA—would be devastating for millions of Americans. Just ask my constituents who would face real harm in real ways if the Supreme Court guts the ACA. https://t.co/Vprmn8Ztnn
8,"For Orlando, Rey &amp; their family so much is on the line w/this nomination. Barrett refused to say Lawrence v Texas (overturned sodomy laws) or Obergefell v Hodges (marriage equality) were correctly decided—making it likely she'll vote to overturn cases that establish love is love. https://t.co/vPLhORQCJp"
9,"Instead of imperiling health care &amp; other fundamental rights by installing a radical, activist justice to the Supreme Court, the Senate should be voting on measures that have already passed the House &amp; would actually address the needs &amp; challenges of the American people. https://t.co/Br3LoxnTln"
10,Open enrollment for health insurance is almost here. Starting on October 26th people can start window shopping for Access Health CT (https://t.co/9I4aP45jdy) plans before enrollment or re-enrollment begins on November 1st. https://t.co/3D2asxXBJE
11,"My Democratic colleagues &amp; I stand united. 

Rights to health care

Rights to gun violence prevention

Rights to vote

 Rights to safety in the workplace

Rights to reproductive freedoms

These fundamental rights may be gutted with Judge Barrett seated on the Supreme Court. https://t.co/osVsB9zOuS"
12,I won’t legitimize this sham process that ignores the voices of millions of Americans who are currently casting their ballots. The next president &amp; the next Senate should decide who is the next Supreme Court justice. The will of the American people must be heard.
13,In my Judiciary Committee seat today is Conner—a boy whose life-limiting illness makes the ACA a lifesaver. We must take a stand against Republicans’ rush to shatter norms &amp; ignore the real-life impact Barrett will have on the ACA &amp; so much more. https://t.co/vBfSats1yU
14,"Hundreds of children orphaned because of Trump &amp; his Admin’s brazen, premeditated cruelty—or as they heinously think of it “political strategy.” All who are a part of these horrid human rights abuses must answer for their actions.  https://t.co/l2pRTM87Mc"
15,"The criminality of murder, the existence of climate change/pollution, &amp; the easy steps to inhibit the spread of COVID-19 should not be controversial. For Amy Coney Barrett these issues are—presenting terrifying consequences for the Supreme Court &amp; the American people. https://t.co/2XkzykcCXw"
16,"To my written questions, Judge Barrett wouldn’t say murder is a federal crime.

Judge Barrett wouldn’t acknowledge climate change.

Judge Barrett wouldn’t say gasoline burning cars emit pollution.

Judge Barrett wouldn’t agree on the importance of masks &amp; physical distancing. https://t.co/afsDNTOwH1"
17,"What we are seeing with these 4 dissenters, are justices taking brazen political action. This deeply dangerous trend on election law could destroy the credibility &amp; legitimacy of the Supreme Court, whose power depends on the trust &amp; faith of the American people."
18,"Jessica, Chris, Mike, Kristin, Janet, Julia, &amp; Gaye, thank you for allowing me to share your stories in last week's hearings &amp; standing with me today. Your courage &amp; conviction are the inspiration for so many of us who are fighting against the rushed nomination of Judge Barrett. https://t.co/DHfOOwWK9L"
19,"Thank you to the minority business owners who spoke with me about the acute challenges their companies face during this pandemic. With 66% of minority small businesses concerned about having to close permanently, we need to pass an inclusive, comprehensive relief package—now. https://t.co/QsCyz1JElb"
20,"Chairman Pai is more focused on political attacks on our constitutional rights than the millions of children &amp; families offline during this pandemic. Regrettably, this FCC has shown that it works for the political benefit of the President, &amp; not for the people. https://t.co/C5nzJ3zWBe"
21,RT @PattyMurray: We can't let Republicans &amp; their SCOTUS nominee drag our country backward &amp; restrict or limit access to essential health c…
