,Tweet
0,A huge thank you to our corn farmers who are working around the clock to feed the world. Happy harvest time! 🌽 🌽 🌽 🌽 https://t.co/rtGyY9OSgP
1,"RT @LincolnChamber: ""We give a lot of credit to @SenatorFischer who helped advocate for legislation that dedicated money back in her time i…"
2,Today I hosted a virtual roundtable for local leaders in western NE to hear how this pandemic is affecting their communities. It’s encouraging to hear of Nebraskans’ resilience as we continue to fight this virus. https://t.co/NAzKTGCG8u
3,"As our ag producers finish up harvest, I want to thank all the Nebraska farmers who have worked through natural disasters and global pandemics to continue feeding the world. Happy Farmers’ Day! https://t.co/Ob8wZyKaus"
4,Mental health is a crisis that has only been made worse by this pandemic. Today we recognize World Mental Health Day to encourage everyone who might be suffering to speak up and look for help. You are not alone in this fight. https://t.co/hAfziRO95L
5,"Bruce and I are grateful that we have both tested negative for COVID-19. Our prayers are with @realdonaldtrump, @FLOTUS and everyone who is affected by this virus."
6,"Judge Laurie Smith Camp was a trailblazer who dedicated her life to the rule of law, a mentor to so many young women looking to participate in the legal profession, and my friend.

I am blessed to have known her and honor her legacy on the Senate floor. https://t.co/8wbWqurJKm"
7,"COVID-19 has shown the vital work our ag and livestock haulers do and has highlighted the need to modify hours-of-service exemptions so they can continue doing their jobs. 

More information and testimonies on why the HAULS Act is needed: https://t.co/NMbCeeCHYO https://t.co/JvOE82Mspq"
8,"This month we lost Judge Laurie Smith Camp and Justice Ruth Bader Ginsburg, two pioneering jurists who have blazed trails and inspired countless young women.

I dedicate this week’s column to the lives of both of these extraordinary women. https://t.co/SbjLGZafX3"
9,"Today, on #GoldStarMothersDay, we pause to honor the mothers who have lost their children in service to our country. The sacrifices our service members and their families make to keep us safe will never be forgotten. https://t.co/TEjhX9U7Ip"
10,Today's @SenateCommerce hearing on data privacy is especially important as COVID-19 has increased online activity. My colleagues and I recently introduced data privacy legislation that includes my DETOUR Act to protect against deceptive online interfaces. Tune in today @ 10 a.m. https://t.co/BueUK0fZ0e
