,Tweet
0,"The #PublicBanking Act would provide a much-needed financial lifeline to states and municipalities, as well as unbanked and underbanked residents, left in dire straits by the #COVID19 pandemic, especially communities of color like #13thDistrictStrong. https://t.co/OmSfRCQ3KF"
1,"This is just my latest effort to secure our states and municipalities the #COVID19 relief funding they need from the @federalreserve. I previously introduced the Uplifting Our Local Communities Act, which would expand their access to #CARESAct funding.  https://t.co/2g5IiRhhrI"
2,"Along with @RealBankReform, I'm urging the @federalreserve to support our cities and municipalities struggling in wake of #COVID19 pandemic, not corporate polluters like @MarathonPetroCo—with 15 MI emission limit violations since 2013. More here: https://t.co/VV9UaLcE3n. https://t.co/FuKAaxPdqB"
3,Thanks to @RepDebHaaland and @RepJoeKennedy for cosponsoring this legislation that meets the injustices of today with the spirit of the #CivilRights warriors who came before us. And special thanks to @NLGnews for endorsing it. It's time for #JusticeforAll.
4,"#COVID19 has made it clearer than ever that everyone needs reliable high-speed broadband, but the #Trump @FCC just doubled down on repealing #NetNeutrality. Internet access should be a right, not a privilege. Join the fight to restore a free and open internet. #SaveTheInternet https://t.co/FmUy0e2Ehi"
5,"TOMORROW: Rep. Debbie Dingell and I will be holding a virtual town hall on #PFAS chemical contamination and public health. Please register to join us, @MichiganEGLE, and more for this important conversation here: https://t.co/NehlJjcAtl. https://t.co/H1suedX0d9"
6,"Thank you, @repmarkpocan, @RepLowenthal, @RepEscobar and @RepMGS for joining this demand for external, independent investigations by the @UN and @IACHumanRights. And special thanks to @ProjectSouth, @GovAcctProj and the 51 other organizations who have also lent their support."
7,"Holding @DHSgov accountable for its long history of abuses is a human rights, reproductive justice, and public health imperative—one that has been put on the backburner at the expense and detriment of our immigrant neighbors. #AbolishICE https://t.co/lsThQ8aQtq"
8,"We first got wind of these atrocities being committed in September and now it's a total of 19 women who say they were subjected to medical abuse in ICE custody. This is just one more reason to not only #ShutDownIrwin, but #AbolishICE altogether.
https://t.co/QRK7W3HlJD"
9,"Unlike this racist, impeached President, #COVID19 does not discriminate. For all our sakes, #WearAMask. https://t.co/YQq2NbQc2u"
10,Here are six *FREE* #COVID19 testing sites in #13thDistrictStrong. Testing is crucial to containing and mitigating this pandemic—so please help get the word out! https://t.co/1Wm78v3wNs
11,"📣TODAY📣: At 5PM, join me, parents, and caregivers for tips on how we can care for our children as they get an education a during the #COVID19 pandemic. Click here for more info: https://t.co/Ouz0vm5UeM. https://t.co/k2JY4o7vSJ"
12,"REMINDER: Non-filers have until Saturday, November 21, to register for a #COVID19 economic impact payment. Got yours? Help get the word out and make sure your family, friends, and neighbors can get the relief they need too. 
https://t.co/dKmStuBYxt"
13,📣IN ONE WEEK📣: I'll be holding a virtual #townhall aiming to help parents with the challenge of helping their children as they get an education at home that the #COVID19 pandemic has forced many to face. Details here: https://t.co/f6Tc0iO86w. https://t.co/iaslRFEuUv
14,BREAKING: Labor unions joined environmental groups to sue the Trump admin over its failure to provide #PPEforAll and #ProtectEssentialWorkers from #COVID19. Proud to stand with them in this fight they wouldn't have to wage if Trump would just do his job. https://t.co/eaiVETvw2u
15,This is a follow-up to my and @RepBonnie's introduction of the #PAIDAct last year. Auto insurers have reaped benefits off the financial struggles of so many Americans for far too long—and it's only gotten worse amid the #COVID19 pandemic. https://t.co/onWtP1XANh
16,"The latest evidence the House-passed Accessible, Affordable Internet for All Act is badly needed: a 
@CWAUnion report showing AT&amp;T is shamefully leaving communities behind for profit. With #COVID19 making internet access more crucial, AT&amp;T must do more. https://t.co/fEKFc7qyrJ"
17,"#WaterisaHumanRight needed now more than ever to help prevent the spread of #COVID19.  Watch my and @RepHarley's video report calling for a national moratorium on water shutoffs and service restoration featuring @WeThePeopleDet's Monica Lewis-Patrick. 
https://t.co/PK1qCiiRa7"
18,RT @FSCDems: #ICYMI: Committee Democrats’ Legislation Included in Updated House COVID-19 Package | https://t.co/Za7dwfcWU7 https://t.co/paR…
19,"Unfortunately, that Amazon has exposed workers to #COVID19 is no surprise. When @RepDebDingell and I visited their DTW1 facility last month, we were appalled by the conditions workers face. https://t.co/8tJUMs5eIm"
20,"Amazon was grinding warehouse workers to the bone long before the #COVID19 pandemic and, since its onset, its warehouses have been ample breeding grounds for the virus—nearly 20,000 cases so far!
https://t.co/945TuiURAL"
