,Tweet
0,"I am honored to have received the Guardian of Small Business award from @NFIB.

As our country navigates the coronavirus pandemic, small businesses need support from both consumers and Congress to bring our economy back up to speed.

#SmallBizGuardian https://t.co/7dYGdq2Yvt"
1,"Keep in your prayers the families who lost their loved ones, those who lost their homes in Happy Camp, and our first responders who are working to extinguish fires in California. My office will continue to assist with the federal and state response to wildfires. (4/4)"
2,Praying that @realDonaldTrump and @FLOTUS have a safe and speedy recovery from #COVID19 https://t.co/cpSMQNWgFx
3,"Many in the North State are all too familiar with the devastating losses that come with the fire season. As Dave points out, this loss of land, wildlife, and property is preventable should we listen to the locals who understand their predicaments best. 2/3"
4,"This account of the #NorthComplexWestZone aftermath by Dave Daley, a Butte County rancher, is heartbreaking and real. This tragedy his fine family, and many others are enduring, grieves me greatly, and all who would read his story.
https://t.co/HjFXyn6ei5"
5,RT @FRCdc: .@RepLaMalfa calls for #California Gov. Gavin Newsom to stop peddling a climate change agenda and to start providing real soluti…
6,"RT @realDonaldTrump: THANK YOU to the 28,000+ Firefighters and other First Responders who are battling wildfires across California, Oregon,…"
7,"Today, we memorialize the 2,977 innocent lives we lost and recognize the incredible heroism from first responders in New York City, at the Pentagon, and the passengers on board United Flight 93 who prevented the plane from crashing into our nation’s Capitol. We must #NeverForget. https://t.co/9cdCmDSdZG"
8,"$3,000,000,000,000 is an absurd amount of money to spend on a grab bag of liberal policies that have nothing to do with this virus. 

Democrats are using this pandemic to advance their partisan agenda -- NOT work for the American people. https://t.co/ov3TwQb7bF"
9,"#VEDay75 serves as a reminder that no challenge to our freedom is stronger than the forces that defend it. To the Americans who served in our Armed Forces during World War II, we are forever grateful for your contribution to eliminating fascism and liberating Europe and the world https://t.co/1IG1HYcn1i"
10,"FEMA, HHS, and the private sector combined have delivered 

✅76.5 million N95 respirators 

✅107.2 million surgical masks

✅811.9 million gloves

✅Nearly 11,000 ventilators.

The numbers don’t lie. @POTUS is dedicated to providing supplies and stopping the spread of COVID-19."
11,RT @HouseVetAffairs: 🚨🚨🚨 ATTENTION #Veterans: The @IRSnews just announced that the deadline for eligible veterans and/or students who use t…
12,"The #PaycheckProtectionProgram is just one of the many ways small businesses can get help from the effects of #COVID19. This video from @GOPLeader helps breakdown what other programs are in place to get small businesses and employees back on their feet.
https://t.co/FvYGix7yHX"
13,"As we face the #COVID19 pandemic, we are reminded of just how critical workers are to our supply chain infrastructure. Thank you #ToThoseWhoKeepUsMoving for all of your hard work during this unprecedented crisis. https://t.co/ODcZPUUVLK"
14,RT @TheJusticeDept: Criminals are attempting to exploit COVID-19 through a variety of scams. Be aware of scams selling fake cures or vaccin…
15,"The #WHO was dishonest about the coronavirus — echoing and praising the lies disseminating from China. 

@realDonaldTrump was right to hold #WHO accountable. The American taxpayers should not prop-up an organization that shows dangerous bias towards the Chinese government."
16,"On this National Doctors Day, I want to thank not only doctors, but all health care workers who are serving on the frontlines during the #coronavirus pandemic. Your unwavering commitment to helping others is heroic. https://t.co/vTLQc0Zv3O"
17,"Speaker Pelosi, Americans need solutions related to COVID-19, not 

❌A $15 minimum wage
❌ Same day voter registration
❌Corporate “diversity &amp; inclusion” budgets.

These unrelated, partisan demands are a waste of time while Americans suffer. They need help now."
18,California has 9️⃣ days left to comply with the #WeldonAmendment and offer abortion free health insurance. It’s time to buck the status quo that takes human life for granted. I encourage Gov. Newsom to recognize the rights of #prolife Americans.
19,RT @RepNewhouse: @RepJasonSmith @RepTipton @RepGosar @westerncaucus My friend and colleague @RepLaMalfa has been a leader in the efforts to…
20,"RT @FRCdc: “These are true lives inside the womb, not just clumps of cells.” @RepLaMalfa #prolife https://t.co/VhmWIgtcZm"
21,"It's been 28 days since Democrats jammed Articles of Impeachment through the House

Since then, @POTUS has:
✅Signed phase 1 of a trade deal with China
✅Killed an Iranian terrorist
✅Modernized NEPA

It's clear who is really working for Americans."
22,"House Democrats just blocked @GOPLeader's resolution to stand behind Iranian protesters who are protesting a regime that chants 'Death to America.'

These people are fighting for freedom and risking their lives in the process. They need our support."
23,RT @RepZoeLofgren: This momentous vote today in the @HouseJudiciary Committee moves my #FutureFarmWorkforce proposal w/@RepNewhouse forward…
24,"So, let me get this straight. Democrats did some focus testing and decided that ""bribery"" was a better buzzword than ""quid pro quo,"" regardless of whether or not it actually applies (it doesn't). Now they're sticking with it because it better fits their narrative?

Got it. https://t.co/tm58I0bV4k"
25,"Quid pro quo, extortion, bribery...while Dems are busy focus testing which buzzword makes their false accusations sound the best, Americans can see right through this political smear campaign on @realDonaldTrump.

But Dems never let the facts get in the way of a good narrative. https://t.co/KoFhfU2xy4"
26,"The 1st public #impeachment hearings took over the cable airwaves this week, &amp; I spoke on the House floor to offer my thoughts on this whole process. Nothing has changed - this is an ugly, partisan witch hunt against @POTUS that is dividing our country &amp; holding up real progress. https://t.co/jVys3pz0pu"
27,"Nearly 40% of the Dems who've been tasked with overseeing the impeachment investigation are already compromised.

They have such a strong vendetta against @POTUS that they voted to impeach @realDonaldTrump long before the call in question even took place.

It's a partisan sham. https://t.co/xMGi5or7MG"
28,"Thank you, @RepRatcliffe, for quickly unmasking these impeachment proceedings for what they are - political theatre.

Isn't this whole thing supposed to be about the President's alleged impeachable offenses? Yet neither of the star witnesses can point to anything as impeachable? https://t.co/IdLgTTl9Yp"
29,"America is, without question, the greatest nation in the world. This #VeteransDay, we honor those who have served their country in order to protect our way of life. Thank you to all of the veterans &amp; active duty service members in Northern California &amp; across the United States! https://t.co/bnWThocRp8"
30,"Today, we come together once again to remember those who are no longer with us. (5/5)"
31,"240,000 Acres of beautiful Northern California were engulfed in flames. Nearly 19,000 structures, including homes, businesses, a hospital, and schools, were destroyed or severely damaged. The Camp Fire devastated nearly everything in its path. (3/5)"
32,"Today, we are in solemn remembrance of the 86 people who lost their lives – husbands, wives, mothers, fathers, sisters, brothers – and friends. With the passage of time, many of the wounds may have healed, but deep scars have formed in their place. (2/5)"
33,"Yesterday, #DomesticViolenceAwarenessMonth came to a close. I joined with many of my colleagues this week - Republican &amp; Democrat - in wearing purple ribbons to raise awareness for domestic violence &amp; to show our support to the victims whose lives have been impacted. https://t.co/ZxaIjZhEwZ"
34,"#ICYMI: Read my joint op-ed with @RepZoeLofgren, @RepNewhouse, @CongMikeSimpson, @RepJimmyPanetta, &amp; @MarioDB outlining the path forward for America's farms under our new bipartisan bill, the Farm Workforce Modernization Act.
https://t.co/IBF7RxjzRn"
35,"Proud to introduce the Farm Workforce Modernization Act today w/a bipartisan group of my House colleagues. This is a common-sense compromise that is fair to farmers, farmworkers, &amp; US citizens who appreciate the rule of law. It will provide stability for our #FutureFarmWorkforce. https://t.co/onrxTg9m9K"
36,"Today, I introduced the bipartisan Farm Workforce Modernization Act, along with my colleagues @RepZoeLofgren, @RepNewhouse, @RepJimmyPanetta, @CongMikeSimpson, &amp; @MarioDB.

This bill will provide needed certainty for farmers &amp; farmworkers.

My statement---&gt;https://t.co/yMuymDZgeA https://t.co/zaEkfPj8gx"
37,"There will be those who say it can’t be done any sooner, and to those people, I say get out of the way. For thousands of people in our state, these outages are incredibly frustrating and, in some cases, life-threatening. Worst of all, they’re unnecessary. (5/6)"
38,"While Dems focus all of their waking hours on impeaching President @realDonaldTrump, we could be passing the #USMCA to provide support for manufacturers &amp; small businesses across the country. 

Congress should drop the hyper-partisanship &amp; pass the #USMCANow https://t.co/80whoN6mVm"
39,Anyone who is willing to commit the types of atrocities as al-Baghdadi should understand one thing – the United States and our allies will not rest until you are wiped from the earth as well. https://t.co/jC7PPvpqOy
40,"If these men who murdered a police officer were here illegally, law enforcement should readily have access to that information. End of story. (3/3)"
