,Tweet
0,Incredible news: there will now be as many as twelve #Artemis missions! This is an incredible opportunity for all the hard-working folks in CA-25 who are part of @NASA_SLS to make history by going (back) to the moon and beyond. 🌙🚀https://t.co/2ONu02ErqE
1,"I’m proud to support #HR3 and to play a role in bringing this legislation forward because of constituents like Donna, who has been forced to choose between the costs of her cancer medication and treatment for her grandkids' autism.

It’s time to #LowerDrugCostsNow. ⬇️ https://t.co/ofQX5hWlPV"
2,"Happy 244th Birthday to the @USNavy. I’m proud to be this sailor’s big sister!

Thank you to all our service members who protect us each and every day. 💙⚓️ https://t.co/Wf0i6mhwtH"
3,"As evacuations are lifted, my thoughts are with everyone who has lost property or sustained damage to their homes and businesses during the #SaddleridgeFire. 

Together, we will rebuild. ❤️"
4,"I am always moved by LGBTQ youth in #CA25 who choose to share their coming out stories with me. I'm equally moved by those who say they've not yet made that leap. Wherever you are in your journey, I'm proud of you. Your voice matters. Happy #NationalComingOutDay. https://t.co/9NZ7m1fbtd"
5,"From my work on the Mental Health Caucus to my advocacy for legislation like the Improving Access to Mental Health Act and the Mental Health Services for Students Act, I believe that mental health should be a central issue of Congress, and I’m proud to make it a focus of mine."
6,"Last week I visited West Ranch HS’s newly-opened wellness center to meet with the student steering committee and faculty advisors about their holistic approach to mental health, including resources for academic pressure and bullying. Every school should have these resources. https://t.co/Dq4n0AuGv9"
7,"I’ve been open about the fact that I live with depression — I believe that to #EndTheStigma we need diverse voices to show that there is light on the other side. On #WorldMentalHealthDay, please know that you are not alone."
8,"There is nothing more important to our national security than our allies –– they need to trust that we keep our word. The President’s decision to abandon the Kurds, who stand for freedom and fought with us against ISIS, is a dereliction of our duty as a world leader. Shameful."
9,"I am humbled by the warm welcome to the RISE After-school Program at Newhall Elementary. From Girl Scout  meetings to gardening, this program provides important life lines to working families.

Thanks to the incredible educators and mentors who work with our young scholars! https://t.co/raa47WWdXw"
10,"Incredible morning with SCV @BGCA_Clubs, who are doing the work to inspire our youth, especially our most vulnerable, to achieve their dreams.

Shout out to my friends in service, @AsmChristySmith, Mayor Marsha McLean, and City Councilmember Laurene West of @santaclarita! https://t.co/vCG3ZQ64Og"
11,"Susan was a Simi Valley Unified school office manager, who had worked at four separate schools in the district and was described as the ""heart of the school."" She was a mother of two and an active member of the PTA.

Today, our hearts are with Susan and her loved ones. https://t.co/KneIeXb31p"
12,"John Phippen was a home remodeler in Santa Clarita and a father of six. He loved beach camping and the great outdoors.

John was a hero -- he died shielding a girl at the concert who he did not know. Today and every day, we honor his bravery and selflessness. https://t.co/OhwhEjqFjS"
13,"Thank you to @HRC for stopping by to chat about all the incredible LGBTQ-inclusive work of #HRCOnTheHill! 🏳️‍🌈

I especially appreciated the opportunity to discuss affordability and access to PrEP for those in our community who are most at risk.

Proud to be in this fight with you! https://t.co/OruvHrxTxu"
14,"I'm honored to be included in this year's #SCV 40 Under Forty, among so many young people who live and work in the service of others.

Our community is strong, diverse, and prosperous because of the tireless work of these men and women. 🙌https://t.co/A9aZLRoKBU"
15,RT @SierraClub: 👏 Thanks to the 100+ members of Congress who just signed a letter to call for a climate-friendly #NAFTA replacement! The le…
16,"Too many families in #CA25 have been deeply affected by substance use, but only 10% of people who need treatment actually get it. 

Reach out. Find help today: https://t.co/BQFutbU6qr https://t.co/Fdg0mA4ODw"
17,"76% of Americans now say that #climatechange is a crisis or major problem, so it’s common sense that our trade deals should support climate action.

We're fighting for our environment, for our health, for our safety, and most importantly – #ForThePeople. (END) https://t.co/ySnvFQ7Ga3"
18,"Trump is revoking California’s emissions standards because he wants to control everyone who disagrees with him. The California standard is 51 mpg by 2026, Trump’s is 37 mpg. That’s a big difference. Clean cars create just as many jobs as dirty ones.

 NEXT."
19,"Congrats to @RepChrisPappas! A hard fought win.

And shame on my English degree for not pulling through on “Ouagadougou.” 😂

(Ouagadougou is the capitol of Burkina Faso, for those of you who are wondering...) https://t.co/8lrNaLdd0Q"
20,"I introduced the #CAMPUSAct, an emergency grant program for low-income college students, with my colleague @RepJoeMorelle because a trip to the hospital or a popped tire shouldn't ruin your educational future.  https://t.co/qAdzROlVR4"
21,"My friend @AdyBarkan is a leader in the healthcare fight — he has inspired so many, including me.

Ady’s new book, Eyes to the Wind, details his activism and life with ALS. Here’s a powerful passage I wanted to share.

Ady, I’m sending all my love to you, @rachael_scar, &amp; Carl! https://t.co/hvs3YSJl07"
22,"There are over 8,900 #Dreamers in my district who I am fighting for every single day. The courts hold #DACA in effect. If you’re a DACA recipient in #CA25 who is eligible for renewal, please update your status today ⬇️ https://t.co/otN7XNW2mz"
23,"The #CAMPUSAct provides a safety net for low-income students who face unexpected expenses (like a broken down car or medical emergency) that would otherwise force them to drop out.

It’s pragmatic, it’s progressive, and it’s possible — let’s do it."
24,RT @DianaPearreMD: Meeting with @RepKatieHill who is doing her part as a freshman representative already by co-signing our Ovarian cancer r…
25,"RT @CongressmanRaja: Thank you for having me on @AliVelshi to discuss the youth vaping epidemic, our work with @OversightDems to stop it, a…"
26,"I've said it before and I'll say it again: our generation may not have made this mess, but we are the ones who are going to clean it up.

Because we have to. 💪https://t.co/NJA0ZkFj4o"
27,Clean and healthy coastlines are deeply important here in California -- I'm proud that this freshman class is Big Oil's worst nightmare and I'm excited to take this vote today. https://t.co/e6uMkiKW8y
28,"Earlier this year, while passing the 9/11 Victim Compensation Fund, I heard so many stories of men and women who hopped on planes to New York in the immediate aftermath of the tragedy because they wanted to help. This is who we are at our core."
29,RT @SaferChemicals: @3M @DuPont_News @chemours @OversightDems “The cleanup has to happen. But who pays for it?” @RepKatieHill says the comp…
30,"I just spoke on the floor in support of the #FAIRAct — companies use forced arbitration to protect themselves from the American consumers and workers who want to hold them accountable. That’s not right. 

We need to #EndForcedArbitration and pass the FAIR Act, now. https://t.co/MIMR1LPn1j"
31,"I am incredibly proud to serve alongside @RepSusanWild and so thankful to have her voice in our freshman class. If we're going to end the stigma around mental health and getting help, we need people to tell their stories. Susan, we are all with you. https://t.co/G6ReE894fB"
32,"This is what happens when you gut the marketing budget for enrollment, weaken the ACA by repealing the individual mandate, and work for billionaires instead of the people.

Everyone should have health insurance and the new House majority is working to make that a reality. https://t.co/EGbLJrPqHy"
33,RT @mentalhealth: 🌍It's #WorldSuicidePreventionDay. 🤝Prevention is something that we can all play a part in. A short conversation with anot…
34,"127. That's the number of high-priority U.S. military projects Trump is raiding to build his border wall. This move undercuts the well-being of the brave women and men who serve our country, not to mention the security of every American. https://t.co/VbxWkalZbu"
35,"My heart goes out to the people of #Odessa and the Texas state trooper who was shot. 

People are terrified — we have an entire generation of young people scared to go to the store or hang out in large crowds. We need @senatemajldr to take action NOW."
36,RT @hschar629: Get yourself a Congresswoman who supports you like @RepKatieHill supports her constituents ❤️🧗🏼‍♀️ https://t.co/TAXvOmFIyQ
37,"Proud to join the staff and healthcare leaders at @HenryMayoHosp for a discussion on access to care in our community.

We’re taking a deep dive into mental health care for young people — this is both a top priority for me in DC and for providers here at home. https://t.co/i9L5LLhjEk"
38,"@PalmdaleCity totally threw me for a loop! We showed up to thank them for all their hard work making this city the wonderful place it is, and they surprised me with an impromptu birthday celebration!

Thank you all for your commitment to this city and everyone who lives here! https://t.co/h7msq1ef2v"
39,"When we voted to ratify the 19th amendment, those who supported women's suffrage wore yellow roses. The deciding vote wore a red rose that day but surprised everyone – he got a letter from his mom urging him to vote ""yes."" So he did. #WomensEqualityDay2019 https://t.co/SobEnjR13C"
40,"It's my birthday! What I want is for @senatemajldr to take a vote on:

📜#ForThePeople Act
✔️Bipartisan #BackgroundChecks
🌎 #ClimateActionNow Act
🏥Strengthening #Healthcare &amp; Lowering Prescription Drug Costs Act
🏳️‍🌈#Equality Act

That or your resignation. What do you say, Mitch?"
41,"Our Veterans Forum is running until 2pm at Legacy Commons! We have a resource tabling fair, panels, and information on the Veterans History Project.

Thank you to everyone who has already come out — and thank you for your service! 🇺🇸 https://t.co/stl0OKQerW"
42,RT @kathrynbarger: I’m outraged that someone would target one of our brave @LANLASD deputies who work so hard to protect our communities. I…
43,"The best part of my day is meeting you when I’m out and about in our community! Shout out to Annabelle and Annie who I met outside of Yogurtland (my natural habitat), after our Wildfire hearing in Simi yesterday! 🍦 https://t.co/1kRgA6LkGp"
44,"Today is the 30th anniversary of the B-2 Spirit’s first flight. The B-2 fleet was built right here in Palmdale –– the men and women who designed, built, operate, and maintain the B-2 are unparalleled. Congratulations on this milestone! #B2FlyingSince1989 https://t.co/yrDpbuuLi4"
45,"I will continue to work to make health care easier to access, not harder, and I will fight to ensure that no one stands between a woman and her health provider –– that's why I voted to #ProtectX in the House and that's why #IStandWithPP."
46,And let's be clear –– this is an attack directly on low-income individuals and communities of color. That's not okay. @PPFA does an excellent job of serving our most vulnerable communities and providing care to anyone who needs it. Congress needs to protect those services.
47,"Thankfully, our California lawmakers know that Americans need more access to healthcare, not less, which means that the services of more than 100 @PPFA centers here at home are safe. But that isn’t true for thousands of individuals and women across the country."
48,"A huge thank you to the incredible law enforcement officials who stopped these tragedies before they occurred — this is exactly why I support the #TAPS Act, which would increase our law enforcement’s ability to assess threats and prevent mass casualties. https://t.co/IsarPov6XU"
49,"It was heartbreaking to hear the stories of eight-year-old boys being recruited for gangs under threat of violence to their families, and girls under the age of 12 who are pregnant due to sexual violence, or that one in two children are critically malnourished."
50,Just wrapped up a meeting with @nami_av! Increasing access to affordable and reliable mental healthcare has been a primary focus of mine since taking office – I was so proud to meet with this organization doing that work right here in the #AntelopeValley. https://t.co/eQaq8klkyF
51,RT @KPPanoramaCity: Thank you @RepKatieHill for taking the time to hear what KP is doing to improve the health of our members AND support t…
52,"RT @NormaJTorres: In Honduras, the congressional delegation met with the family of Berta Cáceres, a human rights activist who was murdered,…"
53,"4. The funding bills we supported in the House that would allow the Center of Disease Control and the National Institutes of Health to study firearm injury and mortality prevention, which will be key to writing data-informed laws that keep our kids safe."
54,"My team is at the state’s Hearing on the 2015 blowout at Aliso, which we now know could have been prevented. 

This can never happen again — that’s why I’m working with our state and local partners on accountability. We can do better for the people who count on us. And we will. https://t.co/s5fUrgGq3o"
55,"I stand by it: Shame on @SenateMajLdr.

Mitch, get your people in a room &amp; vote on the gun violence prevention bills that the House already passed. Anything less is an abdication of duty &amp; an insult to the parents who lost kids &amp; the kids who lost parents. https://t.co/f86dBZLoIZ"
56,"You know what I’m really SICK of, Mr. Majority Leader? Seeing this happen over and over while knowing that in the House we’ve passed the first gun violence prevention bills in DECADES — and you have the audacity to block them in the Senate. Shame on you. https://t.co/95N1GjLRJu"
57,"Thank you for having me! Cheri and Don were incredible -- they told me about customers who've been waiting up to six months for car parts, because of the tariffs, even though Acura's cars are made in the U.S.

Dangerous trade decisions are having an impact on our local community. https://t.co/FcqfIoiMer"
58,"Happy 54th anniversary to Medicare and Medicaid — together these programs revolutionized the way Americans get their healthcare.

We’re ready for the next sweeping reform that brings us into the 21st century and ensures everyone has access to care. It’s time for #MedicareForAll. https://t.co/0FlMElIfH4"
59,In honor of #NationalWhistleblowerDay I wanted to bring back this bill I passed with @RepMarkMeadows back in February. Government accountability means providing protections for those who call out wrongdoing and let us know when something isn’t right. https://t.co/QY4y8uMR7j
60,"GREAT NEWS! The House just passed the #StopBadRobocalls Act to put an end to the robocall epidemic -- I'm sick of them, you're sick of them, and what's worse is that they're not just annoying, they're dangerous. No more! https://t.co/tB5TrCnJdT"
